2012/01/01,3,0,3
2012/01/01,4,0,15
2012/01/01,5,0,15
2012/01/01,6,0,11
2012/01/01,7,0,15
2012/01/01,8,0,15
2012/01/01,9,0,19
2012/01/01,10,0,19
2012/01/01,11,0,15
2012/01/01,12,0,15
2012/01/01,13,0,3
2012/01/01,14,0,3
2012/01/01,15,0,15
2012/01/01,16,0,19
2012/01/01,17,0,15
2012/01/01,18,0,15
2012/01/01,20,0,19
2012/01/01,21,2,3
2012/01/01,22,0,3
2012/01/01,23,0,19
2012/01/01,24,0,15
2012/01/01,25,0,15
2012/01/01,26,0,15
2012/01/01,27,0,3
2012/01/01,29,0,15
2012/01/01,30,0,15
2012/01/01,31,0,11
2012/01/01,32,0,11
2012/01/01,33,0,19
2012/01/01,34,0,3
2012/01/01,35,0,11
2012/01/01,36,0,17
2012/01/01,37,0,15
2012/01/01,38,1,47
2012/01/01,39,0,19
2012/01/01,40,0,15
2012/01/01,41,0,3
2012/01/01,42,1,19
2012/01/01,43,0,3
2012/01/01,44,0,3
2012/01/01,45,0,19
2012/01/01,46,0,19
2012/01/01,47,0,11
2012/01/01,48,0,15
2012/01/01,49,0,15
2012/01/01,50,0,15
2012/01/01,51,0,15
2012/01/01,52,0,15
2012/01/01,53,0,15
2012/01/01,54,0,11
2012/01/01,55,0,14
2012/01/01,56,0,15
2012/01/01,57,0,11
2012/01/01,58,0,27
2012/01/01,59,0,15
2012/01/01,60,0,15
2012/01/01,61,0,25
2012/01/01,62,0,3
2012/01/01,63,0,15
2012/01/01,64,0,3
2012/01/02,3,0,3
2012/01/02,4,0,15
2012/01/02,5,0,15
2012/01/02,6,0,11
2012/01/02,7,0,15
2012/01/02,8,0,15
2012/01/02,9,0,19
2012/01/02,10,0,19
2012/01/02,11,0,15
2012/01/02,12,0,15
2012/01/02,13,0,3
2012/01/02,14,0,3
2012/01/02,15,0,15
2012/01/02,16,0,19
2012/01/02,17,0,15
2012/01/02,18,0,15
2012/01/02,20,0,19
2012/01/02,21,2,3
2012/01/02,22,0,3
2012/01/02,23,0,19
2012/01/02,24,0,15
2012/01/02,25,0,15
2012/01/02,26,0,15
2012/01/02,27,0,3
2012/01/02,29,0,15
2012/01/02,30,0,15
2012/01/02,31,0,11
2012/01/02,32,0,11
2012/01/02,33,0,19
2012/01/02,34,0,3
2012/01/02,35,0,11
2012/01/02,36,0,17
2012/01/02,37,0,15
2012/01/02,38,1,47
2012/01/02,39,0,19
2012/01/02,40,0,15
2012/01/02,41,0,3
2012/01/02,42,1,19
2012/01/02,43,0,3
2012/01/02,44,0,3
2012/01/02,45,0,19
2012/01/02,46,0,19
2012/01/02,47,0,11
2012/01/02,48,0,15
2012/01/02,49,0,15
2012/01/02,50,0,15
2012/01/02,51,0,15
2012/01/02,52,0,15
2012/01/02,53,0,15
2012/01/02,54,0,11
2012/01/02,55,0,14
2012/01/02,56,0,15
2012/01/02,57,0,11
2012/01/02,58,0,27
2012/01/02,59,0,15
2012/01/02,60,0,15
2012/01/02,61,0,25
2012/01/02,62,0,3
2012/01/02,63,0,15
2012/01/02,64,0,3
2012/01/02,3,4,15
2012/01/02,29,6,15
2012/01/02,30,7,14
2012/01/02,31,1,15
2012/01/02,32,11,11
2012/01/02,33,6,16
2012/01/02,34,3,15
2012/01/02,35,1,10
2012/01/02,36,21,23
2012/01/02,37,11,15
2012/01/02,38,27,44
2012/01/02,39,18,19
2012/01/02,40,13,14
2012/01/02,41,14,18
2012/01/02,42,4,19
2012/01/02,43,3,15
2012/01/02,44,15,18
2012/01/02,45,11,18
2012/01/02,46,12,18
2012/01/02,47,5,11
2012/01/02,48,0,15
2012/01/02,49,2,15
2012/01/02,50,8,15
2012/01/02,51,7,15
2012/01/02,52,5,15
2012/01/02,53,13,15
2012/01/02,54,0,15
2012/01/02,55,4,15
2012/01/02,56,12,15
2012/01/02,57,11,11
2012/01/02,58,6,18
2012/01/02,59,11,15
2012/01/02,60,13,15
2012/01/02,61,12,19
2012/01/02,62,6,14
2012/01/02,63,8,15
2012/01/02,64,6,15
2012/01/02,4,9,15
2012/01/02,5,8,15
2012/01/02,6,12,15
2012/01/02,7,3,15
2012/01/02,8,13,14
2012/01/02,9,10,19
2012/01/02,10,14,19
2012/01/02,11,6,15
2012/01/02,12,8,14
2012/01/02,13,10,15
2012/01/02,14,3,17
