2012/04/01,3,3,15
2012/04/01,4,2,15
2012/04/01,5,2,15
2012/04/01,6,5,15
2012/04/01,7,7,15
2012/04/01,8,7,14
2012/04/01,9,12,19
2012/04/01,10,3,18
2012/04/01,11,3,14
2012/04/01,12,9,14
2012/04/01,13,10,15
2012/04/01,14,1,17
2012/04/01,15,8,14
2012/04/01,16,17,19
2012/04/01,17,6,14
2012/04/01,18,1,15
2012/04/01,20,15,19
2012/04/01,21,14,25
2012/04/01,22,25,44
2012/04/01,23,8,19
2012/04/01,24,12,19
2012/04/01,25,13,14
2012/04/01,26,4,15
2012/04/01,27,12,15
2012/04/01,29,2,15
2012/04/01,30,7,15
2012/04/01,31,7,15
2012/04/01,32,10,11
2012/04/01,33,7,19
2012/04/01,34,9,14
2012/04/01,35,2,9
2012/04/01,36,5,25
2012/04/01,37,3,14
2012/04/01,38,37,51
2012/04/01,39,16,18
2012/04/01,40,9,15
2012/04/01,41,11,18
2012/04/01,42,7,19
2012/04/01,43,0,15
2012/04/01,44,11,17
2012/04/01,45,14,18
2012/04/01,46,16,17
2012/04/01,47,11,11
2012/04/01,48,0,15
2012/04/01,49,7,13
2012/04/01,50,3,15
2012/04/01,52,12,14
2012/04/01,53,8,15
2012/04/01,54,6,15
2012/04/01,55,10,15
2012/04/01,57,9,11
2012/04/01,58,3,19
2012/04/01,59,6,14
2012/04/01,60,9,15
2012/04/01,63,7,15
2012/04/01,64,2,15
2012/04/01,65,6,19
2012/04/01,3,4,15
2012/04/01,48,0,15
2012/04/01,49,2,15
2012/04/01,50,8,15
2012/04/01,52,5,15
2012/04/01,53,13,15
2012/04/01,54,0,15
2012/04/01,55,3,15
2012/04/01,57,11,11
2012/04/01,58,6,18
2012/04/01,59,11,15
2012/04/01,60,13,15
2012/04/01,63,8,15
2012/04/01,64,6,15
2012/04/01,65,12,19
2012/04/01,4,8,15
2012/04/01,5,8,15
2012/04/01,6,12,15
2012/04/01,7,3,15
2012/04/01,8,13,14
2012/04/01,9,10,19
2012/04/01,10,14,19
2012/04/01,11,6,15
2012/04/01,12,8,14
2012/04/01,13,10,15
2012/04/01,14,3,17
2012/04/01,15,6,14
2012/04/01,16,17,19
2012/04/01,17,7,15
2012/04/01,18,2,14
2012/04/01,20,16,19
2012/04/01,21,6,25
2012/04/01,22,20,45
2012/04/01,23,8,19
2012/04/01,24,7,18
2012/04/01,25,9,10
2012/04/01,26,3,12
2012/04/01,27,7,15
2012/04/01,29,6,15
2012/04/01,30,7,14
2012/04/01,31,1,15
2012/04/01,32,11,11
2012/04/01,33,6,16
2012/04/01,34,3,15
2012/04/01,35,1,10
2012/04/01,36,21,23
2012/04/01,37,11,15
2012/04/01,38,27,44
2012/04/01,39,18,19
2012/04/01,40,13,14
2012/04/01,41,14,18
2012/04/01,42,4,19
2012/04/01,43,3,15
2012/04/01,44,15,18
2012/04/01,45,12,18
2012/04/01,46,12,18
2012/04/01,47,5,11
2012/04/02,3,5,14
2012/04/02,4,11,15
2012/04/02,5,12,13
