id,status,duration,start_date,start_station,end_date,end_station
267789,Closed,5351083,2012-05-23 09:20:00-04,22,2012-07-24 07:45:00-04,38
314676,Closed,175081,2012-06-14 12:12:00-04,21,2012-06-16 12:50:00-04,15
316439,Closed,124542,2012-06-14 23:01:00-04,24,2012-06-16 09:37:00-04,16
316441,Closed,1358846,2012-06-14 23:02:00-04,24,2012-06-30 16:29:00-04,21
318772,Closed,37388,2012-06-15 19:04:00-04,48,2012-06-16 05:27:00-04,50
319232,Closed,1059,2012-06-15 23:43:00-04,39,2012-06-16 00:01:00-04,47
319235,Closed,1829,2012-06-15 23:48:00-04,44,2012-06-16 00:20:00-04,39
319236,Closed,1928,2012-06-15 23:48:00-04,44,2012-06-16 00:20:00-04,39
319237,Closed,1926,2012-06-15 23:48:00-04,44,2012-06-16 00:20:00-04,39
319238,Closed,1403,2012-06-15 23:48:00-04,42,2012-06-16 00:11:00-04,18
319239,Closed,2126,2012-06-15 23:49:00-04,21,2012-06-16 00:25:00-04,22
319240,Closed,1262,2012-06-15 23:50:00-04,21,2012-06-16 00:11:00-04,49
319241,Closed,1244,2012-06-15 23:54:00-04,27,2012-06-16 00:15:00-04,39
319242,Closed,715,2012-06-15 23:56:00-04,33,2012-06-16 00:08:00-04,4
319243,Closed,653,2012-06-15 23:57:00-04,16,2012-06-16 00:08:00-04,60
319244,Closed,669,2012-06-15 23:57:00-04,16,2012-06-16 00:08:00-04,60
319245,Closed,426,2012-06-15 23:58:00-04,40,2012-06-16 00:05:00-04,22
319246,Closed,244,2012-06-15 23:59:00-04,25,2012-06-16 00:03:00-04,26
319247,Closed,998,2012-06-16 00:04:00-04,32,2012-06-16 00:20:00-04,53
319249,Closed,951,2012-06-16 00:05:00-04,32,2012-06-16 00:21:00-04,53
319250,Closed,1396,2012-06-16 00:05:00-04,42,2012-06-16 00:28:00-04,52
319251,Closed,220,2012-06-16 00:05:00-04,32,2012-06-16 00:08:00-04,11
319252,Closed,1241,2012-06-16 00:06:00-04,4,2012-06-16 00:26:00-04,64
