id,status,duration,start_date,start_station,end_date,end_station
172646,Closed,1328278,2012-03-29 14:19:00-04,27,2012-04-13 23:17:00-04,62
175204,Closed,3428206,2012-03-31 18:47:00-04,42,2012-05-10 11:04:00-04,26
182152,Closed,309138,2012-04-05 18:12:00-04,22,2012-04-09 08:04:00-04,22
183087,Closed,130693,2012-04-06 12:21:00-04,45,2012-04-08 00:39:00-04,52
183596,Closed,1447384,2012-04-06 16:47:00-04,63,2012-04-23 10:50:00-04,63
183874,Closed,97232,2012-04-06 18:18:00-04,34,2012-04-07 21:19:00-04,8
184145,Closed,70279,2012-04-06 22:26:00-04,45,2012-04-07 17:57:00-04,3
184146,Closed,70251,2012-04-06 22:26:00-04,45,2012-04-07 17:57:00-04,3
184171,Closed,2837,2012-04-06 23:16:00-04,17,2012-04-07 00:04:00-04,17
184172,Closed,66694,2012-04-06 23:21:00-04,41,2012-04-07 17:53:00-04,14
184178,Closed,612,2012-04-06 23:51:00-04,3,2012-04-07 00:01:00-04,16
184179,Closed,378,2012-04-06 23:57:00-04,65,2012-04-07 00:04:00-04,24
184180,Closed,598,2012-04-07 00:04:00-04,45,2012-04-07 00:14:00-04,26
184181,Closed,1406,2012-04-07 00:09:00-04,42,2012-04-07 00:33:00-04,8
184182,Closed,113,2012-04-07 00:14:00-04,65,2012-04-07 00:16:00-04,65
184183,Closed,1006,2012-04-07 00:15:00-04,52,2012-04-07 00:32:00-04,41
184184,Closed,763,2012-04-07 00:18:00-04,40,2012-04-07 00:31:00-04,49
184185,Closed,729,2012-04-07 00:19:00-04,40,2012-04-07 00:31:00-04,49
184186,Closed,1855,2012-04-07 00:23:00-04,65,2012-04-07 00:54:00-04,9
184187,Closed,110,2012-04-07 00:26:00-04,46,2012-04-07 00:27:00-04,55
184188,Closed,388,2012-04-07 00:28:00-04,12,2012-04-07 00:34:00-04,4
184189,Closed,730,2012-04-07 00:29:00-04,55,2012-04-07 00:42:00-04,41
184190,Closed,233,2012-04-07 00:30:00-04,4,2012-04-07 00:33:00-04,25
184191,Closed,363,2012-04-07 00:37:00-04,55,2012-04-07 00:44:00-04,25
184192,Closed,199,2012-04-07 00:46:00-04,34,2012-04-07 00:49:00-04,55
184193,Closed,332,2012-04-07 00:49:00-04,54,2012-04-07 00:55:00-04,20
184194,Closed,324,2012-04-07 00:49:00-04,54,2012-04-07 00:55:00-04,20
184195,Closed,774,2012-04-07 00:52:00-04,45,2012-04-07 01:05:00-04,39
184200,Closed,702,2012-04-07 00:53:00-04,45,2012-04-07 01:05:00-04,39
184201,Closed,336,2012-04-07 00:54:00-04,54,2012-04-07 01:00:00-04,43
184202,Closed,921,2012-04-07 01:14:00-04,39,2012-04-07 01:30:00-04,40
184203,Closed,254,2012-04-07 01:18:00-04,42,2012-04-07 01:22:00-04,42
184207,Closed,726,2012-04-07 01:25:00-04,45,2012-04-07 01:37:00-04,4
184208,Closed,740,2012-04-07 01:25:00-04,45,2012-04-07 01:37:00-04,4
184209,Closed,833,2012-04-07 01:30:00-04,65,2012-04-07 01:44:00-04,4
184210,Closed,1739,2012-04-07 01:28:00-04,50,2012-04-07 01:57:00-04,41
184211,Closed,1740,2012-04-07 01:28:00-04,50,2012-04-07 01:57:00-04,41
184212,Closed,1960,2012-04-07 01:30:00-04,49,2012-04-07 02:02:00-04,30
184213,Closed,4129,2012-04-07 01:32:00-04,49,2012-04-07 02:41:00-04,3
184214,Closed,1199,2012-04-07 01:35:00-04,24,2012-04-07 01:55:00-04,50
184215,Closed,1941,2012-04-07 01:38:00-04,65,2012-04-07 02:10:00-04,25
184216,Closed,1986,2012-04-07 01:37:00-04,65,2012-04-07 02:10:00-04,25
184217,Closed,1963,2012-04-07 01:37:00-04,65,2012-04-07 02:10:00-04,25
184218,Closed,1585,2012-04-07 01:39:00-04,23,2012-04-07 02:05:00-04,36
184219,Closed,1643,2012-04-07 01:42:00-04,65,2012-04-07 02:10:00-04,25
184220,Closed,2804,2012-04-07 01:54:00-04,44,2012-04-07 02:40:00-04,41
184221,Closed,2710,2012-04-07 01:55:00-04,44,2012-04-07 02:40:00-04,41
184222,Closed,2466,2012-04-07 01:58:00-04,44,2012-04-07 02:40:00-04,41
184223,Closed,534,2012-04-07 02:00:00-04,52,2012-04-07 02:09:00-04,9
184224,Closed,545,2012-04-07 02:00:00-04,52,2012-04-07 02:09:00-04,9
184226,Closed,276,2012-04-07 02:01:00-04,33,2012-04-07 02:06:00-04,32
184233,Closed,521,2012-04-07 02:02:00-04,33,2012-04-07 02:11:00-04,3
184235,Closed,2965,2012-04-07 02:06:00-04,42,2012-04-07 02:55:00-04,41
184237,Closed,1275,2012-04-07 02:09:00-04,41,2012-04-07 02:30:00-04,60
184240,Closed,17,2012-04-07 02:09:00-04,43,2012-04-07 02:09:00-04,43
184241,Closed,1273,2012-04-07 02:09:00-04,41,2012-04-07 02:30:00-04,60
184242,Closed,724,2012-04-07 02:10:00-04,49,2012-04-07 02:22:00-04,47
184243,Closed,1409,2012-04-07 02:10:00-04,36,2012-04-07 02:33:00-04,3
184244,Closed,642,2012-04-07 02:11:00-04,49,2012-04-07 02:22:00-04,47
184246,Closed,45868,2012-04-07 02:14:00-04,44,2012-04-07 14:59:00-04,60
184247,Closed,45896,2012-04-07 02:14:00-04,44,2012-04-07 14:59:00-04,60
184248,Closed,329275,2012-04-07 02:13:00-04,36,2012-04-10 21:41:00-04,27
184249,Closed,1171,2012-04-07 02:14:00-04,36,2012-04-07 02:33:00-04,3
184250,Closed,370,2012-04-07 02:15:00-04,36,2012-04-07 02:21:00-04,54
184251,Closed,1604,2012-04-07 02:17:00-04,36,2012-04-07 02:44:00-04,62
184252,Closed,1498,2012-04-07 02:19:00-04,36,2012-04-07 02:44:00-04,60
184253,Closed,1379,2012-04-07 02:21:00-04,23,2012-04-07 02:44:00-04,27
184254,Closed,1306,2012-04-07 02:28:00-04,49,2012-04-07 02:49:00-04,13
184255,Closed,1154,2012-04-07 02:29:00-04,42,2012-04-07 02:49:00-04,9
184256,Closed,1175,2012-04-07 02:29:00-04,42,2012-04-07 02:48:00-04,9
184259,Closed,144,2012-04-07 02:30:00-04,43,2012-04-07 02:32:00-04,20
184260,Closed,1693,2012-04-07 02:33:00-04,60,2012-04-07 03:01:00-04,8
184261,Closed,472,2012-04-07 02:49:00-04,53,2012-04-07 02:57:00-04,39
184262,Closed,332,2012-04-07 03:07:00-04,55,2012-04-07 03:12:00-04,34
184265,Closed,5876,2012-04-07 04:10:00-04,16,2012-04-07 05:48:00-04,16
184266,Closed,5927,2012-04-07 04:10:00-04,16,2012-04-07 05:49:00-04,16
184267,Closed,5553,2012-04-07 04:15:00-04,16,2012-04-07 05:48:00-04,16
184269,Closed,5400,2012-04-07 04:18:00-04,16,2012-04-07 05:48:00-04,16
184270,Closed,5340,2012-04-07 04:19:00-04,16,2012-04-07 05:48:00-04,16
184271,Closed,170,2012-04-07 04:24:00-04,9,2012-04-07 04:27:00-04,41
184272,Closed,264,2012-04-07 05:47:00-04,57,2012-04-07 05:52:00-04,13
184273,Closed,239,2012-04-07 06:05:00-04,54,2012-04-07 06:09:00-04,22
184274,Closed,586,2012-04-07 06:22:00-04,27,2012-04-07 06:32:00-04,52
184275,Closed,249,2012-04-07 06:30:00-04,25,2012-04-07 06:34:00-04,26
184276,Closed,1528,2012-04-07 06:43:00-04,4,2012-04-07 07:08:00-04,31
184277,Closed,438,2012-04-07 06:56:00-04,60,2012-04-07 07:03:00-04,22
184278,Closed,527,2012-04-07 06:56:00-04,22,2012-04-07 07:05:00-04,23
184279,Closed,128,2012-04-07 07:14:00-04,39,2012-04-07 07:16:00-04,25
184281,Closed,166,2012-04-07 07:16:00-04,36,2012-04-07 07:18:00-04,42
184282,Closed,1344,2012-04-07 07:28:00-04,8,2012-04-07 07:50:00-04,22
184283,Closed,337,2012-04-07 07:35:00-04,32,2012-04-07 07:41:00-04,33
184284,Closed,381,2012-04-07 07:34:00-04,60,2012-04-07 07:41:00-04,36
184285,Closed,555,2012-04-07 07:40:00-04,40,2012-04-07 07:49:00-04,22
184286,Closed,1158,2012-04-07 07:40:00-04,54,2012-04-07 07:59:00-04,11
184288,Closed,1500,2012-04-07 07:44:00-04,43,2012-04-07 08:09:00-04,23
184289,Closed,242,2012-04-07 07:54:00-04,26,2012-04-07 07:58:00-04,25
184291,Closed,502,2012-04-07 08:09:00-04,40,2012-04-07 08:18:00-04,22
184292,Closed,452,2012-04-07 08:10:00-04,40,2012-04-07 08:17:00-04,22
184293,Closed,546,2012-04-07 08:15:00-04,47,2012-04-07 08:24:00-04,64
184294,Closed,461,2012-04-07 08:15:00-04,47,2012-04-07 08:23:00-04,64
184295,Closed,801,2012-04-07 08:17:00-04,33,2012-04-07 08:30:00-04,41
184296,Closed,471,2012-04-07 08:31:00-04,47,2012-04-07 08:39:00-04,22
184297,Closed,2805,2012-04-07 08:32:00-04,17,2012-04-07 09:19:00-04,17
184298,Closed,213,2012-04-07 08:32:00-04,58,2012-04-07 08:35:00-04,58
184299,Closed,2629,2012-04-07 08:33:00-04,17,2012-04-07 09:17:00-04,32
184301,Closed,1098,2012-04-07 08:33:00-04,39,2012-04-07 08:51:00-04,44
184302,Closed,751,2012-04-07 08:34:00-04,36,2012-04-07 08:47:00-04,48
184303,Closed,232,2012-04-07 08:35:00-04,52,2012-04-07 08:39:00-04,16
184304,Closed,314,2012-04-07 08:35:00-04,49,2012-04-07 08:40:00-04,16
