id,status,duration,start_date,start_station,end_date,end_station
559352,Closed,1245,2012-09-12 05:09:00-04,57,2012-09-12 05:30:00-04,15,T01080,Casual,,,
559353,Closed,380,2012-09-12 05:16:00-04,53,2012-09-12 05:22:00-04,58
559354,Closed,561,2012-09-12 05:18:00-04,14,2012-09-12 05:27:00-04,21
559355,Closed,641,2012-09-12 05:21:00-04,53,2012-09-12 05:32:00-04,49
559357,Closed,450,2012-09-12 05:22:00-04,57,2012-09-12 05:30:00-04,30
559358,Closed,1122,2012-09-12 05:26:00-04,25,2012-09-12 05:45:00-04,43
559359,Closed,606,2012-09-12 05:35:00-04,53,2012-09-12 05:45:00-04,48
559361,Closed,1047,2012-09-12 05:43:00-04,82,2012-09-12 06:00:00-04,18,T01079,Registered,02445,1985,Male
559362,Closed,483,2012-09-12 05:43:00-04,40,2012-09-12 05:51:00-04,22
559363,Closed,409,2012-09-12 05:48:00-04,25,2012-09-12 05:54:00-04,42
559364,Closed,802,2012-09-12 05:48:00-04,13,2012-09-12 06:01:00-04,30,T01386,Registered,02351,1957,Male
559365,Closed,344,2012-09-12 05:49:00-04,16,2012-09-12 05:54:00-04,21,T01182,Registered,02116,1945,Male
559366,Closed,1301,2012-09-12 05:51:00-04,26,2012-09-12 06:12:00-04,29
559367,Closed,1095,2012-09-12 05:51:00-04,42,2012-09-12 06:10:00-04,29,T01448,Registered,02116,1991,Male
559368,Closed,841,2012-09-12 05:53:00-04,25,2012-09-12 06:07:00-04,11
559369,Closed,821,2012-09-12 05:59:00-04,88,2012-09-12 06:13:00-04,68,T01069,Casual,,,
559370,Closed,299,2012-09-12 05:59:00-04,20,2012-09-12 06:04:00-04,22,T01410,Registered,02109,1985,Male
559371,Closed,203,2012-09-12 06:00:00-04,32,2012-09-12 06:04:00-04,11
559372,Closed,565,2012-09-12 06:02:00-04,25,2012-09-12 06:11:00-04,80
559373,Closed,373,2012-09-12 06:05:00-04,58,2012-09-12 06:11:00-04,48,T01139,Registered,02116,1986,Male
559375,Closed,221,2012-09-12 06:09:00-04,25,2012-09-12 06:12:00-04,16
559376,Closed,317,2012-09-12 06:09:00-04,4,2012-09-12 06:15:00-04,22
559377,Closed,509,2012-09-12 06:10:00-04,68,2012-09-12 06:18:00-04,29
559378,Closed,1735,2012-09-12 06:15:00-04,42,2012-09-12 06:44:00-04,58
559379,Closed,1093,2012-09-12 06:15:00-04,26,2012-09-12 06:34:00-04,14
559380,Closed,286,2012-09-12 06:16:00-04,61,2012-09-12 06:20:00-04,42,T01310,Registered,02020,1967,Female
559381,Closed,253,2012-09-12 06:16:00-04,6,2012-09-12 06:20:00-04,48,T01096,Registered,02114,1989,Male
559383,Closed,572,2012-09-12 06:16:00-04,38,2012-09-12 06:26:00-04,61
559384,Closed,516,2012-09-12 06:16:00-04,39,2012-09-12 06:25:00-04,42
559385,Closed,352,2012-09-12 06:17:00-04,22,2012-09-12 06:22:00-04,40
559386,Closed,447,2012-09-12 06:17:00-04,38,2012-09-12 06:24:00-04,42
559387,Closed,773,2012-09-12 06:18:00-04,38,2012-09-12 06:30:00-04,64
559388,Closed,390,2012-09-12 06:22:00-04,58,2012-09-12 06:28:00-04,35
559389,Closed,817,2012-09-12 06:24:00-04,85,2012-09-12 06:37:00-04,54
559390,Closed,374,2012-09-12 06:25:00-04,38,2012-09-12 06:31:00-04,64,T01072,Registered,01730,1958,Male
559391,Closed,338,2012-09-12 06:25:00-04,38,2012-09-12 06:31:00-04,43,T01132,Registered,01852,1978,Male
559392,Closed,769,2012-09-12 06:25:00-04,73,2012-09-12 06:38:00-04,8
559393,Closed,334,2012-09-12 06:25:00-04,58,2012-09-12 06:31:00-04,35,T01157,Registered,02116,1989,Female
559394,Closed,137,2012-09-12 06:26:00-04,40,2012-09-12 06:28:00-04,20
559395,Closed,384,2012-09-12 06:27:00-04,36,2012-09-12 06:34:00-04,33
559396,Closed,454,2012-09-12 06:29:00-04,26,2012-09-12 06:36:00-04,48
559397,Closed,530,2012-09-12 06:29:00-04,25,2012-09-12 06:38:00-04,50,T01152,Registered,03051,1961,Male
559399,Closed,449,2012-09-12 06:29:00-04,38,2012-09-12 06:37:00-04,64,T01431,Registered,01982,1976,Male
559400,Closed,435,2012-09-12 06:29:00-04,38,2012-09-12 06:36:00-04,22
559401,Closed,1219,2012-09-12 06:31:00-04,94,2012-09-12 06:52:00-04,11
559404,Closed,330,2012-09-12 06:32:00-04,22,2012-09-12 06:38:00-04,50
559405,Closed,235,2012-09-12 06:32:00-04,16,2012-09-12 06:36:00-04,49
559406,Closed,726,2012-09-12 06:34:00-04,49,2012-09-12 06:46:00-04,53,T01334,Registered,02115,1978,Female
559407,Closed,1119,2012-09-12 06:34:00-04,22,2012-09-12 06:53:00-04,45
559408,Closed,318,2012-09-12 06:36:00-04,68,2012-09-12 06:41:00-04,67,T01069,Registered,02139,1988,Female
559409,Closed,425,2012-09-12 06:36:00-04,58,2012-09-12 06:43:00-04,61,T01119,Registered,02116,1977,Female
559410,Closed,663,2012-09-12 06:38:00-04,30,2012-09-12 06:49:00-04,9
559411,Closed,777,2012-09-12 06:39:00-04,76,2012-09-12 06:52:00-04,36
559412,Closed,291,2012-09-12 06:39:00-04,53,2012-09-12 06:44:00-04,36
559413,Closed,736,2012-09-12 06:39:00-04,46,2012-09-12 06:52:00-04,41,T01322,Registered,02446,1984,Male
559414,Closed,630,2012-09-12 06:40:00-04,47,2012-09-12 06:50:00-04,50,T01127,Registered,02114,1987,Female
559415,Closed,564,2012-09-12 06:40:00-04,41,2012-09-12 06:50:00-04,11,T01141,Registered,02215,1988,Male
559416,Closed,259,2012-09-12 06:41:00-04,50,2012-09-12 06:45:00-04,16,T01152,Registered,03037,1953,Male
559417,Closed,322,2012-09-12 06:41:00-04,46,2012-09-12 06:47:00-04,13,T01125,Registered,02115,1984,Male
559418,Closed,179,2012-09-12 06:41:00-04,43,2012-09-12 06:44:00-04,22
559419,Closed,451,2012-09-12 06:42:00-04,43,2012-09-12 06:50:00-04,42,T01132,Registered,02332,1971,Male
559420,Closed,838,2012-09-12 06:42:00-04,22,2012-09-12 06:56:00-04,67
559421,Closed,952,2012-09-12 06:43:00-04,53,2012-09-12 06:58:00-04,22
559422,Closed,313,2012-09-12 06:43:00-04,22,2012-09-12 06:49:00-04,42,T01410,Registered,02043,1970,Male
559424,Closed,3571,2012-09-12 06:46:00-04,12,2012-09-12 07:45:00-04,18
559426,Closed,761,2012-09-12 06:44:00-04,22,2012-09-12 06:57:00-04,61
559427,Closed,488,2012-09-12 06:44:00-04,4,2012-09-12 06:53:00-04,48
559428,Closed,1371,2012-09-12 06:45:00-04,47,2012-09-12 07:08:00-04,47
559429,Closed,363,2012-09-12 06:45:00-04,57,2012-09-12 06:51:00-04,49
559430,Closed,179,2012-09-12 06:46:00-04,22,2012-09-12 06:49:00-04,43,T01071,Registered,01760,1974,Female
559431,Closed,18,2012-09-12 06:46:00-04,38,2012-09-12 06:47:00-04,38,T01054,Registered,01720,1964,Male
559432,Closed,715,2012-09-12 06:46:00-04,77,2012-09-12 06:58:00-04,80
559433,Closed,943,2012-09-12 06:47:00-04,61,2012-09-12 07:02:00-04,43,T01119,Registered,02116,1946,Male
559434,Closed,1142,2012-09-12 06:47:00-04,38,2012-09-12 07:06:00-04,3,T01088,Registered,01460,1966,Male
559435,Closed,509,2012-09-12 06:47:00-04,38,2012-09-12 06:55:00-04,7,T01180,Registered,01720,1964,Male
559436,Closed,584,2012-09-12 06:47:00-04,4,2012-09-12 06:57:00-04,20
559438,Closed,361,2012-09-12 06:47:00-04,39,2012-09-12 06:53:00-04,16
559439,Closed,326,2012-09-12 06:47:00-04,39,2012-09-12 06:53:00-04,21
559440,Closed,321,2012-09-12 06:48:00-04,53,2012-09-12 06:53:00-04,5
559441,Closed,445,2012-09-12 06:49:00-04,53,2012-09-12 06:57:00-04,58,T01334,Casual,,,
559442,Closed,433,2012-09-12 06:49:00-04,42,2012-09-12 06:56:00-04,52
559443,Closed,558,2012-09-12 06:49:00-04,33,2012-09-12 06:58:00-04,80
559444,Closed,250,2012-09-12 06:50:00-04,26,2012-09-12 06:54:00-04,16
559445,Closed,1067,2012-09-12 06:50:00-04,58,2012-09-12 07:08:00-04,81
559446,Closed,453,2012-09-12 06:51:00-04,16,2012-09-12 06:59:00-04,54,T01133,Registered,02116,1983,Male
559447,Closed,471,2012-09-12 06:52:00-04,38,2012-09-12 06:59:00-04,48
559448,Closed,1167,2012-09-12 06:53:00-04,76,2012-09-12 07:12:00-04,42,T01365,Casual,,,
559449,Closed,745,2012-09-12 06:53:00-04,85,2012-09-12 07:05:00-04,36
559450,Closed,218,2012-09-12 06:54:00-04,13,2012-09-12 06:57:00-04,57,T01251,Registered,02115,1983,Male
559451,Closed,445,2012-09-12 06:56:00-04,40,2012-09-12 07:03:00-04,64
559452,Closed,306,2012-09-12 06:56:00-04,60,2012-09-12 07:01:00-04,42
559453,Closed,532,2012-09-12 06:56:00-04,58,2012-09-12 07:05:00-04,48
559454,Closed,236,2012-09-12 06:56:00-04,58,2012-09-12 07:00:00-04,36
559455,Closed,205,2012-09-12 06:56:00-04,47,2012-09-12 07:00:00-04,48,T01193,Registered,02113,1981,Male
559457,Closed,423,2012-09-12 06:57:00-04,4,2012-09-12 07:04:00-04,48
559458,Closed,166,2012-09-12 06:58:00-04,22,2012-09-12 07:00:00-04,22
559459,Closed,370,2012-09-12 06:58:00-04,32,2012-09-12 07:04:00-04,62
559460,Closed,516,2012-09-12 06:58:00-04,16,2012-09-12 07:06:00-04,60
559461,Closed,401,2012-09-12 06:58:00-04,47,2012-09-12 07:05:00-04,22
559462,Closed,706,2012-09-12 06:59:00-04,61,2012-09-12 07:10:00-04,80,T01089,Registered,02110,1964,Male
559463,Closed,1396,2012-09-12 07:00:00-04,29,2012-09-12 07:23:00-04,26
559464,Closed,37,2012-09-12 07:00:00-04,38,2012-09-12 07:01:00-04,38,T01054,Registered,01915,1953,Male
559465,Closed,475,2012-09-12 07:00:00-04,22,2012-09-12 07:08:00-04,42
559466,Closed,473,2012-09-12 07:01:00-04,38,2012-09-12 07:08:00-04,72
559467,Closed,312,2012-09-12 07:01:00-04,58,2012-09-12 07:06:00-04,35
559468,Closed,1389,2012-09-12 07:01:00-04,38,2012-09-12 07:24:00-04,9
559469,Closed,1009,2012-09-12 07:01:00-04,38,2012-09-12 07:18:00-04,91,T01341,Registered,01915,1953,Male
559470,Closed,735,2012-09-12 07:01:00-04,38,2012-09-12 07:14:00-04,7
559471,Closed,1648,2012-09-12 07:02:00-04,22,2012-09-12 07:29:00-04,67
559472,Closed,955,2012-09-12 07:02:00-04,21,2012-09-12 07:18:00-04,84
559473,Closed,945,2012-09-12 07:04:00-04,61,2012-09-12 07:19:00-04,38
559474,Closed,258,2012-09-12 07:04:00-04,40,2012-09-12 07:08:00-04,43
559475,Closed,149,2012-09-12 07:04:00-04,32,2012-09-12 07:06:00-04,45
559476,Closed,988,2012-09-12 07:04:00-04,60,2012-09-12 07:21:00-04,9,T01108,Registered,02114,1984,Male
559477,Closed,1071,2012-09-12 07:05:00-04,6,2012-09-12 07:23:00-04,11,T01159,Registered,02114,1981,Female
559478,Closed,621,2012-09-12 07:05:00-04,36,2012-09-12 07:16:00-04,48
559479,Closed,902,2012-09-12 07:07:00-04,76,2012-09-12 07:22:00-04,21
559480,Closed,3647,2012-09-12 07:08:00-04,64,2012-09-12 08:09:00-04,64,T01431,Casual,,,
559481,Closed,3600,2012-09-12 07:09:00-04,64,2012-09-12 08:09:00-04,64
559482,Closed,554,2012-09-12 07:07:00-04,58,2012-09-12 07:17:00-04,48,T01334,Registered,02116,1983,Male
559483,Closed,385,2012-09-12 07:08:00-04,39,2012-09-12 07:15:00-04,50
559484,Closed,349,2012-09-12 07:09:00-04,26,2012-09-12 07:15:00-04,50
559485,Closed,1261,2012-09-12 07:09:00-04,76,2012-09-12 07:30:00-04,7,T01432,Registered,02139,1983,Male
559486,Closed,832,2012-09-12 07:10:00-04,64,2012-09-12 07:23:00-04,36,T01072,Registered,02210,1979,Male
559487,Closed,270,2012-09-12 07:10:00-04,38,2012-09-12 07:15:00-04,43
559488,Closed,393,2012-09-12 07:10:00-04,40,2012-09-12 07:17:00-04,22,T01449,Registered,02109,1979,Male
559489,Closed,435,2012-09-12 07:10:00-04,38,2012-09-12 07:18:00-04,35
559490,Closed,330,2012-09-12 07:11:00-04,40,2012-09-12 07:16:00-04,22
559491,Closed,1157,2012-09-12 07:11:00-04,26,2012-09-12 07:31:00-04,14
559492,Closed,1592,2012-09-12 07:11:00-04,71,2012-09-12 07:38:00-04,54
559493,Closed,89,2012-09-12 07:11:00-04,20,2012-09-12 07:13:00-04,43
559494,Closed,313,2012-09-12 07:12:00-04,22,2012-09-12 07:17:00-04,20
559495,Closed,1677,2012-09-12 07:12:00-04,98,2012-09-12 07:40:00-04,14,T01343,Registered,02129,1957,Female
559496,Closed,426,2012-09-12 07:13:00-04,38,2012-09-12 07:20:00-04,48
559497,Closed,599,2012-09-12 07:13:00-04,57,2012-09-12 07:23:00-04,11,T01251,Casual,,,
559498,Closed,732,2012-09-12 07:14:00-04,42,2012-09-12 07:26:00-04,65,T01365,Casual,,,
559499,Closed,221,2012-09-12 07:14:00-04,22,2012-09-12 07:18:00-04,43
559500,Closed,546,2012-09-12 07:15:00-04,66,2012-09-12 07:24:00-04,62
559501,Closed,249,2012-09-12 07:15:00-04,64,2012-09-12 07:19:00-04,43
559502,Closed,185,2012-09-12 07:16:00-04,58,2012-09-12 07:19:00-04,50,T01373,Registered,02108,1963,Male
559503,Closed,1549,2012-09-12 07:16:00-04,18,2012-09-12 07:42:00-04,4
559504,Closed,502,2012-09-12 07:16:00-04,26,2012-09-12 07:25:00-04,35
559505,Closed,541,2012-09-12 07:16:00-04,60,2012-09-12 07:25:00-04,36,T01273,Registered,02114,1981,Male
559506,Closed,634,2012-09-12 07:17:00-04,88,2012-09-12 07:27:00-04,84,T01437,Registered,02143,1989,Male
559507,Closed,521,2012-09-12 07:17:00-04,89,2012-09-12 07:25:00-04,17,T01212,Registered,02138,1977,Male
559508,Closed,517,2012-09-12 07:17:00-04,19,2012-09-12 07:25:00-04,50
559509,Closed,549,2012-09-12 07:17:00-04,43,2012-09-12 07:26:00-04,50,T01122,Registered,02025,1970,Male
559510,Closed,358,2012-09-12 07:17:00-04,60,2012-09-12 07:23:00-04,42,T01249,Registered,01720,1966,Male
559511,Closed,418,2012-09-12 07:18:00-04,78,2012-09-12 07:25:00-04,91,T01400,Registered,02143,1988,Female
559513,Closed,1262,2012-09-12 07:19:00-04,8,2012-09-12 07:40:00-04,54
559514,Closed,302,2012-09-12 07:19:00-04,4,2012-09-12 07:24:00-04,58
559515,Closed,95,2012-09-12 07:19:00-04,3,2012-09-12 07:21:00-04,14,T01088,Registered,02215,1983,Male
559516,Closed,815,2012-09-12 07:20:00-04,16,2012-09-12 07:34:00-04,14,T01009,Registered,02116,1980,Male
559517,Closed,811,2012-09-12 07:20:00-04,16,2012-09-12 07:34:00-04,14
559518,Closed,456,2012-09-12 07:21:00-04,40,2012-09-12 07:29:00-04,22
559519,Closed,827,2012-09-12 07:21:00-04,76,2012-09-12 07:35:00-04,42
559520,Closed,160,2012-09-12 07:22:00-04,61,2012-09-12 07:25:00-04,50
559521,Closed,352,2012-09-12 07:24:00-04,49,2012-09-12 07:30:00-04,59
559522,Closed,967,2012-09-12 07:23:00-04,54,2012-09-12 07:39:00-04,85
559523,Closed,735,2012-09-12 07:24:00-04,38,2012-09-12 07:36:00-04,61
559524,Closed,518,2012-09-12 07:24:00-04,60,2012-09-12 07:32:00-04,64,T01036,Registered,02109,1989,Male
559525,Closed,220,2012-09-12 07:24:00-04,38,2012-09-12 07:28:00-04,44
559526,Closed,1122,2012-09-12 07:24:00-04,79,2012-09-12 07:43:00-04,33
559527,Closed,553,2012-09-12 07:24:00-04,38,2012-09-12 07:33:00-04,50
559528,Closed,294,2012-09-12 07:25:00-04,47,2012-09-12 07:30:00-04,22
559529,Closed,526,2012-09-12 07:25:00-04,57,2012-09-12 07:34:00-04,22,T01169,Registered,02118,1989,Male
559530,Closed,1175,2012-09-12 07:25:00-04,22,2012-09-12 07:45:00-04,3,T01449,Registered,02360,1961,Female
559531,Closed,306,2012-09-12 07:25:00-04,58,2012-09-12 07:30:00-04,61
559532,Closed,823,2012-09-12 07:26:00-04,38,2012-09-12 07:40:00-04,31
559533,Closed,380,2012-09-12 07:27:00-04,34,2012-09-12 07:33:00-04,11,T01367,Registered,01721,1960,Male
559534,Closed,764,2012-09-12 07:27:00-04,38,2012-09-12 07:40:00-04,31
559535,Closed,701,2012-09-12 07:27:00-04,38,2012-09-12 07:39:00-04,48
559536,Closed,156,2012-09-12 07:27:00-04,22,2012-09-12 07:30:00-04,35
559539,Closed,222,2012-09-12 07:28:00-04,67,2012-09-12 07:32:00-04,75,T01069,Casual,,,
559540,Closed,344,2012-09-12 07:28:00-04,4,2012-09-12 07:33:00-04,54
559541,Closed,413,2012-09-12 07:28:00-04,76,2012-09-12 07:35:00-04,17
559542,Closed,725,2012-09-12 07:28:00-04,45,2012-09-12 07:40:00-04,35,T01328,Registered,02215,1978,Female
559544,Closed,1511,2012-09-12 07:29:00-04,74,2012-09-12 07:54:00-04,46,T01348,Casual,,,
559545,Closed,630,2012-09-12 07:29:00-04,21,2012-09-12 07:40:00-04,14
559546,Closed,1846,2012-09-12 07:30:00-04,82,2012-09-12 08:01:00-04,23,T01308,Casual,,,
559547,Closed,484,2012-09-12 07:29:00-04,38,2012-09-12 07:37:00-04,43
559548,Closed,813,2012-09-12 07:30:00-04,39,2012-09-12 07:43:00-04,22
559549,Closed,667,2012-09-12 07:30:00-04,38,2012-09-12 07:41:00-04,64,T01244,Casual,,,
559550,Closed,417,2012-09-12 07:30:00-04,58,2012-09-12 07:37:00-04,35
559551,Closed,984,2012-09-12 07:32:00-04,88,2012-09-12 07:48:00-04,33
559552,Closed,561,2012-09-12 07:30:00-04,38,2012-09-12 07:40:00-04,24
559553,Closed,1067,2012-09-12 07:30:00-04,38,2012-09-12 07:48:00-04,22
559554,Closed,575,2012-09-12 07:31:00-04,26,2012-09-12 07:40:00-04,48
559555,Closed,970,2012-09-12 07:31:00-04,38,2012-09-12 07:47:00-04,75
559556,Closed,603,2012-09-12 07:31:00-04,66,2012-09-12 07:41:00-04,33
559557,Closed,900,2012-09-12 07:31:00-04,41,2012-09-12 07:46:00-04,74
559558,Closed,594,2012-09-12 07:32:00-04,16,2012-09-12 07:41:00-04,67,T01152,Registered,02067,1950,Male
559559,Closed,168,2012-09-12 07:32:00-04,52,2012-09-12 07:35:00-04,36
559560,Closed,1410,2012-09-12 07:32:00-04,8,2012-09-12 07:55:00-04,64,T01406,Registered,02135,1989,Male
559561,Closed,388,2012-09-12 07:32:00-04,60,2012-09-12 07:39:00-04,22
559563,Closed,1040,2012-09-12 07:33:00-04,36,2012-09-12 07:50:00-04,22
559564,Closed,2176,2012-09-12 07:36:00-04,20,2012-09-12 08:12:00-04,20
559566,Closed,2215,2012-09-12 07:35:00-04,20,2012-09-12 08:12:00-04,20,T01228,Casual,,,
559567,Closed,106,2012-09-12 07:34:00-04,3,2012-09-12 07:35:00-04,14
559568,Closed,672,2012-09-12 07:34:00-04,50,2012-09-12 07:45:00-04,31,T01373,Registered,02210,1982,Male
559569,Closed,427,2012-09-12 07:34:00-04,6,2012-09-12 07:41:00-04,64
559570,Closed,167,2012-09-12 07:35:00-04,90,2012-09-12 07:38:00-04,84,T01124,Registered,02143,1988,Male
559571,Closed,985,2012-09-12 07:35:00-04,6,2012-09-12 07:52:00-04,74,T01271,Registered,02128,1985,Male
559572,Closed,1125,2012-09-12 07:35:00-04,22,2012-09-12 07:54:00-04,20
559573,Closed,480,2012-09-12 07:37:00-04,4,2012-09-12 07:45:00-04,22,T01330,Registered,02118,1973,Male
559574,Closed,503,2012-09-12 07:37:00-04,25,2012-09-12 07:45:00-04,22,T01327,Registered,02118,1971,Female
559575,Closed,655,2012-09-12 07:37:00-04,36,2012-09-12 07:48:00-04,80,T01273,Registered,02021,1971,Female
559576,Closed,604,2012-09-12 07:37:00-04,98,2012-09-12 07:47:00-04,43
559577,Closed,799,2012-09-12 07:38:00-04,75,2012-09-12 07:51:00-04,49,T01232,Registered,02139,1984,Male
559578,Closed,371,2012-09-12 07:38:00-04,60,2012-09-12 07:44:00-04,36
559579,Closed,489,2012-09-12 07:38:00-04,25,2012-09-12 07:46:00-04,22,T01102,Registered,02118,1964,Male
559580,Closed,1169,2012-09-12 07:39:00-04,26,2012-09-12 07:58:00-04,72
559581,Closed,528,2012-09-12 07:39:00-04,16,2012-09-12 07:48:00-04,33
559582,Closed,379,2012-09-12 07:40:00-04,47,2012-09-12 07:46:00-04,60
559583,Closed,686,2012-09-12 07:40:00-04,39,2012-09-12 07:51:00-04,35
559584,Closed,575,2012-09-12 07:40:00-04,22,2012-09-12 07:50:00-04,21,T01169,Registered,02122,1974,Male
559585,Closed,410,2012-09-12 07:40:00-04,22,2012-09-12 07:47:00-04,40
559586,Closed,652,2012-09-12 07:41:00-04,16,2012-09-12 07:51:00-04,3
559587,Closed,573,2012-09-12 07:41:00-04,38,2012-09-12 07:50:00-04,59
559588,Closed,263,2012-09-12 07:41:00-04,47,2012-09-12 07:45:00-04,48
559589,Closed,1537,2012-09-12 07:42:00-04,9,2012-09-12 08:07:00-04,35
559590,Closed,452,2012-09-12 07:41:00-04,61,2012-09-12 07:49:00-04,48
559591,Closed,285,2012-09-12 07:41:00-04,38,2012-09-12 07:46:00-04,43,T01127,Registered,01982,1961,Male
559592,Closed,937,2012-09-12 07:42:00-04,38,2012-09-12 07:57:00-04,55
559593,Closed,1242,2012-09-12 07:42:00-04,22,2012-09-12 08:03:00-04,32
559594,Closed,1651,2012-09-12 07:42:00-04,38,2012-09-12 08:10:00-04,11,T01139,Registered,02150,1983,Female
559595,Closed,442,2012-09-12 07:42:00-04,22,2012-09-12 07:49:00-04,58
559596,Closed,238,2012-09-12 07:42:00-04,4,2012-09-12 07:46:00-04,54
559597,Closed,11,2012-09-12 07:42:00-04,38,2012-09-12 07:42:00-04,38,T01054,Registered,01945,1985,Female
559598,Closed,389,2012-09-12 07:42:00-04,38,2012-09-12 07:49:00-04,48,T01130,Registered,02110,1955,Male
559599,Closed,608,2012-09-12 07:42:00-04,52,2012-09-12 07:52:00-04,23,T01298,Registered,02115,1989,Male
