id,status,duration,start_date,start_station,end_date,end_station
589075,Closed,101557,2012-09-20 11:06:00-04,87,2012-09-21 15:19:00-04,70
591678,Closed,1245,2012-09-21 07:12:00-04,40,2012-09-21 07:33:00-04,14,T01205,Registered,02113,1984,Male
591679,Closed,758,2012-09-21 07:12:00-04,16,2012-09-21 07:25:00-04,16
591680,Closed,358,2012-09-21 07:13:00-04,40,2012-09-21 07:19:00-04,22,T01388,Registered,02109,1979,Male
591681,Closed,205,2012-09-21 07:14:00-04,47,2012-09-21 07:17:00-04,48
591682,Closed,287,2012-09-21 07:14:00-04,60,2012-09-21 07:19:00-04,42,T01241,Registered,02114,1978,Male
591683,Closed,1404,2012-09-21 07:14:00-04,76,2012-09-21 07:38:00-04,7,T01097,Registered,02139,1983,Male
591684,Closed,504,2012-09-21 07:15:00-04,22,2012-09-21 07:23:00-04,31,T01387,Registered,02038,1958,Male
591685,Closed,422,2012-09-21 07:15:00-04,43,2012-09-21 07:22:00-04,42,T01049,Registered,02043,1974,Male
591686,Closed,496,2012-09-21 07:15:00-04,43,2012-09-21 07:23:00-04,6,T01348,Registered,02043,1955,Male
591687,Closed,207,2012-09-21 07:15:00-04,40,2012-09-21 07:19:00-04,43
591688,Closed,237,2012-09-21 07:15:00-04,22,2012-09-21 07:19:00-04,43
591689,Closed,567,2012-09-21 07:16:00-04,94,2012-09-21 07:26:00-04,43,T01075,Casual,,,
591690,Closed,268,2012-09-21 07:16:00-04,64,2012-09-21 07:20:00-04,43
591691,Closed,172,2012-09-21 07:16:00-04,58,2012-09-21 07:19:00-04,60,T01169,Registered,02116,1976,Male
591692,Closed,317,2012-09-21 07:17:00-04,58,2012-09-21 07:23:00-04,61,T01345,Registered,02116,1977,Male
591693,Closed,131,2012-09-21 07:18:00-04,3,2012-09-21 07:20:00-04,14
591694,Closed,1069,2012-09-21 07:18:00-04,60,2012-09-21 07:36:00-04,9,T01104,Registered,02114,1984,Male
591695,Closed,468,2012-09-21 07:18:00-04,26,2012-09-21 07:26:00-04,35
591696,Closed,1437,2012-09-21 07:18:00-04,22,2012-09-21 07:42:00-04,72
591697,Closed,410,2012-09-21 07:20:00-04,34,2012-09-21 07:27:00-04,11
591698,Closed,350,2012-09-21 07:20:00-04,20,2012-09-21 07:26:00-04,7
591699,Closed,545,2012-09-21 07:20:00-04,40,2012-09-21 07:29:00-04,31
591700,Closed,843,2012-09-21 07:21:00-04,16,2012-09-21 07:35:00-04,14
591701,Closed,498,2012-09-21 07:21:00-04,26,2012-09-21 07:30:00-04,46,T01266,Registered,02118,1967,Male
591702,Closed,682,2012-09-21 07:22:00-04,21,2012-09-21 07:33:00-04,64
591703,Closed,372,2012-09-21 07:22:00-04,25,2012-09-21 07:28:00-04,46
591704,Closed,1375,2012-09-21 07:22:00-04,86,2012-09-21 07:45:00-04,58
591705,Closed,494,2012-09-21 07:22:00-04,4,2012-09-21 07:30:00-04,48,T01340,Registered,02116,1982,Female
591706,Closed,1362,2012-09-21 07:23:00-04,26,2012-09-21 07:46:00-04,14
591707,Closed,1236,2012-09-21 07:24:00-04,22,2012-09-21 07:44:00-04,3
591708,Closed,421,2012-09-21 07:25:00-04,7,2012-09-21 07:32:00-04,20
591709,Closed,1200,2012-09-21 07:25:00-04,68,2012-09-21 07:45:00-04,64,T01095,Registered,02139,1987,Female
591710,Closed,543,2012-09-21 07:25:00-04,57,2012-09-21 07:34:00-04,14
591712,Closed,327,2012-09-21 07:26:00-04,47,2012-09-21 07:31:00-04,60
591713,Closed,757,2012-09-21 07:26:00-04,22,2012-09-21 07:39:00-04,39
591714,Closed,613,2012-09-21 07:26:00-04,94,2012-09-21 07:36:00-04,64,T01278,Registered,02129,1985,Male
591715,Closed,735,2012-09-21 07:26:00-04,26,2012-09-21 07:38:00-04,38
591716,Closed,911,2012-09-21 07:27:00-04,76,2012-09-21 07:42:00-04,42,T01024,Registered,02139,1983,Male
591717,Closed,362,2012-09-21 07:27:00-04,58,2012-09-21 07:33:00-04,35
591718,Closed,1033,2012-09-21 07:27:00-04,39,2012-09-21 07:45:00-04,84
591719,Closed,663,2012-09-21 07:28:00-04,58,2012-09-21 07:39:00-04,43
591720,Closed,991,2012-09-21 07:28:00-04,94,2012-09-21 07:45:00-04,50
591721,Closed,1234,2012-09-21 07:29:00-04,6,2012-09-21 07:50:00-04,11,T01450,Registered,02114,1981,Female
591722,Closed,392,2012-09-21 07:30:00-04,42,2012-09-21 07:36:00-04,52,T01241,Registered,02115,1959,Male
591723,Closed,863,2012-09-21 07:30:00-04,41,2012-09-21 07:44:00-04,74
591724,Closed,204,2012-09-21 07:30:00-04,59,2012-09-21 07:34:00-04,49
591725,Closed,898,2012-09-21 07:31:00-04,54,2012-09-21 07:46:00-04,85
591726,Closed,331,2012-09-21 07:32:00-04,55,2012-09-21 07:37:00-04,80,T01136,Registered,02215,1990,Male
591727,Closed,597,2012-09-21 07:34:00-04,94,2012-09-21 07:44:00-04,72
591728,Closed,720,2012-09-21 07:32:00-04,16,2012-09-21 07:44:00-04,67
591729,Closed,423,2012-09-21 07:33:00-04,32,2012-09-21 07:40:00-04,5
591730,Closed,570,2012-09-21 07:33:00-04,16,2012-09-21 07:43:00-04,67
591731,Closed,426,2012-09-21 07:33:00-04,32,2012-09-21 07:40:00-04,12
591732,Closed,832,2012-09-21 07:33:00-04,38,2012-09-21 07:47:00-04,31
591734,Closed,394,2012-09-21 07:34:00-04,60,2012-09-21 07:40:00-04,22
591736,Closed,370,2012-09-21 07:34:00-04,60,2012-09-21 07:40:00-04,35
591737,Closed,1256,2012-09-21 07:34:00-04,68,2012-09-21 07:55:00-04,37,T01105,Registered,02122,1984,Female
591738,Closed,660,2012-09-21 07:35:00-04,9,2012-09-21 07:46:00-04,80
591739,Closed,1161,2012-09-21 07:35:00-04,6,2012-09-21 07:54:00-04,11,T01152,Registered,02114,1978,Male
591740,Closed,605,2012-09-21 07:35:00-04,58,2012-09-21 07:45:00-04,43
591741,Closed,392,2012-09-21 07:36:00-04,40,2012-09-21 07:43:00-04,35
591742,Closed,500,2012-09-21 07:36:00-04,40,2012-09-21 07:45:00-04,43,T01350,Registered,02109,1980,Male
591743,Closed,962,2012-09-21 07:36:00-04,72,2012-09-21 07:52:00-04,74,T01035,Registered,02142,1965,Male
591744,Closed,731,2012-09-21 07:38:00-04,32,2012-09-21 07:50:00-04,36
591745,Closed,653,2012-09-21 07:37:00-04,57,2012-09-21 07:48:00-04,22
591747,Closed,747,2012-09-21 07:37:00-04,16,2012-09-21 07:50:00-04,14
591748,Closed,751,2012-09-21 07:37:00-04,36,2012-09-21 07:50:00-04,80
591749,Closed,740,2012-09-21 07:37:00-04,16,2012-09-21 07:50:00-04,14,T01071,Registered,02116,1983,Female
591750,Closed,1333,2012-09-21 07:37:00-04,44,2012-09-21 07:59:00-04,11,T01399,Registered,01867,1965,Female
591751,Closed,309,2012-09-21 07:38:00-04,57,2012-09-21 07:43:00-04,13,T01006,Registered,02115,1983,Male
591752,Closed,1263,2012-09-21 07:38:00-04,26,2012-09-21 07:59:00-04,62
591753,Closed,724,2012-09-21 07:38:00-04,38,2012-09-21 07:50:00-04,61
591754,Closed,815,2012-09-21 07:38:00-04,25,2012-09-21 07:52:00-04,60
591755,Closed,479,2012-09-21 07:39:00-04,25,2012-09-21 07:47:00-04,22,T01002,Registered,02118,1971,Female
591756,Closed,551,2012-09-21 07:39:00-04,22,2012-09-21 07:48:00-04,6,T01388,Registered,02360,1957,Male
591757,Closed,371,2012-09-21 07:40:00-04,49,2012-09-21 07:47:00-04,50
591758,Closed,370,2012-09-21 07:39:00-04,47,2012-09-21 07:45:00-04,44
591759,Closed,454,2012-09-21 07:40:00-04,38,2012-09-21 07:47:00-04,35
591760,Closed,276,2012-09-21 07:40:00-04,38,2012-09-21 07:44:00-04,43
591761,Closed,432,2012-09-21 07:40:00-04,38,2012-09-21 07:47:00-04,24,T01088,Registered,01742,1972,Male
591762,Closed,275,2012-09-21 07:40:00-04,50,2012-09-21 07:45:00-04,81,T01161,Registered,02116,1955,Male
591763,Closed,1695,2012-09-21 07:40:00-04,47,2012-09-21 08:09:00-04,10
591764,Closed,409,2012-09-21 07:41:00-04,38,2012-09-21 07:47:00-04,43
591766,Closed,568,2012-09-21 07:41:00-04,38,2012-09-21 07:50:00-04,50
591767,Closed,855,2012-09-21 07:42:00-04,84,2012-09-21 07:56:00-04,5,T01312,Casual,,,
591768,Closed,436,2012-09-21 07:41:00-04,16,2012-09-21 07:49:00-04,54
591769,Closed,581,2012-09-21 07:41:00-04,40,2012-09-21 07:51:00-04,31
591770,Closed,988,2012-09-21 07:43:00-04,66,2012-09-21 07:59:00-04,61
591772,Closed,600,2012-09-21 07:42:00-04,26,2012-09-21 07:52:00-04,22
591773,Closed,485,2012-09-21 07:42:00-04,39,2012-09-21 07:50:00-04,63
591775,Closed,203,2012-09-21 07:42:00-04,38,2012-09-21 07:45:00-04,44,T01224,Registered,01938,1969,Male
591776,Closed,853,2012-09-21 07:42:00-04,16,2012-09-21 07:56:00-04,80
591778,Closed,702,2012-09-21 07:42:00-04,61,2012-09-21 07:54:00-04,44,T01345,Registered,02116,1976,Male
591779,Closed,741,2012-09-21 07:42:00-04,16,2012-09-21 07:55:00-04,22
591780,Closed,1208,2012-09-21 07:42:00-04,22,2012-09-21 08:03:00-04,32
591781,Closed,237,2012-09-21 07:42:00-04,35,2012-09-21 07:46:00-04,64
591782,Closed,1132,2012-09-21 07:43:00-04,16,2012-09-21 08:02:00-04,62
591784,Closed,643,2012-09-21 07:43:00-04,52,2012-09-21 07:54:00-04,23
591786,Closed,632,2012-09-21 07:43:00-04,38,2012-09-21 07:54:00-04,24
591787,Closed,598,2012-09-21 07:43:00-04,38,2012-09-21 07:53:00-04,31,T01314,Registered,01950,1980,Male
591788,Closed,446,2012-09-21 07:43:00-04,46,2012-09-21 07:51:00-04,26
591789,Closed,692,2012-09-21 07:43:00-04,8,2012-09-21 07:55:00-04,33,T01401,Registered,02135,1982,Male
591790,Closed,1436,2012-09-21 07:44:00-04,38,2012-09-21 08:08:00-04,9
591791,Closed,527,2012-09-21 07:44:00-04,38,2012-09-21 07:53:00-04,64
591793,Closed,307,2012-09-21 07:45:00-04,55,2012-09-21 07:50:00-04,67
591794,Closed,845,2012-09-21 07:45:00-04,40,2012-09-21 07:59:00-04,50
591795,Closed,973,2012-09-21 07:46:00-04,33,2012-09-21 08:02:00-04,22
591796,Closed,379,2012-09-21 07:46:00-04,35,2012-09-21 07:52:00-04,49
591797,Closed,364,2012-09-21 07:47:00-04,42,2012-09-21 07:53:00-04,36,T01098,Casual,,,
591798,Closed,7,2012-09-21 07:47:00-04,3,2012-09-21 07:47:00-04,3
