id,status,duration,start_date,start_station,end_date,end_station
267789,Closed,5351083,2012-05-23 09:20:00-04,22,2012-07-24 07:45:00-04,38
361107,Closed,403090,2012-07-04 16:17:00-04,20,2012-07-09 08:15:00-04,40
371429,Closed,54058,2012-07-08 17:26:00-04,30,2012-07-09 08:27:00-04,33
372038,Closed,3303,2012-07-08 23:06:00-04,55,2012-07-09 00:01:00-04,41
372047,Closed,7006,2012-07-08 23:21:00-04,41,2012-07-09 01:18:00-04,41
372048,Closed,6353,2012-07-08 23:22:00-04,41,2012-07-09 01:08:00-04,9
372058,Closed,2292,2012-07-08 23:45:00-04,33,2012-07-09 00:23:00-04,40
372059,Closed,2284,2012-07-08 23:45:00-04,33,2012-07-09 00:23:00-04,40
372061,Closed,1027,2012-07-08 23:46:00-04,34,2012-07-09 00:03:00-04,26
372064,Closed,842,2012-07-08 23:50:00-04,34,2012-07-09 00:04:00-04,14
372065,Closed,817,2012-07-08 23:50:00-04,34,2012-07-09 00:04:00-04,14
372066,Closed,820,2012-07-08 23:50:00-04,33,2012-07-09 00:04:00-04,8
372067,Closed,1311,2012-07-08 23:51:00-04,44,2012-07-09 00:13:00-04,43
372068,Closed,1387,2012-07-08 23:51:00-04,44,2012-07-09 00:14:00-04,43
372069,Closed,744,2012-07-08 23:51:00-04,55,2012-07-09 00:04:00-04,41
372070,Closed,613,2012-07-08 23:52:00-04,33,2012-07-09 00:02:00-04,8
372071,Closed,1222,2012-07-08 23:53:00-04,44,2012-07-09 00:13:00-04,43
372072,Closed,1217,2012-07-08 23:53:00-04,44,2012-07-09 00:14:00-04,43
372073,Closed,1216,2012-07-08 23:54:00-04,33,2012-07-09 00:15:00-04,13
372074,Closed,1213,2012-07-08 23:54:00-04,33,2012-07-09 00:14:00-04,51
372076,Closed,465,2012-07-08 23:53:00-04,33,2012-07-09 00:01:00-04,33
372077,Closed,1270,2012-07-08 23:54:00-04,33,2012-07-09 00:15:00-04,26
372078,Closed,909,2012-07-09 00:01:00-04,52,2012-07-09 00:16:00-04,42
372079,Closed,1071,2012-07-08 23:58:00-04,52,2012-07-09 00:16:00-04,42
372080,Closed,456,2012-07-09 00:02:00-04,11,2012-07-09 00:09:00-04,46
372081,Closed,800,2012-07-09 00:03:00-04,16,2012-07-09 00:17:00-04,45
372082,Closed,762,2012-07-09 00:04:00-04,46,2012-07-09 00:17:00-04,4
372083,Closed,722,2012-07-09 00:05:00-04,46,2012-07-09 00:17:00-04,4
372084,Closed,668,2012-07-09 00:05:00-04,46,2012-07-09 00:16:00-04,4
372085,Closed,401,2012-07-09 00:05:00-04,41,2012-07-09 00:11:00-04,8
372086,Closed,650,2012-07-09 00:05:00-04,46,2012-07-09 00:16:00-04,4
372087,Closed,570,2012-07-09 00:07:00-04,46,2012-07-09 00:16:00-04,4
372088,Closed,637,2012-07-09 00:06:00-04,46,2012-07-09 00:17:00-04,4
372089,Closed,994,2012-07-09 00:06:00-04,16,2012-07-09 00:23:00-04,9
372090,Closed,615,2012-07-09 00:07:00-04,46,2012-07-09 00:17:00-04,4
372092,Closed,938,2012-07-09 00:11:00-04,52,2012-07-09 00:27:00-04,36
372093,Closed,2,2012-07-09 00:10:00-04,46,2012-07-09 00:10:00-04,46
372094,Closed,953,2012-07-09 00:11:00-04,52,2012-07-09 00:27:00-04,36
372095,Closed,1137,2012-07-09 00:12:00-04,46,2012-07-09 00:31:00-04,50
372096,Closed,1172,2012-07-09 00:13:00-04,60,2012-07-09 00:32:00-04,17
372097,Closed,29968,2012-07-09 00:15:00-04,52,2012-07-09 08:34:00-04,60
372098,Closed,175,2012-07-09 00:17:00-04,32,2012-07-09 00:20:00-04,11
372099,Closed,198,2012-07-09 00:17:00-04,43,2012-07-09 00:20:00-04,40
372100,Closed,839,2012-07-09 00:17:00-04,61,2012-07-09 00:31:00-04,41
372101,Closed,985,2012-07-09 00:17:00-04,57,2012-07-09 00:34:00-04,20
372102,Closed,1369,2012-07-09 00:19:00-04,41,2012-07-09 00:41:00-04,42
372103,Closed,1134,2012-07-09 00:19:00-04,41,2012-07-09 00:38:00-04,55
372104,Closed,539,2012-07-09 00:22:00-04,45,2012-07-09 00:31:00-04,9
372105,Closed,604,2012-07-09 00:24:00-04,61,2012-07-09 00:34:00-04,49
372106,Closed,549,2012-07-09 00:24:00-04,61,2012-07-09 00:34:00-04,49
372107,Closed,784,2012-07-09 00:29:00-04,33,2012-07-09 00:42:00-04,41
372108,Closed,783,2012-07-09 00:29:00-04,33,2012-07-09 00:42:00-04,9
372109,Closed,776,2012-07-09 00:29:00-04,55,2012-07-09 00:42:00-04,41
372110,Closed,657,2012-07-09 00:31:00-04,33,2012-07-09 00:42:00-04,41
372111,Closed,556,2012-07-09 00:31:00-04,55,2012-07-09 00:41:00-04,60
372112,Closed,908,2012-07-09 00:32:00-04,33,2012-07-09 00:48:00-04,41
372113,Closed,1505,2012-07-09 00:33:00-04,33,2012-07-09 00:58:00-04,44
372114,Closed,1014,2012-07-09 00:34:00-04,50,2012-07-09 00:51:00-04,49
372115,Closed,1023,2012-07-09 00:37:00-04,33,2012-07-09 00:54:00-04,17
372116,Closed,948,2012-07-09 00:38:00-04,33,2012-07-09 00:54:00-04,17
372117,Closed,3009,2012-07-09 00:43:00-04,33,2012-07-09 01:33:00-04,37
372118,Closed,737,2012-07-09 00:49:00-04,41,2012-07-09 01:02:00-04,41
372119,Closed,728,2012-07-09 00:49:00-04,41,2012-07-09 01:01:00-04,41
372120,Closed,751,2012-07-09 00:50:00-04,41,2012-07-09 01:02:00-04,41
372121,Closed,677,2012-07-09 00:51:00-04,41,2012-07-09 01:02:00-04,41
372122,Closed,281,2012-07-09 00:52:00-04,33,2012-07-09 00:57:00-04,52
372123,Closed,599,2012-07-09 00:53:00-04,3,2012-07-09 01:03:00-04,57
372124,Closed,673,2012-07-09 00:56:00-04,41,2012-07-09 01:07:00-04,33
372125,Closed,739,2012-07-09 00:54:00-04,41,2012-07-09 01:07:00-04,33
372126,Closed,817,2012-07-09 00:58:00-04,33,2012-07-09 01:12:00-04,6
372127,Closed,409,2012-07-09 01:02:00-04,24,2012-07-09 01:09:00-04,20
372128,Closed,737,2012-07-09 01:06:00-04,9,2012-07-09 01:18:00-04,37
372129,Closed,1653,2012-07-09 01:08:00-04,32,2012-07-09 01:36:00-04,45
372130,Closed,1608,2012-07-09 01:29:00-04,55,2012-07-09 01:56:00-04,60
372131,Closed,463,2012-07-09 01:36:00-04,41,2012-07-09 01:44:00-04,34
372132,Closed,281,2012-07-09 01:43:00-04,55,2012-07-09 01:48:00-04,32
372133,Closed,1085,2012-07-09 01:47:00-04,61,2012-07-09 02:05:00-04,61
372134,Closed,461,2012-07-09 01:48:00-04,32,2012-07-09 01:56:00-04,41
372135,Closed,906,2012-07-09 02:11:00-04,49,2012-07-09 02:26:00-04,33
372136,Closed,12186,2012-07-09 02:32:00-04,60,2012-07-09 05:55:00-04,61
372137,Closed,12131,2012-07-09 02:33:00-04,60,2012-07-09 05:55:00-04,61
372138,Closed,592,2012-07-09 02:43:00-04,53,2012-07-09 02:53:00-04,41
372139,Closed,1530,2012-07-09 02:51:00-04,15,2012-07-09 03:16:00-04,46
372140,Closed,1456,2012-07-09 02:52:00-04,15,2012-07-09 03:16:00-04,46
372141,Closed,573,2012-07-09 03:01:00-04,22,2012-07-09 03:10:00-04,44
372143,Closed,861,2012-07-09 04:19:00-04,39,2012-07-09 04:33:00-04,31
372144,Closed,425,2012-07-09 05:03:00-04,59,2012-07-09 05:10:00-04,16
372145,Closed,415,2012-07-09 05:03:00-04,59,2012-07-09 05:10:00-04,16
372146,Closed,1157,2012-07-09 05:08:00-04,60,2012-07-09 05:27:00-04,48
372147,Closed,359,2012-07-09 05:09:00-04,4,2012-07-09 05:15:00-04,57
372148,Closed,266,2012-07-09 05:11:00-04,57,2012-07-09 05:15:00-04,26
372149,Closed,493,2012-07-09 05:24:00-04,16,2012-07-09 05:32:00-04,21
372150,Closed,1002,2012-07-09 05:27:00-04,33,2012-07-09 05:44:00-04,54
