id,status,duration,start_date,start_station,end_date,end_station
448883,Closed,563800,2012-08-07 20:16:00-04,36,2012-08-14 08:53:00-04,74,T01322,Casual,,,
463777,Closed,409,2012-08-13 06:21:00-04,6,2012-08-13 06:28:00-04,48,T01049,Casual,,,
463778,Closed,529,2012-08-13 06:23:00-04,39,2012-08-13 06:31:00-04,63
463779,Closed,458,2012-08-13 06:26:00-04,4,2012-08-13 06:33:00-04,48,T01040,Registered,02472,1960,Male
463780,Closed,293,2012-08-13 06:29:00-04,45,2012-08-13 06:34:00-04,11
463781,Closed,1486,2012-08-13 06:29:00-04,46,2012-08-13 06:54:00-04,52,T01193,Registered,02066,1961,Female
463782,Closed,324,2012-08-13 06:30:00-04,58,2012-08-13 06:35:00-04,16
463783,Closed,452,2012-08-13 06:30:00-04,38,2012-08-13 06:38:00-04,22
463784,Closed,331,2012-08-13 06:31:00-04,58,2012-08-13 06:36:00-04,61,T01152,Registered,02116,1977,Male
463785,Closed,14,2012-08-13 06:31:00-04,58,2012-08-13 06:31:00-04,58,T01276,Registered,02116,1977,Female
463786,Closed,313,2012-08-13 06:31:00-04,58,2012-08-13 06:36:00-04,61
463787,Closed,701,2012-08-13 06:32:00-04,13,2012-08-13 06:43:00-04,14
463788,Closed,495,2012-08-13 06:33:00-04,58,2012-08-13 06:41:00-04,64
463789,Closed,473,2012-08-13 06:33:00-04,22,2012-08-13 06:41:00-04,50,T01172,Registered,02338,1969,Male
463790,Closed,1611,2012-08-13 06:38:00-04,69,2012-08-13 07:05:00-04,48,T01159,Casual,,,
463791,Closed,508,2012-08-13 06:36:00-04,43,2012-08-13 06:44:00-04,42,T01257,Registered,02043,1974,Male
463792,Closed,128,2012-08-13 06:38:00-04,26,2012-08-13 06:40:00-04,39,T01445,Registered,02118,1970,Male
463793,Closed,564,2012-08-13 06:27:00-04,21,2012-08-13 06:37:00-04,54,T01328,Registered,02116,1988,Male
463794,Closed,557,2012-08-13 06:28:00-04,21,2012-08-13 06:37:00-04,54
463795,Closed,1157,2012-08-13 06:40:00-04,70,2012-08-13 06:59:00-04,33,T01127,Registered,02215,1984,Female
463796,Closed,1191,2012-08-13 06:40:00-04,70,2012-08-13 07:00:00-04,33
463797,Closed,731,2012-08-13 06:40:00-04,59,2012-08-13 06:52:00-04,13
463803,Closed,1018,2012-08-13 06:41:00-04,23,2012-08-13 06:58:00-04,34
463804,Closed,419,2012-08-13 06:41:00-04,42,2012-08-13 06:48:00-04,52
463805,Closed,523,2012-08-13 06:41:00-04,40,2012-08-13 06:50:00-04,81,T01105,Registered,02113,1989,Female
463806,Closed,1237,2012-08-13 06:42:00-04,6,2012-08-13 07:02:00-04,11,T01194,Registered,02114,1981,Female
463807,Closed,617,2012-08-13 06:42:00-04,20,2012-08-13 06:52:00-04,60
463808,Closed,800,2012-08-13 06:43:00-04,16,2012-08-13 06:57:00-04,80,T01147,Registered,02110,1964,Male
463809,Closed,400,2012-08-13 06:45:00-04,47,2012-08-13 06:52:00-04,22
463810,Closed,382,2012-08-13 06:46:00-04,22,2012-08-13 06:53:00-04,50
463811,Closed,229,2012-08-13 06:46:00-04,22,2012-08-13 06:50:00-04,43,T01095,Registered,01760,1974,Female
463812,Closed,275,2012-08-13 06:48:00-04,22,2012-08-13 06:53:00-04,20
463813,Closed,515,2012-08-13 06:49:00-04,57,2012-08-13 06:58:00-04,63
463814,Closed,444,2012-08-13 06:49:00-04,38,2012-08-13 06:57:00-04,64,T01408,Registered,02478,1990,Male
463815,Closed,618,2012-08-13 06:49:00-04,4,2012-08-13 07:00:00-04,20
463816,Closed,415,2012-08-13 06:51:00-04,4,2012-08-13 06:58:00-04,22
463817,Closed,382,2012-08-13 06:52:00-04,39,2012-08-13 06:58:00-04,21,T01445,Registered,02118,1970,Male
463818,Closed,2847,2012-08-13 06:55:00-04,20,2012-08-13 07:42:00-04,23
463819,Closed,636,2012-08-13 06:53:00-04,38,2012-08-13 07:04:00-04,64
463820,Closed,449,2012-08-13 06:54:00-04,16,2012-08-13 07:01:00-04,22
463821,Closed,696,2012-08-13 06:54:00-04,39,2012-08-13 07:06:00-04,14
463822,Closed,413,2012-08-13 06:54:00-04,39,2012-08-13 07:01:00-04,50
463823,Closed,1515,2012-08-13 06:55:00-04,38,2012-08-13 07:20:00-04,3
463824,Closed,91,2012-08-13 06:56:00-04,14,2012-08-13 06:57:00-04,11
463825,Closed,460,2012-08-13 06:56:00-04,47,2012-08-13 07:04:00-04,31
463827,Closed,1196,2012-08-13 06:57:00-04,36,2012-08-13 07:17:00-04,69
463829,Closed,899,2012-08-13 06:57:00-04,76,2012-08-13 07:12:00-04,32
463830,Closed,1166,2012-08-13 06:58:00-04,38,2012-08-13 07:18:00-04,14,T01160,Registered,01460,1966,Male
463831,Closed,1255,2012-08-13 06:58:00-04,61,2012-08-13 07:19:00-04,46
463832,Closed,1043,2012-08-13 07:00:00-04,25,2012-08-13 07:18:00-04,84,T01125,Registered,02118,1975,Female
463833,Closed,1612,2012-08-13 07:01:00-04,74,2012-08-13 07:28:00-04,35
463834,Closed,441,2012-08-13 07:01:00-04,60,2012-08-13 07:09:00-04,36
463835,Closed,272,2012-08-13 07:01:00-04,38,2012-08-13 07:06:00-04,44,T01056,Registered,02108,1980,Male
463836,Closed,471,2012-08-13 07:02:00-04,38,2012-08-13 07:10:00-04,22
463837,Closed,699,2012-08-13 07:02:00-04,66,2012-08-13 07:14:00-04,14
463838,Closed,379,2012-08-13 07:02:00-04,60,2012-08-13 07:09:00-04,50
463839,Closed,638,2012-08-13 07:03:00-04,16,2012-08-13 07:13:00-04,13
463840,Closed,451,2012-08-13 07:04:00-04,39,2012-08-13 07:12:00-04,61
463841,Closed,563,2012-08-13 07:06:00-04,22,2012-08-13 07:15:00-04,60
463842,Closed,629,2012-08-13 07:06:00-04,79,2012-08-13 07:17:00-04,17
463843,Closed,727,2012-08-13 07:06:00-04,26,2012-08-13 07:18:00-04,38
463845,Closed,457,2012-08-13 07:06:00-04,22,2012-08-13 07:14:00-04,42
463847,Closed,233,2012-08-13 07:06:00-04,22,2012-08-13 07:10:00-04,43
463848,Closed,357,2012-08-13 07:06:00-04,76,2012-08-13 07:12:00-04,17,T01255,Registered,02045,1947,Male
463849,Closed,324,2012-08-13 07:07:00-04,38,2012-08-13 07:13:00-04,43
463850,Closed,658,2012-08-13 07:08:00-04,36,2012-08-13 07:19:00-04,32
463851,Closed,36,2012-08-13 07:08:00-04,64,2012-08-13 07:08:00-04,64
463852,Closed,996,2012-08-13 07:09:00-04,54,2012-08-13 07:26:00-04,14
463853,Closed,419,2012-08-13 07:09:00-04,38,2012-08-13 07:16:00-04,35
463854,Closed,348,2012-08-13 07:09:00-04,39,2012-08-13 07:15:00-04,16
463855,Closed,279,2012-08-13 07:09:00-04,60,2012-08-13 07:14:00-04,42
463856,Closed,477,2012-08-13 07:09:00-04,38,2012-08-13 07:17:00-04,48
463857,Closed,1035,2012-08-13 07:09:00-04,38,2012-08-13 07:27:00-04,3,T01103,Registered,02155,1982,Male
463858,Closed,157,2012-08-13 07:10:00-04,22,2012-08-13 07:12:00-04,35
463859,Closed,682,2012-08-13 07:11:00-04,66,2012-08-13 07:22:00-04,62
463860,Closed,622,2012-08-13 07:12:00-04,27,2012-08-13 07:22:00-04,50
463861,Closed,1724,2012-08-13 07:12:00-04,82,2012-08-13 07:41:00-04,48
463862,Closed,629,2012-08-13 07:13:00-04,66,2012-08-13 07:23:00-04,33
463864,Closed,308,2012-08-13 07:13:00-04,22,2012-08-13 07:18:00-04,20
463866,Closed,367,2012-08-13 07:13:00-04,60,2012-08-13 07:19:00-04,54
463868,Closed,212,2012-08-13 07:14:00-04,25,2012-08-13 07:17:00-04,16,T01448,Registered,02118,1977,Male
463869,Closed,477,2012-08-13 07:14:00-04,30,2012-08-13 07:22:00-04,32,T01398,Registered,02446,1984,Male
463871,Closed,313,2012-08-13 07:14:00-04,6,2012-08-13 07:20:00-04,48
463872,Closed,753,2012-08-13 07:14:00-04,45,2012-08-13 07:27:00-04,35
463873,Closed,656,2012-08-13 07:15:00-04,46,2012-08-13 07:26:00-04,48
463874,Closed,1337,2012-08-13 07:15:00-04,6,2012-08-13 07:38:00-04,14
463875,Closed,284,2012-08-13 07:17:00-04,27,2012-08-13 07:22:00-04,56
463876,Closed,1146,2012-08-13 07:18:00-04,27,2012-08-13 07:37:00-04,54
463878,Closed,375,2012-08-13 07:18:00-04,31,2012-08-13 07:25:00-04,22,T01330,Registered,02210,1988,Male
463879,Closed,37,2012-08-13 07:19:00-04,31,2012-08-13 07:19:00-04,31,T01057,Registered,02110,1988,Male
463882,Closed,401,2012-08-13 07:19:00-04,34,2012-08-13 07:26:00-04,21,T01094,Registered,02215,1988,Female
463883,Closed,445,2012-08-13 07:19:00-04,12,2012-08-13 07:27:00-04,39
463884,Closed,281,2012-08-13 07:20:00-04,31,2012-08-13 07:25:00-04,22,T01432,Registered,02110,1988,Male
463885,Closed,506,2012-08-13 07:20:00-04,36,2012-08-13 07:28:00-04,34,T01242,Registered,02116,1977,Male
463886,Closed,678,2012-08-13 07:21:00-04,23,2012-08-13 07:32:00-04,61
463887,Closed,1229,2012-08-13 07:21:00-04,51,2012-08-13 07:42:00-04,22
463888,Closed,287,2012-08-13 07:21:00-04,40,2012-08-13 07:26:00-04,48
463889,Closed,779,2012-08-13 07:22:00-04,54,2012-08-13 07:35:00-04,33
463890,Closed,552,2012-08-13 07:23:00-04,38,2012-08-13 07:32:00-04,22,T01400,Registered,01930,1981,Male
463891,Closed,780,2012-08-13 07:23:00-04,38,2012-08-13 07:36:00-04,61
463892,Closed,180,2012-08-13 07:23:00-04,52,2012-08-13 07:26:00-04,36
463893,Closed,369,2012-08-13 07:23:00-04,58,2012-08-13 07:29:00-04,61
463895,Closed,1034,2012-08-13 07:24:00-04,41,2012-08-13 07:41:00-04,23
463896,Closed,365,2012-08-13 07:24:00-04,57,2012-08-13 07:30:00-04,61
463897,Closed,258,2012-08-13 07:24:00-04,35,2012-08-13 07:28:00-04,44
463898,Closed,496,2012-08-13 07:24:00-04,38,2012-08-13 07:32:00-04,64,T01298,Registered,01915,1979,Male
463899,Closed,667,2012-08-13 07:24:00-04,57,2012-08-13 07:35:00-04,14
463900,Closed,511,2012-08-13 07:24:00-04,47,2012-08-13 07:33:00-04,59,T01340,Registered,02111,1984,Male
463902,Closed,1183,2012-08-13 07:25:00-04,22,2012-08-13 07:44:00-04,3
463903,Closed,425,2012-08-13 07:26:00-04,40,2012-08-13 07:33:00-04,22
463904,Closed,343,2012-08-13 07:25:00-04,38,2012-08-13 07:31:00-04,20
463905,Closed,295,2012-08-13 07:26:00-04,22,2012-08-13 07:31:00-04,49
463906,Closed,300,2012-08-13 07:26:00-04,25,2012-08-13 07:31:00-04,16
463907,Closed,525,2012-08-13 07:26:00-04,55,2012-08-13 07:35:00-04,80,T01273,Registered,02215,1989,Male
463908,Closed,797,2012-08-13 07:26:00-04,22,2012-08-13 07:39:00-04,50
463909,Closed,782,2012-08-13 07:26:00-04,16,2012-08-13 07:39:00-04,20
463910,Closed,551,2012-08-13 07:27:00-04,39,2012-08-13 07:36:00-04,48
463911,Closed,213,2012-08-13 07:27:00-04,58,2012-08-13 07:30:00-04,36
463912,Closed,725,2012-08-13 07:27:00-04,25,2012-08-13 07:39:00-04,60,T01295,Registered,02118,1990,Female
463913,Closed,767,2012-08-13 07:27:00-04,16,2012-08-13 07:40:00-04,14
463914,Closed,749,2012-08-13 07:27:00-04,16,2012-08-13 07:40:00-04,14
463915,Closed,488,2012-08-13 07:27:00-04,26,2012-08-13 07:35:00-04,22
463916,Closed,528,2012-08-13 07:27:00-04,25,2012-08-13 07:36:00-04,63
463917,Closed,290,2012-08-13 07:27:00-04,60,2012-08-13 07:32:00-04,42,T01156,Registered,02116,1983,Male
463918,Closed,681,2012-08-13 07:27:00-04,38,2012-08-13 07:39:00-04,22
463919,Closed,467,2012-08-13 07:27:00-04,22,2012-08-13 07:35:00-04,38
463920,Closed,431,2012-08-13 07:28:00-04,39,2012-08-13 07:35:00-04,49
463921,Closed,476,2012-08-13 07:28:00-04,38,2012-08-13 07:36:00-04,48
463922,Closed,499,2012-08-13 07:28:00-04,58,2012-08-13 07:36:00-04,35
463923,Closed,547,2012-08-13 07:28:00-04,50,2012-08-13 07:37:00-04,48
463924,Closed,526,2012-08-13 07:29:00-04,82,2012-08-13 07:38:00-04,30
463925,Closed,671,2012-08-13 07:29:00-04,34,2012-08-13 07:41:00-04,69,T01205,Registered,02215,1973,Female
463926,Closed,611,2012-08-13 07:30:00-04,57,2012-08-13 07:40:00-04,22,T01071,Registered,02118,1989,Male
463927,Closed,554,2012-08-13 07:30:00-04,32,2012-08-13 07:39:00-04,12
463928,Closed,1532,2012-08-13 07:30:00-04,38,2012-08-13 07:56:00-04,29,T01099,Registered,01902,1973,Male
463929,Closed,551,2012-08-13 07:30:00-04,40,2012-08-13 07:40:00-04,64
463930,Closed,863,2012-08-13 07:30:00-04,39,2012-08-13 07:45:00-04,11
463931,Closed,512,2012-08-13 07:31:00-04,26,2012-08-13 07:40:00-04,48
463932,Closed,1032,2012-08-13 07:31:00-04,4,2012-08-13 07:48:00-04,10,T01291,Registered,02118,1992,Female
463933,Closed,517,2012-08-13 07:31:00-04,57,2012-08-13 07:40:00-04,26
463934,Closed,962,2012-08-13 07:32:00-04,84,2012-08-13 07:48:00-04,74,T01125,Casual,,,
463935,Closed,644,2012-08-13 07:32:00-04,40,2012-08-13 07:43:00-04,31
463936,Closed,438,2012-08-13 07:32:00-04,60,2012-08-13 07:40:00-04,22
463937,Closed,641,2012-08-13 07:33:00-04,22,2012-08-13 07:44:00-04,21,T01312,Registered,02122,1974,Male
463938,Closed,324,2012-08-13 07:33:00-04,25,2012-08-13 07:39:00-04,61
463940,Closed,1426,2012-08-13 07:33:00-04,82,2012-08-13 07:57:00-04,35,T01335,Registered,02445,1966,Male
463941,Closed,536,2012-08-13 07:33:00-04,38,2012-08-13 07:42:00-04,64
463942,Closed,1211,2012-08-13 07:33:00-04,4,2012-08-13 07:54:00-04,74,T01157,Registered,02116,1962,Male
463943,Closed,5246,2012-08-13 07:35:00-04,69,2012-08-13 09:02:00-04,36
463944,Closed,7163,2012-08-13 07:34:00-04,45,2012-08-13 09:33:00-04,45,T01425,Registered,02215,1970,Female
463945,Closed,320,2012-08-13 07:35:00-04,35,2012-08-13 07:40:00-04,64
463946,Closed,171,2012-08-13 07:35:00-04,22,2012-08-13 07:38:00-04,64,T01400,Registered,02138,1974,Male
463947,Closed,3785,2012-08-13 07:36:00-04,38,2012-08-13 08:39:00-04,38
463948,Closed,373,2012-08-13 07:36:00-04,49,2012-08-13 07:42:00-04,60
463949,Closed,974,2012-08-13 07:36:00-04,33,2012-08-13 07:53:00-04,73
463951,Closed,554,2012-08-13 07:37:00-04,38,2012-08-13 07:46:00-04,7
463952,Closed,3,2012-08-13 07:37:00-04,42,2012-08-13 07:37:00-04,42
463954,Closed,439,2012-08-13 07:39:00-04,27,2012-08-13 07:46:00-04,11,T01178,Registered,02130,1970,Female
463957,Closed,597,2012-08-13 07:39:00-04,39,2012-08-13 07:49:00-04,59
463958,Closed,422,2012-08-13 07:40:00-04,38,2012-08-13 07:47:00-04,48
463959,Closed,355,2012-08-13 07:40:00-04,22,2012-08-13 07:46:00-04,48
463960,Closed,1136,2012-08-13 07:40:00-04,16,2012-08-13 07:59:00-04,62
463961,Closed,1403,2012-08-13 07:40:00-04,22,2012-08-13 08:03:00-04,32
463963,Closed,6493,2012-08-13 07:40:00-04,46,2012-08-13 09:28:00-04,9,T01331,Registered,02132,1949,Male
463964,Closed,488,2012-08-13 07:40:00-04,60,2012-08-13 07:48:00-04,84
463965,Closed,636,2012-08-13 07:40:00-04,41,2012-08-13 07:51:00-04,74
463966,Closed,756,2012-08-13 07:40:00-04,25,2012-08-13 07:53:00-04,60
463967,Closed,294,2012-08-13 07:40:00-04,34,2012-08-13 07:45:00-04,55
463968,Closed,347,2012-08-13 07:41:00-04,22,2012-08-13 07:47:00-04,40
463969,Closed,262,2012-08-13 07:41:00-04,22,2012-08-13 07:46:00-04,48,T01330,Registered,02482,1967,Male
463970,Closed,1533,2012-08-13 07:41:00-04,38,2012-08-13 08:07:00-04,11,T01131,Registered,02150,1983,Female
463971,Closed,422,2012-08-13 07:41:00-04,38,2012-08-13 07:49:00-04,43,T01133,Registered,02110,1955,Male
463972,Closed,420,2012-08-13 07:42:00-04,22,2012-08-13 07:49:00-04,23
463973,Closed,454,2012-08-13 07:42:00-04,22,2012-08-13 07:50:00-04,58
463974,Closed,882,2012-08-13 07:42:00-04,17,2012-08-13 07:57:00-04,11
463975,Closed,519,2012-08-13 07:43:00-04,38,2012-08-13 07:52:00-04,22
463976,Closed,545,2012-08-13 07:43:00-04,38,2012-08-13 07:52:00-04,64
463977,Closed,327,2012-08-13 07:43:00-04,50,2012-08-13 07:49:00-04,54
463978,Closed,886,2012-08-13 07:43:00-04,40,2012-08-13 07:58:00-04,50,T01278,Registered,02109,1985,Male
463979,Closed,147,2012-08-13 07:44:00-04,25,2012-08-13 07:46:00-04,39
463981,Closed,737,2012-08-13 07:44:00-04,38,2012-08-13 07:56:00-04,48
463982,Closed,541,2012-08-13 07:45:00-04,52,2012-08-13 07:54:00-04,23,T01188,Registered,02115,1989,Male
463983,Closed,146,2012-08-13 07:45:00-04,40,2012-08-13 07:47:00-04,20
463984,Closed,467,2012-08-13 07:45:00-04,12,2012-08-13 07:53:00-04,14
463985,Closed,822,2012-08-13 07:46:00-04,25,2012-08-13 07:59:00-04,60
463986,Closed,656,2012-08-13 07:46:00-04,50,2012-08-13 07:57:00-04,31
463987,Closed,649,2012-08-13 07:46:00-04,8,2012-08-13 07:57:00-04,33
463988,Closed,578,2012-08-13 07:47:00-04,44,2012-08-13 07:56:00-04,36
463989,Closed,600,2012-08-13 07:47:00-04,16,2012-08-13 07:57:00-04,48,T01175,Registered,02118,1975,Male
463990,Closed,524,2012-08-13 07:49:00-04,22,2012-08-13 07:57:00-04,42,T01071,Registered,02169,1980,Male
463991,Closed,541,2012-08-13 07:49:00-04,42,2012-08-13 07:58:00-04,33,T01156,Registered,02124,1979,Male
463992,Closed,800,2012-08-13 07:49:00-04,16,2012-08-13 08:02:00-04,75,T01272,Registered,06357,1959,Male
463993,Closed,452,2012-08-13 07:49:00-04,56,2012-08-13 07:56:00-04,51
463994,Closed,1035,2012-08-13 07:49:00-04,13,2012-08-13 08:07:00-04,30
463995,Closed,1488,2012-08-13 07:49:00-04,12,2012-08-13 08:14:00-04,60
463996,Closed,435,2012-08-13 07:49:00-04,60,2012-08-13 07:57:00-04,4,T01295,Registered,02139,1973,Male
463997,Closed,319,2012-08-13 07:50:00-04,60,2012-08-13 07:55:00-04,42
463999,Closed,398,2012-08-13 07:50:00-04,4,2012-08-13 07:57:00-04,22,T01305,Registered,02116,1983,Male
464000,Closed,771,2012-08-13 07:51:00-04,16,2012-08-13 08:03:00-04,34
464002,Closed,727,2012-08-13 07:52:00-04,16,2012-08-13 08:04:00-04,80
464003,Closed,765,2012-08-13 07:51:00-04,25,2012-08-13 08:04:00-04,14,T01360,Registered,02139,1985,Female
464004,Closed,414,2012-08-13 07:51:00-04,47,2012-08-13 07:58:00-04,35
464005,Closed,247,2012-08-13 07:52:00-04,45,2012-08-13 07:56:00-04,14
