id,status,duration,start_date,start_station,end_date,end_station
579775,Closed,71417,2012-09-17 16:06:00-04,45,2012-09-18 11:56:00-04,8
581424,Closed,351,2012-09-18 00:58:00-04,74,2012-09-18 01:04:00-04,17,T01338,Casual,,,
581425,Closed,664,2012-09-18 01:19:00-04,32,2012-09-18 01:30:00-04,32
581426,Closed,748,2012-09-18 01:18:00-04,32,2012-09-18 01:30:00-04,32,T01105,Casual,,,
581427,Closed,651,2012-09-18 01:19:00-04,32,2012-09-18 01:30:00-04,32
581428,Closed,194,2012-09-18 01:18:00-04,45,2012-09-18 01:22:00-04,33
581429,Closed,642,2012-09-18 01:19:00-04,32,2012-09-18 01:30:00-04,32
581430,Closed,136,2012-09-18 01:19:00-04,45,2012-09-18 01:21:00-04,33,T01348,Registered,02139,1986,Male
581431,Closed,307,2012-09-18 01:21:00-04,52,2012-09-18 01:27:00-04,67,T01272,Registered,02139,1992,Male
581432,Closed,863,2012-09-18 01:28:00-04,52,2012-09-18 01:42:00-04,83
581434,Closed,573,2012-09-18 01:28:00-04,57,2012-09-18 01:38:00-04,81
581435,Closed,793,2012-09-18 01:29:00-04,52,2012-09-18 01:42:00-04,83
581436,Closed,172,2012-09-18 01:33:00-04,53,2012-09-18 01:36:00-04,67
581437,Closed,1493,2012-09-18 01:39:00-04,30,2012-09-18 02:04:00-04,74
581438,Closed,226,2012-09-18 01:51:00-04,53,2012-09-18 01:55:00-04,21,T01386,Registered,02115,1991,Male
581439,Closed,3083,2012-09-18 02:09:00-04,36,2012-09-18 03:01:00-04,10
581440,Closed,3052,2012-09-18 02:10:00-04,36,2012-09-18 03:01:00-04,10
581441,Closed,794,2012-09-18 02:20:00-04,33,2012-09-18 02:34:00-04,91,T01014,Casual,,,
581442,Closed,809,2012-09-18 02:20:00-04,33,2012-09-18 02:34:00-04,91,T01348,Registered,02139,1986,Male
581443,Closed,1888,2012-09-18 02:23:00-04,72,2012-09-18 02:54:00-04,56
581444,Closed,328,2012-09-18 02:28:00-04,11,2012-09-18 02:34:00-04,86
581445,Closed,259,2012-09-18 03:27:00-04,45,2012-09-18 03:31:00-04,5,T01139,Registered,02115,1981,Male
581446,Closed,1004,2012-09-18 03:27:00-04,74,2012-09-18 03:44:00-04,36
581447,Closed,298,2012-09-18 03:43:00-04,55,2012-09-18 03:48:00-04,19
581448,Closed,705,2012-09-18 03:50:00-04,30,2012-09-18 04:02:00-04,42
581449,Closed,513,2012-09-18 03:55:00-04,30,2012-09-18 04:04:00-04,57
581450,Closed,7797,2012-09-18 05:04:00-04,47,2012-09-18 07:14:00-04,40,T01332,Casual,,,
581451,Closed,585,2012-09-18 05:14:00-04,39,2012-09-18 05:23:00-04,16
581452,Closed,516,2012-09-18 05:17:00-04,57,2012-09-18 05:26:00-04,30,T01088,Registered,02118,1986,Male
581453,Closed,453,2012-09-18 05:18:00-04,36,2012-09-18 05:26:00-04,63,T01299,Registered,02116,1985,Male
581454,Closed,329,2012-09-18 05:21:00-04,57,2012-09-18 05:26:00-04,26,T01291,Registered,02118,1989,Male
581455,Closed,642,2012-09-18 05:30:00-04,53,2012-09-18 05:41:00-04,48,T01015,Registered,02118,1989,Male
581456,Closed,441,2012-09-18 05:37:00-04,11,2012-09-18 05:44:00-04,32,T01242,Casual,,,
581457,Closed,463,2012-09-18 05:47:00-04,22,2012-09-18 05:55:00-04,50,T01398,Registered,02537,1956,Male
581458,Closed,343,2012-09-18 05:50:00-04,39,2012-09-18 05:56:00-04,16
581459,Closed,759,2012-09-18 05:51:00-04,25,2012-09-18 06:03:00-04,68
581460,Closed,537,2012-09-18 05:56:00-04,45,2012-09-18 06:05:00-04,11
581461,Closed,288,2012-09-18 05:57:00-04,58,2012-09-18 06:02:00-04,36,T01190,Registered,02108,1983,Female
581462,Closed,15,2012-09-18 05:59:00-04,53,2012-09-18 05:59:00-04,53
581463,Closed,255,2012-09-18 05:59:00-04,47,2012-09-18 06:03:00-04,48
581464,Closed,254,2012-09-18 06:00:00-04,30,2012-09-18 06:04:00-04,62,T01088,Casual,,,
581465,Closed,578,2012-09-18 05:59:00-04,53,2012-09-18 06:09:00-04,14
581466,Closed,398,2012-09-18 06:00:00-04,58,2012-09-18 06:07:00-04,48,T01137,Registered,02116,1986,Male
581467,Closed,353,2012-09-18 06:03:00-04,95,2012-09-18 06:09:00-04,75
581468,Closed,786,2012-09-18 06:03:00-04,25,2012-09-18 06:16:00-04,11
581469,Closed,891,2012-09-18 06:05:00-04,36,2012-09-18 06:20:00-04,38
581470,Closed,1542,2012-09-18 06:06:00-04,62,2012-09-18 06:32:00-04,18,T01088,Casual,,,
581471,Closed,660,2012-09-18 06:06:00-04,43,2012-09-18 06:17:00-04,36
581472,Closed,329,2012-09-18 06:08:00-04,4,2012-09-18 06:13:00-04,22
581474,Closed,356,2012-09-18 06:10:00-04,26,2012-09-18 06:16:00-04,57,T01341,Registered,02118,1989,Male
581475,Closed,764,2012-09-18 06:10:00-04,76,2012-09-18 06:23:00-04,42,T01306,Registered,02139,1983,Male
581476,Closed,565,2012-09-18 06:14:00-04,39,2012-09-18 06:23:00-04,42
581477,Closed,868,2012-09-18 06:15:00-04,25,2012-09-18 06:30:00-04,14
581478,Closed,341,2012-09-18 06:16:00-04,57,2012-09-18 06:21:00-04,49,T01106,Registered,02118,1972,Male
581479,Closed,354,2012-09-18 06:18:00-04,42,2012-09-18 06:24:00-04,52
581480,Closed,1151,2012-09-18 06:20:00-04,81,2012-09-18 06:39:00-04,33
581481,Closed,204,2012-09-18 06:21:00-04,6,2012-09-18 06:25:00-04,23
581482,Closed,1335,2012-09-18 06:22:00-04,91,2012-09-18 06:44:00-04,72,T01014,Casual,,,
581483,Closed,963,2012-09-18 06:22:00-04,6,2012-09-18 06:38:00-04,63
581484,Closed,726,2012-09-18 06:22:00-04,38,2012-09-18 06:34:00-04,64
581485,Closed,479,2012-09-18 06:22:00-04,38,2012-09-18 06:30:00-04,42
581486,Closed,256,2012-09-18 06:23:00-04,6,2012-09-18 06:27:00-04,48,T01050,Registered,02114,1989,Male
581488,Closed,388,2012-09-18 06:26:00-04,38,2012-09-18 06:32:00-04,64
581489,Closed,1149,2012-09-18 06:26:00-04,29,2012-09-18 06:45:00-04,53
581491,Closed,388,2012-09-18 06:27:00-04,58,2012-09-18 06:33:00-04,35
581492,Closed,354,2012-09-18 06:27:00-04,59,2012-09-18 06:33:00-04,48
581494,Closed,270,2012-09-18 06:28:00-04,20,2012-09-18 06:33:00-04,22,T01159,Registered,02152,1979,Male
581495,Closed,627,2012-09-18 06:28:00-04,16,2012-09-18 06:39:00-04,13,T01074,Registered,02493,1963,Male
581496,Closed,419,2012-09-18 06:30:00-04,38,2012-09-18 06:37:00-04,48,T01367,Registered,01938,1969,Male
581497,Closed,523,2012-09-18 06:31:00-04,38,2012-09-18 06:39:00-04,72,T01175,Registered,01923,1963,Male
581498,Closed,443,2012-09-18 06:31:00-04,38,2012-09-18 06:38:00-04,64
581499,Closed,444,2012-09-18 06:31:00-04,22,2012-09-18 06:38:00-04,50,T01251,Registered,02338,1969,Male
581500,Closed,427,2012-09-18 06:31:00-04,38,2012-09-18 06:38:00-04,22,T01045,Registered,01915,1985,Male
581501,Closed,1007,2012-09-18 06:32:00-04,22,2012-09-18 06:49:00-04,55
581503,Closed,611,2012-09-18 06:33:00-04,85,2012-09-18 06:43:00-04,31
581504,Closed,471,2012-09-18 06:33:00-04,60,2012-09-18 06:41:00-04,48
581505,Closed,855,2012-09-18 06:33:00-04,49,2012-09-18 06:48:00-04,14,T01310,Registered,02118,1981,Male
581506,Closed,585,2012-09-18 06:33:00-04,26,2012-09-18 06:43:00-04,48
581507,Closed,733,2012-09-18 06:36:00-04,77,2012-09-18 06:48:00-04,80,T01200,Registered,02143,1966,Male
581508,Closed,414,2012-09-18 06:36:00-04,57,2012-09-18 06:43:00-04,16,T01341,Registered,02118,1967,Male
581509,Closed,430,2012-09-18 06:37:00-04,43,2012-09-18 06:44:00-04,42
581511,Closed,432,2012-09-18 06:37:00-04,35,2012-09-18 06:44:00-04,65
581512,Closed,1879,2012-09-18 06:37:00-04,30,2012-09-18 07:09:00-04,41
581513,Closed,6145,2012-09-18 06:37:00-04,33,2012-09-18 08:20:00-04,41
581514,Closed,1610,2012-09-18 06:38:00-04,16,2012-09-18 07:04:00-04,70
581515,Closed,172,2012-09-18 06:38:00-04,3,2012-09-18 06:41:00-04,11
581516,Closed,851,2012-09-18 06:40:00-04,60,2012-09-18 06:54:00-04,10
581517,Closed,1299,2012-09-18 06:40:00-04,74,2012-09-18 07:02:00-04,39
581521,Closed,283,2012-09-18 06:43:00-04,16,2012-09-18 06:47:00-04,57
581522,Closed,348,2012-09-18 06:43:00-04,39,2012-09-18 06:49:00-04,50
581523,Closed,834,2012-09-18 06:44:00-04,36,2012-09-18 06:58:00-04,43,T01030,Registered,02116,1946,Male
581524,Closed,379,2012-09-18 06:45:00-04,22,2012-09-18 06:51:00-04,47
581525,Closed,841,2012-09-18 06:45:00-04,22,2012-09-18 06:59:00-04,67,T01159,Registered,02050,1952,Male
581526,Closed,404,2012-09-18 06:46:00-04,22,2012-09-18 06:53:00-04,50
581527,Closed,805,2012-09-18 06:46:00-04,68,2012-09-18 07:00:00-04,5,T01151,Registered,01886,1956,Male
581528,Closed,397,2012-09-18 06:47:00-04,38,2012-09-18 06:53:00-04,64
581529,Closed,240,2012-09-18 06:47:00-04,22,2012-09-18 06:51:00-04,43,T01045,Registered,01760,1974,Female
581530,Closed,651,2012-09-18 06:47:00-04,25,2012-09-18 06:58:00-04,48,T01257,Registered,02118,1987,Male
581531,Closed,6746,2012-09-18 06:48:00-04,38,2012-09-18 08:40:00-04,25
581532,Closed,278,2012-09-18 06:48:00-04,45,2012-09-18 06:53:00-04,11
581533,Closed,689,2012-09-18 06:49:00-04,53,2012-09-18 07:00:00-04,13
581534,Closed,353,2012-09-18 06:49:00-04,46,2012-09-18 06:55:00-04,13,T01344,Registered,02115,1984,Male
581535,Closed,248,2012-09-18 06:50:00-04,6,2012-09-18 06:54:00-04,48
581536,Closed,292,2012-09-18 06:50:00-04,4,2012-09-18 06:55:00-04,57
581537,Closed,445,2012-09-18 06:51:00-04,4,2012-09-18 06:59:00-04,22,T01193,Registered,02116,1974,Male
581538,Closed,615,2012-09-18 06:51:00-04,4,2012-09-18 07:02:00-04,20,T01440,Registered,02118,1985,Female
581539,Closed,225,2012-09-18 06:52:00-04,68,2012-09-18 06:55:00-04,67,T01067,Registered,02144,1988,Male
581540,Closed,571,2012-09-18 06:52:00-04,85,2012-09-18 07:01:00-04,64
581541,Closed,422,2012-09-18 06:52:00-04,4,2012-09-18 06:59:00-04,48
581542,Closed,244,2012-09-18 06:52:00-04,21,2012-09-18 06:56:00-04,53
581543,Closed,850,2012-09-18 06:52:00-04,55,2012-09-18 07:07:00-04,39
581544,Closed,705,2012-09-18 06:53:00-04,16,2012-09-18 07:05:00-04,80
581545,Closed,1089,2012-09-18 06:53:00-04,38,2012-09-18 07:12:00-04,85,T01127,Registered,02451,1984,Male
581546,Closed,549,2012-09-18 06:55:00-04,40,2012-09-18 07:04:00-04,31
581547,Closed,601,2012-09-18 06:55:00-04,22,2012-09-18 07:05:00-04,6
581548,Closed,704,2012-09-18 06:55:00-04,46,2012-09-18 07:07:00-04,45,T01155,Registered,02115,1983,Female
581549,Closed,1193,2012-09-18 06:56:00-04,38,2012-09-18 07:16:00-04,3
581550,Closed,717,2012-09-18 06:58:00-04,85,2012-09-18 07:10:00-04,36
581551,Closed,775,2012-09-18 06:58:00-04,85,2012-09-18 07:11:00-04,36
581552,Closed,226,2012-09-18 06:58:00-04,38,2012-09-18 07:02:00-04,44
581553,Closed,1022,2012-09-18 06:59:00-04,98,2012-09-18 07:16:00-04,42,T01119,Casual,,,
581554,Closed,730,2012-09-18 06:59:00-04,77,2012-09-18 07:12:00-04,91
581555,Closed,478,2012-09-18 06:59:00-04,4,2012-09-18 07:07:00-04,23
581556,Closed,466,2012-09-18 06:59:00-04,22,2012-09-18 07:07:00-04,42
581557,Closed,395,2012-09-18 07:00:00-04,22,2012-09-18 07:07:00-04,43
581558,Closed,208,2012-09-18 07:00:00-04,59,2012-09-18 07:04:00-04,49
581559,Closed,950,2012-09-18 07:01:00-04,72,2012-09-18 07:17:00-04,74,T01014,Registered,02142,1965,Male
581560,Closed,403,2012-09-18 07:02:00-04,38,2012-09-18 07:08:00-04,48
581561,Closed,697,2012-09-18 07:02:00-04,38,2012-09-18 07:14:00-04,7,T01110,Registered,01969,1952,Male
581562,Closed,1107,2012-09-18 07:03:00-04,17,2012-09-18 07:21:00-04,61
581564,Closed,965,2012-09-18 07:03:00-04,46,2012-09-18 07:19:00-04,84
581567,Closed,870,2012-09-18 07:04:00-04,13,2012-09-18 07:18:00-04,30
581568,Closed,368,2012-09-18 07:04:00-04,49,2012-09-18 07:10:00-04,22
581569,Closed,1146,2012-09-18 07:04:00-04,6,2012-09-18 07:23:00-04,11
581570,Closed,706,2012-09-18 07:05:00-04,47,2012-09-18 07:16:00-04,72
581571,Closed,482,2012-09-18 07:05:00-04,53,2012-09-18 07:13:00-04,72
581572,Closed,1495,2012-09-18 07:05:00-04,86,2012-09-18 07:30:00-04,48,T01069,Registered,02445,1968,Male
581573,Closed,962,2012-09-18 07:05:00-04,16,2012-09-18 07:21:00-04,80
581574,Closed,496,2012-09-18 07:07:00-04,44,2012-09-18 07:15:00-04,22,T01080,Registered,02109,1985,Male
581575,Closed,171,2012-09-18 07:07:00-04,81,2012-09-18 07:10:00-04,22
581576,Closed,854,2012-09-18 07:07:00-04,26,2012-09-18 07:21:00-04,3
581577,Closed,1036,2012-09-18 07:07:00-04,39,2012-09-18 07:25:00-04,31
581578,Closed,1761,2012-09-18 07:08:00-04,73,2012-09-18 07:37:00-04,10
581579,Closed,762,2012-09-18 07:08:00-04,94,2012-09-18 07:21:00-04,64
581580,Closed,575,2012-09-18 07:08:00-04,41,2012-09-18 07:17:00-04,41
581582,Closed,421,2012-09-18 07:09:00-04,69,2012-09-18 07:16:00-04,11
581583,Closed,269,2012-09-18 07:10:00-04,38,2012-09-18 07:14:00-04,43
581584,Closed,394,2012-09-18 07:11:00-04,38,2012-09-18 07:18:00-04,48
581585,Closed,325,2012-09-18 07:12:00-04,42,2012-09-18 07:17:00-04,23,T01306,Registered,02118,1967,Male
581586,Closed,430,2012-09-18 07:12:00-04,38,2012-09-18 07:19:00-04,35
581587,Closed,548,2012-09-18 07:12:00-04,43,2012-09-18 07:21:00-04,50,T01045,Registered,02025,1970,Male
581588,Closed,376,2012-09-18 07:14:00-04,40,2012-09-18 07:20:00-04,22
581589,Closed,1320,2012-09-18 07:14:00-04,38,2012-09-18 07:36:00-04,81,T01026,Registered,02112,1976,Male
581590,Closed,1415,2012-09-18 07:14:00-04,88,2012-09-18 07:38:00-04,11
581591,Closed,275,2012-09-18 07:14:00-04,40,2012-09-18 07:19:00-04,43,T01241,Registered,02109,1974,Male
581592,Closed,342,2012-09-18 07:15:00-04,60,2012-09-18 07:21:00-04,42,T01446,Registered,02114,1978,Male
581593,Closed,457,2012-09-18 07:15:00-04,53,2012-09-18 07:22:00-04,34
581594,Closed,505,2012-09-18 07:16:00-04,26,2012-09-18 07:24:00-04,35
581595,Closed,471,2012-09-18 07:16:00-04,3,2012-09-18 07:24:00-04,46
581596,Closed,297,2012-09-18 07:17:00-04,64,2012-09-18 07:22:00-04,43
581597,Closed,967,2012-09-18 07:17:00-04,41,2012-09-18 07:33:00-04,42
581598,Closed,397,2012-09-18 07:20:00-04,34,2012-09-18 07:26:00-04,11
581601,Closed,990,2012-09-18 07:21:00-04,16,2012-09-18 07:37:00-04,38,T01341,Registered,02769,1961,Male
581602,Closed,164,2012-09-18 07:21:00-04,24,2012-09-18 07:24:00-04,31
581603,Closed,273,2012-09-18 07:21:00-04,64,2012-09-18 07:26:00-04,35
581604,Closed,741,2012-09-18 07:22:00-04,25,2012-09-18 07:34:00-04,80
581605,Closed,1435,2012-09-18 07:22:00-04,22,2012-09-18 07:46:00-04,72,T01193,Registered,03049,1971,Female
581606,Closed,199,2012-09-18 07:22:00-04,52,2012-09-18 07:26:00-04,46
581607,Closed,269,2012-09-18 07:22:00-04,87,2012-09-18 07:27:00-04,96,T01433,Registered,02138,1979,Female
581608,Closed,1097,2012-09-18 07:23:00-04,27,2012-09-18 07:41:00-04,9,T01104,Registered,02120,1988,Male
581609,Closed,629,2012-09-18 07:23:00-04,38,2012-09-18 07:34:00-04,22,T01035,Registered,01930,1981,Male
581610,Closed,739,2012-09-18 07:23:00-04,38,2012-09-18 07:36:00-04,61
581611,Closed,245,2012-09-18 07:23:00-04,38,2012-09-18 07:27:00-04,44,T01401,Registered,01915,1971,Male
581612,Closed,604,2012-09-18 07:23:00-04,38,2012-09-18 07:34:00-04,61
581613,Closed,1220,2012-09-18 07:24:00-04,75,2012-09-18 07:44:00-04,27
581614,Closed,308,2012-09-18 07:24:00-04,38,2012-09-18 07:29:00-04,43,T01325,Registered,01915,1979,Male
581615,Closed,389,2012-09-18 07:24:00-04,22,2012-09-18 07:31:00-04,47
581616,Closed,375,2012-09-18 07:24:00-04,38,2012-09-18 07:31:00-04,43
581617,Closed,537,2012-09-18 07:25:00-04,38,2012-09-18 07:34:00-04,50
581618,Closed,592,2012-09-18 07:25:00-04,38,2012-09-18 07:35:00-04,24
581619,Closed,552,2012-09-18 07:25:00-04,38,2012-09-18 07:35:00-04,64
581620,Closed,835,2012-09-18 07:26:00-04,38,2012-09-18 07:40:00-04,31
581621,Closed,552,2012-09-18 07:26:00-04,22,2012-09-18 07:35:00-04,50
581622,Closed,588,2012-09-18 07:27:00-04,58,2012-09-18 07:37:00-04,46
581623,Closed,907,2012-09-18 07:28:00-04,38,2012-09-18 07:43:00-04,36,T01150,Registered,02116,1977,Male
581624,Closed,270,2012-09-18 07:28:00-04,50,2012-09-18 07:33:00-04,81,T01398,Registered,02116,1955,Male
581625,Closed,512,2012-09-18 07:28:00-04,25,2012-09-18 07:37:00-04,22
581626,Closed,102,2012-09-18 07:28:00-04,3,2012-09-18 07:30:00-04,14
581627,Closed,506,2012-09-18 07:29:00-04,61,2012-09-18 07:38:00-04,39
581628,Closed,1296,2012-09-18 07:29:00-04,71,2012-09-18 07:51:00-04,72
581629,Closed,361,2012-09-18 07:30:00-04,47,2012-09-18 07:36:00-04,22
581630,Closed,773,2012-09-18 07:31:00-04,22,2012-09-18 07:43:00-04,39,T01080,Registered,02332,1950,Male
581631,Closed,4,2012-09-18 07:31:00-04,96,2012-09-18 07:31:00-04,96,T01433,Registered,02138,1979,Female
581632,Closed,635,2012-09-18 07:31:00-04,4,2012-09-18 07:41:00-04,38
581633,Closed,443,2012-09-18 07:31:00-04,60,2012-09-18 07:39:00-04,22
581634,Closed,589,2012-09-18 07:32:00-04,43,2012-09-18 07:42:00-04,50
581635,Closed,1053,2012-09-18 07:32:00-04,17,2012-09-18 07:49:00-04,5,T01025,Registered,02139,1980,Male
581636,Closed,537,2012-09-18 07:32:00-04,16,2012-09-18 07:41:00-04,22,T01232,Registered,02116,1981,Male
581637,Closed,545,2012-09-18 07:32:00-04,16,2012-09-18 07:41:00-04,13
581638,Closed,494,2012-09-18 07:32:00-04,78,2012-09-18 07:41:00-04,68,T01442,Registered,02143,1991,Male
581639,Closed,988,2012-09-18 07:33:00-04,16,2012-09-18 07:49:00-04,20,T01095,Registered,02116,1950,Male
581640,Closed,1258,2012-09-18 07:33:00-04,51,2012-09-18 07:54:00-04,22
581641,Closed,392,2012-09-18 07:33:00-04,6,2012-09-18 07:40:00-04,64
581642,Closed,449,2012-09-18 07:34:00-04,76,2012-09-18 07:41:00-04,17
581643,Closed,1112,2012-09-18 07:35:00-04,13,2012-09-18 07:53:00-04,14
581644,Closed,1209,2012-09-18 07:33:00-04,16,2012-09-18 07:53:00-04,17
581645,Closed,1124,2012-09-18 07:33:00-04,6,2012-09-18 07:52:00-04,14
581646,Closed,647,2012-09-18 07:34:00-04,57,2012-09-18 07:44:00-04,22
581647,Closed,860,2012-09-18 07:34:00-04,78,2012-09-18 07:49:00-04,74,T01075,Casual,,,
581648,Closed,289,2012-09-18 07:34:00-04,47,2012-09-18 07:39:00-04,35
581649,Closed,528,2012-09-18 07:34:00-04,58,2012-09-18 07:43:00-04,48,T01217,Registered,02116,1983,Male
581650,Closed,1037,2012-09-18 07:34:00-04,36,2012-09-18 07:52:00-04,22,T01190,Registered,02131,1971,Male
581651,Closed,865,2012-09-18 07:35:00-04,26,2012-09-18 07:49:00-04,30
581652,Closed,1285,2012-09-18 07:35:00-04,66,2012-09-18 07:57:00-04,35,T01405,Registered,02215,1978,Female
581653,Closed,1701,2012-09-18 07:36:00-04,6,2012-09-18 08:05:00-04,74
581654,Closed,263,2012-09-18 07:36:00-04,98,2012-09-18 07:40:00-04,38,T01327,Registered,01742,1957,Female
581655,Closed,847,2012-09-18 07:36:00-04,41,2012-09-18 07:50:00-04,80,T01254,Registered,02446,1977,Male
581656,Closed,592,2012-09-18 07:36:00-04,86,2012-09-18 07:46:00-04,33
581657,Closed,547,2012-09-18 07:36:00-04,68,2012-09-18 07:45:00-04,53
581658,Closed,920,2012-09-18 07:37:00-04,22,2012-09-18 07:52:00-04,84
581659,Closed,471,2012-09-18 07:37:00-04,47,2012-09-18 07:45:00-04,60,T01085,Registered,02113,1985,Male
581661,Closed,613,2012-09-18 07:37:00-04,40,2012-09-18 07:47:00-04,31
581662,Closed,293,2012-09-18 07:37:00-04,25,2012-09-18 07:42:00-04,50
581663,Closed,189,2012-09-18 07:37:00-04,22,2012-09-18 07:41:00-04,48,T01035,Registered,02492,1966,Male
581664,Closed,449,2012-09-18 07:38:00-04,79,2012-09-18 07:45:00-04,76
581666,Closed,685,2012-09-18 07:39:00-04,38,2012-09-18 07:50:00-04,22
581667,Closed,887,2012-09-18 07:39:00-04,38,2012-09-18 07:54:00-04,49,T01341,Registered,02145,1952,Female
581668,Closed,482,2012-09-18 07:40:00-04,38,2012-09-18 07:48:00-04,43,T01312,Registered,02478,1963,Male
581669,Closed,974,2012-09-18 07:40:00-04,26,2012-09-18 07:56:00-04,14,T01291,Registered,02130,1986,Male
581670,Closed,785,2012-09-18 07:42:00-04,96,2012-09-18 07:55:00-04,90,T01326,Casual,,,
581671,Closed,121,2012-09-18 07:40:00-04,81,2012-09-18 07:42:00-04,54,T01026,Registered,02112,1976,Male
581672,Closed,356,2012-09-18 07:40:00-04,38,2012-09-18 07:46:00-04,48
581673,Closed,1057,2012-09-18 07:40:00-04,23,2012-09-18 07:57:00-04,74,T01094,Registered,02128,1985,Male
581674,Closed,366,2012-09-18 07:40:00-04,46,2012-09-18 07:46:00-04,39
581675,Closed,812,2012-09-18 07:41:00-04,9,2012-09-18 07:55:00-04,18
581676,Closed,1158,2012-09-18 07:40:00-04,22,2012-09-18 08:00:00-04,32
581677,Closed,1150,2012-09-18 07:40:00-04,76,2012-09-18 08:00:00-04,23,T01345,Registered,02139,1967,Male
581678,Closed,343,2012-09-18 07:41:00-04,60,2012-09-18 07:46:00-04,42,T01173,Registered,01720,1966,Male
581679,Closed,468,2012-09-18 07:41:00-04,47,2012-09-18 07:48:00-04,31
581680,Closed,854,2012-09-18 07:41:00-04,40,2012-09-18 07:55:00-04,50,T01332,Registered,02109,1985,Male
581681,Closed,890,2012-09-18 07:41:00-04,84,2012-09-18 07:56:00-04,5
581682,Closed,793,2012-09-18 07:41:00-04,36,2012-09-18 07:54:00-04,43
581684,Closed,711,2012-09-18 07:41:00-04,50,2012-09-18 07:53:00-04,31
581685,Closed,562,2012-09-18 07:42:00-04,76,2012-09-18 07:51:00-04,18
581686,Closed,1139,2012-09-18 07:41:00-04,16,2012-09-18 08:00:00-04,62
581688,Closed,559,2012-09-18 07:41:00-04,22,2012-09-18 07:50:00-04,21
581689,Closed,196,2012-09-18 07:41:00-04,24,2012-09-18 07:44:00-04,43
581690,Closed,802,2012-09-18 07:41:00-04,76,2012-09-18 07:55:00-04,52,T01024,Registered,02139,1958,Female
581691,Closed,584,2012-09-18 07:41:00-04,58,2012-09-18 07:51:00-04,63
581692,Closed,538,2012-09-18 07:41:00-04,22,2012-09-18 07:50:00-04,58,T01232,Registered,02066,1967,Male
581693,Closed,505,2012-09-18 07:42:00-04,38,2012-09-18 07:50:00-04,42
581694,Closed,627,2012-09-18 07:42:00-04,94,2012-09-18 07:52:00-04,44,T01439,Registered,02129,1969,Male
581695,Closed,1212,2012-09-18 07:43:00-04,18,2012-09-18 08:03:00-04,10,T01088,Casual,,,
