id,status,duration,start_date,start_station,end_date,end_station
483364,Closed,2185,2012-08-19 12:26:00-04,52,2012-08-19 13:02:00-04,47,T01159,Registered,01225,1954,Female
483365,Closed,2183,2012-08-19 12:26:00-04,52,2012-08-19 13:02:00-04,47
483366,Closed,2125,2012-08-19 12:28:00-04,18,2012-08-19 13:03:00-04,36
483367,Closed,1466,2012-08-19 12:27:00-04,75,2012-08-19 12:52:00-04,74
483368,Closed,21555,2012-08-19 12:29:00-04,80,2012-08-19 18:28:00-04,84,T01369,Casual,,,
483370,Closed,2115,2012-08-19 12:28:00-04,18,2012-08-19 13:03:00-04,36
483371,Closed,478,2012-08-19 12:27:00-04,61,2012-08-19 12:35:00-04,53
483372,Closed,535,2012-08-19 12:27:00-04,25,2012-08-19 12:36:00-04,4
483373,Closed,21549,2012-08-19 12:29:00-04,80,2012-08-19 18:28:00-04,84,T01040,Casual,,,
483374,Closed,519,2012-08-19 12:27:00-04,25,2012-08-19 12:36:00-04,4
483375,Closed,931,2012-08-19 12:28:00-04,77,2012-08-19 12:44:00-04,80
483376,Closed,588,2012-08-19 12:29:00-04,9,2012-08-19 12:39:00-04,9
483378,Closed,357,2012-08-19 12:29:00-04,5,2012-08-19 12:35:00-04,53
483379,Closed,554,2012-08-19 12:29:00-04,9,2012-08-19 12:39:00-04,9
483381,Closed,922,2012-08-19 12:31:00-04,36,2012-08-19 12:46:00-04,33,T01342,Casual,,,
483382,Closed,5417,2012-08-19 12:30:00-04,54,2012-08-19 14:00:00-04,54
483383,Closed,497,2012-08-19 12:30:00-04,60,2012-08-19 12:38:00-04,72
483384,Closed,903,2012-08-19 12:31:00-04,36,2012-08-19 12:46:00-04,33
483385,Closed,3578,2012-08-19 12:30:00-04,78,2012-08-19 13:29:00-04,78
483386,Closed,432,2012-08-19 12:30:00-04,35,2012-08-19 12:38:00-04,20
483387,Closed,3099,2012-08-19 12:31:00-04,44,2012-08-19 13:22:00-04,38
483388,Closed,3064,2012-08-19 12:31:00-04,44,2012-08-19 13:22:00-04,38
483389,Closed,1399,2012-08-19 12:31:00-04,47,2012-08-19 12:54:00-04,25
483390,Closed,1393,2012-08-19 12:31:00-04,47,2012-08-19 12:54:00-04,25,T01085,Registered,02113,1968,Male
483391,Closed,1491,2012-08-19 12:32:00-04,18,2012-08-19 12:57:00-04,67
483393,Closed,334,2012-08-19 12:32:00-04,60,2012-08-19 12:37:00-04,72
483396,Closed,257,2012-08-19 12:31:00-04,50,2012-08-19 12:36:00-04,61
483397,Closed,1460,2012-08-19 12:32:00-04,18,2012-08-19 12:56:00-04,67
483398,Closed,11711,2012-08-19 12:36:00-04,58,2012-08-19 15:51:00-04,69
483400,Closed,1526,2012-08-19 12:35:00-04,61,2012-08-19 13:00:00-04,74
483401,Closed,354,2012-08-19 12:33:00-04,75,2012-08-19 12:38:00-04,80
483402,Closed,1173,2012-08-19 12:35:00-04,47,2012-08-19 12:54:00-04,31,T01195,Casual,,,
483403,Closed,5213,2012-08-19 12:33:00-04,54,2012-08-19 14:00:00-04,54
483404,Closed,1139,2012-08-19 12:35:00-04,47,2012-08-19 12:54:00-04,31
483405,Closed,3903,2012-08-19 12:35:00-04,74,2012-08-19 13:40:00-04,19,T01217,Casual,,,
483406,Closed,1422,2012-08-19 12:36:00-04,61,2012-08-19 13:00:00-04,74
483407,Closed,2191,2012-08-19 12:35:00-04,4,2012-08-19 13:11:00-04,33,T01233,Registered,02215,1984,Female
483408,Closed,11728,2012-08-19 12:36:00-04,58,2012-08-19 15:51:00-04,69
483409,Closed,594,2012-08-19 12:35:00-04,61,2012-08-19 12:45:00-04,42
483410,Closed,785,2012-08-19 12:35:00-04,36,2012-08-19 12:48:00-04,13,T01175,Registered,02118,1980,Male
483411,Closed,607,2012-08-19 12:37:00-04,49,2012-08-19 12:47:00-04,21
483412,Closed,1727,2012-08-19 12:35:00-04,47,2012-08-19 13:04:00-04,40
483413,Closed,547,2012-08-19 12:36:00-04,61,2012-08-19 12:45:00-04,42,T01152,Casual,,,
483414,Closed,619,2012-08-19 12:37:00-04,49,2012-08-19 12:47:00-04,21
483415,Closed,1550,2012-08-19 12:38:00-04,47,2012-08-19 13:04:00-04,40
483416,Closed,2444,2012-08-19 12:40:00-04,27,2012-08-19 13:20:00-04,76,T01071,Casual,,,
483417,Closed,377,2012-08-19 12:36:00-04,46,2012-08-19 12:42:00-04,57,T01270,Registered,02118,1980,Male
483418,Closed,1684,2012-08-19 12:37:00-04,61,2012-08-19 13:05:00-04,42
483419,Closed,1625,2012-08-19 12:37:00-04,47,2012-08-19 13:04:00-04,40
483420,Closed,1643,2012-08-19 12:36:00-04,47,2012-08-19 13:04:00-04,40
483422,Closed,1773,2012-08-19 12:36:00-04,41,2012-08-19 13:06:00-04,13,T01374,Registered,02215,1980,Male
483423,Closed,1640,2012-08-19 12:36:00-04,47,2012-08-19 13:04:00-04,40
483424,Closed,1683,2012-08-19 12:37:00-04,61,2012-08-19 13:05:00-04,42
483425,Closed,1642,2012-08-19 12:37:00-04,47,2012-08-19 13:04:00-04,40
483428,Closed,3163,2012-08-19 12:38:00-04,39,2012-08-19 13:31:00-04,23
483430,Closed,1023,2012-08-19 12:39:00-04,27,2012-08-19 12:56:00-04,53
483431,Closed,2486,2012-08-19 12:39:00-04,27,2012-08-19 13:21:00-04,76
483432,Closed,1191,2012-08-19 12:38:00-04,33,2012-08-19 12:58:00-04,63
483433,Closed,464,2012-08-19 12:39:00-04,53,2012-08-19 12:47:00-04,67,T01335,Casual,,,
483434,Closed,811,2012-08-19 12:40:00-04,49,2012-08-19 12:53:00-04,40
483436,Closed,437,2012-08-19 12:40:00-04,53,2012-08-19 12:47:00-04,67
483437,Closed,3135,2012-08-19 12:39:00-04,60,2012-08-19 13:32:00-04,60
483438,Closed,629,2012-08-19 12:41:00-04,69,2012-08-19 12:52:00-04,62
483439,Closed,4440,2012-08-19 12:41:00-04,61,2012-08-19 13:55:00-04,67
483441,Closed,4360,2012-08-19 12:42:00-04,61,2012-08-19 13:54:00-04,67
483442,Closed,581,2012-08-19 12:40:00-04,61,2012-08-19 12:50:00-04,60
483443,Closed,185,2012-08-19 12:40:00-04,50,2012-08-19 12:43:00-04,36
483444,Closed,1541,2012-08-19 12:41:00-04,3,2012-08-19 13:06:00-04,32,T01111,Registered,02141,1984,Female
483445,Closed,410,2012-08-19 12:42:00-04,30,2012-08-19 12:49:00-04,11
483446,Closed,885,2012-08-19 12:43:00-04,53,2012-08-19 12:58:00-04,84
483447,Closed,7,2012-08-19 12:41:00-04,69,2012-08-19 12:41:00-04,69,T01193,Registered,02446,1987,Female
483448,Closed,408,2012-08-19 12:42:00-04,30,2012-08-19 12:49:00-04,11
483449,Closed,796,2012-08-19 12:43:00-04,21,2012-08-19 12:56:00-04,42
483450,Closed,2362,2012-08-19 12:42:00-04,19,2012-08-19 13:21:00-04,69
483451,Closed,603,2012-08-19 12:42:00-04,69,2012-08-19 12:52:00-04,62,T01193,Registered,02446,1987,Female
483454,Closed,752,2012-08-19 12:42:00-04,52,2012-08-19 12:55:00-04,22
483455,Closed,1688,2012-08-19 12:43:00-04,38,2012-08-19 13:11:00-04,20
483456,Closed,1323,2012-08-19 12:43:00-04,35,2012-08-19 13:05:00-04,51
483457,Closed,343,2012-08-19 12:44:00-04,22,2012-08-19 12:50:00-04,59
483458,Closed,636,2012-08-19 12:44:00-04,50,2012-08-19 12:54:00-04,53,T01127,Casual,,,
483460,Closed,683,2012-08-19 12:44:00-04,21,2012-08-19 12:56:00-04,42
483461,Closed,339,2012-08-19 12:44:00-04,22,2012-08-19 12:49:00-04,59,T01147,Registered,02109,1987,Male
483462,Closed,861,2012-08-19 12:44:00-04,41,2012-08-19 12:58:00-04,55
483463,Closed,668,2012-08-19 12:44:00-04,47,2012-08-19 12:55:00-04,24,T01072,Casual,,,
483464,Closed,1271,2012-08-19 12:44:00-04,57,2012-08-19 13:05:00-04,69
483465,Closed,1273,2012-08-19 12:44:00-04,57,2012-08-19 13:05:00-04,69
483466,Closed,420,2012-08-19 12:46:00-04,38,2012-08-19 12:53:00-04,6
483467,Closed,1901,2012-08-19 12:45:00-04,44,2012-08-19 13:17:00-04,74,T01324,Casual,,,
483468,Closed,716,2012-08-19 12:45:00-04,73,2012-08-19 12:57:00-04,75
483470,Closed,2613,2012-08-19 12:45:00-04,32,2012-08-19 13:28:00-04,21,T01256,Registered,02215,1983,Male
483472,Closed,1320,2012-08-19 12:45:00-04,25,2012-08-19 13:07:00-04,38,T01255,Registered,02118,1973,Male
483473,Closed,439,2012-08-19 12:46:00-04,38,2012-08-19 12:53:00-04,6
483474,Closed,1892,2012-08-19 12:46:00-04,44,2012-08-19 13:17:00-04,74
483475,Closed,405,2012-08-19 12:46:00-04,57,2012-08-19 12:53:00-04,52,T01270,Casual,,,
483476,Closed,2608,2012-08-19 12:45:00-04,32,2012-08-19 13:29:00-04,21
483477,Closed,899,2012-08-19 12:46:00-04,69,2012-08-19 13:01:00-04,75,T01160,Registered,02130,1968,Male
483479,Closed,8400,2012-08-19 12:47:00-04,40,2012-08-19 15:07:00-04,44
483480,Closed,2020,2012-08-19 12:47:00-04,21,2012-08-19 13:21:00-04,16
483481,Closed,1006,2012-08-19 12:47:00-04,10,2012-08-19 13:04:00-04,86
483482,Closed,8407,2012-08-19 12:47:00-04,40,2012-08-19 15:07:00-04,44,T01291,Casual,,,
483483,Closed,2002,2012-08-19 12:47:00-04,21,2012-08-19 13:20:00-04,16,T01208,Casual,,,
483484,Closed,1493,2012-08-19 12:46:00-04,38,2012-08-19 13:11:00-04,20
483485,Closed,1842,2012-08-19 12:47:00-04,44,2012-08-19 13:18:00-04,74
483486,Closed,1447,2012-08-19 12:48:00-04,73,2012-08-19 13:12:00-04,84,T01224,Casual,,,
483487,Closed,2984,2012-08-19 12:47:00-04,72,2012-08-19 13:37:00-04,20
483488,Closed,2167,2012-08-19 12:47:00-04,68,2012-08-19 13:24:00-04,76
483489,Closed,2974,2012-08-19 12:48:00-04,72,2012-08-19 13:37:00-04,20
483490,Closed,1853,2012-08-19 12:47:00-04,44,2012-08-19 13:18:00-04,74
483491,Closed,1433,2012-08-19 12:48:00-04,73,2012-08-19 13:12:00-04,84,T01334,Casual,,,
483492,Closed,651,2012-08-19 12:49:00-04,42,2012-08-19 13:00:00-04,33,T01036,Casual,,,
483493,Closed,659,2012-08-19 12:49:00-04,16,2012-08-19 13:00:00-04,22
483495,Closed,930,2012-08-19 12:48:00-04,47,2012-08-19 13:04:00-04,40
483496,Closed,1392,2012-08-19 12:50:00-04,44,2012-08-19 13:14:00-04,44,T01007,Casual,,,
483497,Closed,1204,2012-08-19 12:49:00-04,68,2012-08-19 13:09:00-04,40
483498,Closed,1414,2012-08-19 12:50:00-04,44,2012-08-19 13:14:00-04,44
483499,Closed,1323,2012-08-19 12:49:00-04,38,2012-08-19 13:11:00-04,20,T01285,Casual,,,
483500,Closed,1349,2012-08-19 12:49:00-04,73,2012-08-19 13:12:00-04,84
483501,Closed,641,2012-08-19 12:49:00-04,9,2012-08-19 13:00:00-04,69,T01425,Registered,02446,1987,Male
483502,Closed,636,2012-08-19 12:50:00-04,42,2012-08-19 13:00:00-04,33
483503,Closed,1413,2012-08-19 12:50:00-04,44,2012-08-19 13:14:00-04,44,T01234,Casual,,,
483504,Closed,3561,2012-08-19 12:51:00-04,43,2012-08-19 13:50:00-04,55
483505,Closed,506,2012-08-19 12:52:00-04,33,2012-08-19 13:00:00-04,52
483506,Closed,512,2012-08-19 12:52:00-04,33,2012-08-19 13:00:00-04,52,T01342,Casual,,,
483507,Closed,906,2012-08-19 12:51:00-04,32,2012-08-19 13:06:00-04,75,T01298,Casual,,,
483508,Closed,832,2012-08-19 12:52:00-04,32,2012-08-19 13:06:00-04,75
483509,Closed,769,2012-08-19 12:53:00-04,78,2012-08-19 13:06:00-04,74,T01113,Casual,,,
483510,Closed,1977,2012-08-19 12:55:00-04,16,2012-08-19 13:28:00-04,39,T01182,Casual,,,
483514,Closed,1297,2012-08-19 12:55:00-04,33,2012-08-19 13:16:00-04,8
483515,Closed,368,2012-08-19 12:54:00-04,40,2012-08-19 13:00:00-04,38
483516,Closed,1300,2012-08-19 12:55:00-04,33,2012-08-19 13:17:00-04,8
483517,Closed,91,2012-08-19 12:54:00-04,62,2012-08-19 12:55:00-04,62
483518,Closed,1304,2012-08-19 12:54:00-04,50,2012-08-19 13:16:00-04,26
483519,Closed,912,2012-08-19 12:55:00-04,75,2012-08-19 13:10:00-04,68
483520,Closed,1048,2012-08-19 12:55:00-04,21,2012-08-19 13:13:00-04,55
483522,Closed,742,2012-08-19 12:55:00-04,22,2012-08-19 13:07:00-04,6,T01091,Registered,02114,1981,Female
483523,Closed,3045,2012-08-19 12:56:00-04,6,2012-08-19 13:46:00-04,60
483527,Closed,857,2012-08-19 12:55:00-04,84,2012-08-19 13:10:00-04,50,T01069,Registered,02116,1985,Male
483528,Closed,4335,2012-08-19 12:56:00-04,62,2012-08-19 14:08:00-04,82
483529,Closed,2551,2012-08-19 12:56:00-04,36,2012-08-19 13:38:00-04,40,T01437,Registered,02131,1941,Male
483531,Closed,1124,2012-08-19 12:56:00-04,36,2012-08-19 13:15:00-04,53
483533,Closed,1064,2012-08-19 12:56:00-04,36,2012-08-19 13:14:00-04,53,T01135,Casual,,,
483535,Closed,4316,2012-08-19 12:56:00-04,62,2012-08-19 14:08:00-04,82
483536,Closed,647,2012-08-19 12:56:00-04,53,2012-08-19 13:07:00-04,72,T01194,Registered,02115,1984,Female
483538,Closed,340,2012-08-19 12:56:00-04,22,2012-08-19 13:02:00-04,65,T01410,Registered,02115,1984,Male
483539,Closed,919,2012-08-19 12:57:00-04,21,2012-08-19 13:12:00-04,55,T01122,Casual,,,
483540,Closed,322,2012-08-19 12:57:00-04,22,2012-08-19 13:02:00-04,65
483541,Closed,2891,2012-08-19 12:58:00-04,6,2012-08-19 13:46:00-04,60
483542,Closed,1273,2012-08-19 12:58:00-04,48,2012-08-19 13:19:00-04,41
483544,Closed,940,2012-08-19 13:00:00-04,58,2012-08-19 13:16:00-04,72,T01024,Casual,,,
483545,Closed,963,2012-08-19 12:59:00-04,58,2012-08-19 13:15:00-04,72
483546,Closed,2238,2012-08-19 12:59:00-04,18,2012-08-19 13:36:00-04,6,T01228,Registered,02114,1985,Male
483547,Closed,833,2012-08-19 12:59:00-04,52,2012-08-19 13:13:00-04,41
483548,Closed,836,2012-08-19 12:59:00-04,34,2012-08-19 13:13:00-04,76
483549,Closed,2155,2012-08-19 13:00:00-04,18,2012-08-19 13:36:00-04,6
483550,Closed,847,2012-08-19 13:03:00-04,80,2012-08-19 13:17:00-04,52
483551,Closed,6432,2012-08-19 13:03:00-04,61,2012-08-19 14:50:00-04,61
483552,Closed,1200,2012-08-19 13:01:00-04,75,2012-08-19 13:21:00-04,6
483554,Closed,1146,2012-08-19 13:02:00-04,75,2012-08-19 13:21:00-04,6,T01160,Casual,,,
483556,Closed,875,2012-08-19 13:02:00-04,80,2012-08-19 13:17:00-04,52
483557,Closed,804,2012-08-19 13:06:00-04,32,2012-08-19 13:20:00-04,53
483558,Closed,1726,2012-08-19 13:05:00-04,21,2012-08-19 13:34:00-04,21
483559,Closed,2203,2012-08-19 13:02:00-04,40,2012-08-19 13:39:00-04,26
483560,Closed,1521,2012-08-19 13:04:00-04,47,2012-08-19 13:29:00-04,42
483561,Closed,463,2012-08-19 13:04:00-04,44,2012-08-19 13:11:00-04,54,T01315,Casual,,,
483562,Closed,1385,2012-08-19 13:05:00-04,43,2012-08-19 13:28:00-04,61
483564,Closed,433,2012-08-19 13:04:00-04,44,2012-08-19 13:11:00-04,54,T01130,Casual,,,
483565,Closed,1540,2012-08-19 13:04:00-04,47,2012-08-19 13:29:00-04,42,T01159,Casual,,,
483566,Closed,1484,2012-08-19 13:04:00-04,36,2012-08-19 13:29:00-04,39
483567,Closed,1448,2012-08-19 13:04:00-04,43,2012-08-19 13:28:00-04,61
483568,Closed,810,2012-08-19 13:03:00-04,80,2012-08-19 13:17:00-04,52
483569,Closed,460,2012-08-19 13:05:00-04,36,2012-08-19 13:12:00-04,46
483570,Closed,523,2012-08-19 13:04:00-04,20,2012-08-19 13:13:00-04,49,T01151,Registered,02116,1952,Male
483571,Closed,648,2012-08-19 13:05:00-04,6,2012-08-19 13:16:00-04,64
483572,Closed,619,2012-08-19 13:05:00-04,6,2012-08-19 13:16:00-04,64
483573,Closed,610,2012-08-19 13:05:00-04,33,2012-08-19 13:16:00-04,80
483574,Closed,940,2012-08-19 13:06:00-04,74,2012-08-19 13:21:00-04,67,T01398,Registered,02139,1993,Male
483576,Closed,1527,2012-08-19 13:08:00-04,21,2012-08-19 13:33:00-04,21
483577,Closed,3057,2012-08-19 13:06:00-04,16,2012-08-19 13:57:00-04,26
483578,Closed,112,2012-08-19 13:11:00-04,64,2012-08-19 13:13:00-04,64
483579,Closed,661,2012-08-19 13:08:00-04,81,2012-08-19 13:19:00-04,23
483580,Closed,1507,2012-08-19 13:08:00-04,45,2012-08-19 13:33:00-04,14
483581,Closed,1425,2012-08-19 13:09:00-04,45,2012-08-19 13:33:00-04,14
483582,Closed,168,2012-08-19 13:08:00-04,46,2012-08-19 13:11:00-04,57
483583,Closed,1596,2012-08-19 13:08:00-04,32,2012-08-19 13:35:00-04,80,T01111,Registered,02141,1984,Female
483584,Closed,732,2012-08-19 13:10:00-04,22,2012-08-19 13:22:00-04,22
483586,Closed,234,2012-08-19 13:10:00-04,25,2012-08-19 13:14:00-04,26
483587,Closed,1675,2012-08-19 13:11:00-04,38,2012-08-19 13:38:00-04,47,T01329,Casual,,,
483588,Closed,2487,2012-08-19 13:10:00-04,31,2012-08-19 13:52:00-04,40,T01195,Casual,,,
483589,Closed,1266,2012-08-19 13:11:00-04,41,2012-08-19 13:32:00-04,57
483590,Closed,2485,2012-08-19 13:11:00-04,31,2012-08-19 13:52:00-04,40
483591,Closed,1636,2012-08-19 13:11:00-04,38,2012-08-19 13:39:00-04,47,T01133,Casual,,,
483592,Closed,1067,2012-08-19 13:12:00-04,51,2012-08-19 13:29:00-04,46
483593,Closed,1037,2012-08-19 13:12:00-04,51,2012-08-19 13:29:00-04,46
483595,Closed,5853,2012-08-19 13:12:00-04,36,2012-08-19 14:50:00-04,61
483596,Closed,1149,2012-08-19 13:12:00-04,40,2012-08-19 13:31:00-04,20
483597,Closed,751,2012-08-19 13:12:00-04,39,2012-08-19 13:24:00-04,33,T01326,Registered,02118,1987,Male
483598,Closed,962,2012-08-19 13:12:00-04,26,2012-08-19 13:28:00-04,64
483599,Closed,958,2012-08-19 13:12:00-04,26,2012-08-19 13:28:00-04,64,T01206,Registered,02210,1968,Male
483600,Closed,1206,2012-08-19 13:12:00-04,16,2012-08-19 13:32:00-04,13,T01015,Registered,02118,1987,Male
483603,Closed,1024,2012-08-19 13:14:00-04,27,2012-08-19 13:31:00-04,45
483604,Closed,2977,2012-08-19 13:15:00-04,17,2012-08-19 14:05:00-04,68,T01059,Casual,,,
483606,Closed,3309,2012-08-19 13:17:00-04,33,2012-08-19 14:12:00-04,33
483608,Closed,2962,2012-08-19 13:15:00-04,17,2012-08-19 14:04:00-04,68,T01105,Casual,,,
483610,Closed,3307,2012-08-19 13:17:00-04,33,2012-08-19 14:12:00-04,33,T01036,Casual,,,
483613,Closed,1044,2012-08-19 13:15:00-04,55,2012-08-19 13:33:00-04,17,T01088,Registered,02116,1984,Male
483614,Closed,1006,2012-08-19 13:16:00-04,72,2012-08-19 13:33:00-04,61,T01194,Casual,,,
483615,Closed,433,2012-08-19 13:15:00-04,53,2012-08-19 13:23:00-04,5,T01448,Registered,02115,1979,Male
483617,Closed,2810,2012-08-19 13:17:00-04,60,2012-08-19 14:04:00-04,39
483618,Closed,2815,2012-08-19 13:18:00-04,60,2012-08-19 14:04:00-04,39,T01351,Casual,,,
483619,Closed,1424,2012-08-19 13:17:00-04,80,2012-08-19 13:41:00-04,70
483620,Closed,522,2012-08-19 13:17:00-04,46,2012-08-19 13:26:00-04,21,T01241,Registered,02116,1966,Male
483621,Closed,1371,2012-08-19 13:18:00-04,80,2012-08-19 13:40:00-04,70
483622,Closed,1579,2012-08-19 13:19:00-04,54,2012-08-19 13:45:00-04,53,T01130,Casual,,,
483623,Closed,818,2012-08-19 13:18:00-04,69,2012-08-19 13:32:00-04,61,T01011,Registered,02116,1991,Male
483624,Closed,248,2012-08-19 13:18:00-04,4,2012-08-19 13:23:00-04,16
483625,Closed,1579,2012-08-19 13:19:00-04,54,2012-08-19 13:45:00-04,53,T01315,Casual,,,
483626,Closed,1563,2012-08-19 13:21:00-04,75,2012-08-19 13:47:00-04,74
483628,Closed,698,2012-08-19 13:20:00-04,64,2012-08-19 13:32:00-04,44
483629,Closed,681,2012-08-19 13:20:00-04,64,2012-08-19 13:32:00-04,44
483631,Closed,21666,2012-08-19 13:22:00-04,6,2012-08-19 19:23:00-04,6,T01091,Casual,,,
483632,Closed,659,2012-08-19 13:21:00-04,64,2012-08-19 13:32:00-04,44
483633,Closed,21667,2012-08-19 13:22:00-04,6,2012-08-19 19:23:00-04,6,T01160,Casual,,,
483634,Closed,3643,2012-08-19 13:22:00-04,75,2012-08-19 14:22:00-04,70,T01298,Casual,,,
483635,Closed,3594,2012-08-19 13:22:00-04,75,2012-08-19 14:22:00-04,70
483636,Closed,1079,2012-08-19 13:22:00-04,36,2012-08-19 13:40:00-04,66
483637,Closed,2492,2012-08-19 13:23:00-04,9,2012-08-19 14:05:00-04,60
483638,Closed,3561,2012-08-19 13:23:00-04,75,2012-08-19 14:22:00-04,70
483639,Closed,2484,2012-08-19 13:24:00-04,9,2012-08-19 14:05:00-04,60
483641,Closed,3518,2012-08-19 13:23:00-04,75,2012-08-19 14:22:00-04,70
483642,Closed,4806,2012-08-19 13:24:00-04,38,2012-08-19 14:44:00-04,38,T01284,Casual,,,
483643,Closed,325,2012-08-19 13:23:00-04,4,2012-08-19 13:29:00-04,49,T01136,Registered,02127,1983,Female
483644,Closed,1218,2012-08-19 13:25:00-04,26,2012-08-19 13:46:00-04,60
483645,Closed,4757,2012-08-19 13:25:00-04,38,2012-08-19 14:44:00-04,38
483646,Closed,1220,2012-08-19 13:25:00-04,26,2012-08-19 13:45:00-04,60
483648,Closed,121,2012-08-19 13:28:00-04,8,2012-08-19 13:30:00-04,8
483650,Closed,910,2012-08-19 13:24:00-04,51,2012-08-19 13:40:00-04,42
483651,Closed,886,2012-08-19 13:25:00-04,51,2012-08-19 13:40:00-04,42
483653,Closed,271,2012-08-19 13:25:00-04,57,2012-08-19 13:29:00-04,5
483656,Closed,2318,2012-08-19 13:26:00-04,9,2012-08-19 14:05:00-04,60
483657,Closed,471,2012-08-19 13:25:00-04,22,2012-08-19 13:33:00-04,54,T01114,Registered,02111,1974,Male
483658,Closed,883,2012-08-19 13:25:00-04,39,2012-08-19 13:40:00-04,62,T01145,Registered,02446,1985,Female
483660,Closed,2320,2012-08-19 13:26:00-04,9,2012-08-19 14:05:00-04,60
483662,Closed,1329,2012-08-19 13:26:00-04,11,2012-08-19 13:48:00-04,6
483665,Closed,4295,2012-08-19 13:28:00-04,39,2012-08-19 14:40:00-04,69
483666,Closed,1786,2012-08-19 13:28:00-04,21,2012-08-19 13:58:00-04,60
483669,Closed,1776,2012-08-19 13:28:00-04,21,2012-08-19 13:58:00-04,60,T01241,Casual,,,
483670,Closed,729,2012-08-19 13:28:00-04,46,2012-08-19 13:40:00-04,12
483671,Closed,301,2012-08-19 13:28:00-04,53,2012-08-19 13:33:00-04,67
483672,Closed,1610,2012-08-19 13:30:00-04,16,2012-08-19 13:57:00-04,12,T01208,Casual,,,
483673,Closed,802,2012-08-19 13:29:00-04,38,2012-08-19 13:42:00-04,42
483675,Closed,783,2012-08-19 13:30:00-04,38,2012-08-19 13:43:00-04,42
483676,Closed,1240,2012-08-19 13:29:00-04,16,2012-08-19 13:50:00-04,86
483680,Closed,4144,2012-08-19 13:31:00-04,39,2012-08-19 14:40:00-04,69,T01182,Casual,,,
483682,Closed,1127,2012-08-19 13:31:00-04,3,2012-08-19 13:50:00-04,39,T01344,Casual,,,
483683,Closed,1451,2012-08-19 13:31:00-04,42,2012-08-19 13:56:00-04,81
483684,Closed,3357,2012-08-19 13:33:00-04,70,2012-08-19 14:29:00-04,53,T01343,Casual,,,
483685,Closed,266,2012-08-19 13:31:00-04,29,2012-08-19 13:36:00-04,15
483686,Closed,3245,2012-08-19 13:32:00-04,70,2012-08-19 14:26:00-04,53,T01449,Casual,,,
483687,Closed,225,2012-08-19 13:31:00-04,21,2012-08-19 13:35:00-04,57
483689,Closed,3812,2012-08-19 13:34:00-04,58,2012-08-19 14:37:00-04,38,T01078,Casual,,,
483690,Closed,770,2012-08-19 13:32:00-04,22,2012-08-19 13:45:00-04,21
483691,Closed,771,2012-08-19 13:34:00-04,46,2012-08-19 13:47:00-04,67
483692,Closed,9,2012-08-19 13:32:00-04,21,2012-08-19 13:32:00-04,21
483693,Closed,10710,2012-08-19 13:34:00-04,20,2012-08-19 16:32:00-04,36
483695,Closed,10758,2012-08-19 13:33:00-04,20,2012-08-19 16:32:00-04,36
483697,Closed,973,2012-08-19 13:33:00-04,20,2012-08-19 13:49:00-04,52,T01285,Registered,02109,1985,Female
483698,Closed,48,2012-08-19 13:33:00-04,6,2012-08-19 13:33:00-04,6
483699,Closed,39,2012-08-19 13:33:00-04,6,2012-08-19 13:33:00-04,6
483700,Closed,650,2012-08-19 13:34:00-04,76,2012-08-19 13:44:00-04,67,T01071,Registered,02116,1990,Female
483701,Closed,1218,2012-08-19 13:34:00-04,42,2012-08-19 13:55:00-04,36
483702,Closed,3854,2012-08-19 13:34:00-04,36,2012-08-19 14:38:00-04,22
483703,Closed,1349,2012-08-19 13:34:00-04,85,2012-08-19 13:57:00-04,61,T01323,Casual,,,
483706,Closed,1874,2012-08-19 13:35:00-04,6,2012-08-19 14:07:00-04,40
483707,Closed,733,2012-08-19 13:34:00-04,21,2012-08-19 13:47:00-04,30,T01256,Registered,02115,1954,Male
483708,Closed,947,2012-08-19 13:37:00-04,61,2012-08-19 13:53:00-04,26,T01194,Casual,,,
483709,Closed,1833,2012-08-19 13:36:00-04,6,2012-08-19 14:06:00-04,40
483710,Closed,3774,2012-08-19 13:35:00-04,36,2012-08-19 14:38:00-04,22
483711,Closed,435,2012-08-19 13:35:00-04,21,2012-08-19 13:42:00-04,42
483712,Closed,931,2012-08-19 13:38:00-04,61,2012-08-19 13:53:00-04,26,T01011,Casual,,,
483713,Closed,436,2012-08-19 13:37:00-04,26,2012-08-19 13:45:00-04,4
483714,Closed,257,2012-08-19 13:35:00-04,25,2012-08-19 13:39:00-04,36,T01432,Registered,02118,1979,Male
483715,Closed,1137,2012-08-19 13:37:00-04,42,2012-08-19 13:55:00-04,36
483716,Closed,402,2012-08-19 13:35:00-04,36,2012-08-19 13:42:00-04,39,T01330,Registered,02118,1981,Male
483717,Closed,1129,2012-08-19 13:38:00-04,26,2012-08-19 13:56:00-04,4
483718,Closed,2734,2012-08-19 13:36:00-04,60,2012-08-19 14:22:00-04,61,T01216,Casual,,,
483720,Closed,507,2012-08-19 13:37:00-04,70,2012-08-19 13:46:00-04,70,T01176,Casual,,,
483721,Closed,943,2012-08-19 13:36:00-04,36,2012-08-19 13:52:00-04,75
483722,Closed,427,2012-08-19 13:37:00-04,23,2012-08-19 13:44:00-04,60
483723,Closed,7950,2012-08-19 13:38:00-04,42,2012-08-19 15:50:00-04,58
483724,Closed,938,2012-08-19 13:37:00-04,3,2012-08-19 13:53:00-04,58,T01433,Casual,,,
483727,Closed,792,2012-08-19 13:38:00-04,27,2012-08-19 13:51:00-04,69
