id,status,duration,start_date,start_station,end_date,end_station
617078,Closed,289,2012-09-29 09:34:00-04,6,2012-09-29 09:38:00-04,44
617079,Closed,334,2012-09-29 09:34:00-04,53,2012-09-29 09:39:00-04,80
617080,Closed,883,2012-09-29 09:35:00-04,50,2012-09-29 09:50:00-04,23,T01380,Casual,,,
617081,Closed,859,2012-09-29 09:35:00-04,50,2012-09-29 09:49:00-04,23
617082,Closed,728,2012-09-29 09:35:00-04,42,2012-09-29 09:48:00-04,30
617083,Closed,917,2012-09-29 09:37:00-04,80,2012-09-29 09:52:00-04,84
617084,Closed,598,2012-09-29 09:36:00-04,58,2012-09-29 09:46:00-04,45
617085,Closed,901,2012-09-29 09:37:00-04,80,2012-09-29 09:52:00-04,84,T01184,Casual,,,
617086,Closed,762,2012-09-29 09:37:00-04,57,2012-09-29 09:49:00-04,68,T01035,Registered,02118,1989,Female
617087,Closed,415,2012-09-29 09:37:00-04,94,2012-09-29 09:44:00-04,40
617088,Closed,3008,2012-09-29 09:38:00-04,14,2012-09-29 10:28:00-04,18,T01328,Casual,,,
617089,Closed,1075,2012-09-29 09:37:00-04,6,2012-09-29 09:55:00-04,14
617090,Closed,363,2012-09-29 09:38:00-04,47,2012-09-29 09:44:00-04,35
617091,Closed,233,2012-09-29 09:39:00-04,55,2012-09-29 09:43:00-04,5
617092,Closed,191,2012-09-29 09:40:00-04,26,2012-09-29 09:43:00-04,4,T01324,Registered,02118,1971,Male
617093,Closed,1426,2012-09-29 09:42:00-04,39,2012-09-29 10:05:00-04,9
617094,Closed,352,2012-09-29 09:41:00-04,9,2012-09-29 09:46:00-04,33
617095,Closed,159,2012-09-29 09:41:00-04,67,2012-09-29 09:44:00-04,80,T01121,Registered,02139,1991,Female
617096,Closed,520,2012-09-29 09:41:00-04,55,2012-09-29 09:50:00-04,80
617097,Closed,388,2012-09-29 09:43:00-04,59,2012-09-29 09:49:00-04,23,T01261,Registered,02111,1978,Male
617098,Closed,1079,2012-09-29 09:43:00-04,58,2012-09-29 10:01:00-04,68,T01223,Registered,02116,1952,Female
617099,Closed,1039,2012-09-29 09:43:00-04,58,2012-09-29 10:01:00-04,68,T01256,Registered,02116,1959,Male
617100,Closed,367,2012-09-29 09:44:00-04,27,2012-09-29 09:50:00-04,57
617101,Closed,1429,2012-09-29 09:47:00-04,52,2012-09-29 10:11:00-04,8
617102,Closed,710,2012-09-29 09:46:00-04,91,2012-09-29 09:58:00-04,87
617103,Closed,602,2012-09-29 09:47:00-04,60,2012-09-29 09:57:00-04,26
617104,Closed,539,2012-09-29 09:47:00-04,55,2012-09-29 09:56:00-04,26,T01408,Registered,02129,1989,Female
617105,Closed,368,2012-09-29 09:47:00-04,62,2012-09-29 09:53:00-04,10
617106,Closed,3,2012-09-29 09:49:00-04,59,2012-09-29 09:49:00-04,59
617107,Closed,266,2012-09-29 09:49:00-04,8,2012-09-29 09:54:00-04,15
617108,Closed,823,2012-09-29 09:50:00-04,23,2012-09-29 10:04:00-04,36
617109,Closed,181,2012-09-29 09:51:00-04,4,2012-09-29 09:54:00-04,26,T01324,Registered,02118,1971,Male
617110,Closed,1129,2012-09-29 09:51:00-04,32,2012-09-29 10:10:00-04,23
617111,Closed,311,2012-09-29 09:52:00-04,96,2012-09-29 09:57:00-04,88
617112,Closed,128,2012-09-29 09:52:00-04,25,2012-09-29 09:54:00-04,57,T01053,Registered,02118,1982,Male
617113,Closed,468,2012-09-29 09:54:00-04,89,2012-09-29 10:01:00-04,97,T01160,Casual,,,
617114,Closed,461,2012-09-29 09:54:00-04,89,2012-09-29 10:02:00-04,97
617115,Closed,1184,2012-09-29 09:53:00-04,76,2012-09-29 10:12:00-04,81
617116,Closed,570,2012-09-29 09:57:00-04,88,2012-09-29 10:06:00-04,96,T01445,Registered,02139,1989,Male
617117,Closed,474,2012-09-29 09:57:00-04,91,2012-09-29 10:05:00-04,68
617118,Closed,244,2012-09-29 09:57:00-04,57,2012-09-29 10:01:00-04,16
617119,Closed,180,2012-09-29 09:58:00-04,23,2012-09-29 10:01:00-04,6,T01141,Registered,02114,1971,Female
617120,Closed,850,2012-09-29 10:00:00-04,80,2012-09-29 10:14:00-04,53
617121,Closed,883,2012-09-29 09:59:00-04,80,2012-09-29 10:14:00-04,53
617123,Closed,772,2012-09-29 09:59:00-04,52,2012-09-29 10:12:00-04,60,T01014,Registered,02115,1986,Male
617124,Closed,452,2012-09-29 10:00:00-04,70,2012-09-29 10:08:00-04,96
617125,Closed,520,2012-09-29 10:00:00-04,89,2012-09-29 10:09:00-04,29
617126,Closed,292,2012-09-29 10:01:00-04,55,2012-09-29 10:06:00-04,36
617127,Closed,393,2012-09-29 10:04:00-04,29,2012-09-29 10:10:00-04,70,T01007,Casual,,,
617128,Closed,320,2012-09-29 10:04:00-04,88,2012-09-29 10:09:00-04,96
617129,Closed,668,2012-09-29 10:04:00-04,47,2012-09-29 10:16:00-04,75,T01232,Registered,02113,1990,Male
617130,Closed,197,2012-09-29 10:05:00-04,9,2012-09-29 10:08:00-04,41,T01433,Registered,02446,1986,Male
617131,Closed,448,2012-09-29 10:06:00-04,58,2012-09-29 10:14:00-04,35
617132,Closed,266,2012-09-29 10:07:00-04,25,2012-09-29 10:11:00-04,52
617133,Closed,1019,2012-09-29 10:08:00-04,81,2012-09-29 10:25:00-04,32
617134,Closed,240,2012-09-29 10:09:00-04,39,2012-09-29 10:13:00-04,21
617135,Closed,1053,2012-09-29 10:09:00-04,40,2012-09-29 10:27:00-04,61
617136,Closed,345,2012-09-29 10:11:00-04,15,2012-09-29 10:17:00-04,8
617137,Closed,264,2012-09-29 10:12:00-04,67,2012-09-29 10:17:00-04,55,T01104,Registered,02215,1991,Male
617138,Closed,748,2012-09-29 10:12:00-04,60,2012-09-29 10:25:00-04,4
617139,Closed,793,2012-09-29 10:14:00-04,25,2012-09-29 10:27:00-04,22
617140,Closed,814,2012-09-29 10:16:00-04,36,2012-09-29 10:29:00-04,65
617141,Closed,208,2012-09-29 10:15:00-04,75,2012-09-29 10:19:00-04,67
617142,Closed,1013,2012-09-29 10:16:00-04,23,2012-09-29 10:33:00-04,22
617143,Closed,681,2012-09-29 10:18:00-04,31,2012-09-29 10:30:00-04,4
617144,Closed,274,2012-09-29 10:21:00-04,36,2012-09-29 10:25:00-04,46
617145,Closed,633,2012-09-29 10:21:00-04,45,2012-09-29 10:31:00-04,67
617147,Closed,1460,2012-09-29 10:24:00-04,24,2012-09-29 10:48:00-04,58,T01386,Casual,,,
617148,Closed,448,2012-09-29 10:25:00-04,4,2012-09-29 10:33:00-04,22
617149,Closed,389,2012-09-29 10:26:00-04,66,2012-09-29 10:32:00-04,69,T01147,Registered,02134,1986,Male
617150,Closed,964,2012-09-29 10:29:00-04,50,2012-09-29 10:45:00-04,75,T01193,Casual,,,
617151,Closed,425,2012-09-29 10:29:00-04,36,2012-09-29 10:36:00-04,60
617152,Closed,344,2012-09-29 10:30:00-04,10,2012-09-29 10:36:00-04,33
617153,Closed,947,2012-09-29 10:30:00-04,66,2012-09-29 10:45:00-04,52
617154,Closed,277,2012-09-29 10:30:00-04,71,2012-09-29 10:35:00-04,78
617155,Closed,1165,2012-09-29 10:31:00-04,38,2012-09-29 10:51:00-04,88,T01190,Registered,02478,1984,Male
617156,Closed,959,2012-09-29 10:33:00-04,19,2012-09-29 10:49:00-04,22,T01132,Registered,02215,1983,Male
617157,Closed,894,2012-09-29 10:33:00-04,75,2012-09-29 10:48:00-04,73,T01232,Registered,02142,1990,Female
617158,Closed,378,2012-09-29 10:34:00-04,43,2012-09-29 10:41:00-04,59
617159,Closed,231,2012-09-29 10:35:00-04,41,2012-09-29 10:38:00-04,9,T01433,Registered,02446,1986,Male
617160,Closed,801,2012-09-29 10:37:00-04,55,2012-09-29 10:50:00-04,22,T01104,Registered,02115,1993,Male
617161,Closed,350,2012-09-29 10:38:00-04,38,2012-09-29 10:43:00-04,90
617162,Closed,1027,2012-09-29 10:39:00-04,8,2012-09-29 10:56:00-04,52
617163,Closed,628,2012-09-29 10:39:00-04,12,2012-09-29 10:50:00-04,55
617164,Closed,207,2012-09-29 10:40:00-04,26,2012-09-29 10:43:00-04,25
617166,Closed,556,2012-09-29 10:40:00-04,16,2012-09-29 10:49:00-04,45
617168,Closed,817,2012-09-29 10:40:00-04,26,2012-09-29 10:54:00-04,60
617171,Closed,426,2012-09-29 10:41:00-04,40,2012-09-29 10:48:00-04,35
617172,Closed,825,2012-09-29 10:41:00-04,23,2012-09-29 10:55:00-04,52
617173,Closed,7709,2012-09-29 10:42:00-04,16,2012-09-29 12:50:00-04,27,T01271,Registered,02155,1970,Male
617174,Closed,518,2012-09-29 10:42:00-04,6,2012-09-29 10:51:00-04,16
617175,Closed,757,2012-09-29 10:43:00-04,67,2012-09-29 10:56:00-04,36
617176,Closed,1471,2012-09-29 10:43:00-04,87,2012-09-29 11:07:00-04,14
617177,Closed,261,2012-09-29 10:43:00-04,78,2012-09-29 10:47:00-04,71
617178,Closed,600,2012-09-29 10:47:00-04,79,2012-09-29 10:57:00-04,68
617179,Closed,637,2012-09-29 10:47:00-04,79,2012-09-29 10:57:00-04,68,T01307,Casual,,,
617180,Closed,470,2012-09-29 10:46:00-04,52,2012-09-29 10:54:00-04,14
617181,Closed,1243,2012-09-29 10:47:00-04,75,2012-09-29 11:08:00-04,84
617182,Closed,714,2012-09-29 10:47:00-04,88,2012-09-29 10:59:00-04,9
617183,Closed,378,2012-09-29 10:47:00-04,24,2012-09-29 10:54:00-04,20
617184,Closed,602,2012-09-29 10:48:00-04,8,2012-09-29 10:58:00-04,9,T01146,Casual,,,
617185,Closed,353,2012-09-29 10:48:00-04,20,2012-09-29 10:53:00-04,22
617186,Closed,384,2012-09-29 10:48:00-04,27,2012-09-29 10:54:00-04,5
617187,Closed,644,2012-09-29 10:48:00-04,89,2012-09-29 10:59:00-04,71
617188,Closed,657,2012-09-29 10:48:00-04,89,2012-09-29 10:59:00-04,71
617189,Closed,645,2012-09-29 10:50:00-04,39,2012-09-29 11:01:00-04,32
617190,Closed,1652,2012-09-29 10:51:00-04,58,2012-09-29 11:18:00-04,58,T01386,Casual,,,
617191,Closed,617,2012-09-29 10:53:00-04,66,2012-09-29 11:03:00-04,10
617192,Closed,1696,2012-09-29 10:59:00-04,30,2012-09-29 11:27:00-04,58
617193,Closed,821,2012-09-29 10:55:00-04,36,2012-09-29 11:08:00-04,72
617194,Closed,1728,2012-09-29 10:59:00-04,30,2012-09-29 11:28:00-04,58,T01211,Casual,,,
617196,Closed,409,2012-09-29 10:57:00-04,33,2012-09-29 11:04:00-04,67
617198,Closed,218,2012-09-29 10:58:00-04,53,2012-09-29 11:01:00-04,67
617199,Closed,381,2012-09-29 10:58:00-04,40,2012-09-29 11:04:00-04,22
617200,Closed,383,2012-09-29 10:58:00-04,9,2012-09-29 11:04:00-04,8
617201,Closed,586,2012-09-29 10:58:00-04,26,2012-09-29 11:08:00-04,44,T01324,Registered,02118,1989,Male
617202,Closed,492,2012-09-29 10:58:00-04,6,2012-09-29 11:06:00-04,42
617203,Closed,696,2012-09-29 11:00:00-04,16,2012-09-29 11:12:00-04,72
617204,Closed,345,2012-09-29 11:00:00-04,91,2012-09-29 11:06:00-04,75
617205,Closed,1073,2012-09-29 11:02:00-04,80,2012-09-29 11:20:00-04,78,T01121,Registered,02142,1992,Female
617206,Closed,1337,2012-09-29 11:03:00-04,44,2012-09-29 11:26:00-04,98,T01399,Casual,,,
617207,Closed,653,2012-09-29 11:05:00-04,6,2012-09-29 11:16:00-04,60,T01149,Casual,,,
617208,Closed,320,2012-09-29 11:04:00-04,26,2012-09-29 11:09:00-04,16,T01408,Registered,02118,1968,Female
617209,Closed,658,2012-09-29 11:05:00-04,6,2012-09-29 11:16:00-04,60
617210,Closed,1537,2012-09-29 11:04:00-04,57,2012-09-29 11:30:00-04,20,T01053,Registered,02118,1958,Female
617211,Closed,303,2012-09-29 11:06:00-04,61,2012-09-29 11:11:00-04,42
617212,Closed,437,2012-09-29 11:06:00-04,61,2012-09-29 11:14:00-04,58
617213,Closed,727,2012-09-29 11:06:00-04,52,2012-09-29 11:19:00-04,76
617214,Closed,286,2012-09-29 11:08:00-04,19,2012-09-29 11:12:00-04,32
617215,Closed,119,2012-09-29 11:07:00-04,17,2012-09-29 11:09:00-04,29
617216,Closed,324,2012-09-29 11:07:00-04,55,2012-09-29 11:12:00-04,67
617217,Closed,461,2012-09-29 11:08:00-04,52,2012-09-29 11:16:00-04,32
617218,Closed,359,2012-09-29 11:08:00-04,46,2012-09-29 11:14:00-04,45
617219,Closed,237,2012-09-29 11:09:00-04,79,2012-09-29 11:13:00-04,88,T01155,Registered,02116,1959,Male
617220,Closed,239,2012-09-29 11:09:00-04,79,2012-09-29 11:13:00-04,88
617221,Closed,624,2012-09-29 11:10:00-04,55,2012-09-29 11:21:00-04,12,T01138,Registered,02134,1989,Female
617222,Closed,101,2012-09-29 11:10:00-04,23,2012-09-29 11:12:00-04,23
617223,Closed,784,2012-09-29 11:11:00-04,41,2012-09-29 11:24:00-04,86,T01079,Registered,02134,1983,Male
617224,Closed,355,2012-09-29 11:11:00-04,26,2012-09-29 11:17:00-04,63
617225,Closed,378,2012-09-29 11:12:00-04,53,2012-09-29 11:18:00-04,61
617226,Closed,236,2012-09-29 11:13:00-04,50,2012-09-29 11:17:00-04,54,T01284,Registered,02116,1985,Male
