id,status,duration,start_date,start_station,end_date,end_station
537923,Closed,434698,2012-09-05 12:38:00-04,31,2012-09-10 13:23:00-04,
544129,Closed,427,2012-09-07 09:27:00-04,6,2012-09-07 09:34:00-04,43
544130,Closed,730,2012-09-07 09:28:00-04,82,2012-09-07 09:40:00-04,10
544131,Closed,1599,2012-09-07 09:29:00-04,60,2012-09-07 09:55:00-04,73,T01331,Casual,,,
544132,Closed,1334,2012-09-07 09:28:00-04,43,2012-09-07 09:50:00-04,91,T01165,Casual,,,
544133,Closed,271,2012-09-07 09:28:00-04,50,2012-09-07 09:33:00-04,35
544134,Closed,291,2012-09-07 09:28:00-04,12,2012-09-07 09:33:00-04,57,T01270,Registered,02120,1980,Female
544137,Closed,961,2012-09-07 09:29:00-04,20,2012-09-07 09:45:00-04,61,T01386,Registered,02066,1956,Female
544138,Closed,486,2012-09-07 09:29:00-04,53,2012-09-07 09:37:00-04,50
544139,Closed,889,2012-09-07 09:29:00-04,84,2012-09-07 09:44:00-04,59,T01399,Registered,02141,1971,Male
544140,Closed,2041,2012-09-07 09:30:00-04,27,2012-09-07 10:04:00-04,12,T01328,Registered,02120,1964,Male
544141,Closed,1400,2012-09-07 09:30:00-04,60,2012-09-07 09:53:00-04,29
544142,Closed,419,2012-09-07 09:31:00-04,36,2012-09-07 09:38:00-04,26,T01218,Registered,02446,1982,Female
544143,Closed,318,2012-09-07 09:31:00-04,39,2012-09-07 09:36:00-04,21
544144,Closed,400,2012-09-07 09:32:00-04,51,2012-09-07 09:38:00-04,16
544145,Closed,699,2012-09-07 09:32:00-04,43,2012-09-07 09:44:00-04,63
544146,Closed,658,2012-09-07 09:32:00-04,36,2012-09-07 09:43:00-04,22
544147,Closed,432,2012-09-07 09:32:00-04,40,2012-09-07 09:40:00-04,22
544148,Closed,556,2012-09-07 09:33:00-04,43,2012-09-07 09:42:00-04,42
544149,Closed,602,2012-09-07 09:33:00-04,48,2012-09-07 09:43:00-04,54
544150,Closed,1785,2012-09-07 09:33:00-04,26,2012-09-07 10:03:00-04,43
544151,Closed,399,2012-09-07 09:33:00-04,20,2012-09-07 09:40:00-04,22
544152,Closed,2460,2012-09-07 09:34:00-04,70,2012-09-07 10:15:00-04,80
544153,Closed,921,2012-09-07 09:34:00-04,60,2012-09-07 09:49:00-04,5,T01296,Registered,02114,1985,Male
544154,Closed,282,2012-09-07 09:36:00-04,24,2012-09-07 09:40:00-04,48
544155,Closed,1734,2012-09-07 09:37:00-04,6,2012-09-07 10:06:00-04,11
544156,Closed,1290,2012-09-07 09:36:00-04,48,2012-09-07 09:57:00-04,19
544157,Closed,1032,2012-09-07 09:36:00-04,56,2012-09-07 09:53:00-04,22,T01365,Registered,02119,1979,Male
544160,Closed,181,2012-09-07 09:37:00-04,27,2012-09-07 09:40:00-04,12,T01232,Registered,02118,1992,Male
544161,Closed,421,2012-09-07 09:38:00-04,50,2012-09-07 09:45:00-04,22
544162,Closed,1077,2012-09-07 09:37:00-04,38,2012-09-07 09:55:00-04,46
544164,Closed,363,2012-09-07 09:40:00-04,31,2012-09-07 09:46:00-04,35,T01315,Registered,02110,1988,Male
544165,Closed,186,2012-09-07 09:40:00-04,62,2012-09-07 09:43:00-04,11
544166,Closed,1127,2012-09-07 09:40:00-04,88,2012-09-07 09:59:00-04,36,T01352,Registered,02139,1982,Female
544167,Closed,336,2012-09-07 09:41:00-04,54,2012-09-07 09:47:00-04,23
544168,Closed,191,2012-09-07 09:42:00-04,81,2012-09-07 09:45:00-04,22
544170,Closed,401,2012-09-07 09:42:00-04,42,2012-09-07 09:49:00-04,25
544171,Closed,404,2012-09-07 09:42:00-04,42,2012-09-07 09:49:00-04,81
544172,Closed,440,2012-09-07 09:43:00-04,40,2012-09-07 09:50:00-04,7,T01243,Registered,02124,1951,Male
544173,Closed,839,2012-09-07 09:43:00-04,43,2012-09-07 09:57:00-04,38
544174,Closed,254,2012-09-07 09:43:00-04,45,2012-09-07 09:48:00-04,61
544175,Closed,635,2012-09-07 09:43:00-04,61,2012-09-07 09:54:00-04,22
544176,Closed,385,2012-09-07 09:45:00-04,40,2012-09-07 09:52:00-04,24
544177,Closed,682,2012-09-07 09:46:00-04,30,2012-09-07 09:58:00-04,33
544178,Closed,1298,2012-09-07 09:47:00-04,29,2012-09-07 10:09:00-04,33,T01161,Casual,,,
544179,Closed,985,2012-09-07 09:47:00-04,6,2012-09-07 10:03:00-04,32
544180,Closed,273,2012-09-07 09:47:00-04,13,2012-09-07 09:52:00-04,26
544181,Closed,609,2012-09-07 09:47:00-04,47,2012-09-07 09:58:00-04,22
544182,Closed,954,2012-09-07 09:49:00-04,33,2012-09-07 10:05:00-04,72,T01137,Casual,,,
544183,Closed,324,2012-09-07 09:48:00-04,9,2012-09-07 09:53:00-04,10,T01200,Registered,02215,1994,Male
544184,Closed,402,2012-09-07 09:49:00-04,13,2012-09-07 09:55:00-04,26
544185,Closed,320,2012-09-07 09:49:00-04,13,2012-09-07 09:54:00-04,25
544186,Closed,348,2012-09-07 09:49:00-04,60,2012-09-07 09:55:00-04,42
544191,Closed,468,2012-09-07 09:50:00-04,36,2012-09-07 09:58:00-04,39
544192,Closed,1249,2012-09-07 09:50:00-04,66,2012-09-07 10:11:00-04,42
544193,Closed,881,2012-09-07 09:51:00-04,61,2012-09-07 10:06:00-04,62
544194,Closed,776,2012-09-07 09:51:00-04,53,2012-09-07 10:04:00-04,80
544195,Closed,255,2012-09-07 09:51:00-04,43,2012-09-07 09:56:00-04,40
544196,Closed,1177,2012-09-07 09:51:00-04,55,2012-09-07 10:11:00-04,91
544197,Closed,257,2012-09-07 09:51:00-04,45,2012-09-07 09:56:00-04,14,T01405,Registered,02215,1968,Female
544198,Closed,363,2012-09-07 09:52:00-04,54,2012-09-07 09:58:00-04,60
544199,Closed,747,2012-09-07 09:53:00-04,39,2012-09-07 10:06:00-04,50
544200,Closed,1178,2012-09-07 09:54:00-04,4,2012-09-07 10:14:00-04,14
544201,Closed,385,2012-09-07 09:53:00-04,22,2012-09-07 10:00:00-04,49
544202,Closed,356,2012-09-07 09:54:00-04,88,2012-09-07 10:00:00-04,68
544203,Closed,460,2012-09-07 09:54:00-04,20,2012-09-07 10:01:00-04,7,T01040,Registered,02113,1988,Female
544204,Closed,858,2012-09-07 09:54:00-04,14,2012-09-07 10:09:00-04,33
544205,Closed,942,2012-09-07 09:54:00-04,29,2012-09-07 10:10:00-04,10,T01054,Registered,02492,1970,Male
544206,Closed,210,2012-09-07 09:55:00-04,6,2012-09-07 09:58:00-04,38
544207,Closed,656,2012-09-07 09:54:00-04,10,2012-09-07 10:05:00-04,11,T01200,Registered,02215,1991,Female
544208,Closed,336,2012-09-07 10:00:00-04,88,2012-09-07 10:05:00-04,75
544209,Closed,305,2012-09-07 09:55:00-04,29,2012-09-07 10:00:00-04,15
544210,Closed,530,2012-09-07 09:56:00-04,16,2012-09-07 10:05:00-04,12
544211,Closed,297,2012-09-07 09:56:00-04,7,2012-09-07 10:01:00-04,22,T01138,Registered,02111,1958,Male
544212,Closed,978,2012-09-07 09:56:00-04,33,2012-09-07 10:12:00-04,6
544213,Closed,491,2012-09-07 09:58:00-04,20,2012-09-07 10:06:00-04,7
544216,Closed,340,2012-09-07 09:59:00-04,38,2012-09-07 10:05:00-04,48
544217,Closed,636,2012-09-07 09:59:00-04,38,2012-09-07 10:10:00-04,81
544218,Closed,414,2012-09-07 10:00:00-04,39,2012-09-07 10:07:00-04,59
544219,Closed,721,2012-09-07 10:00:00-04,17,2012-09-07 10:12:00-04,67
544220,Closed,604,2012-09-07 10:01:00-04,53,2012-09-07 10:11:00-04,81,T01266,Registered,02116,1982,Male
544225,Closed,135,2012-09-07 10:02:00-04,35,2012-09-07 10:04:00-04,48,T01315,Registered,02144,1973,Male
544226,Closed,304,2012-09-07 10:03:00-04,54,2012-09-07 10:08:00-04,23
544227,Closed,329,2012-09-07 10:03:00-04,80,2012-09-07 10:09:00-04,75
544228,Closed,472,2012-09-07 10:03:00-04,5,2012-09-07 10:11:00-04,10
544229,Closed,887,2012-09-07 10:04:00-04,72,2012-09-07 10:18:00-04,61,T01190,Registered,02116,1985,Female
544230,Closed,1684,2012-09-07 10:04:00-04,37,2012-09-07 10:32:00-04,44,T01295,Registered,02135,1988,Male
544231,Closed,463,2012-09-07 10:05:00-04,42,2012-09-07 10:12:00-04,48
544232,Closed,1551,2012-09-07 10:05:00-04,60,2012-09-07 10:30:00-04,11
544233,Closed,831,2012-09-07 10:05:00-04,12,2012-09-07 10:19:00-04,51,T01328,Registered,02120,1964,Male
544234,Closed,229,2012-09-07 10:05:00-04,59,2012-09-07 10:09:00-04,54
544235,Closed,24,2012-09-07 10:05:00-04,80,2012-09-07 10:06:00-04,80
544236,Closed,419,2012-09-07 10:05:00-04,44,2012-09-07 10:12:00-04,22,T01234,Registered,02111,1989,Female
544237,Closed,424,2012-09-07 10:06:00-04,80,2012-09-07 10:13:00-04,84
544238,Closed,722,2012-09-07 10:07:00-04,76,2012-09-07 10:19:00-04,52,T01131,Casual,,,
544239,Closed,417,2012-09-07 10:07:00-04,47,2012-09-07 10:14:00-04,35,T01324,Registered,02113,1981,Male
544240,Closed,733,2012-09-07 10:07:00-04,53,2012-09-07 10:20:00-04,35,T01172,Registered,02215,1971,Male
544243,Closed,425,2012-09-07 10:08:00-04,36,2012-09-07 10:15:00-04,22
544244,Closed,560,2012-09-07 10:09:00-04,57,2012-09-07 10:18:00-04,42,T01270,Casual,,,
544245,Closed,490,2012-09-07 10:09:00-04,50,2012-09-07 10:17:00-04,54
544246,Closed,1970,2012-09-07 10:09:00-04,70,2012-09-07 10:42:00-04,80
544248,Closed,349,2012-09-07 10:10:00-04,53,2012-09-07 10:16:00-04,80
544249,Closed,908,2012-09-07 10:12:00-04,67,2012-09-07 10:27:00-04,16
544250,Closed,800,2012-09-07 10:10:00-04,26,2012-09-07 10:23:00-04,23,T01218,Registered,02118,1980,Male
544253,Closed,549,2012-09-07 10:11:00-04,47,2012-09-07 10:20:00-04,60
544254,Closed,873,2012-09-07 10:11:00-04,78,2012-09-07 10:26:00-04,38,T01344,Registered,02143,1969,Female
544255,Closed,1075,2012-09-07 10:12:00-04,55,2012-09-07 10:30:00-04,75,T01078,Casual,,,
544256,Closed,1393,2012-09-07 10:11:00-04,41,2012-09-07 10:35:00-04,48
544257,Closed,561,2012-09-07 10:12:00-04,75,2012-09-07 10:22:00-04,74
544258,Closed,304,2012-09-07 10:12:00-04,40,2012-09-07 10:17:00-04,43
544261,Closed,338,2012-09-07 10:13:00-04,35,2012-09-07 10:18:00-04,47,T01408,Registered,02110,1989,Male
544262,Closed,428,2012-09-07 10:13:00-04,86,2012-09-07 10:20:00-04,19,T01071,Registered,02134,1983,Male
544264,Closed,1626,2012-09-07 10:14:00-04,23,2012-09-07 10:42:00-04,33,T01180,Casual,,,
544265,Closed,287,2012-09-07 10:14:00-04,22,2012-09-07 10:19:00-04,24,T01045,Registered,02139,1982,Male
544266,Closed,302,2012-09-07 10:14:00-04,20,2012-09-07 10:19:00-04,7,T01157,Registered,02128,1977,Male
544267,Closed,495,2012-09-07 10:14:00-04,41,2012-09-07 10:22:00-04,32
544268,Closed,494,2012-09-07 10:15:00-04,6,2012-09-07 10:23:00-04,54
544269,Closed,848,2012-09-07 10:15:00-04,25,2012-09-07 10:29:00-04,11
544270,Closed,368,2012-09-07 10:15:00-04,86,2012-09-07 10:22:00-04,30
544271,Closed,1110,2012-09-07 10:17:00-04,59,2012-09-07 10:36:00-04,10
544272,Closed,2310,2012-09-07 10:18:00-04,12,2012-09-07 10:57:00-04,47,T01232,Casual,,,
544273,Closed,147,2012-09-07 10:19:00-04,33,2012-09-07 10:21:00-04,32
544274,Closed,1158,2012-09-07 10:19:00-04,54,2012-09-07 10:38:00-04,27
544275,Closed,327,2012-09-07 10:20:00-04,22,2012-09-07 10:25:00-04,31,T01234,Registered,02026,1973,Male
544276,Closed,438,2012-09-07 10:20:00-04,46,2012-09-07 10:27:00-04,13
544277,Closed,399,2012-09-07 10:20:00-04,54,2012-09-07 10:27:00-04,4
544278,Closed,1696,2012-09-07 10:21:00-04,51,2012-09-07 10:49:00-04,27,T01328,Registered,02120,1964,Male
544279,Closed,455,2012-09-07 10:21:00-04,76,2012-09-07 10:29:00-04,72
544280,Closed,174,2012-09-07 10:22:00-04,54,2012-09-07 10:24:00-04,35
544281,Closed,570,2012-09-07 10:22:00-04,66,2012-09-07 10:31:00-04,10,T01145,Registered,02134,1985,Male
544282,Closed,288,2012-09-07 10:22:00-04,45,2012-09-07 10:27:00-04,11
544283,Closed,978,2012-09-07 10:23:00-04,66,2012-09-07 10:39:00-04,52
544284,Closed,328,2012-09-07 10:24:00-04,25,2012-09-07 10:29:00-04,61
544285,Closed,3284,2012-09-07 10:26:00-04,10,2012-09-07 11:20:00-04,74
544286,Closed,531,2012-09-07 10:24:00-04,38,2012-09-07 10:33:00-04,22
544287,Closed,3271,2012-09-07 10:26:00-04,10,2012-09-07 11:20:00-04,74
544288,Closed,122,2012-09-07 10:24:00-04,61,2012-09-07 10:26:00-04,36
544289,Closed,372,2012-09-07 10:25:00-04,33,2012-09-07 10:31:00-04,9,T01360,Registered,02215,1989,Female
544290,Closed,132,2012-09-07 10:26:00-04,35,2012-09-07 10:28:00-04,48
544291,Closed,422,2012-09-07 10:26:00-04,38,2012-09-07 10:33:00-04,48
544292,Closed,722,2012-09-07 10:26:00-04,36,2012-09-07 10:38:00-04,6
544294,Closed,273,2012-09-07 10:26:00-04,8,2012-09-07 10:31:00-04,37,T01398,Registered,02246,1987,Male
544295,Closed,426,2012-09-07 10:27:00-04,38,2012-09-07 10:34:00-04,23
544296,Closed,959,2012-09-07 10:27:00-04,61,2012-09-07 10:43:00-04,74,T01190,Registered,02116,1976,Male
544297,Closed,831,2012-09-07 10:28:00-04,23,2012-09-07 10:42:00-04,80
544298,Closed,1518,2012-09-07 10:28:00-04,21,2012-09-07 10:53:00-04,21,T01152,Registered,02115,1990,Male
544299,Closed,570,2012-09-07 10:29:00-04,54,2012-09-07 10:39:00-04,36
544300,Closed,1754,2012-09-07 10:32:00-04,9,2012-09-07 11:01:00-04,6,T01387,Casual,,,
544301,Closed,1779,2012-09-07 10:31:00-04,9,2012-09-07 11:01:00-04,6
544302,Closed,689,2012-09-07 10:31:00-04,16,2012-09-07 10:43:00-04,81
544303,Closed,1271,2012-09-07 10:35:00-04,70,2012-09-07 10:56:00-04,29
544305,Closed,708,2012-09-07 10:32:00-04,76,2012-09-07 10:44:00-04,61,T01445,Registered,02139,1973,Male
544306,Closed,501,2012-09-07 10:32:00-04,60,2012-09-07 10:41:00-04,49,T01208,Registered,01970,1959,Male
544308,Closed,1361,2012-09-07 10:34:00-04,70,2012-09-07 10:57:00-04,29
544309,Closed,224,2012-09-07 10:33:00-04,46,2012-09-07 10:36:00-04,52,T01273,Registered,02115,1981,Male
544310,Closed,178,2012-09-07 10:33:00-04,61,2012-09-07 10:36:00-04,21
544311,Closed,1328,2012-09-07 10:33:00-04,27,2012-09-07 10:55:00-04,81
544312,Closed,894,2012-09-07 10:33:00-04,41,2012-09-07 10:48:00-04,14
544313,Closed,565,2012-09-07 10:34:00-04,91,2012-09-07 10:43:00-04,60,T01343,Registered,12401,1982,Male
544314,Closed,825,2012-09-07 10:35:00-04,78,2012-09-07 10:48:00-04,38
544315,Closed,909,2012-09-07 10:35:00-04,19,2012-09-07 10:50:00-04,22
544316,Closed,832,2012-09-07 10:36:00-04,33,2012-09-07 10:50:00-04,84
544317,Closed,1177,2012-09-07 10:37:00-04,70,2012-09-07 10:56:00-04,29
544318,Closed,1142,2012-09-07 10:37:00-04,70,2012-09-07 10:56:00-04,29,T01007,Casual,,,
544319,Closed,405,2012-09-07 10:38:00-04,88,2012-09-07 10:44:00-04,91,T01429,Casual,,,
544320,Closed,649,2012-09-07 10:37:00-04,64,2012-09-07 10:48:00-04,38
544321,Closed,226,2012-09-07 10:39:00-04,32,2012-09-07 10:43:00-04,33
544322,Closed,306,2012-09-07 10:39:00-04,16,2012-09-07 10:44:00-04,26
544324,Closed,1108,2012-09-07 10:40:00-04,6,2012-09-07 10:59:00-04,33
544325,Closed,700,2012-09-07 10:41:00-04,63,2012-09-07 10:53:00-04,50,T01021,Registered,02127,1976,Female
544326,Closed,541,2012-09-07 10:42:00-04,36,2012-09-07 10:51:00-04,10
544327,Closed,459,2012-09-07 10:42:00-04,72,2012-09-07 10:50:00-04,6
544328,Closed,860,2012-09-07 10:43:00-04,41,2012-09-07 10:57:00-04,73
544329,Closed,487,2012-09-07 10:43:00-04,26,2012-09-07 10:51:00-04,36
544330,Closed,480,2012-09-07 10:44:00-04,26,2012-09-07 10:52:00-04,36
544331,Closed,444,2012-09-07 10:44:00-04,55,2012-09-07 10:52:00-04,80
544332,Closed,840,2012-09-07 10:44:00-04,76,2012-09-07 10:58:00-04,72
544333,Closed,1192,2012-09-07 10:46:00-04,45,2012-09-07 11:06:00-04,74,T01167,Casual,,,
544334,Closed,204,2012-09-07 10:46:00-04,47,2012-09-07 10:49:00-04,23,T01408,Registered,02113,1991,Male
544335,Closed,1243,2012-09-07 10:46:00-04,14,2012-09-07 11:07:00-04,23,T01405,Registered,02215,1985,Female
544336,Closed,1162,2012-09-07 10:48:00-04,41,2012-09-07 11:07:00-04,74
544337,Closed,717,2012-09-07 10:47:00-04,33,2012-09-07 10:59:00-04,72,T01364,Registered,02135,1982,Male
544338,Closed,548,2012-09-07 10:48:00-04,59,2012-09-07 10:57:00-04,42
544339,Closed,811,2012-09-07 10:47:00-04,59,2012-09-07 11:01:00-04,40,T01399,Registered,02171,,Male
544340,Closed,636,2012-09-07 10:47:00-04,84,2012-09-07 10:58:00-04,67
544341,Closed,361,2012-09-07 10:47:00-04,60,2012-09-07 10:53:00-04,47,T01343,Registered,02110,1969,Male
544342,Closed,307,2012-09-07 10:48:00-04,50,2012-09-07 10:53:00-04,58
544343,Closed,635,2012-09-07 10:48:00-04,22,2012-09-07 10:58:00-04,25
544344,Closed,705,2012-09-07 10:48:00-04,21,2012-09-07 11:00:00-04,4,T01091,Casual,,,
544345,Closed,1004,2012-09-07 10:48:00-04,74,2012-09-07 11:05:00-04,53
544346,Closed,289,2012-09-07 10:48:00-04,32,2012-09-07 10:53:00-04,14
544348,Closed,1040,2012-09-07 10:49:00-04,39,2012-09-07 11:06:00-04,9,T01212,Registered,02118,1982,Female
544349,Closed,432,2012-09-07 10:49:00-04,84,2012-09-07 10:57:00-04,80
544350,Closed,628,2012-09-07 10:50:00-04,14,2012-09-07 11:00:00-04,67,T01278,Registered,02138,1987,Male
544351,Closed,769,2012-09-07 10:50:00-04,38,2012-09-07 11:03:00-04,49
544352,Closed,1258,2012-09-07 10:54:00-04,42,2012-09-07 11:15:00-04,38,T01141,Casual,,,
544353,Closed,338,2012-09-07 10:52:00-04,43,2012-09-07 10:57:00-04,40
544354,Closed,1220,2012-09-07 10:55:00-04,42,2012-09-07 11:15:00-04,38,T01322,Casual,,,
544355,Closed,858,2012-09-07 10:54:00-04,39,2012-09-07 11:09:00-04,48
544356,Closed,281,2012-09-07 10:54:00-04,10,2012-09-07 10:59:00-04,9
544357,Closed,230,2012-09-07 10:55:00-04,54,2012-09-07 10:58:00-04,59
544358,Closed,5174,2012-09-07 10:57:00-04,61,2012-09-07 12:23:00-04,61
544359,Closed,687,2012-09-07 10:57:00-04,54,2012-09-07 11:09:00-04,42,T01269,Casual,,,
544360,Closed,5184,2012-09-07 10:56:00-04,61,2012-09-07 12:23:00-04,61,T01445,Casual,,,
544361,Closed,375,2012-09-07 10:56:00-04,86,2012-09-07 11:02:00-04,62
544362,Closed,698,2012-09-07 10:57:00-04,54,2012-09-07 11:09:00-04,42
544363,Closed,387,2012-09-07 10:56:00-04,80,2012-09-07 11:03:00-04,53
544364,Closed,2123,2012-09-07 10:57:00-04,44,2012-09-07 11:32:00-04,8,T01295,Registered,02135,1988,Male
544365,Closed,497,2012-09-07 10:58:00-04,20,2012-09-07 11:07:00-04,54
544366,Closed,466,2012-09-07 10:59:00-04,59,2012-09-07 11:06:00-04,16,T01014,Registered,02111,1981,Female
544367,Closed,148,2012-09-07 10:59:00-04,53,2012-09-07 11:02:00-04,55
544368,Closed,1131,2012-09-07 10:59:00-04,22,2012-09-07 11:18:00-04,78
544369,Closed,668,2012-09-07 11:00:00-04,12,2012-09-07 11:12:00-04,39
544370,Closed,886,2012-09-07 11:00:00-04,42,2012-09-07 11:15:00-04,38
544371,Closed,1021,2012-09-07 11:02:00-04,18,2012-09-07 11:19:00-04,70,T01050,Casual,,,
544372,Closed,6633,2012-09-07 11:01:00-04,47,2012-09-07 12:52:00-04,44,T01343,Casual,,,
544374,Closed,201,2012-09-07 11:01:00-04,67,2012-09-07 11:04:00-04,53,T01278,Registered,02139,1987,Female
544375,Closed,401,2012-09-07 11:02:00-04,42,2012-09-07 11:09:00-04,21
544376,Closed,1815,2012-09-07 11:02:00-04,27,2012-09-07 11:32:00-04,27,T01328,Registered,02120,1964,Male
544377,Closed,861,2012-09-07 11:03:00-04,8,2012-09-07 11:17:00-04,55
544380,Closed,6624,2012-09-07 11:05:00-04,47,2012-09-07 12:55:00-04,44,T01232,Casual,,,
544381,Closed,4608,2012-09-07 11:04:00-04,29,2012-09-07 12:21:00-04,12
544382,Closed,4615,2012-09-07 11:05:00-04,29,2012-09-07 12:22:00-04,12
544383,Closed,3187,2012-09-07 11:06:00-04,60,2012-09-07 11:59:00-04,40,T01436,Casual,,,
544384,Closed,4573,2012-09-07 11:05:00-04,29,2012-09-07 12:22:00-04,12,T01007,Casual,,,
544386,Closed,991,2012-09-07 11:05:00-04,13,2012-09-07 11:22:00-04,30
544388,Closed,1615,2012-09-07 11:07:00-04,74,2012-09-07 11:34:00-04,72
544389,Closed,2503,2012-09-07 11:09:00-04,6,2012-09-07 11:51:00-04,67,T01387,Casual,,,
544390,Closed,1255,2012-09-07 11:07:00-04,36,2012-09-07 11:28:00-04,74,T01316,Casual,,,
544391,Closed,162,2012-09-07 11:07:00-04,64,2012-09-07 11:09:00-04,22
544392,Closed,1226,2012-09-07 11:07:00-04,36,2012-09-07 11:28:00-04,74
544393,Closed,2526,2012-09-07 11:09:00-04,6,2012-09-07 11:51:00-04,67
544394,Closed,2356,2012-09-07 11:07:00-04,38,2012-09-07 11:47:00-04,24
544395,Closed,615,2012-09-07 11:08:00-04,59,2012-09-07 11:18:00-04,47
544396,Closed,3015,2012-09-07 11:09:00-04,60,2012-09-07 11:59:00-04,40
544397,Closed,1453,2012-09-07 11:09:00-04,60,2012-09-07 11:33:00-04,29
544398,Closed,551,2012-09-07 11:09:00-04,72,2012-09-07 11:18:00-04,23,T01364,Registered,02135,1982,Male
544399,Closed,149,2012-09-07 11:09:00-04,39,2012-09-07 11:12:00-04,26,T01175,Registered,02118,1975,Male
544400,Closed,916,2012-09-07 11:10:00-04,76,2012-09-07 11:26:00-04,23
544401,Closed,1109,2012-09-07 11:11:00-04,49,2012-09-07 11:29:00-04,23
544402,Closed,158,2012-09-07 11:11:00-04,48,2012-09-07 11:14:00-04,35
544403,Closed,544,2012-09-07 11:12:00-04,50,2012-09-07 11:21:00-04,48
544404,Closed,242,2012-09-07 11:12:00-04,23,2012-09-07 11:16:00-04,47,T01135,Registered,02113,1991,Male
544406,Closed,125,2012-09-07 11:12:00-04,51,2012-09-07 11:14:00-04,13
544407,Closed,180,2012-09-07 11:13:00-04,23,2012-09-07 11:16:00-04,6
544408,Closed,5940,2012-09-07 11:14:00-04,44,2012-09-07 12:53:00-04,44
544409,Closed,2099,2012-09-07 11:16:00-04,36,2012-09-07 11:51:00-04,68
544410,Closed,2147,2012-09-07 11:15:00-04,36,2012-09-07 11:51:00-04,68,T01024,Casual,,,
544411,Closed,206,2012-09-07 11:14:00-04,67,2012-09-07 11:18:00-04,53
544412,Closed,944,2012-09-07 11:15:00-04,33,2012-09-07 11:30:00-04,36
544413,Closed,2084,2012-09-07 11:17:00-04,36,2012-09-07 11:52:00-04,68
544414,Closed,1171,2012-09-07 11:17:00-04,72,2012-09-07 11:36:00-04,39
544415,Closed,2879,2012-09-07 11:21:00-04,81,2012-09-07 12:09:00-04,74
544416,Closed,2872,2012-09-07 11:21:00-04,81,2012-09-07 12:09:00-04,74
544417,Closed,1171,2012-09-07 11:20:00-04,23,2012-09-07 11:39:00-04,32,T01405,Registered,02215,1985,Female
544418,Closed,2880,2012-09-07 11:20:00-04,47,2012-09-07 12:08:00-04,12
544419,Closed,362,2012-09-07 11:21:00-04,26,2012-09-07 11:27:00-04,50,T01175,Registered,02118,1975,Male
544420,Closed,2221,2012-09-07 11:22:00-04,50,2012-09-07 11:59:00-04,54
544421,Closed,472,2012-09-07 11:21:00-04,39,2012-09-07 11:29:00-04,36,T01323,Registered,02118,1985,Female
544422,Closed,1112,2012-09-07 11:21:00-04,72,2012-09-07 11:40:00-04,72,T01038,Registered,03833,1986,Male
544423,Closed,457,2012-09-07 11:21:00-04,39,2012-09-07 11:29:00-04,36
544424,Closed,2199,2012-09-07 11:23:00-04,50,2012-09-07 11:59:00-04,54,T01249,Casual,,,
544425,Closed,424,2012-09-07 11:22:00-04,19,2012-09-07 11:29:00-04,9,T01071,Registered,02118,1987,Male
544426,Closed,392,2012-09-07 11:22:00-04,19,2012-09-07 11:29:00-04,9
544427,Closed,409,2012-09-07 11:23:00-04,21,2012-09-07 11:30:00-04,14,T01173,Registered,02116,1980,Female
544428,Closed,742,2012-09-07 11:24:00-04,30,2012-09-07 11:36:00-04,33,T01163,Registered,02120,1981,Male
544429,Closed,358,2012-09-07 11:25:00-04,17,2012-09-07 11:31:00-04,74
544430,Closed,452,2012-09-07 11:25:00-04,36,2012-09-07 11:33:00-04,39
544431,Closed,507,2012-09-07 11:26:00-04,53,2012-09-07 11:34:00-04,84,T01278,Registered,02215,1991,Male
544432,Closed,468,2012-09-07 11:26:00-04,45,2012-09-07 11:33:00-04,61
544433,Closed,430,2012-09-07 11:26:00-04,5,2012-09-07 11:33:00-04,14
544434,Closed,1645,2012-09-07 11:28:00-04,84,2012-09-07 11:56:00-04,36
544435,Closed,1348,2012-09-07 11:28:00-04,19,2012-09-07 11:50:00-04,48
544436,Closed,275,2012-09-07 11:29:00-04,7,2012-09-07 11:33:00-04,64
544437,Closed,1397,2012-09-07 11:30:00-04,17,2012-09-07 11:53:00-04,33
544438,Closed,1320,2012-09-07 11:31:00-04,17,2012-09-07 11:53:00-04,33,T01330,Casual,,,
544439,Closed,733,2012-09-07 11:31:00-04,61,2012-09-07 11:43:00-04,60
544440,Closed,477,2012-09-07 11:31:00-04,40,2012-09-07 11:39:00-04,35,T01399,Registered,02109,1985,Male
544441,Closed,275,2012-09-07 11:31:00-04,14,2012-09-07 11:36:00-04,45,T01432,Registered,02215,1968,Female
544442,Closed,1745,2012-09-07 11:32:00-04,67,2012-09-07 12:01:00-04,74,T01069,Casual,,,
544443,Closed,428,2012-09-07 11:32:00-04,42,2012-09-07 11:39:00-04,59
544444,Closed,608,2012-09-07 11:33:00-04,61,2012-09-07 11:43:00-04,32
544445,Closed,1730,2012-09-07 11:33:00-04,67,2012-09-07 12:02:00-04,74,T01012,Casual,,,
544446,Closed,757,2012-09-07 11:32:00-04,53,2012-09-07 11:45:00-04,84
544447,Closed,1782,2012-09-07 11:32:00-04,52,2012-09-07 12:02:00-04,36,T01273,Registered,02116,1984,Female
544448,Closed,392,2012-09-07 11:33:00-04,79,2012-09-07 11:39:00-04,70,T01446,Registered,02143,1982,Male
544449,Closed,687,2012-09-07 11:33:00-04,52,2012-09-07 11:45:00-04,76,T01131,Casual,,,
