id,status,duration,start_date,start_station,end_date,end_station
571364,Closed,197760,2012-09-15 01:57:00-04,31,2012-09-17 08:53:00-04,78
577986,Closed,922,2012-09-17 06:28:00-04,88,2012-09-17 06:44:00-04,46,T01079,Registered,02139,1961,Female
577987,Closed,703,2012-09-17 06:30:00-04,13,2012-09-17 06:42:00-04,14,T01369,Registered,02339,1971,Male
577988,Closed,284,2012-09-17 06:31:00-04,45,2012-09-17 06:36:00-04,11
577989,Closed,895,2012-09-17 06:31:00-04,49,2012-09-17 06:46:00-04,14
577990,Closed,1121,2012-09-17 06:31:00-04,52,2012-09-17 06:50:00-04,80,T01415,Registered,02115,1956,Male
577991,Closed,511,2012-09-17 06:32:00-04,38,2012-09-17 06:40:00-04,72,T01399,Registered,01923,1963,Male
577992,Closed,403,2012-09-17 06:32:00-04,38,2012-09-17 06:39:00-04,64,T01350,Registered,01982,1976,Male
577993,Closed,582,2012-09-17 06:32:00-04,54,2012-09-17 06:42:00-04,16
577994,Closed,507,2012-09-17 06:33:00-04,46,2012-09-17 06:41:00-04,14
577995,Closed,466,2012-09-17 06:34:00-04,54,2012-09-17 06:42:00-04,65
577996,Closed,612,2012-09-17 06:36:00-04,9,2012-09-17 06:46:00-04,53
577997,Closed,1818,2012-09-17 06:37:00-04,58,2012-09-17 07:07:00-04,81
577998,Closed,441,2012-09-17 06:40:00-04,98,2012-09-17 06:47:00-04,40
577999,Closed,201,2012-09-17 06:40:00-04,25,2012-09-17 06:44:00-04,16,T01307,Registered,02118,1987,Male
578000,Closed,695,2012-09-17 06:41:00-04,30,2012-09-17 06:52:00-04,9
578001,Closed,324,2012-09-17 06:42:00-04,57,2012-09-17 06:47:00-04,49
578002,Closed,357,2012-09-17 06:43:00-04,26,2012-09-17 06:49:00-04,50
578004,Closed,315,2012-09-17 06:44:00-04,58,2012-09-17 06:50:00-04,61,T01146,Registered,02116,1977,Male
578005,Closed,318,2012-09-17 06:44:00-04,58,2012-09-17 06:50:00-04,61
578007,Closed,890,2012-09-17 06:45:00-04,22,2012-09-17 07:00:00-04,80,T01329,Registered,02050,1952,Male
578008,Closed,752,2012-09-17 06:45:00-04,68,2012-09-17 06:58:00-04,3
578009,Closed,354,2012-09-17 06:46:00-04,22,2012-09-17 06:52:00-04,42
578010,Closed,879,2012-09-17 06:46:00-04,16,2012-09-17 07:01:00-04,80,T01307,Registered,02110,1964,Male
578011,Closed,594,2012-09-17 06:46:00-04,66,2012-09-17 06:56:00-04,10,T01184,Registered,02215,1989,Male
578012,Closed,383,2012-09-17 06:46:00-04,22,2012-09-17 06:53:00-04,50,T01036,Registered,02043,1970,Male
578013,Closed,157,2012-09-17 06:46:00-04,3,2012-09-17 06:49:00-04,11,T01388,Registered,02215,1983,Male
578014,Closed,732,2012-09-17 06:46:00-04,77,2012-09-17 06:59:00-04,80,T01365,Registered,02143,1966,Male
578015,Closed,1164,2012-09-17 06:47:00-04,6,2012-09-17 07:06:00-04,11
578016,Closed,625,2012-09-17 06:48:00-04,4,2012-09-17 06:58:00-04,20
578017,Closed,10,2012-09-17 06:48:00-04,38,2012-09-17 06:48:00-04,38
578018,Closed,770,2012-09-17 06:48:00-04,85,2012-09-17 07:01:00-04,16
578019,Closed,379,2012-09-17 06:48:00-04,46,2012-09-17 06:54:00-04,13
578020,Closed,472,2012-09-17 06:48:00-04,38,2012-09-17 06:56:00-04,64
578021,Closed,1149,2012-09-17 06:52:00-04,8,2012-09-17 07:11:00-04,54
578022,Closed,429,2012-09-17 06:53:00-04,58,2012-09-17 07:00:00-04,48
578023,Closed,617,2012-09-17 06:54:00-04,38,2012-09-17 07:04:00-04,64
578024,Closed,172,2012-09-17 06:55:00-04,32,2012-09-17 06:58:00-04,45,T01095,Registered,02215,1979,Male
578026,Closed,352,2012-09-17 06:57:00-04,39,2012-09-17 07:03:00-04,50
578027,Closed,1207,2012-09-17 06:59:00-04,68,2012-09-17 07:19:00-04,69
578028,Closed,1015,2012-09-17 07:00:00-04,38,2012-09-17 07:16:00-04,91,T01006,Registered,01915,1953,Male
578029,Closed,751,2012-09-17 07:00:00-04,38,2012-09-17 07:13:00-04,7
578030,Closed,730,2012-09-17 07:00:00-04,94,2012-09-17 07:12:00-04,64
578031,Closed,423,2012-09-17 07:00:00-04,60,2012-09-17 07:07:00-04,49
578032,Closed,361,2012-09-17 07:00:00-04,22,2012-09-17 07:06:00-04,40
578033,Closed,1534,2012-09-17 07:02:00-04,60,2012-09-17 07:28:00-04,17
578034,Closed,194,2012-09-17 07:03:00-04,22,2012-09-17 07:06:00-04,35
578035,Closed,396,2012-09-17 07:03:00-04,22,2012-09-17 07:10:00-04,23
578037,Closed,445,2012-09-17 07:07:00-04,42,2012-09-17 07:14:00-04,25
578038,Closed,1353,2012-09-17 07:08:00-04,76,2012-09-17 07:30:00-04,7,T01037,Registered,02139,1983,Male
578039,Closed,731,2012-09-17 07:08:00-04,26,2012-09-17 07:20:00-04,38
578040,Closed,986,2012-09-17 07:08:00-04,53,2012-09-17 07:25:00-04,22
578041,Closed,628,2012-09-17 07:09:00-04,33,2012-09-17 07:19:00-04,80,T01312,Registered,02215,1983,Male
578042,Closed,216,2012-09-17 07:09:00-04,57,2012-09-17 07:13:00-04,16,T01072,Registered,02118,1964,Male
578043,Closed,244,2012-09-17 07:10:00-04,40,2012-09-17 07:14:00-04,43,T01200,Registered,02109,1974,Male
578044,Closed,370,2012-09-17 07:10:00-04,53,2012-09-17 07:16:00-04,34
578045,Closed,473,2012-09-17 07:10:00-04,26,2012-09-17 07:18:00-04,35,T01431,Registered,02118,1962,Male
578046,Closed,1193,2012-09-17 07:11:00-04,60,2012-09-17 07:31:00-04,9,T01249,Registered,02114,1984,Male
578047,Closed,1865,2012-09-17 07:12:00-04,49,2012-09-17 07:43:00-04,35
578048,Closed,617,2012-09-17 07:12:00-04,57,2012-09-17 07:22:00-04,14
578049,Closed,417,2012-09-17 07:11:00-04,38,2012-09-17 07:18:00-04,48,T01251,Registered,01801,1960,Male
578050,Closed,303,2012-09-17 07:12:00-04,43,2012-09-17 07:17:00-04,23
578051,Closed,322,2012-09-17 07:12:00-04,43,2012-09-17 07:18:00-04,23
578052,Closed,679,2012-09-17 07:13:00-04,12,2012-09-17 07:24:00-04,4,T01345,Registered,02116,1991,Male
578053,Closed,244,2012-09-17 07:13:00-04,60,2012-09-17 07:17:00-04,42
578054,Closed,766,2012-09-17 07:15:00-04,94,2012-09-17 07:27:00-04,60,T01228,Registered,02129,1981,Male
578055,Closed,503,2012-09-17 07:15:00-04,43,2012-09-17 07:23:00-04,42
578056,Closed,714,2012-09-17 07:15:00-04,61,2012-09-17 07:27:00-04,11,T01146,Casual,,,
578057,Closed,401,2012-09-17 07:15:00-04,40,2012-09-17 07:22:00-04,22
578058,Closed,933,2012-09-17 07:15:00-04,58,2012-09-17 07:31:00-04,14
578059,Closed,150,2012-09-17 07:16:00-04,57,2012-09-17 07:18:00-04,46
578060,Closed,245,2012-09-17 07:16:00-04,22,2012-09-17 07:20:00-04,20
578061,Closed,250,2012-09-17 07:16:00-04,6,2012-09-17 07:20:00-04,48
578062,Closed,1379,2012-09-17 07:17:00-04,88,2012-09-17 07:40:00-04,11
578063,Closed,202,2012-09-17 07:17:00-04,22,2012-09-17 07:21:00-04,43
578064,Closed,1025,2012-09-17 07:18:00-04,42,2012-09-17 07:35:00-04,14
578065,Closed,559,2012-09-17 07:19:00-04,36,2012-09-17 07:28:00-04,48
578066,Closed,473,2012-09-17 07:19:00-04,40,2012-09-17 07:27:00-04,24
578067,Closed,360,2012-09-17 07:20:00-04,40,2012-09-17 07:26:00-04,64
578068,Closed,1005,2012-09-17 07:20:00-04,45,2012-09-17 07:37:00-04,25
578070,Closed,385,2012-09-17 07:22:00-04,63,2012-09-17 07:28:00-04,26,T01124,Registered,02118,1985,Female
578071,Closed,324,2012-09-17 07:22:00-04,47,2012-09-17 07:27:00-04,48
578072,Closed,786,2012-09-17 07:22:00-04,38,2012-09-17 07:35:00-04,61
578073,Closed,484,2012-09-17 07:22:00-04,38,2012-09-17 07:30:00-04,22
578074,Closed,647,2012-09-17 07:23:00-04,38,2012-09-17 07:34:00-04,22,T01445,Registered,01915,1975,Female
578075,Closed,578,2012-09-17 07:23:00-04,36,2012-09-17 07:32:00-04,22
578076,Closed,277,2012-09-17 07:23:00-04,45,2012-09-17 07:27:00-04,11,T01095,Registered,02215,1988,Male
578077,Closed,546,2012-09-17 07:23:00-04,38,2012-09-17 07:32:00-04,50
578078,Closed,681,2012-09-17 07:24:00-04,22,2012-09-17 07:36:00-04,98
578079,Closed,92,2012-09-17 07:25:00-04,3,2012-09-17 07:26:00-04,14
578080,Closed,508,2012-09-17 07:25:00-04,50,2012-09-17 07:33:00-04,48
578081,Closed,444,2012-09-17 07:25:00-04,58,2012-09-17 07:33:00-04,35
578083,Closed,847,2012-09-17 07:26:00-04,39,2012-09-17 07:40:00-04,84
578085,Closed,716,2012-09-17 07:26:00-04,94,2012-09-17 07:38:00-04,44
578086,Closed,234,2012-09-17 07:27:00-04,25,2012-09-17 07:31:00-04,16
578087,Closed,867,2012-09-17 07:27:00-04,22,2012-09-17 07:41:00-04,20
578088,Closed,1059,2012-09-17 07:27:00-04,38,2012-09-17 07:45:00-04,75
578089,Closed,416,2012-09-17 07:27:00-04,38,2012-09-17 07:34:00-04,48,T01111,Registered,01867,1962,Male
578090,Closed,1144,2012-09-17 07:27:00-04,94,2012-09-17 07:46:00-04,36
578091,Closed,714,2012-09-17 07:28:00-04,16,2012-09-17 07:39:00-04,80,T01398,Registered,02116,1960,Male
578092,Closed,622,2012-09-17 07:28:00-04,22,2012-09-17 07:38:00-04,50,T01310,Registered,02330,1962,Male
578093,Closed,346,2012-09-17 07:29:00-04,43,2012-09-17 07:35:00-04,31
578094,Closed,1151,2012-09-17 07:29:00-04,22,2012-09-17 07:48:00-04,45
578095,Closed,287,2012-09-17 07:29:00-04,40,2012-09-17 07:34:00-04,48,T01410,Registered,02109,1985,Female
578096,Closed,258,2012-09-17 07:30:00-04,64,2012-09-17 07:34:00-04,43
578097,Closed,1089,2012-09-17 07:30:00-04,38,2012-09-17 07:48:00-04,21
578098,Closed,196,2012-09-17 07:30:00-04,25,2012-09-17 07:33:00-04,21
578100,Closed,1174,2012-09-17 07:30:00-04,17,2012-09-17 07:50:00-04,60
578102,Closed,370,2012-09-17 07:31:00-04,39,2012-09-17 07:37:00-04,16,T01133,Registered,02118,1976,Male
578103,Closed,390,2012-09-17 07:31:00-04,34,2012-09-17 07:37:00-04,11
578104,Closed,624,2012-09-17 07:31:00-04,46,2012-09-17 07:41:00-04,30,T01079,Registered,02215,1979,Male
578105,Closed,268,2012-09-17 07:31:00-04,55,2012-09-17 07:36:00-04,67,T01021,Registered,02215,1991,Male
578106,Closed,780,2012-09-17 07:31:00-04,41,2012-09-17 07:44:00-04,74
578107,Closed,419,2012-09-17 07:31:00-04,60,2012-09-17 07:38:00-04,22,T01228,Registered,02114,1986,Male
578108,Closed,887,2012-09-17 07:31:00-04,6,2012-09-17 07:46:00-04,63
578109,Closed,890,2012-09-17 07:32:00-04,75,2012-09-17 07:46:00-04,13,T01296,Registered,02139,1984,Female
578110,Closed,688,2012-09-17 07:32:00-04,16,2012-09-17 07:43:00-04,48
578111,Closed,484,2012-09-17 07:32:00-04,25,2012-09-17 07:40:00-04,22
578112,Closed,855,2012-09-17 07:33:00-04,58,2012-09-17 07:47:00-04,98,T01266,Casual,,,
578113,Closed,239,2012-09-17 07:32:00-04,20,2012-09-17 07:36:00-04,22
578114,Closed,116,2012-09-17 07:33:00-04,22,2012-09-17 07:34:00-04,64
578115,Closed,315,2012-09-17 07:33:00-04,47,2012-09-17 07:38:00-04,6,T01012,Registered,02114,1987,Female
578116,Closed,298,2012-09-17 07:33:00-04,47,2012-09-17 07:38:00-04,6
578117,Closed,565,2012-09-17 07:33:00-04,21,2012-09-17 07:43:00-04,54
578118,Closed,396,2012-09-17 07:35:00-04,76,2012-09-17 07:41:00-04,17
578119,Closed,484,2012-09-17 07:34:00-04,32,2012-09-17 07:42:00-04,46
578120,Closed,1089,2012-09-17 07:36:00-04,98,2012-09-17 07:54:00-04,40
578121,Closed,743,2012-09-17 07:36:00-04,30,2012-09-17 07:49:00-04,46
578122,Closed,30,2012-09-17 07:36:00-04,15,2012-09-17 07:37:00-04,15
578123,Closed,1144,2012-09-17 07:37:00-04,18,2012-09-17 07:56:00-04,86
578124,Closed,646,2012-09-17 07:37:00-04,57,2012-09-17 07:48:00-04,22
578125,Closed,881,2012-09-17 07:38:00-04,66,2012-09-17 07:52:00-04,14,T01448,Casual,,,
578126,Closed,963,2012-09-17 07:37:00-04,36,2012-09-17 07:53:00-04,22
578127,Closed,376,2012-09-17 07:38:00-04,6,2012-09-17 07:44:00-04,64,T01173,Registered,02115,1987,Male
578128,Closed,290,2012-09-17 07:38:00-04,39,2012-09-17 07:43:00-04,16,T01159,Registered,02118,1987,Male
578130,Closed,981,2012-09-17 07:38:00-04,76,2012-09-17 07:54:00-04,35
578131,Closed,323,2012-09-17 07:38:00-04,50,2012-09-17 07:44:00-04,54,T01036,Registered,02116,1955,Male
578132,Closed,767,2012-09-17 07:39:00-04,53,2012-09-17 07:51:00-04,14
578133,Closed,1317,2012-09-17 07:39:00-04,44,2012-09-17 08:01:00-04,11
578134,Closed,761,2012-09-17 07:39:00-04,39,2012-09-17 07:52:00-04,11
578136,Closed,1023,2012-09-17 07:39:00-04,19,2012-09-17 07:56:00-04,72
578137,Closed,873,2012-09-17 07:39:00-04,38,2012-09-17 07:54:00-04,36
578139,Closed,747,2012-09-17 07:40:00-04,41,2012-09-17 07:52:00-04,14
578140,Closed,891,2012-09-17 07:40:00-04,22,2012-09-17 07:55:00-04,84
578141,Closed,325,2012-09-17 07:40:00-04,55,2012-09-17 07:45:00-04,46
578142,Closed,881,2012-09-17 07:40:00-04,40,2012-09-17 07:55:00-04,50
578143,Closed,749,2012-09-17 07:41:00-04,17,2012-09-17 07:53:00-04,97
578144,Closed,587,2012-09-17 07:40:00-04,68,2012-09-17 07:50:00-04,53
578145,Closed,883,2012-09-17 07:40:00-04,39,2012-09-17 07:55:00-04,31
578146,Closed,583,2012-09-17 07:41:00-04,40,2012-09-17 07:50:00-04,31
578147,Closed,616,2012-09-17 07:41:00-04,25,2012-09-17 07:51:00-04,45
578148,Closed,892,2012-09-17 07:41:00-04,38,2012-09-17 07:56:00-04,91
578149,Closed,925,2012-09-17 07:41:00-04,13,2012-09-17 07:56:00-04,30,T01113,Registered,02151,1977,Male
578150,Closed,1451,2012-09-17 07:42:00-04,38,2012-09-17 08:06:00-04,14
578151,Closed,454,2012-09-17 07:43:00-04,69,2012-09-17 07:50:00-04,14
578152,Closed,330,2012-09-17 07:43:00-04,59,2012-09-17 07:48:00-04,50,T01102,Registered,02111,1969,Male
578153,Closed,902,2012-09-17 07:43:00-04,38,2012-09-17 07:58:00-04,75
578154,Closed,705,2012-09-17 07:44:00-04,16,2012-09-17 07:55:00-04,3
578155,Closed,373,2012-09-17 07:44:00-04,33,2012-09-17 07:50:00-04,67,T01040,Registered,02215,1991,Male
578156,Closed,476,2012-09-17 07:44:00-04,40,2012-09-17 07:52:00-04,64
578157,Closed,736,2012-09-17 07:44:00-04,63,2012-09-17 07:56:00-04,44,T01218,Registered,02127,1981,Male
578158,Closed,390,2012-09-17 07:44:00-04,22,2012-09-17 07:51:00-04,58,T01445,Registered,02066,1967,Male
578159,Closed,816,2012-09-17 07:44:00-04,54,2012-09-17 07:58:00-04,85
578160,Closed,513,2012-09-17 07:44:00-04,66,2012-09-17 07:53:00-04,10,T01272,Registered,02134,1985,Male
578161,Closed,1103,2012-09-17 07:45:00-04,76,2012-09-17 08:03:00-04,26
578162,Closed,1185,2012-09-17 07:45:00-04,22,2012-09-17 08:05:00-04,32
578163,Closed,304,2012-09-17 07:45:00-04,58,2012-09-17 07:50:00-04,36
578164,Closed,397,2012-09-17 07:45:00-04,22,2012-09-17 07:52:00-04,40,T01228,Registered,02110,1982,Male
578165,Closed,377,2012-09-17 07:45:00-04,22,2012-09-17 07:52:00-04,23
578166,Closed,518,2012-09-17 07:45:00-04,45,2012-09-17 07:54:00-04,12
578167,Closed,763,2012-09-17 07:46:00-04,25,2012-09-17 07:58:00-04,68
578168,Closed,291,2012-09-17 07:46:00-04,38,2012-09-17 07:51:00-04,98,T01291,Registered,02130,1974,Female
578169,Closed,494,2012-09-17 07:46:00-04,38,2012-09-17 07:54:00-04,42,T01024,Registered,01876,1975,Male
578170,Closed,212,2012-09-17 07:46:00-04,38,2012-09-17 07:50:00-04,44
578172,Closed,1095,2012-09-17 07:47:00-04,22,2012-09-17 08:05:00-04,32,T01175,Registered,02043,1963,Male
578174,Closed,363,2012-09-17 07:47:00-04,45,2012-09-17 07:53:00-04,10
578175,Closed,508,2012-09-17 07:47:00-04,38,2012-09-17 07:55:00-04,22,T01106,Registered,01824,1962,Male
578176,Closed,207,2012-09-17 07:47:00-04,18,2012-09-17 07:51:00-04,29
578177,Closed,1005,2012-09-17 07:48:00-04,19,2012-09-17 08:04:00-04,13,T01122,Registered,01453,1988,Male
578178,Closed,406,2012-09-17 07:48:00-04,46,2012-09-17 07:55:00-04,39
578179,Closed,590,2012-09-17 07:48:00-04,26,2012-09-17 07:58:00-04,52,T01124,Registered,02118,1981,Female
578180,Closed,386,2012-09-17 07:48:00-04,38,2012-09-17 07:55:00-04,48,T01233,Registered,01938,1969,Male
578181,Closed,327,2012-09-17 07:48:00-04,38,2012-09-17 07:54:00-04,20
578182,Closed,784,2012-09-17 07:48:00-04,38,2012-09-17 08:01:00-04,31
578183,Closed,276,2012-09-17 07:49:00-04,32,2012-09-17 07:53:00-04,11
578185,Closed,578,2012-09-17 07:49:00-04,58,2012-09-17 07:58:00-04,64,T01330,Registered,02108,1983,Male
578186,Closed,889,2012-09-17 07:49:00-04,35,2012-09-17 08:03:00-04,51
578187,Closed,383,2012-09-17 07:49:00-04,35,2012-09-17 07:55:00-04,63
578188,Closed,153,2012-09-17 07:49:00-04,90,2012-09-17 07:52:00-04,84
578189,Closed,373,2012-09-17 07:49:00-04,38,2012-09-17 07:56:00-04,54,T01156,Registered,02112,1976,Male
578190,Closed,209,2012-09-17 07:49:00-04,22,2012-09-17 07:53:00-04,48
578191,Closed,1044,2012-09-17 07:50:00-04,76,2012-09-17 08:07:00-04,23
578192,Closed,540,2012-09-17 07:50:00-04,38,2012-09-17 07:59:00-04,31,T01047,Registered,01950,1980,Male
578193,Closed,364,2012-09-17 07:50:00-04,38,2012-09-17 07:56:00-04,43
578194,Closed,388,2012-09-17 07:51:00-04,38,2012-09-17 07:57:00-04,48,T01030,Casual,,,
578195,Closed,390,2012-09-17 07:50:00-04,4,2012-09-17 07:57:00-04,22,T01067,Registered,02116,1983,Male
578196,Closed,303,2012-09-17 07:50:00-04,4,2012-09-17 07:55:00-04,59,T01193,Registered,02118,1970,Male
578197,Closed,220,2012-09-17 07:50:00-04,27,2012-09-17 07:54:00-04,30
578198,Closed,1434,2012-09-17 07:50:00-04,38,2012-09-17 08:14:00-04,9
578199,Closed,277,2012-09-17 07:50:00-04,47,2012-09-17 07:55:00-04,22
578201,Closed,374,2012-09-17 07:50:00-04,58,2012-09-17 07:57:00-04,35,T01089,Registered,02116,1983,Male
578202,Closed,467,2012-09-17 07:51:00-04,47,2012-09-17 07:58:00-04,35
578204,Closed,995,2012-09-17 07:51:00-04,38,2012-09-17 08:07:00-04,55
578205,Closed,509,2012-09-17 07:51:00-04,54,2012-09-17 07:59:00-04,39,T01036,Registered,02114,1988,Male
578206,Closed,779,2012-09-17 07:51:00-04,21,2012-09-17 08:04:00-04,64
578207,Closed,426,2012-09-17 07:51:00-04,38,2012-09-17 07:58:00-04,22,T01007,Registered,01907,1960,Male
578208,Closed,646,2012-09-17 07:51:00-04,40,2012-09-17 08:02:00-04,22,T01143,Registered,02127,1976,Female
578209,Closed,1005,2012-09-17 07:52:00-04,57,2012-09-17 08:08:00-04,47,T01348,Registered,02110,1978,Male
578210,Closed,746,2012-09-17 07:52:00-04,9,2012-09-17 08:05:00-04,68
