id,status,duration,start_date,start_station,end_date,end_station
508868,Closed,230371,2012-08-26 15:56:00-04,31,2012-08-29 07:56:00-04,16,T01088,Casual,,,
513579,Closed,413,2012-08-28 07:41:00-04,38,2012-08-28 07:48:00-04,24
513580,Closed,715,2012-08-28 07:41:00-04,57,2012-08-28 07:53:00-04,14
513582,Closed,1230,2012-08-28 07:42:00-04,22,2012-08-28 08:02:00-04,32
513583,Closed,256,2012-08-28 07:42:00-04,64,2012-08-28 07:46:00-04,59,T01047,Registered,02210,1989,Male
513584,Closed,672,2012-08-28 07:42:00-04,53,2012-08-28 07:53:00-04,23
513585,Closed,1149,2012-08-28 07:42:00-04,64,2012-08-28 08:01:00-04,36
513586,Closed,381,2012-08-28 07:42:00-04,22,2012-08-28 07:49:00-04,47,T01194,Registered,02043,1968,Male
513587,Closed,325,2012-08-28 07:42:00-04,60,2012-08-28 07:48:00-04,72
513588,Closed,265,2012-08-28 07:42:00-04,38,2012-08-28 07:47:00-04,44
513589,Closed,357,2012-08-28 07:43:00-04,50,2012-08-28 07:49:00-04,54
513592,Closed,914,2012-08-28 07:43:00-04,78,2012-08-28 07:59:00-04,84,T01106,Registered,02143,1988,Male
513593,Closed,497,2012-08-28 07:44:00-04,47,2012-08-28 07:52:00-04,22
513594,Closed,696,2012-08-28 07:45:00-04,39,2012-08-28 07:56:00-04,22
513595,Closed,348,2012-08-28 07:45:00-04,39,2012-08-28 07:51:00-04,52
513596,Closed,291,2012-08-28 07:45:00-04,57,2012-08-28 07:50:00-04,16,T01398,Registered,02115,1989,Male
513597,Closed,285,2012-08-28 07:46:00-04,4,2012-08-28 07:50:00-04,36
513598,Closed,1313,2012-08-28 07:46:00-04,17,2012-08-28 08:08:00-04,60
513599,Closed,428,2012-08-28 07:46:00-04,46,2012-08-28 07:54:00-04,13
513600,Closed,357,2012-08-28 07:47:00-04,39,2012-08-28 07:53:00-04,21,T01128,Registered,02118,1973,Male
513601,Closed,390,2012-08-28 07:47:00-04,20,2012-08-28 07:53:00-04,31
513603,Closed,368,2012-08-28 07:48:00-04,60,2012-08-28 07:54:00-04,49
513604,Closed,422,2012-08-28 07:48:00-04,22,2012-08-28 07:55:00-04,58
513605,Closed,480,2012-08-28 07:48:00-04,21,2012-08-28 07:56:00-04,35,T01232,Registered,02116,1979,Male
513607,Closed,769,2012-08-28 07:50:00-04,58,2012-08-28 08:03:00-04,14,T01388,Registered,02108,1979,Female
513608,Closed,267,2012-08-28 07:50:00-04,40,2012-08-28 07:54:00-04,48
513609,Closed,734,2012-08-28 07:50:00-04,26,2012-08-28 08:02:00-04,22
513610,Closed,654,2012-08-28 07:51:00-04,47,2012-08-28 08:02:00-04,72
513611,Closed,293,2012-08-28 07:52:00-04,43,2012-08-28 07:56:00-04,23
513612,Closed,603,2012-08-28 07:52:00-04,32,2012-08-28 08:02:00-04,50
513613,Closed,3578,2012-08-28 07:54:00-04,60,2012-08-28 08:53:00-04,60
513614,Closed,877,2012-08-28 07:52:00-04,8,2012-08-28 08:07:00-04,33
513615,Closed,3478,2012-08-28 07:55:00-04,60,2012-08-28 08:53:00-04,60
513616,Closed,177,2012-08-28 07:52:00-04,25,2012-08-28 07:55:00-04,21,T01102,Registered,02118,1981,Male
513617,Closed,545,2012-08-28 07:53:00-04,25,2012-08-28 08:02:00-04,22,T01324,Registered,02118,1964,Male
513618,Closed,131,2012-08-28 07:53:00-04,35,2012-08-28 07:55:00-04,48
513619,Closed,496,2012-08-28 07:54:00-04,38,2012-08-28 08:02:00-04,42
513620,Closed,150,2012-08-28 07:54:00-04,22,2012-08-28 07:56:00-04,48
513622,Closed,432,2012-08-28 07:54:00-04,43,2012-08-28 08:02:00-04,54
513623,Closed,750,2012-08-28 07:55:00-04,16,2012-08-28 08:07:00-04,23,T01398,Registered,02116,1983,Male
513624,Closed,207,2012-08-28 07:55:00-04,26,2012-08-28 07:58:00-04,16
513625,Closed,756,2012-08-28 07:56:00-04,19,2012-08-28 08:08:00-04,36
513626,Closed,694,2012-08-28 08:00:00-04,8,2012-08-28 08:12:00-04,11
513627,Closed,723,2012-08-28 08:02:00-04,8,2012-08-28 08:14:00-04,76
513628,Closed,525,2012-08-28 08:01:00-04,57,2012-08-28 08:09:00-04,67,T01364,Registered,02118,1984,Male
513629,Closed,775,2012-08-28 08:01:00-04,9,2012-08-28 08:14:00-04,36,T01040,Registered,02446,1986,Male
513630,Closed,476,2012-08-28 08:01:00-04,23,2012-08-28 08:09:00-04,72
513631,Closed,337,2012-08-28 08:01:00-04,24,2012-08-28 08:07:00-04,22
513633,Closed,988,2012-08-28 08:03:00-04,74,2012-08-28 08:19:00-04,10
513634,Closed,302,2012-08-28 08:05:00-04,49,2012-08-28 08:10:00-04,59
513635,Closed,1467,2012-08-28 08:04:00-04,56,2012-08-28 08:28:00-04,60
513636,Closed,530,2012-08-28 08:04:00-04,22,2012-08-28 08:13:00-04,39,T01343,Registered,02043,1968,Male
513637,Closed,463,2012-08-28 08:04:00-04,50,2012-08-28 08:12:00-04,60
513638,Closed,43,2012-08-28 08:04:00-04,38,2012-08-28 08:05:00-04,38
513639,Closed,237,2012-08-28 08:06:00-04,60,2012-08-28 08:10:00-04,42,T01216,Registered,02474,1972,Male
513640,Closed,479,2012-08-28 08:06:00-04,21,2012-08-28 08:14:00-04,11,T01085,Registered,02115,1977,Male
513641,Closed,474,2012-08-28 08:06:00-04,54,2012-08-28 08:14:00-04,4
513642,Closed,522,2012-08-28 08:06:00-04,44,2012-08-28 08:15:00-04,36,T01419,Registered,02155,1975,Male
513643,Closed,513,2012-08-28 08:06:00-04,38,2012-08-28 08:15:00-04,64,T01425,Registered,01930,1958,Male
513645,Closed,409,2012-08-28 08:07:00-04,22,2012-08-28 08:14:00-04,42
513647,Closed,210,2012-08-28 08:08:00-04,4,2012-08-28 08:11:00-04,42
513648,Closed,311,2012-08-28 08:08:00-04,22,2012-08-28 08:13:00-04,7,T01324,Registered,02476,1964,Female
513649,Closed,223,2012-08-28 08:08:00-04,56,2012-08-28 08:12:00-04,51,T01328,Registered,02118,1960,Male
513650,Closed,379,2012-08-28 08:09:00-04,4,2012-08-28 08:15:00-04,59
513651,Closed,420,2012-08-28 08:10:00-04,40,2012-08-28 08:17:00-04,59,T01374,Registered,02111,1987,Female
513652,Closed,316,2012-08-28 08:11:00-04,34,2012-08-28 08:16:00-04,11
513653,Closed,589,2012-08-28 08:12:00-04,38,2012-08-28 08:22:00-04,7,T01026,Registered,01720,1964,Male
513654,Closed,346,2012-08-28 08:13:00-04,22,2012-08-28 08:18:00-04,31,T01447,Registered,02038,1958,Male
513655,Closed,301,2012-08-28 08:13:00-04,4,2012-08-28 08:18:00-04,21,T01335,Registered,02118,1987,Female
513656,Closed,1012,2012-08-28 08:16:00-04,83,2012-08-28 08:33:00-04,52
513657,Closed,502,2012-08-28 08:15:00-04,19,2012-08-28 08:24:00-04,55
513658,Closed,234,2012-08-28 08:16:00-04,27,2012-08-28 08:20:00-04,12,T01360,Registered,02120,1992,Male
513659,Closed,217,2012-08-28 08:17:00-04,21,2012-08-28 08:20:00-04,36
513660,Closed,214,2012-08-28 08:17:00-04,43,2012-08-28 08:20:00-04,64
513661,Closed,497,2012-08-28 08:17:00-04,41,2012-08-28 08:25:00-04,10
513662,Closed,592,2012-08-28 08:18:00-04,21,2012-08-28 08:28:00-04,14
513663,Closed,765,2012-08-28 08:20:00-04,41,2012-08-28 08:32:00-04,70,T01146,Registered,02134,1988,Female
513664,Closed,493,2012-08-28 08:20:00-04,78,2012-08-28 08:29:00-04,80,T01281,Registered,02176,1979,Male
513665,Closed,326,2012-08-28 08:21:00-04,6,2012-08-28 08:26:00-04,48,T01188,Registered,02115,1983,Female
