id,status,duration,start_date,start_station,end_date,end_station
175204,Closed,3428206,2012-03-31 18:47:00-04,42,2012-05-10 11:04:00-04,26
183596,Closed,1447384,2012-04-06 16:47:00-04,63,2012-04-23 10:50:00-04,63
187241,Closed,2644103,2012-04-09 17:08:00-04,46,2012-05-10 07:36:00-04,36
192465,Closed,2362220,2012-04-13 07:22:00-04,58,2012-05-10 15:33:00-04,59
194420,Closed,919544,2012-04-13 23:18:00-04,62,2012-04-24 14:44:00-04,27
205848,Closed,1039361,2012-04-18 14:03:00-04,52,2012-04-30 14:46:00-04,23
214459,Closed,92403,2012-04-22 11:29:00-04,33,2012-04-23 13:09:00-04,10
214688,Closed,626,2012-04-23 00:14:00-04,55,2012-04-23 00:24:00-04,41
214690,Closed,266,2012-04-23 04:17:00-04,45,2012-04-23 04:22:00-04,5
214691,Closed,761,2012-04-23 04:56:00-04,22,2012-04-23 05:09:00-04,34
214692,Closed,433,2012-04-23 05:10:00-04,60,2012-04-23 05:17:00-04,36
214693,Closed,396,2012-04-23 05:14:00-04,57,2012-04-23 05:21:00-04,26
214694,Closed,616,2012-04-23 05:45:00-04,21,2012-04-23 05:55:00-04,63
214695,Closed,451,2012-04-23 06:07:00-04,26,2012-04-23 06:14:00-04,57
214696,Closed,154,2012-04-23 06:11:00-04,3,2012-04-23 06:14:00-04,11
214697,Closed,630,2012-04-23 06:17:00-04,47,2012-04-23 06:28:00-04,31
214698,Closed,948,2012-04-23 06:18:00-04,22,2012-04-23 06:34:00-04,51
214700,Closed,416,2012-04-23 06:28:00-04,58,2012-04-23 06:35:00-04,61
214701,Closed,389,2012-04-23 06:28:00-04,58,2012-04-23 06:35:00-04,61
214702,Closed,403,2012-04-23 06:32:00-04,40,2012-04-23 06:39:00-04,22
214703,Closed,1312,2012-04-23 06:35:00-04,18,2012-04-23 06:57:00-04,58
214704,Closed,210,2012-04-23 06:37:00-04,25,2012-04-23 06:41:00-04,26
214705,Closed,390,2012-04-23 06:48:00-04,39,2012-04-23 06:55:00-04,16
214707,Closed,456,2012-04-23 06:53:00-04,11,2012-04-23 07:01:00-04,55
214708,Closed,380,2012-04-23 07:07:00-04,39,2012-04-23 07:13:00-04,50
214709,Closed,364,2012-04-23 07:08:00-04,5,2012-04-23 07:14:00-04,32
214710,Closed,174,2012-04-23 07:08:00-04,22,2012-04-23 07:11:00-04,43
214712,Closed,664,2012-04-23 07:12:00-04,38,2012-04-23 07:23:00-04,50
214713,Closed,448,2012-04-23 07:14:00-04,43,2012-04-23 07:21:00-04,42
214714,Closed,405,2012-04-23 07:16:00-04,43,2012-04-23 07:22:00-04,6
214715,Closed,297,2012-04-23 07:16:00-04,31,2012-04-23 07:21:00-04,7
214716,Closed,1568,2012-04-23 07:17:00-04,17,2012-04-23 07:43:00-04,35
214718,Closed,465,2012-04-23 07:20:00-04,58,2012-04-23 07:28:00-04,61
214719,Closed,552,2012-04-23 07:29:00-04,40,2012-04-23 07:39:00-04,24
214720,Closed,398,2012-04-23 07:33:00-04,24,2012-04-23 07:40:00-04,40
214721,Closed,255,2012-04-23 07:36:00-04,60,2012-04-23 07:40:00-04,42
214722,Closed,447,2012-04-23 07:36:00-04,55,2012-04-23 07:44:00-04,13
214723,Closed,1340,2012-04-23 07:40:00-04,59,2012-04-23 08:02:00-04,65
214724,Closed,677,2012-04-23 07:42:00-04,39,2012-04-23 07:53:00-04,48
214725,Closed,306,2012-04-23 07:43:00-04,42,2012-04-23 07:48:00-04,54
214726,Closed,216,2012-04-23 07:43:00-04,27,2012-04-23 07:47:00-04,30
214727,Closed,383,2012-04-23 07:48:00-04,38,2012-04-23 07:54:00-04,43
214728,Closed,250,2012-04-23 07:48:00-04,20,2012-04-23 07:52:00-04,35
214729,Closed,827,2012-04-23 07:48:00-04,16,2012-04-23 08:02:00-04,14
214730,Closed,823,2012-04-23 07:48:00-04,16,2012-04-23 08:02:00-04,14
214731,Closed,345,2012-04-23 07:49:00-04,4,2012-04-23 07:54:00-04,59
214732,Closed,295,2012-04-23 07:50:00-04,22,2012-04-23 07:55:00-04,43
214733,Closed,341,2012-04-23 07:50:00-04,25,2012-04-23 07:56:00-04,50
214734,Closed,428,2012-04-23 07:56:00-04,16,2012-04-23 08:04:00-04,55
214735,Closed,393,2012-04-23 07:58:00-04,47,2012-04-23 08:04:00-04,59
214736,Closed,323,2012-04-23 07:58:00-04,26,2012-04-23 08:04:00-04,13
214737,Closed,347,2012-04-23 08:00:00-04,60,2012-04-23 08:06:00-04,42
214738,Closed,347,2012-04-23 08:01:00-04,12,2012-04-23 08:07:00-04,14
214739,Closed,260,2012-04-23 08:01:00-04,6,2012-04-23 08:06:00-04,48
214740,Closed,223,2012-04-23 08:02:00-04,57,2012-04-23 08:06:00-04,39
214741,Closed,152,2012-04-23 08:05:00-04,23,2012-04-23 08:07:00-04,6
214742,Closed,273,2012-04-23 08:06:00-04,43,2012-04-23 08:10:00-04,64
214745,Closed,648,2012-04-23 08:06:00-04,38,2012-04-23 08:17:00-04,64
214746,Closed,1152,2012-04-23 08:07:00-04,10,2012-04-23 08:27:00-04,27
214747,Closed,625,2012-04-23 08:08:00-04,25,2012-04-23 08:18:00-04,3
214748,Closed,463,2012-04-23 08:08:00-04,22,2012-04-23 08:16:00-04,42
214749,Closed,592,2012-04-23 08:09:00-04,38,2012-04-23 08:19:00-04,7
214750,Closed,535,2012-04-23 08:09:00-04,39,2012-04-23 08:18:00-04,54
214751,Closed,222,2012-04-23 08:12:00-04,27,2012-04-23 08:15:00-04,30
214752,Closed,303,2012-04-23 08:12:00-04,25,2012-04-23 08:17:00-04,26
214753,Closed,210,2012-04-23 08:15:00-04,39,2012-04-23 08:18:00-04,26
214754,Closed,426,2012-04-23 08:20:00-04,60,2012-04-23 08:27:00-04,49
214755,Closed,337,2012-04-23 08:22:00-04,16,2012-04-23 08:27:00-04,39
214756,Closed,524,2012-04-23 08:22:00-04,44,2012-04-23 08:31:00-04,36
214757,Closed,200,2012-04-23 08:23:00-04,22,2012-04-23 08:27:00-04,48
214759,Closed,353,2012-04-23 08:24:00-04,21,2012-04-23 08:30:00-04,34
214761,Closed,251,2012-04-23 08:26:00-04,32,2012-04-23 08:30:00-04,14
214762,Closed,1296,2012-04-23 08:26:00-04,18,2012-04-23 08:48:00-04,52
214767,Closed,385,2012-04-23 08:27:00-04,38,2012-04-23 08:34:00-04,48
214768,Closed,460,2012-04-23 08:28:00-04,53,2012-04-23 08:36:00-04,12
214769,Closed,310,2012-04-23 08:29:00-04,39,2012-04-23 08:34:00-04,16
214770,Closed,522,2012-04-23 08:29:00-04,38,2012-04-23 08:38:00-04,40
214771,Closed,507,2012-04-23 08:29:00-04,47,2012-04-23 08:38:00-04,31
214772,Closed,235,2012-04-23 08:29:00-04,55,2012-04-23 08:33:00-04,45
214773,Closed,534,2012-04-23 08:30:00-04,38,2012-04-23 08:39:00-04,24
214776,Closed,499,2012-04-23 08:31:00-04,36,2012-04-23 08:39:00-04,26
214777,Closed,155,2012-04-23 08:31:00-04,51,2012-04-23 08:33:00-04,13
214778,Closed,372,2012-04-23 08:33:00-04,50,2012-04-23 08:39:00-04,35
214779,Closed,407,2012-04-23 08:34:00-04,20,2012-04-23 08:41:00-04,22
214780,Closed,744,2012-04-23 08:34:00-04,38,2012-04-23 08:46:00-04,60
214781,Closed,687,2012-04-23 08:35:00-04,42,2012-04-23 08:46:00-04,6
214783,Closed,10,2012-04-23 08:36:00-04,45,2012-04-23 08:36:00-04,45
214784,Closed,711,2012-04-23 08:38:00-04,39,2012-04-23 08:50:00-04,4
214785,Closed,802,2012-04-23 08:38:00-04,45,2012-04-23 08:51:00-04,35
214786,Closed,571,2012-04-23 08:38:00-04,47,2012-04-23 08:47:00-04,65
214787,Closed,198,2012-04-23 08:38:00-04,39,2012-04-23 08:42:00-04,26
214789,Closed,751,2012-04-23 08:42:00-04,23,2012-04-23 08:54:00-04,65
