id,status,duration,start_date,start_station,end_date,end_station
609908,Closed,84018,2012-09-26 12:51:00-04,70,2012-09-27 12:11:00-04,74,T01345,Casual,,,
612056,Closed,767,2012-09-27 00:36:00-04,55,2012-09-27 00:49:00-04,45
612057,Closed,768,2012-09-27 00:36:00-04,55,2012-09-27 00:49:00-04,45
612058,Closed,235,2012-09-27 00:41:00-04,21,2012-09-27 00:45:00-04,53
612059,Closed,442,2012-09-27 00:50:00-04,32,2012-09-27 00:57:00-04,55
612060,Closed,390,2012-09-27 00:52:00-04,12,2012-09-27 00:59:00-04,32
612062,Closed,676,2012-09-27 01:02:00-04,60,2012-09-27 01:13:00-04,53
612063,Closed,592,2012-09-27 01:04:00-04,12,2012-09-27 01:14:00-04,81
612064,Closed,277,2012-09-27 01:09:00-04,55,2012-09-27 01:13:00-04,57,T01075,Registered,02116,1984,Male
612065,Closed,759,2012-09-27 01:09:00-04,55,2012-09-27 01:21:00-04,46
612066,Closed,523,2012-09-27 01:12:00-04,57,2012-09-27 01:21:00-04,3
612068,Closed,122,2012-09-27 01:19:00-04,57,2012-09-27 01:21:00-04,46,T01075,Registered,02116,1984,Male
612070,Closed,1443,2012-09-27 01:26:00-04,46,2012-09-27 01:50:00-04,68
612071,Closed,449,2012-09-27 01:26:00-04,25,2012-09-27 01:34:00-04,55
612072,Closed,434,2012-09-27 01:27:00-04,25,2012-09-27 01:34:00-04,55,T01271,Casual,,,
612073,Closed,1734,2012-09-27 01:38:00-04,66,2012-09-27 02:07:00-04,54
612075,Closed,290,2012-09-27 01:51:00-04,67,2012-09-27 01:56:00-04,55
612076,Closed,274,2012-09-27 01:52:00-04,52,2012-09-27 01:57:00-04,67,T01341,Registered,02139,1992,Male
612077,Closed,1224,2012-09-27 01:59:00-04,25,2012-09-27 02:19:00-04,58,T01329,Casual,,,
612079,Closed,642,2012-09-27 02:09:00-04,54,2012-09-27 02:20:00-04,38
612080,Closed,773,2012-09-27 02:15:00-04,4,2012-09-27 02:27:00-04,33
612081,Closed,663,2012-09-27 02:17:00-04,58,2012-09-27 02:28:00-04,33
612082,Closed,699,2012-09-27 02:16:00-04,22,2012-09-27 02:28:00-04,25
612083,Closed,664,2012-09-27 02:17:00-04,58,2012-09-27 02:29:00-04,33
612084,Closed,2927,2012-09-27 02:25:00-04,38,2012-09-27 03:14:00-04,77
612085,Closed,1275,2012-09-27 02:34:00-04,50,2012-09-27 02:55:00-04,29
612086,Closed,281,2012-09-27 02:44:00-04,53,2012-09-27 02:48:00-04,67
612087,Closed,792,2012-09-27 03:03:00-04,97,2012-09-27 03:16:00-04,6
612088,Closed,86,2012-09-27 03:03:00-04,16,2012-09-27 03:05:00-04,36,T01110,Registered,02116,1977,Male
612089,Closed,611,2012-09-27 03:47:00-04,19,2012-09-27 03:57:00-04,66
612090,Closed,362,2012-09-27 04:01:00-04,22,2012-09-27 04:07:00-04,58
612091,Closed,512,2012-09-27 04:20:00-04,74,2012-09-27 04:29:00-04,67,T01272,Registered,02139,1989,Male
612092,Closed,1875,2012-09-27 04:31:00-04,39,2012-09-27 05:02:00-04,37
612093,Closed,1240,2012-09-27 04:44:00-04,8,2012-09-27 05:04:00-04,42,T01326,Casual,,,
612094,Closed,164,2012-09-27 05:06:00-04,22,2012-09-27 05:08:00-04,43
612095,Closed,393,2012-09-27 05:07:00-04,59,2012-09-27 05:14:00-04,16
612096,Closed,1252,2012-09-27 05:20:00-04,42,2012-09-27 05:41:00-04,85,T01326,Casual,,,
612098,Closed,456,2012-09-27 05:23:00-04,57,2012-09-27 05:30:00-04,30,T01251,Registered,02118,1986,Male
612099,Closed,667,2012-09-27 05:28:00-04,53,2012-09-27 05:39:00-04,48
612100,Closed,467,2012-09-27 05:36:00-04,22,2012-09-27 05:44:00-04,50,T01450,Registered,02537,1956,Male
612102,Closed,483,2012-09-27 05:40:00-04,36,2012-09-27 05:48:00-04,34,T01049,Registered,02116,1977,Male
612103,Closed,502,2012-09-27 05:41:00-04,60,2012-09-27 05:49:00-04,36
612104,Closed,466,2012-09-27 05:43:00-04,25,2012-09-27 05:51:00-04,42
612105,Closed,790,2012-09-27 05:50:00-04,13,2012-09-27 06:03:00-04,30
612106,Closed,708,2012-09-27 05:50:00-04,39,2012-09-27 06:02:00-04,48
612107,Closed,266,2012-09-27 05:55:00-04,30,2012-09-27 05:59:00-04,62
612108,Closed,332,2012-09-27 05:55:00-04,39,2012-09-27 06:01:00-04,16
612109,Closed,291,2012-09-27 05:56:00-04,20,2012-09-27 06:01:00-04,22
612110,Closed,1581,2012-09-27 06:01:00-04,62,2012-09-27 06:28:00-04,18
612111,Closed,229,2012-09-27 06:02:00-04,58,2012-09-27 06:06:00-04,36,T01080,Registered,02108,1983,Female
612112,Closed,282,2012-09-27 06:03:00-04,40,2012-09-27 06:07:00-04,48
612113,Closed,205,2012-09-27 06:06:00-04,23,2012-09-27 06:09:00-04,48
612114,Closed,474,2012-09-27 06:07:00-04,98,2012-09-27 06:15:00-04,35
612115,Closed,582,2012-09-27 06:11:00-04,53,2012-09-27 06:20:00-04,14,T01273,Registered,02115,1983,Male
612116,Closed,399,2012-09-27 06:12:00-04,4,2012-09-27 06:18:00-04,22
612117,Closed,437,2012-09-27 06:12:00-04,60,2012-09-27 06:19:00-04,36
612118,Closed,1137,2012-09-27 06:13:00-04,98,2012-09-27 06:32:00-04,50,T01343,Registered,02129,1957,Female
612119,Closed,864,2012-09-27 06:13:00-04,98,2012-09-27 06:27:00-04,31
612120,Closed,293,2012-09-27 06:13:00-04,40,2012-09-27 06:18:00-04,48
612121,Closed,753,2012-09-27 06:17:00-04,38,2012-09-27 06:29:00-04,61
612122,Closed,485,2012-09-27 06:17:00-04,38,2012-09-27 06:25:00-04,42,T01425,Registered,01915,1957,Male
612123,Closed,837,2012-09-27 06:18:00-04,38,2012-09-27 06:32:00-04,64
612124,Closed,701,2012-09-27 06:19:00-04,25,2012-09-27 06:31:00-04,14,T01329,Registered,02118,1981,Male
612125,Closed,531,2012-09-27 06:22:00-04,20,2012-09-27 06:31:00-04,54,T01295,Casual,,,
612127,Closed,344,2012-09-27 06:23:00-04,22,2012-09-27 06:29:00-04,40
612128,Closed,262,2012-09-27 06:24:00-04,6,2012-09-27 06:29:00-04,48
612129,Closed,271,2012-09-27 06:26:00-04,57,2012-09-27 06:31:00-04,13
612130,Closed,370,2012-09-27 06:27:00-04,46,2012-09-27 06:33:00-04,13
612131,Closed,479,2012-09-27 06:27:00-04,40,2012-09-27 06:35:00-04,35
612132,Closed,1402,2012-09-27 06:28:00-04,23,2012-09-27 06:51:00-04,81,T01173,Registered,03104,1959,Male
612133,Closed,222,2012-09-27 06:29:00-04,26,2012-09-27 06:33:00-04,16
612134,Closed,450,2012-09-27 06:30:00-04,38,2012-09-27 06:38:00-04,64
612135,Closed,357,2012-09-27 06:31:00-04,26,2012-09-27 06:37:00-04,50
612136,Closed,371,2012-09-27 06:33:00-04,22,2012-09-27 06:39:00-04,50,T01446,Registered,02338,1969,Male
612137,Closed,271,2012-09-27 06:33:00-04,45,2012-09-27 06:38:00-04,11
612138,Closed,1116,2012-09-27 06:35:00-04,22,2012-09-27 06:54:00-04,33,T01445,Registered,02382,1965,Male
612139,Closed,1404,2012-09-27 06:35:00-04,16,2012-09-27 06:59:00-04,21
612140,Closed,331,2012-09-27 06:37:00-04,21,2012-09-27 06:43:00-04,39,T01036,Registered,02199,1979,Male
612141,Closed,187,2012-09-27 06:38:00-04,14,2012-09-27 06:41:00-04,30,T01329,Registered,02461,1961,Male
612142,Closed,628,2012-09-27 06:38:00-04,20,2012-09-27 06:48:00-04,84
612145,Closed,699,2012-09-27 06:40:00-04,8,2012-09-27 06:51:00-04,11,T01348,Registered,02118,1981,Male
612147,Closed,766,2012-09-27 06:40:00-04,75,2012-09-27 06:53:00-04,23
612148,Closed,332,2012-09-27 06:40:00-04,58,2012-09-27 06:46:00-04,35,T01205,Registered,02116,1989,Female
612151,Closed,316,2012-09-27 06:41:00-04,57,2012-09-27 06:46:00-04,16,T01188,Registered,02118,1983,Female
612152,Closed,573,2012-09-27 06:42:00-04,68,2012-09-27 06:51:00-04,53
612153,Closed,877,2012-09-27 06:42:00-04,48,2012-09-27 06:57:00-04,35
612154,Closed,1171,2012-09-27 06:42:00-04,6,2012-09-27 07:02:00-04,11,T01279,Registered,02114,1981,Female
612155,Closed,581,2012-09-27 06:43:00-04,4,2012-09-27 06:53:00-04,12,T01291,Casual,,,
612156,Closed,838,2012-09-27 06:43:00-04,6,2012-09-27 06:57:00-04,39
612157,Closed,280,2012-09-27 06:43:00-04,53,2012-09-27 06:48:00-04,67,T01143,Registered,02215,1992,Male
612158,Closed,348,2012-09-27 06:44:00-04,22,2012-09-27 06:50:00-04,42
612159,Closed,944,2012-09-27 06:44:00-04,42,2012-09-27 07:00:00-04,43,T01425,Registered,02066,1961,Female
612160,Closed,143,2012-09-27 06:45:00-04,3,2012-09-27 06:47:00-04,11
612161,Closed,763,2012-09-27 06:48:00-04,38,2012-09-27 07:00:00-04,64
612162,Closed,1066,2012-09-27 06:48:00-04,60,2012-09-27 07:06:00-04,9
612163,Closed,1142,2012-09-27 06:48:00-04,38,2012-09-27 07:07:00-04,14
612164,Closed,702,2012-09-27 06:49:00-04,17,2012-09-27 07:00:00-04,88
612165,Closed,363,2012-09-27 06:49:00-04,22,2012-09-27 06:55:00-04,31
612166,Closed,925,2012-09-27 06:49:00-04,38,2012-09-27 07:04:00-04,61,T01332,Registered,01178,1963,Male
612167,Closed,486,2012-09-27 06:50:00-04,38,2012-09-27 06:58:00-04,64
612168,Closed,1015,2012-09-27 06:50:00-04,75,2012-09-27 07:07:00-04,13,T01388,Registered,02139,1984,Female
612169,Closed,948,2012-09-27 06:52:00-04,52,2012-09-27 07:08:00-04,38
612170,Closed,396,2012-09-27 06:53:00-04,4,2012-09-27 07:00:00-04,22,T01026,Registered,02116,1974,Male
612171,Closed,605,2012-09-27 06:53:00-04,77,2012-09-27 07:03:00-04,91
612172,Closed,575,2012-09-27 06:56:00-04,4,2012-09-27 07:05:00-04,20
612173,Closed,197,2012-09-27 06:56:00-04,33,2012-09-27 06:59:00-04,45
612174,Closed,624,2012-09-27 06:57:00-04,57,2012-09-27 07:07:00-04,14
612175,Closed,439,2012-09-27 06:57:00-04,54,2012-09-27 07:04:00-04,65
612176,Closed,1202,2012-09-27 06:58:00-04,17,2012-09-27 07:18:00-04,61,T01178,Registered,02116,1988,Female
612177,Closed,262,2012-09-27 06:59:00-04,38,2012-09-27 07:03:00-04,44
612178,Closed,318,2012-09-27 07:00:00-04,58,2012-09-27 07:05:00-04,61
612179,Closed,5423,2012-09-27 07:00:00-04,19,2012-09-27 08:31:00-04,32
612180,Closed,1278,2012-09-27 07:01:00-04,69,2012-09-27 07:22:00-04,13,T01266,Casual,,,
612181,Closed,783,2012-09-27 07:00:00-04,36,2012-09-27 07:13:00-04,80
612182,Closed,879,2012-09-27 07:01:00-04,46,2012-09-27 07:16:00-04,84,T01101,Registered,02115,1983,Male
612183,Closed,636,2012-09-27 07:01:00-04,25,2012-09-27 07:12:00-04,48
612184,Closed,1097,2012-09-27 07:02:00-04,38,2012-09-27 07:20:00-04,91,T01071,Registered,01915,1953,Male
612185,Closed,562,2012-09-27 07:02:00-04,38,2012-09-27 07:12:00-04,72
612186,Closed,222,2012-09-27 07:02:00-04,61,2012-09-27 07:06:00-04,50
612187,Closed,694,2012-09-27 07:02:00-04,38,2012-09-27 07:14:00-04,7,T01373,Registered,01969,1952,Male
612188,Closed,1367,2012-09-27 07:03:00-04,31,2012-09-27 07:25:00-04,45
612190,Closed,382,2012-09-27 07:04:00-04,39,2012-09-27 07:11:00-04,50
612191,Closed,435,2012-09-27 07:05:00-04,40,2012-09-27 07:12:00-04,22,T01243,Registered,02109,1979,Male
612192,Closed,1033,2012-09-27 07:05:00-04,21,2012-09-27 07:22:00-04,74
612193,Closed,403,2012-09-27 07:05:00-04,42,2012-09-27 07:12:00-04,25
612194,Closed,441,2012-09-27 07:06:00-04,7,2012-09-27 07:13:00-04,43
612195,Closed,771,2012-09-27 07:06:00-04,25,2012-09-27 07:19:00-04,14
612196,Closed,530,2012-09-27 07:07:00-04,22,2012-09-27 07:16:00-04,42,T01433,Registered,02748,1971,Male
612198,Closed,423,2012-09-27 07:07:00-04,16,2012-09-27 07:14:00-04,59
612199,Closed,384,2012-09-27 07:07:00-04,95,2012-09-27 07:14:00-04,75,T01399,Registered,02143,1985,Male
612201,Closed,356,2012-09-27 07:08:00-04,38,2012-09-27 07:14:00-04,43
612202,Closed,771,2012-09-27 07:08:00-04,94,2012-09-27 07:21:00-04,23
612203,Closed,1385,2012-09-27 07:09:00-04,38,2012-09-27 07:32:00-04,62
612204,Closed,399,2012-09-27 07:09:00-04,22,2012-09-27 07:15:00-04,40,T01335,Registered,02368,1953,Male
612205,Closed,232,2012-09-27 07:09:00-04,6,2012-09-27 07:13:00-04,48,T01089,Registered,02114,1983,Male
612206,Closed,242,2012-09-27 07:09:00-04,40,2012-09-27 07:13:00-04,43
612207,Closed,432,2012-09-27 07:09:00-04,38,2012-09-27 07:16:00-04,35
612208,Closed,428,2012-09-27 07:10:00-04,69,2012-09-27 07:18:00-04,11
612209,Closed,1698,2012-09-27 07:11:00-04,85,2012-09-27 07:40:00-04,42,T01326,Casual,,,
612210,Closed,461,2012-09-27 07:12:00-04,26,2012-09-27 07:20:00-04,35
612211,Closed,564,2012-09-27 07:12:00-04,4,2012-09-27 07:22:00-04,48,T01103,Registered,02118,1981,Male
612213,Closed,245,2012-09-27 07:13:00-04,22,2012-09-27 07:17:00-04,43
612214,Closed,273,2012-09-27 07:13:00-04,60,2012-09-27 07:17:00-04,42,T01030,Registered,02114,1978,Male
612215,Closed,381,2012-09-27 07:13:00-04,38,2012-09-27 07:19:00-04,48,T01381,Registered,02112,1976,Male
612216,Closed,293,2012-09-27 07:13:00-04,22,2012-09-27 07:18:00-04,20
612217,Closed,489,2012-09-27 07:14:00-04,66,2012-09-27 07:22:00-04,62,T01281,Registered,02134,1983,Female
612218,Closed,1467,2012-09-27 07:14:00-04,86,2012-09-27 07:38:00-04,48,T01330,Registered,02445,1968,Male
612219,Closed,471,2012-09-27 07:16:00-04,53,2012-09-27 07:24:00-04,75,T01169,Casual,,,
612220,Closed,900,2012-09-27 07:16:00-04,12,2012-09-27 07:31:00-04,80,T01056,Registered,02067,1957,Male
612221,Closed,154,2012-09-27 07:16:00-04,57,2012-09-27 07:19:00-04,25
612222,Closed,508,2012-09-27 07:17:00-04,79,2012-09-27 07:25:00-04,80
612224,Closed,1454,2012-09-27 07:17:00-04,8,2012-09-27 07:42:00-04,70
612225,Closed,758,2012-09-27 07:18:00-04,50,2012-09-27 07:30:00-04,38
612226,Closed,408,2012-09-27 07:18:00-04,6,2012-09-27 07:25:00-04,47
612227,Closed,356,2012-09-27 07:19:00-04,25,2012-09-27 07:24:00-04,46
612228,Closed,793,2012-09-27 07:19:00-04,16,2012-09-27 07:32:00-04,75
612229,Closed,1750,2012-09-27 07:20:00-04,43,2012-09-27 07:49:00-04,49,T01425,Registered,02066,1961,Female
612230,Closed,793,2012-09-27 07:20:00-04,48,2012-09-27 07:33:00-04,61,T01089,Registered,01742,1950,Male
612231,Closed,951,2012-09-27 07:21:00-04,16,2012-09-27 07:37:00-04,38
612232,Closed,983,2012-09-27 07:23:00-04,26,2012-09-27 07:40:00-04,32
612233,Closed,672,2012-09-27 07:24:00-04,47,2012-09-27 07:35:00-04,50,T01102,Registered,02113,1988,Male
612234,Closed,476,2012-09-27 07:24:00-04,36,2012-09-27 07:32:00-04,48
612235,Closed,532,2012-09-27 07:24:00-04,26,2012-09-27 07:33:00-04,48
612236,Closed,562,2012-09-27 07:25:00-04,57,2012-09-27 07:34:00-04,22
612237,Closed,617,2012-09-27 07:26:00-04,23,2012-09-27 07:37:00-04,50
612238,Closed,1111,2012-09-27 07:26:00-04,23,2012-09-27 07:44:00-04,74
612239,Closed,585,2012-09-27 07:26:00-04,6,2012-09-27 07:36:00-04,53
612240,Closed,577,2012-09-27 07:26:00-04,47,2012-09-27 07:36:00-04,72
612241,Closed,478,2012-09-27 07:28:00-04,26,2012-09-27 07:36:00-04,59
612242,Closed,311,2012-09-27 07:28:00-04,58,2012-09-27 07:33:00-04,61
612243,Closed,873,2012-09-27 07:29:00-04,76,2012-09-27 07:43:00-04,42
612244,Closed,294,2012-09-27 07:29:00-04,34,2012-09-27 07:34:00-04,11,T01022,Registered,01721,1960,Male
612245,Closed,572,2012-09-27 07:29:00-04,36,2012-09-27 07:39:00-04,48,T01080,Registered,02116,1987,Male
612246,Closed,686,2012-09-27 07:29:00-04,38,2012-09-27 07:41:00-04,90
612247,Closed,1100,2012-09-27 07:29:00-04,53,2012-09-27 07:48:00-04,38
612248,Closed,425,2012-09-27 07:30:00-04,38,2012-09-27 07:37:00-04,48
612249,Closed,209,2012-09-27 07:30:00-04,44,2012-09-27 07:34:00-04,43
612251,Closed,1047,2012-09-27 07:31:00-04,38,2012-09-27 07:48:00-04,22
612252,Closed,1188,2012-09-27 07:31:00-04,38,2012-09-27 07:51:00-04,75
612254,Closed,483,2012-09-27 07:31:00-04,22,2012-09-27 07:39:00-04,47
612255,Closed,347,2012-09-27 07:31:00-04,58,2012-09-27 07:37:00-04,54,T01405,Registered,02116,1983,Male
612256,Closed,969,2012-09-27 07:31:00-04,22,2012-09-27 07:47:00-04,20,T01122,Registered,02339,1960,Female
612257,Closed,1099,2012-09-27 07:32:00-04,79,2012-09-27 07:50:00-04,57
612258,Closed,789,2012-09-27 07:32:00-04,96,2012-09-27 07:45:00-04,60
612259,Closed,681,2012-09-27 07:32:00-04,39,2012-09-27 07:43:00-04,35,T01036,Registered,02118,1974,Female
612260,Closed,454,2012-09-27 07:32:00-04,60,2012-09-27 07:39:00-04,38
612261,Closed,937,2012-09-27 07:32:00-04,47,2012-09-27 07:47:00-04,63
612264,Closed,438,2012-09-27 07:32:00-04,16,2012-09-27 07:40:00-04,39,T01079,Registered,02035,1954,Female
612265,Closed,757,2012-09-27 07:32:00-04,43,2012-09-27 07:45:00-04,84
612266,Closed,936,2012-09-27 07:33:00-04,22,2012-09-27 07:48:00-04,51
612267,Closed,429,2012-09-27 07:33:00-04,63,2012-09-27 07:40:00-04,65,T01091,Registered,02127,1974,Male
612268,Closed,758,2012-09-27 07:33:00-04,38,2012-09-27 07:46:00-04,61
612269,Closed,564,2012-09-27 07:34:00-04,38,2012-09-27 07:43:00-04,22
612270,Closed,543,2012-09-27 07:34:00-04,61,2012-09-27 07:44:00-04,22,T01332,Registered,02116,1971,Male
612271,Closed,271,2012-09-27 07:35:00-04,38,2012-09-27 07:39:00-04,43
612272,Closed,619,2012-09-27 07:35:00-04,86,2012-09-27 07:46:00-04,33
612273,Closed,1642,2012-09-27 07:36:00-04,6,2012-09-27 08:04:00-04,74
612274,Closed,935,2012-09-27 07:35:00-04,38,2012-09-27 07:51:00-04,75
612275,Closed,257,2012-09-27 07:35:00-04,40,2012-09-27 07:40:00-04,48
612276,Closed,698,2012-09-27 07:36:00-04,52,2012-09-27 07:48:00-04,35,T01322,Registered,02115,1981,Male
612277,Closed,925,2012-09-27 07:36:00-04,13,2012-09-27 07:52:00-04,54,T01054,Registered,02118,1980,Female
612278,Closed,780,2012-09-27 07:36:00-04,38,2012-09-27 07:49:00-04,24
612279,Closed,1240,2012-09-27 07:37:00-04,44,2012-09-27 07:57:00-04,11,T01024,Registered,01867,1965,Female
612281,Closed,927,2012-09-27 07:37:00-04,22,2012-09-27 07:52:00-04,84,T01026,Registered,02131,1974,Male
612282,Closed,394,2012-09-27 07:37:00-04,36,2012-09-27 07:44:00-04,22
612283,Closed,562,2012-09-27 07:37:00-04,38,2012-09-27 07:46:00-04,50
612285,Closed,279,2012-09-27 07:37:00-04,48,2012-09-27 07:42:00-04,64
612286,Closed,827,2012-09-27 07:37:00-04,72,2012-09-27 07:51:00-04,74
612288,Closed,992,2012-09-27 07:37:00-04,38,2012-09-27 07:54:00-04,36,T01157,Registered,02116,1977,Male
612289,Closed,1042,2012-09-27 07:37:00-04,39,2012-09-27 07:55:00-04,84,T01099,Registered,02118,1973,Male
612290,Closed,1047,2012-09-27 07:38:00-04,53,2012-09-27 07:55:00-04,37
612291,Closed,513,2012-09-27 07:38:00-04,43,2012-09-27 07:47:00-04,64
612292,Closed,660,2012-09-27 07:38:00-04,57,2012-09-27 07:49:00-04,62
612293,Closed,835,2012-09-27 07:38:00-04,78,2012-09-27 07:52:00-04,74
612294,Closed,674,2012-09-27 07:38:00-04,36,2012-09-27 07:49:00-04,80
612295,Closed,783,2012-09-27 07:38:00-04,30,2012-09-27 07:51:00-04,21,T01329,Registered,02461,1970,Male
612296,Closed,462,2012-09-27 07:39:00-04,43,2012-09-27 07:46:00-04,64,T01223,Casual,,,
612297,Closed,282,2012-09-27 07:38:00-04,20,2012-09-27 07:43:00-04,22,T01057,Registered,02113,1983,Male
612299,Closed,833,2012-09-27 07:38:00-04,21,2012-09-27 07:52:00-04,60
612300,Closed,731,2012-09-27 07:39:00-04,55,2012-09-27 07:51:00-04,9,T01271,Registered,02115,1986,Female
612301,Closed,760,2012-09-27 07:39:00-04,16,2012-09-27 07:52:00-04,48
612302,Closed,873,2012-09-27 07:39:00-04,76,2012-09-27 07:54:00-04,21
612303,Closed,608,2012-09-27 07:39:00-04,45,2012-09-27 07:49:00-04,36
612305,Closed,530,2012-09-27 07:39:00-04,32,2012-09-27 07:48:00-04,30
612306,Closed,512,2012-09-27 07:39:00-04,25,2012-09-27 07:48:00-04,22
612307,Closed,322,2012-09-27 07:40:00-04,50,2012-09-27 07:45:00-04,54
612308,Closed,855,2012-09-27 07:40:00-04,41,2012-09-27 07:54:00-04,74
612309,Closed,722,2012-09-27 07:41:00-04,74,2012-09-27 07:53:00-04,67
612310,Closed,893,2012-09-27 07:41:00-04,16,2012-09-27 07:56:00-04,62
612312,Closed,159,2012-09-27 07:41:00-04,48,2012-09-27 07:44:00-04,43
612313,Closed,220,2012-09-27 07:41:00-04,40,2012-09-27 07:45:00-04,43,T01406,Registered,02459,1952,Male
612315,Closed,521,2012-09-27 07:41:00-04,39,2012-09-27 07:50:00-04,22
612316,Closed,124,2012-09-27 07:42:00-04,81,2012-09-27 07:44:00-04,22
612317,Closed,1444,2012-09-27 07:42:00-04,22,2012-09-27 08:06:00-04,72,T01243,Registered,03049,1971,Female
612318,Closed,2371,2012-09-27 07:42:00-04,12,2012-09-27 08:21:00-04,21
612319,Closed,312,2012-09-27 07:42:00-04,50,2012-09-27 07:47:00-04,35,T01446,Registered,02116,1985,Male
612320,Closed,296,2012-09-27 07:42:00-04,42,2012-09-27 07:47:00-04,35,T01030,Registered,02356,1958,Female
612321,Closed,538,2012-09-27 07:42:00-04,60,2012-09-27 07:51:00-04,35,T01398,Registered,02144,1978,Male
612323,Closed,914,2012-09-27 07:43:00-04,16,2012-09-27 07:58:00-04,14,T01188,Registered,02809,1970,Male
612325,Closed,1210,2012-09-27 07:43:00-04,22,2012-09-27 08:03:00-04,32
612326,Closed,309,2012-09-27 07:43:00-04,35,2012-09-27 07:48:00-04,58
612327,Closed,543,2012-09-27 07:43:00-04,38,2012-09-27 07:53:00-04,42
612328,Closed,305,2012-09-27 07:44:00-04,47,2012-09-27 07:49:00-04,6
612329,Closed,281,2012-09-27 07:44:00-04,22,2012-09-27 07:49:00-04,49
612330,Closed,536,2012-09-27 07:44:00-04,6,2012-09-27 07:53:00-04,59
612331,Closed,210,2012-09-27 07:44:00-04,40,2012-09-27 07:47:00-04,20
612332,Closed,662,2012-09-27 07:44:00-04,53,2012-09-27 07:55:00-04,76,T01324,Registered,02115,1979,Female
612333,Closed,829,2012-09-27 07:44:00-04,40,2012-09-27 07:58:00-04,50,T01335,Registered,02109,1985,Male
612334,Closed,357,2012-09-27 07:44:00-04,88,2012-09-27 07:50:00-04,91
612335,Closed,493,2012-09-27 07:44:00-04,38,2012-09-27 07:52:00-04,64
612336,Closed,825,2012-09-27 07:45:00-04,45,2012-09-27 07:58:00-04,35
612337,Closed,1159,2012-09-27 07:45:00-04,94,2012-09-27 08:04:00-04,50,T01432,Registered,02129,1961,Male
612338,Closed,189,2012-09-27 07:45:00-04,22,2012-09-27 07:48:00-04,64
612339,Closed,420,2012-09-27 07:45:00-04,38,2012-09-27 07:52:00-04,43
612340,Closed,287,2012-09-27 07:45:00-04,22,2012-09-27 07:50:00-04,35,T01332,Registered,02114,1992,Male
612341,Closed,852,2012-09-27 07:46:00-04,38,2012-09-27 08:00:00-04,42
