id,status,duration,start_date,start_station,end_date,end_station
582930,Closed,41728,2012-09-18 14:32:00-04,55,2012-09-19 02:07:00-04,55
584418,Closed,452,2012-09-19 04:23:00-04,71,2012-09-19 04:31:00-04,74
584419,Closed,561,2012-09-19 04:25:00-04,91,2012-09-19 04:35:00-04,71,T01445,Casual,,,
584420,Closed,544,2012-09-19 05:18:00-04,57,2012-09-19 05:27:00-04,30
584421,Closed,1000,2012-09-19 05:26:00-04,88,2012-09-19 05:43:00-04,46
584422,Closed,682,2012-09-19 05:29:00-04,85,2012-09-19 05:40:00-04,16
584423,Closed,12,2012-09-19 05:44:00-04,44,2012-09-19 05:44:00-04,44,T01085,Registered,02131,1962,Male
584424,Closed,334,2012-09-19 05:45:00-04,11,2012-09-19 05:51:00-04,34,T01341,Casual,,,
584426,Closed,108,2012-09-19 05:49:00-04,23,2012-09-19 05:51:00-04,48
584427,Closed,318,2012-09-19 05:57:00-04,58,2012-09-19 06:02:00-04,36,T01365,Registered,02108,1983,Female
584428,Closed,252,2012-09-19 05:56:00-04,20,2012-09-19 06:01:00-04,22
584429,Closed,273,2012-09-19 06:00:00-04,53,2012-09-19 06:04:00-04,53,T01175,Registered,02116,1980,Female
584430,Closed,1282,2012-09-19 06:04:00-04,49,2012-09-19 06:25:00-04,29,T01270,Registered,02116,1991,Male
584431,Closed,279,2012-09-19 06:04:00-04,25,2012-09-19 06:09:00-04,16
584433,Closed,293,2012-09-19 06:07:00-04,67,2012-09-19 06:12:00-04,68
584434,Closed,382,2012-09-19 06:12:00-04,58,2012-09-19 06:18:00-04,48
584435,Closed,404,2012-09-19 06:18:00-04,22,2012-09-19 06:25:00-04,40,T01074,Registered,02026,1965,Male
584436,Closed,299,2012-09-19 06:20:00-04,40,2012-09-19 06:25:00-04,48
584437,Closed,258,2012-09-19 06:21:00-04,6,2012-09-19 06:25:00-04,48
584438,Closed,480,2012-09-19 06:22:00-04,38,2012-09-19 06:30:00-04,42,T01364,Registered,01915,1957,Male
584439,Closed,514,2012-09-19 06:22:00-04,38,2012-09-19 06:31:00-04,72
584440,Closed,756,2012-09-19 06:23:00-04,38,2012-09-19 06:35:00-04,61
584441,Closed,1118,2012-09-19 06:23:00-04,38,2012-09-19 06:42:00-04,64
584444,Closed,1006,2012-09-19 06:25:00-04,49,2012-09-19 06:42:00-04,14
584445,Closed,354,2012-09-19 06:28:00-04,26,2012-09-19 06:34:00-04,50,T01173,Registered,02118,1967,Male
584446,Closed,252,2012-09-19 06:29:00-04,47,2012-09-19 06:33:00-04,48
584447,Closed,373,2012-09-19 06:29:00-04,38,2012-09-19 06:35:00-04,64
584448,Closed,398,2012-09-19 06:34:00-04,38,2012-09-19 06:40:00-04,64
584449,Closed,420,2012-09-19 06:34:00-04,58,2012-09-19 06:41:00-04,61
584450,Closed,342,2012-09-19 06:35:00-04,38,2012-09-19 06:40:00-04,43
584451,Closed,795,2012-09-19 06:36:00-04,77,2012-09-19 06:50:00-04,80
584452,Closed,263,2012-09-19 06:37:00-04,43,2012-09-19 06:41:00-04,23
584453,Closed,319,2012-09-19 06:37:00-04,30,2012-09-19 06:42:00-04,62,T01338,Registered,02115,1989,Female
584454,Closed,219,2012-09-19 06:38:00-04,43,2012-09-19 06:41:00-04,22
584455,Closed,655,2012-09-19 06:41:00-04,30,2012-09-19 06:52:00-04,42
584456,Closed,517,2012-09-19 06:41:00-04,16,2012-09-19 06:50:00-04,54
584457,Closed,328,2012-09-19 06:41:00-04,20,2012-09-19 06:47:00-04,64,T01094,Registered,02128,1989,Male
584458,Closed,300,2012-09-19 06:42:00-04,25,2012-09-19 06:47:00-04,50
584459,Closed,455,2012-09-19 06:42:00-04,54,2012-09-19 06:49:00-04,65
584460,Closed,374,2012-09-19 06:43:00-04,57,2012-09-19 06:49:00-04,50
584461,Closed,502,2012-09-19 06:43:00-04,59,2012-09-19 06:51:00-04,60
584462,Closed,464,2012-09-19 06:44:00-04,22,2012-09-19 06:52:00-04,47
584463,Closed,178,2012-09-19 06:46:00-04,22,2012-09-19 06:49:00-04,43
584464,Closed,232,2012-09-19 06:46:00-04,16,2012-09-19 06:50:00-04,57
584465,Closed,289,2012-09-19 06:46:00-04,57,2012-09-19 06:51:00-04,16
584466,Closed,381,2012-09-19 06:47:00-04,57,2012-09-19 06:54:00-04,49,T01299,Registered,02118,1972,Male
584467,Closed,420,2012-09-19 06:47:00-04,22,2012-09-19 06:54:00-04,58
584468,Closed,589,2012-09-19 06:48:00-04,36,2012-09-19 06:58:00-04,22,T01365,Registered,02116,1959,Male
584469,Closed,464,2012-09-19 06:50:00-04,4,2012-09-19 06:57:00-04,48,T01345,Registered,02472,1960,Male
584470,Closed,549,2012-09-19 06:51:00-04,40,2012-09-19 07:01:00-04,31,T01188,Registered,02215,1988,Female
584471,Closed,1022,2012-09-19 06:52:00-04,34,2012-09-19 07:09:00-04,23
584472,Closed,473,2012-09-19 06:53:00-04,69,2012-09-19 07:01:00-04,11
584473,Closed,1275,2012-09-19 06:54:00-04,17,2012-09-19 07:15:00-04,61,T01419,Registered,02116,1988,Female
584474,Closed,601,2012-09-19 06:54:00-04,33,2012-09-19 07:04:00-04,80
584475,Closed,1438,2012-09-19 06:54:00-04,33,2012-09-19 07:18:00-04,33,T01328,Registered,01944,1972,Male
584476,Closed,488,2012-09-19 06:54:00-04,58,2012-09-19 07:03:00-04,48
584477,Closed,364,2012-09-19 06:55:00-04,55,2012-09-19 07:01:00-04,19
584478,Closed,352,2012-09-19 06:55:00-04,55,2012-09-19 07:01:00-04,13
584479,Closed,486,2012-09-19 06:58:00-04,40,2012-09-19 07:06:00-04,22
584480,Closed,1299,2012-09-19 06:58:00-04,38,2012-09-19 07:20:00-04,3
584481,Closed,1021,2012-09-19 06:59:00-04,46,2012-09-19 07:16:00-04,84
584482,Closed,595,2012-09-19 06:59:00-04,4,2012-09-19 07:09:00-04,48,T01157,Registered,02118,1981,Male
584483,Closed,292,2012-09-19 07:00:00-04,58,2012-09-19 07:05:00-04,61,T01388,Registered,02116,1977,Male
584484,Closed,360,2012-09-19 07:00:00-04,58,2012-09-19 07:06:00-04,61
584485,Closed,562,2012-09-19 07:00:00-04,38,2012-09-19 07:10:00-04,49
584486,Closed,412,2012-09-19 07:01:00-04,60,2012-09-19 07:08:00-04,49
584487,Closed,394,2012-09-19 07:01:00-04,22,2012-09-19 07:08:00-04,42,T01224,Registered,02748,1971,Male
584489,Closed,1146,2012-09-19 07:02:00-04,38,2012-09-19 07:21:00-04,91,T01151,Registered,01915,1953,Male
584491,Closed,689,2012-09-19 07:02:00-04,38,2012-09-19 07:14:00-04,7,T01015,Registered,01969,1952,Male
584492,Closed,1579,2012-09-19 07:03:00-04,38,2012-09-19 07:29:00-04,9,T01448,Registered,01907,1949,Male
584493,Closed,978,2012-09-19 07:04:00-04,13,2012-09-19 07:20:00-04,30
584494,Closed,194,2012-09-19 07:04:00-04,57,2012-09-19 07:07:00-04,12
584495,Closed,352,2012-09-19 07:04:00-04,53,2012-09-19 07:10:00-04,5
584496,Closed,244,2012-09-19 07:04:00-04,40,2012-09-19 07:08:00-04,44,T01074,Registered,02113,1985,Female
584497,Closed,1625,2012-09-19 07:07:00-04,69,2012-09-19 07:34:00-04,13
584498,Closed,391,2012-09-19 07:06:00-04,42,2012-09-19 07:12:00-04,52,T01364,Registered,02115,1959,Male
584499,Closed,538,2012-09-19 07:07:00-04,58,2012-09-19 07:16:00-04,53,T01040,Casual,,,
584500,Closed,377,2012-09-19 07:07:00-04,98,2012-09-19 07:13:00-04,38
584501,Closed,60,2012-09-19 07:07:00-04,55,2012-09-19 07:08:00-04,55
584502,Closed,637,2012-09-19 07:08:00-04,47,2012-09-19 07:18:00-04,63
584503,Closed,264,2012-09-19 07:08:00-04,63,2012-09-19 07:12:00-04,4
584504,Closed,1422,2012-09-19 07:09:00-04,22,2012-09-19 07:32:00-04,67
584505,Closed,407,2012-09-19 07:09:00-04,53,2012-09-19 07:16:00-04,34
584506,Closed,707,2012-09-19 07:10:00-04,34,2012-09-19 07:22:00-04,11,T01341,Casual,,,
584507,Closed,323,2012-09-19 07:11:00-04,38,2012-09-19 07:16:00-04,43
584509,Closed,650,2012-09-19 07:13:00-04,36,2012-09-19 07:24:00-04,48
584510,Closed,471,2012-09-19 07:13:00-04,38,2012-09-19 07:21:00-04,35,T01021,Registered,01826,1966,Male
584512,Closed,515,2012-09-19 07:13:00-04,26,2012-09-19 07:22:00-04,35
584513,Closed,384,2012-09-19 07:13:00-04,22,2012-09-19 07:20:00-04,20,T01365,Registered,02171,1958,Female
584514,Closed,693,2012-09-19 07:14:00-04,61,2012-09-19 07:26:00-04,11
584515,Closed,497,2012-09-19 07:14:00-04,60,2012-09-19 07:22:00-04,64
584516,Closed,220,2012-09-19 07:14:00-04,40,2012-09-19 07:17:00-04,20
584517,Closed,424,2012-09-19 07:14:00-04,38,2012-09-19 07:21:00-04,48
584518,Closed,1450,2012-09-19 07:15:00-04,26,2012-09-19 07:39:00-04,14
584519,Closed,241,2012-09-19 07:15:00-04,40,2012-09-19 07:19:00-04,43,T01095,Registered,02109,1974,Male
584520,Closed,348,2012-09-19 07:15:00-04,67,2012-09-19 07:21:00-04,33
584523,Closed,1374,2012-09-19 07:17:00-04,76,2012-09-19 07:40:00-04,7,T01136,Registered,02139,1983,Male
584524,Closed,629,2012-09-19 07:17:00-04,75,2012-09-19 07:27:00-04,84
584525,Closed,926,2012-09-19 07:17:00-04,86,2012-09-19 07:33:00-04,5,T01325,Registered,02461,1957,Male
584526,Closed,1093,2012-09-19 07:18:00-04,13,2012-09-19 07:36:00-04,14
584527,Closed,433,2012-09-19 07:18:00-04,40,2012-09-19 07:25:00-04,22
584528,Closed,779,2012-09-19 07:18:00-04,12,2012-09-19 07:31:00-04,80,T01296,Registered,02067,1957,Male
584529,Closed,5626,2012-09-19 07:19:00-04,25,2012-09-19 08:53:00-04,16
584530,Closed,256,2012-09-19 07:21:00-04,64,2012-09-19 07:25:00-04,43,T01094,Registered,02210,1983,Male
584531,Closed,1217,2012-09-19 07:22:00-04,22,2012-09-19 07:43:00-04,3
584532,Closed,711,2012-09-19 07:23:00-04,25,2012-09-19 07:35:00-04,80
584533,Closed,1059,2012-09-19 07:23:00-04,72,2012-09-19 07:41:00-04,74
584534,Closed,546,2012-09-19 07:24:00-04,33,2012-09-19 07:33:00-04,67
584535,Closed,413,2012-09-19 07:24:00-04,25,2012-09-19 07:30:00-04,50
584536,Closed,278,2012-09-19 07:24:00-04,26,2012-09-19 07:28:00-04,16
584537,Closed,305,2012-09-19 07:24:00-04,20,2012-09-19 07:29:00-04,31
584538,Closed,842,2012-09-19 07:24:00-04,22,2012-09-19 07:38:00-04,51
584539,Closed,1040,2012-09-19 07:25:00-04,19,2012-09-19 07:42:00-04,72
584540,Closed,516,2012-09-19 07:25:00-04,22,2012-09-19 07:34:00-04,50,T01178,Registered,02330,1962,Male
584541,Closed,931,2012-09-19 07:25:00-04,27,2012-09-19 07:41:00-04,9,T01400,Registered,02120,1988,Male
584542,Closed,632,2012-09-19 07:25:00-04,22,2012-09-19 07:36:00-04,20
584543,Closed,378,2012-09-19 07:25:00-04,26,2012-09-19 07:32:00-04,16
584544,Closed,572,2012-09-19 07:25:00-04,38,2012-09-19 07:35:00-04,64
584545,Closed,571,2012-09-19 07:27:00-04,95,2012-09-19 07:36:00-04,72
584546,Closed,553,2012-09-19 07:26:00-04,38,2012-09-19 07:35:00-04,50,T01316,Registered,01984,1971,Male
584547,Closed,911,2012-09-19 07:27:00-04,53,2012-09-19 07:42:00-04,48,T01175,Registered,02115,1980,Female
584550,Closed,877,2012-09-19 07:27:00-04,52,2012-09-19 07:42:00-04,62
584551,Closed,772,2012-09-19 07:28:00-04,38,2012-09-19 07:40:00-04,31
584552,Closed,2469,2012-09-19 07:28:00-04,94,2012-09-19 08:09:00-04,37
584553,Closed,705,2012-09-19 07:28:00-04,8,2012-09-19 07:40:00-04,70
584554,Closed,560,2012-09-19 07:29:00-04,22,2012-09-19 07:38:00-04,36,T01217,Registered,02210,1953,Male
584555,Closed,1364,2012-09-19 07:30:00-04,20,2012-09-19 07:53:00-04,4
584556,Closed,121,2012-09-19 07:29:00-04,45,2012-09-19 07:31:00-04,34
584558,Closed,1450,2012-09-19 07:30:00-04,88,2012-09-19 07:54:00-04,11
584559,Closed,441,2012-09-19 07:30:00-04,38,2012-09-19 07:37:00-04,43
584560,Closed,1083,2012-09-19 07:31:00-04,38,2012-09-19 07:49:00-04,22
584561,Closed,394,2012-09-19 07:31:00-04,58,2012-09-19 07:38:00-04,35
584562,Closed,919,2012-09-19 07:31:00-04,76,2012-09-19 07:46:00-04,42
584563,Closed,599,2012-09-19 07:33:00-04,16,2012-09-19 07:43:00-04,67
584564,Closed,539,2012-09-19 07:33:00-04,36,2012-09-19 07:42:00-04,22
584565,Closed,801,2012-09-19 07:34:00-04,94,2012-09-19 07:47:00-04,64
584566,Closed,266,2012-09-19 07:34:00-04,40,2012-09-19 07:38:00-04,48
584567,Closed,439,2012-09-19 07:34:00-04,6,2012-09-19 07:42:00-04,64
584568,Closed,648,2012-09-19 07:35:00-04,32,2012-09-19 07:46:00-04,9
584569,Closed,518,2012-09-19 07:35:00-04,39,2012-09-19 07:43:00-04,48
584570,Closed,365,2012-09-19 07:35:00-04,69,2012-09-19 07:41:00-04,62
584571,Closed,599,2012-09-19 07:37:00-04,26,2012-09-19 07:47:00-04,48
584572,Closed,503,2012-09-19 07:37:00-04,68,2012-09-19 07:45:00-04,53
584573,Closed,343,2012-09-19 07:37:00-04,43,2012-09-19 07:43:00-04,31
584574,Closed,686,2012-09-19 07:37:00-04,36,2012-09-19 07:49:00-04,80,T01266,Registered,02021,1971,Female
584575,Closed,248,2012-09-19 07:38:00-04,20,2012-09-19 07:42:00-04,22,T01146,Registered,02152,1979,Male
584576,Closed,446,2012-09-19 07:39:00-04,76,2012-09-19 07:46:00-04,17
584577,Closed,451,2012-09-19 07:39:00-04,47,2012-09-19 07:46:00-04,60,T01180,Registered,02113,1985,Male
584578,Closed,296,2012-09-19 07:39:00-04,47,2012-09-19 07:44:00-04,35
584579,Closed,228,2012-09-19 07:39:00-04,47,2012-09-19 07:43:00-04,43
584580,Closed,327,2012-09-19 07:39:00-04,47,2012-09-19 07:45:00-04,48,T01272,Registered,02113,1987,Male
584581,Closed,412,2012-09-19 07:40:00-04,41,2012-09-19 07:46:00-04,10,T01450,Casual,,,
584582,Closed,416,2012-09-19 07:40:00-04,38,2012-09-19 07:47:00-04,48,T01443,Registered,01178,1963,Male
584583,Closed,454,2012-09-19 07:40:00-04,53,2012-09-19 07:48:00-04,50
584584,Closed,378,2012-09-19 07:41:00-04,61,2012-09-19 07:47:00-04,39,T01419,Registered,02116,1987,Male
584585,Closed,596,2012-09-19 07:41:00-04,53,2012-09-19 07:51:00-04,23
584586,Closed,966,2012-09-19 07:41:00-04,8,2012-09-19 07:57:00-04,33
584587,Closed,615,2012-09-19 07:41:00-04,58,2012-09-19 07:51:00-04,64
584588,Closed,354,2012-09-19 07:41:00-04,38,2012-09-19 07:47:00-04,48
584589,Closed,604,2012-09-19 07:41:00-04,94,2012-09-19 07:51:00-04,44
584590,Closed,522,2012-09-19 07:41:00-04,38,2012-09-19 07:50:00-04,24
584592,Closed,326,2012-09-19 07:42:00-04,50,2012-09-19 07:47:00-04,54,T01178,Registered,02116,1955,Male
584593,Closed,890,2012-09-19 07:42:00-04,36,2012-09-19 07:57:00-04,22,T01217,Registered,02131,1971,Male
584594,Closed,869,2012-09-19 07:42:00-04,40,2012-09-19 07:57:00-04,50,T01401,Registered,02109,1985,Male
584595,Closed,273,2012-09-19 07:42:00-04,55,2012-09-19 07:47:00-04,67,T01214,Registered,02215,1991,Male
584596,Closed,495,2012-09-19 07:43:00-04,38,2012-09-19 07:51:00-04,42,T01371,Registered,01876,1975,Male
584597,Closed,593,2012-09-19 07:43:00-04,23,2012-09-19 07:53:00-04,72,T01072,Registered,02110,1964,Male
584598,Closed,202,2012-09-19 07:43:00-04,38,2012-09-19 07:46:00-04,44
584599,Closed,632,2012-09-19 07:43:00-04,46,2012-09-19 07:54:00-04,25
584600,Closed,1101,2012-09-19 07:43:00-04,93,2012-09-19 08:02:00-04,49
584601,Closed,339,2012-09-19 07:44:00-04,24,2012-09-19 07:49:00-04,22
584602,Closed,330,2012-09-19 07:44:00-04,40,2012-09-19 07:49:00-04,48
584603,Closed,365,2012-09-19 07:45:00-04,72,2012-09-19 07:51:00-04,67
584604,Closed,304,2012-09-19 07:45:00-04,43,2012-09-19 07:50:00-04,64,T01094,Registered,02113,1982,Male
584605,Closed,618,2012-09-19 07:45:00-04,22,2012-09-19 07:55:00-04,6,T01121,Registered,02360,1957,Male
584606,Closed,930,2012-09-19 07:47:00-04,76,2012-09-19 08:02:00-04,11,T01143,Casual,,,
584607,Closed,437,2012-09-19 07:46:00-04,16,2012-09-19 07:53:00-04,25
584608,Closed,439,2012-09-19 07:47:00-04,57,2012-09-19 07:54:00-04,50
584609,Closed,316,2012-09-19 07:47:00-04,40,2012-09-19 07:52:00-04,48
584610,Closed,1048,2012-09-19 07:47:00-04,16,2012-09-19 08:04:00-04,62,T01139,Registered,02703,1981,Male
584611,Closed,869,2012-09-19 07:47:00-04,4,2012-09-19 08:02:00-04,80
584612,Closed,1184,2012-09-19 07:47:00-04,18,2012-09-19 08:07:00-04,86,T01169,Registered,02451,1982,Female
584613,Closed,1396,2012-09-19 07:48:00-04,18,2012-09-19 08:11:00-04,52
584614,Closed,358,2012-09-19 07:48:00-04,27,2012-09-19 07:54:00-04,30,T01209,Registered,02186,1953,Male
584615,Closed,994,2012-09-19 07:50:00-04,76,2012-09-19 08:07:00-04,13
584616,Closed,1377,2012-09-19 07:48:00-04,18,2012-09-19 08:11:00-04,52
584617,Closed,1260,2012-09-19 07:49:00-04,22,2012-09-19 08:10:00-04,32
584618,Closed,1105,2012-09-19 07:49:00-04,26,2012-09-19 08:07:00-04,72,T01067,Registered,02118,1984,Male
584619,Closed,382,2012-09-19 07:49:00-04,58,2012-09-19 07:55:00-04,35
584620,Closed,729,2012-09-19 07:49:00-04,45,2012-09-19 08:01:00-04,35
584621,Closed,297,2012-09-19 07:49:00-04,15,2012-09-19 07:54:00-04,29
584622,Closed,336,2012-09-19 07:49:00-04,58,2012-09-19 07:55:00-04,81
584623,Closed,676,2012-09-19 07:50:00-04,8,2012-09-19 08:01:00-04,10,T01138,Casual,,,
584624,Closed,1276,2012-09-19 07:50:00-04,82,2012-09-19 08:11:00-04,80
584625,Closed,526,2012-09-19 07:50:00-04,16,2012-09-19 07:59:00-04,34
584626,Closed,836,2012-09-19 07:51:00-04,6,2012-09-19 08:05:00-04,61
584627,Closed,543,2012-09-19 07:51:00-04,26,2012-09-19 08:00:00-04,22,T01343,Registered,02118,1971,Male
584628,Closed,513,2012-09-19 07:51:00-04,79,2012-09-19 08:00:00-04,80,T01200,Registered,02143,1967,Male
584629,Closed,263,2012-09-19 07:51:00-04,45,2012-09-19 07:56:00-04,19
584630,Closed,375,2012-09-19 07:51:00-04,49,2012-09-19 07:58:00-04,48
584631,Closed,1207,2012-09-19 07:52:00-04,55,2012-09-19 08:12:00-04,37
584632,Closed,929,2012-09-19 07:52:00-04,25,2012-09-19 08:07:00-04,61
584633,Closed,807,2012-09-19 07:53:00-04,16,2012-09-19 08:06:00-04,14
584634,Closed,292,2012-09-19 07:52:00-04,7,2012-09-19 07:57:00-04,43,T01015,Registered,02467,1969,Female
584636,Closed,773,2012-09-19 07:53:00-04,54,2012-09-19 08:06:00-04,57,T01323,Registered,02215,1965,Female
584637,Closed,692,2012-09-19 07:53:00-04,38,2012-09-19 08:05:00-04,80
584638,Closed,562,2012-09-19 07:53:00-04,40,2012-09-19 08:02:00-04,59,T01329,Registered,02111,1987,Female
584639,Closed,643,2012-09-19 07:53:00-04,68,2012-09-19 08:04:00-04,9
584640,Closed,89,2012-09-19 07:53:00-04,33,2012-09-19 07:55:00-04,34,T01328,Registered,02185,1967,Male
584642,Closed,1124,2012-09-19 07:54:00-04,43,2012-09-19 08:12:00-04,50,T01095,Registered,02332,1971,Male
584643,Closed,1013,2012-09-19 07:54:00-04,33,2012-09-19 08:11:00-04,84
584644,Closed,511,2012-09-19 07:54:00-04,38,2012-09-19 08:02:00-04,64
584645,Closed,397,2012-09-19 07:54:00-04,43,2012-09-19 08:01:00-04,38
584646,Closed,646,2012-09-19 07:54:00-04,16,2012-09-19 08:05:00-04,75
584647,Closed,848,2012-09-19 07:55:00-04,66,2012-09-19 08:09:00-04,30
584648,Closed,1054,2012-09-19 07:55:00-04,16,2012-09-19 08:13:00-04,14
584649,Closed,541,2012-09-19 07:55:00-04,72,2012-09-19 08:04:00-04,42,T01305,Registered,01720,1966,Male
584650,Closed,636,2012-09-19 07:55:00-04,38,2012-09-19 08:06:00-04,24
584651,Closed,177,2012-09-19 07:55:00-04,90,2012-09-19 07:58:00-04,84,T01038,Registered,02143,1988,Male
584652,Closed,1034,2012-09-19 07:55:00-04,16,2012-09-19 08:13:00-04,14
584653,Closed,269,2012-09-19 07:56:00-04,43,2012-09-19 08:00:00-04,47
584654,Closed,485,2012-09-19 07:56:00-04,52,2012-09-19 08:04:00-04,10
584655,Closed,506,2012-09-19 07:56:00-04,26,2012-09-19 08:05:00-04,35
584656,Closed,944,2012-09-19 07:56:00-04,19,2012-09-19 08:12:00-04,70,T01432,Registered,02446,1987,Male
584657,Closed,343,2012-09-19 07:57:00-04,38,2012-09-19 08:02:00-04,48,T01277,Registered,01460,1986,Male
584658,Closed,348,2012-09-19 07:57:00-04,4,2012-09-19 08:03:00-04,59
584659,Closed,567,2012-09-19 07:57:00-04,38,2012-09-19 08:06:00-04,7,T01374,Registered,01720,1964,Male
584660,Closed,406,2012-09-19 07:57:00-04,43,2012-09-19 08:04:00-04,38
584661,Closed,473,2012-09-19 07:57:00-04,20,2012-09-19 08:05:00-04,24,T01193,Registered,02128,1977,Male
584662,Closed,902,2012-09-19 07:58:00-04,38,2012-09-19 08:13:00-04,26,T01345,Registered,01474,1970,Male
584663,Closed,555,2012-09-19 07:58:00-04,38,2012-09-19 08:07:00-04,43,T01173,Registered,02138,1966,Male
584664,Closed,580,2012-09-19 07:58:00-04,58,2012-09-19 08:08:00-04,63,T01291,Registered,02116,1967,Male
584665,Closed,261,2012-09-19 07:59:00-04,50,2012-09-19 08:03:00-04,49
584666,Closed,447,2012-09-19 07:59:00-04,40,2012-09-19 08:06:00-04,64
584667,Closed,442,2012-09-19 07:59:00-04,40,2012-09-19 08:06:00-04,64,T01155,Registered,02109,1982,Male
584668,Closed,208,2012-09-19 07:59:00-04,38,2012-09-19 08:03:00-04,44
584669,Closed,398,2012-09-19 07:59:00-04,38,2012-09-19 08:06:00-04,48,T01159,Registered,02110,1955,Male
584670,Closed,326,2012-09-19 08:00:00-04,7,2012-09-19 08:05:00-04,43,T01136,Registered,01908,1958,Female
584671,Closed,266,2012-09-19 08:00:00-04,6,2012-09-19 08:05:00-04,54,T01332,Registered,02117,1992,Male
584672,Closed,999,2012-09-19 08:01:00-04,38,2012-09-19 08:17:00-04,55
584673,Closed,1205,2012-09-19 08:02:00-04,88,2012-09-19 08:22:00-04,36
584674,Closed,259,2012-09-19 08:01:00-04,42,2012-09-19 08:06:00-04,35,T01371,Registered,02116,1984,Male
584675,Closed,342,2012-09-19 08:02:00-04,32,2012-09-19 08:07:00-04,14
584677,Closed,1282,2012-09-19 08:02:00-04,74,2012-09-19 08:23:00-04,16
584678,Closed,728,2012-09-19 08:02:00-04,57,2012-09-19 08:14:00-04,22,T01231,Registered,02118,1989,Male
584681,Closed,1501,2012-09-19 08:03:00-04,74,2012-09-19 08:28:00-04,14
584683,Closed,333,2012-09-19 08:04:00-04,4,2012-09-19 08:09:00-04,54
584684,Closed,683,2012-09-19 08:04:00-04,39,2012-09-19 08:16:00-04,35,T01307,Registered,02118,1981,Male
584685,Closed,729,2012-09-19 08:04:00-04,82,2012-09-19 08:16:00-04,45
584686,Closed,882,2012-09-19 08:04:00-04,4,2012-09-19 08:19:00-04,90
584687,Closed,284,2012-09-19 08:05:00-04,21,2012-09-19 08:09:00-04,16
584688,Closed,153,2012-09-19 08:05:00-04,57,2012-09-19 08:08:00-04,46
584689,Closed,231,2012-09-19 08:06:00-04,38,2012-09-19 08:09:00-04,44
584690,Closed,475,2012-09-19 08:06:00-04,63,2012-09-19 08:14:00-04,50
584691,Closed,331,2012-09-19 08:06:00-04,50,2012-09-19 08:12:00-04,35,T01316,Registered,02116,1985,Male
584692,Closed,1313,2012-09-19 08:07:00-04,21,2012-09-19 08:29:00-04,74
584694,Closed,360,2012-09-19 08:06:00-04,38,2012-09-19 08:12:00-04,43
584695,Closed,13,2012-09-19 08:06:00-04,9,2012-09-19 08:07:00-04,9
584697,Closed,299,2012-09-19 08:07:00-04,60,2012-09-19 08:12:00-04,72
584698,Closed,663,2012-09-19 08:07:00-04,38,2012-09-19 08:18:00-04,42,T01078,Registered,01930,1982,Male
