id,status,duration,start_date,start_station,end_date,end_station
490971,Closed,73505,2012-08-21 16:16:00-04,35,2012-08-22 12:42:00-04,22
492411,Closed,46294,2012-08-21 21:26:00-04,43,2012-08-22 10:18:00-04,48
492533,Closed,7966,2012-08-21 22:31:00-04,33,2012-08-22 00:43:00-04,42
492535,Closed,7950,2012-08-21 22:30:00-04,33,2012-08-22 00:43:00-04,42
492594,Closed,1739,2012-08-21 23:36:00-04,36,2012-08-22 00:05:00-04,31
492596,Closed,1558,2012-08-21 23:38:00-04,26,2012-08-22 00:04:00-04,18,T01176,Registered,02134,1976,Male
492601,Closed,1834,2012-08-21 23:44:00-04,72,2012-08-22 00:14:00-04,72,T01270,Casual,,,
492602,Closed,1770,2012-08-21 23:45:00-04,72,2012-08-22 00:14:00-04,72
492607,Closed,723,2012-08-21 23:50:00-04,33,2012-08-22 00:02:00-04,17
492608,Closed,651,2012-08-21 23:52:00-04,55,2012-08-22 00:03:00-04,36
492611,Closed,588,2012-08-21 23:53:00-04,37,2012-08-22 00:03:00-04,9
492613,Closed,1208,2012-08-21 23:58:00-04,33,2012-08-22 00:18:00-04,18,T01312,Casual,,,
492614,Closed,1177,2012-08-21 23:59:00-04,33,2012-08-22 00:18:00-04,18,T01299,Casual,,,
492626,Closed,855,2012-08-22 00:25:00-04,79,2012-08-22 00:39:00-04,46
492627,Closed,512,2012-08-22 00:28:00-04,76,2012-08-22 00:36:00-04,18,T01172,Casual,,,
492628,Closed,907,2012-08-22 00:30:00-04,24,2012-08-22 00:45:00-04,43
492629,Closed,819,2012-08-22 00:32:00-04,24,2012-08-22 00:46:00-04,43
492630,Closed,1854,2012-08-22 00:32:00-04,33,2012-08-22 01:03:00-04,33
492631,Closed,1758,2012-08-22 00:34:00-04,33,2012-08-22 01:03:00-04,33
492632,Closed,1511,2012-08-22 00:34:00-04,32,2012-08-22 00:59:00-04,61
492635,Closed,782,2012-08-22 00:37:00-04,21,2012-08-22 00:50:00-04,9,T01323,Registered,02446,1977,Female
492637,Closed,406,2012-08-22 00:41:00-04,57,2012-08-22 00:47:00-04,36,T01447,Casual,,,
492638,Closed,336,2012-08-22 00:41:00-04,57,2012-08-22 00:46:00-04,16
492639,Closed,1373,2012-08-22 00:44:00-04,24,2012-08-22 01:07:00-04,55
492640,Closed,153,2012-08-22 00:49:00-04,46,2012-08-22 00:51:00-04,57
492641,Closed,74801,2012-08-22 00:49:00-04,52,2012-08-22 21:35:00-04,45,T01440,Registered,02141,1985,Male
492642,Closed,656,2012-08-22 01:15:00-04,50,2012-08-22 01:26:00-04,33
