id,status,duration,start_date,start_station,end_date,end_station
499008,Closed,18286,2012-08-23 18:57:00-04,32,2012-08-24 00:01:00-04,32,T01339,Casual,,,
499723,Closed,463,2012-08-24 06:00:00-04,39,2012-08-24 06:08:00-04,42
499726,Closed,937,2012-08-24 06:06:00-04,58,2012-08-24 06:22:00-04,69
499727,Closed,571,2012-08-24 06:09:00-04,57,2012-08-24 06:19:00-04,48
499728,Closed,344,2012-08-24 06:10:00-04,27,2012-08-24 06:16:00-04,14
499729,Closed,1265,2012-08-24 06:11:00-04,10,2012-08-24 06:32:00-04,29
499730,Closed,2594,2012-08-24 06:12:00-04,72,2012-08-24 06:55:00-04,66
499731,Closed,862,2012-08-24 06:13:00-04,12,2012-08-24 06:27:00-04,69,T01344,Casual,,,
499732,Closed,363,2012-08-24 06:13:00-04,58,2012-08-24 06:19:00-04,48
499733,Closed,507,2012-08-24 06:16:00-04,21,2012-08-24 06:24:00-04,81
499734,Closed,877,2012-08-24 06:16:00-04,61,2012-08-24 06:31:00-04,43,T01331,Registered,02116,1946,Male
499735,Closed,600,2012-08-24 06:17:00-04,38,2012-08-24 06:27:00-04,61
499736,Closed,740,2012-08-24 06:18:00-04,38,2012-08-24 06:30:00-04,64
499737,Closed,231,2012-08-24 06:18:00-04,38,2012-08-24 06:22:00-04,44,T01248,Registered,01867,1962,Male
499738,Closed,209,2012-08-24 06:19:00-04,25,2012-08-24 06:23:00-04,21,T01138,Registered,02116,1960,Male
499739,Closed,565,2012-08-24 06:20:00-04,52,2012-08-24 06:30:00-04,72,T01325,Registered,02115,1956,Male
499740,Closed,309,2012-08-24 06:21:00-04,49,2012-08-24 06:26:00-04,48
499741,Closed,382,2012-08-24 06:22:00-04,26,2012-08-24 06:29:00-04,50
499742,Closed,220,2012-08-24 06:24:00-04,58,2012-08-24 06:27:00-04,36,T01146,Registered,02108,1983,Female
499743,Closed,411,2012-08-24 06:24:00-04,58,2012-08-24 06:31:00-04,61
499744,Closed,513,2012-08-24 06:26:00-04,21,2012-08-24 06:35:00-04,80
499745,Closed,475,2012-08-24 06:26:00-04,47,2012-08-24 06:34:00-04,31,T01223,Registered,02113,1986,Male
499746,Closed,492,2012-08-24 06:27:00-04,5,2012-08-24 06:35:00-04,13
499747,Closed,339,2012-08-24 06:27:00-04,38,2012-08-24 06:32:00-04,43
499748,Closed,436,2012-08-24 06:27:00-04,57,2012-08-24 06:34:00-04,49,T01188,Registered,02118,1972,Male
499749,Closed,606,2012-08-24 06:28:00-04,55,2012-08-24 06:38:00-04,60
499750,Closed,408,2012-08-24 06:28:00-04,38,2012-08-24 06:35:00-04,22
499751,Closed,407,2012-08-24 06:28:00-04,38,2012-08-24 06:35:00-04,64,T01324,Registered,01982,1976,Male
499752,Closed,494,2012-08-24 06:30:00-04,38,2012-08-24 06:38:00-04,64,T01284,Registered,01938,1958,Male
499753,Closed,215,2012-08-24 06:30:00-04,30,2012-08-24 06:34:00-04,62
499754,Closed,433,2012-08-24 06:30:00-04,22,2012-08-24 06:38:00-04,50,T01270,Registered,02338,1969,Male
499755,Closed,412,2012-08-24 06:31:00-04,27,2012-08-24 06:38:00-04,30
499756,Closed,150,2012-08-24 06:34:00-04,44,2012-08-24 06:37:00-04,48,T01248,Registered,01867,1962,Male
499757,Closed,583,2012-08-24 06:37:00-04,40,2012-08-24 06:46:00-04,81
499758,Closed,1156,2012-08-24 06:38:00-04,6,2012-08-24 06:58:00-04,11
499759,Closed,396,2012-08-24 06:39:00-04,36,2012-08-24 06:45:00-04,23,T01315,Registered,02116,1987,Male
499760,Closed,395,2012-08-24 06:39:00-04,47,2012-08-24 06:46:00-04,24
499761,Closed,663,2012-08-24 06:41:00-04,6,2012-08-24 06:52:00-04,36
499762,Closed,965,2012-08-24 06:41:00-04,23,2012-08-24 06:58:00-04,34,T01437,Registered,01904,1954,Male
499763,Closed,914,2012-08-24 06:42:00-04,13,2012-08-24 06:57:00-04,14
499764,Closed,636,2012-08-24 06:42:00-04,22,2012-08-24 06:52:00-04,6
499765,Closed,377,2012-08-24 06:42:00-04,22,2012-08-24 06:48:00-04,58
499766,Closed,521,2012-08-24 06:42:00-04,39,2012-08-24 06:51:00-04,48
499767,Closed,306,2012-08-24 06:42:00-04,60,2012-08-24 06:47:00-04,72
499768,Closed,407,2012-08-24 06:43:00-04,22,2012-08-24 06:50:00-04,40,T01108,Registered,02110,1982,Male
499769,Closed,312,2012-08-24 06:43:00-04,53,2012-08-24 06:48:00-04,34
499770,Closed,253,2012-08-24 06:44:00-04,22,2012-08-24 06:48:00-04,43
499771,Closed,493,2012-08-24 06:44:00-04,46,2012-08-24 06:52:00-04,35
499772,Closed,1729,2012-08-24 06:45:00-04,20,2012-08-24 07:14:00-04,53,T01399,Casual,,,
499774,Closed,808,2012-08-24 06:47:00-04,32,2012-08-24 07:00:00-04,35,T01200,Registered,02215,1978,Female
499775,Closed,208,2012-08-24 06:47:00-04,25,2012-08-24 06:51:00-04,16
499776,Closed,674,2012-08-24 06:47:00-04,4,2012-08-24 06:59:00-04,20
499779,Closed,448,2012-08-24 06:49:00-04,68,2012-08-24 06:57:00-04,80
499780,Closed,106,2012-08-24 06:50:00-04,14,2012-08-24 06:51:00-04,11
499781,Closed,1145,2012-08-24 06:51:00-04,60,2012-08-24 07:10:00-04,9,T01338,Registered,02114,1984,Male
499782,Closed,1340,2012-08-24 06:52:00-04,20,2012-08-24 07:15:00-04,20
499783,Closed,598,2012-08-24 06:52:00-04,57,2012-08-24 07:02:00-04,14
499784,Closed,526,2012-08-24 06:53:00-04,52,2012-08-24 07:02:00-04,11,T01156,Casual,,,
499785,Closed,734,2012-08-24 06:54:00-04,74,2012-08-24 07:07:00-04,80,T01103,Casual,,,
499786,Closed,1362,2012-08-24 06:56:00-04,25,2012-08-24 07:18:00-04,38,T01350,Registered,02118,1974,Female
499787,Closed,432,2012-08-24 06:56:00-04,4,2012-08-24 07:03:00-04,60
499788,Closed,586,2012-08-24 06:57:00-04,4,2012-08-24 07:06:00-04,48,T01410,Registered,02116,1961,Male
499789,Closed,776,2012-08-24 06:57:00-04,22,2012-08-24 07:10:00-04,47
499790,Closed,753,2012-08-24 06:57:00-04,16,2012-08-24 07:10:00-04,14,T01071,Registered,02116,1980,Male
499791,Closed,747,2012-08-24 06:57:00-04,16,2012-08-24 07:10:00-04,14,T01381,Registered,02116,1983,Female
499792,Closed,466,2012-08-24 06:57:00-04,58,2012-08-24 07:05:00-04,48
499793,Closed,370,2012-08-24 06:58:00-04,22,2012-08-24 07:04:00-04,50
499794,Closed,437,2012-08-24 06:58:00-04,22,2012-08-24 07:05:00-04,42
499795,Closed,414,2012-08-24 06:58:00-04,38,2012-08-24 07:05:00-04,64
499796,Closed,820,2012-08-24 06:58:00-04,40,2012-08-24 07:12:00-04,21,T01136,Registered,02116,1989,Male
499797,Closed,682,2012-08-24 07:00:00-04,82,2012-08-24 07:11:00-04,10
499798,Closed,1203,2012-08-24 07:00:00-04,38,2012-08-24 07:20:00-04,80,T01214,Registered,01915,1953,Male
499801,Closed,338,2012-08-24 07:01:00-04,39,2012-08-24 07:07:00-04,50
499802,Closed,794,2012-08-24 07:01:00-04,84,2012-08-24 07:15:00-04,22
499803,Closed,2727,2012-08-24 07:02:00-04,46,2012-08-24 07:48:00-04,21,T01257,Casual,,,
499804,Closed,415,2012-08-24 07:02:00-04,84,2012-08-24 07:09:00-04,72
499805,Closed,275,2012-08-24 07:04:00-04,40,2012-08-24 07:08:00-04,43,T01143,Registered,02109,1974,Male
499806,Closed,247,2012-08-24 07:05:00-04,22,2012-08-24 07:09:00-04,20
499807,Closed,838,2012-08-24 07:06:00-04,76,2012-08-24 07:20:00-04,42
499809,Closed,928,2012-08-24 07:06:00-04,74,2012-08-24 07:21:00-04,10
499810,Closed,469,2012-08-24 07:07:00-04,22,2012-08-24 07:15:00-04,6
499811,Closed,313,2012-08-24 07:07:00-04,53,2012-08-24 07:13:00-04,36
499812,Closed,365,2012-08-24 07:08:00-04,16,2012-08-24 07:14:00-04,39
499813,Closed,387,2012-08-24 07:08:00-04,38,2012-08-24 07:14:00-04,35,T01144,Registered,01826,1966,Male
499814,Closed,570,2012-08-24 07:08:00-04,36,2012-08-24 07:17:00-04,48
499815,Closed,621,2012-08-24 07:08:00-04,43,2012-08-24 07:18:00-04,50,T01331,Registered,02025,1970,Male
499816,Closed,620,2012-08-24 07:08:00-04,43,2012-08-24 07:18:00-04,50
499817,Closed,312,2012-08-24 07:08:00-04,38,2012-08-24 07:13:00-04,20,T01429,Registered,01864,1956,Male
499818,Closed,2119,2012-08-24 07:13:00-04,41,2012-08-24 07:48:00-04,48
499822,Closed,565,2012-08-24 07:09:00-04,43,2012-08-24 07:19:00-04,42,T01143,Casual,,,
499824,Closed,773,2012-08-24 07:09:00-04,66,2012-08-24 07:22:00-04,14
499827,Closed,1381,2012-08-24 07:09:00-04,74,2012-08-24 07:32:00-04,57
499828,Closed,801,2012-08-24 07:10:00-04,41,2012-08-24 07:23:00-04,80,T01232,Registered,02446,1977,Male
499829,Closed,913,2012-08-24 07:10:00-04,75,2012-08-24 07:25:00-04,13
499830,Closed,196,2012-08-24 07:10:00-04,46,2012-08-24 07:13:00-04,55,T01224,Registered,02446,1984,Male
499831,Closed,680,2012-08-24 07:10:00-04,84,2012-08-24 07:21:00-04,23
499832,Closed,997,2012-08-24 07:10:00-04,54,2012-08-24 07:27:00-04,14
499833,Closed,399,2012-08-24 07:10:00-04,69,2012-08-24 07:17:00-04,11
499834,Closed,1088,2012-08-24 07:12:00-04,69,2012-08-24 07:30:00-04,72
499835,Closed,612,2012-08-24 07:12:00-04,40,2012-08-24 07:23:00-04,31,T01111,Registered,02129,1990,Male
499836,Closed,591,2012-08-24 07:13:00-04,26,2012-08-24 07:23:00-04,64
499837,Closed,312,2012-08-24 07:13:00-04,58,2012-08-24 07:19:00-04,61
499838,Closed,380,2012-08-24 07:14:00-04,63,2012-08-24 07:20:00-04,31
499840,Closed,291,2012-08-24 07:16:00-04,34,2012-08-24 07:21:00-04,53
499841,Closed,430,2012-08-24 07:16:00-04,16,2012-08-24 07:23:00-04,54
499842,Closed,212,2012-08-24 07:17:00-04,58,2012-08-24 07:20:00-04,50
499843,Closed,673,2012-08-24 07:18:00-04,39,2012-08-24 07:29:00-04,14
499844,Closed,390,2012-08-24 07:18:00-04,26,2012-08-24 07:25:00-04,35,T01169,Registered,02118,1962,Male
499845,Closed,998,2012-08-24 07:20:00-04,53,2012-08-24 07:37:00-04,22
499846,Closed,474,2012-08-24 07:21:00-04,22,2012-08-24 07:28:00-04,60
499847,Closed,296,2012-08-24 07:22:00-04,25,2012-08-24 07:27:00-04,61,T01278,Registered,02118,1969,Male
499848,Closed,499,2012-08-24 07:22:00-04,41,2012-08-24 07:30:00-04,33,T01184,Registered,02134,1983,Male
499849,Closed,497,2012-08-24 07:22:00-04,58,2012-08-24 07:31:00-04,21
499850,Closed,325,2012-08-24 07:23:00-04,38,2012-08-24 07:29:00-04,6,T01235,Casual,,,
499851,Closed,272,2012-08-24 07:23:00-04,38,2012-08-24 07:27:00-04,43,T01350,Registered,01915,1979,Male
499853,Closed,852,2012-08-24 07:23:00-04,38,2012-08-24 07:37:00-04,80,T01310,Registered,01923,1963,Male
499854,Closed,330,2012-08-24 07:23:00-04,35,2012-08-24 07:29:00-04,43,T01144,Registered,02138,1954,Male
499855,Closed,398,2012-08-24 07:24:00-04,22,2012-08-24 07:30:00-04,38
499856,Closed,684,2012-08-24 07:25:00-04,38,2012-08-24 07:36:00-04,31,T01056,Registered,02421,1966,Male
499857,Closed,422,2012-08-24 07:25:00-04,58,2012-08-24 07:32:00-04,61
499858,Closed,700,2012-08-24 07:25:00-04,32,2012-08-24 07:37:00-04,80,T01080,Registered,02215,1988,Male
499859,Closed,1286,2012-08-24 07:25:00-04,22,2012-08-24 07:46:00-04,3
499860,Closed,663,2012-08-24 07:25:00-04,38,2012-08-24 07:36:00-04,31
499861,Closed,305,2012-08-24 07:27:00-04,60,2012-08-24 07:32:00-04,54
499862,Closed,1090,2012-08-24 07:27:00-04,51,2012-08-24 07:46:00-04,22
499863,Closed,74,2012-08-24 07:28:00-04,3,2012-08-24 07:29:00-04,14
499864,Closed,833,2012-08-24 07:29:00-04,22,2012-08-24 07:43:00-04,39
499865,Closed,899,2012-08-24 07:29:00-04,52,2012-08-24 07:44:00-04,38
499866,Closed,1015,2012-08-24 07:29:00-04,38,2012-08-24 07:46:00-04,52
499870,Closed,1055,2012-08-24 07:30:00-04,68,2012-08-24 07:48:00-04,60
499871,Closed,815,2012-08-24 07:30:00-04,39,2012-08-24 07:44:00-04,12,T01054,Registered,02118,,Female
499872,Closed,236,2012-08-24 07:31:00-04,64,2012-08-24 07:35:00-04,43,T01284,Registered,02210,1983,Male
499873,Closed,711,2012-08-24 07:31:00-04,19,2012-08-24 07:43:00-04,57
499874,Closed,811,2012-08-24 07:32:00-04,6,2012-08-24 07:45:00-04,23,T01235,Casual,,,
499875,Closed,380,2012-08-24 07:32:00-04,60,2012-08-24 07:38:00-04,22
499876,Closed,150,2012-08-24 07:32:00-04,22,2012-08-24 07:35:00-04,64
499877,Closed,277,2012-08-24 07:32:00-04,25,2012-08-24 07:37:00-04,36
499878,Closed,778,2012-08-24 07:33:00-04,60,2012-08-24 07:45:00-04,10,T01400,Registered,02114,1983,Female
499879,Closed,148,2012-08-24 07:34:00-04,35,2012-08-24 07:36:00-04,48
499880,Closed,682,2012-08-24 07:34:00-04,20,2012-08-24 07:46:00-04,22
499881,Closed,493,2012-08-24 07:34:00-04,61,2012-08-24 07:43:00-04,39,T01278,Registered,02116,1987,Male
499882,Closed,927,2012-08-24 07:35:00-04,53,2012-08-24 07:50:00-04,48
499883,Closed,324,2012-08-24 07:36:00-04,35,2012-08-24 07:41:00-04,58,T01169,Registered,02108,1981,Male
499884,Closed,1163,2012-08-24 07:36:00-04,78,2012-08-24 07:55:00-04,22
499885,Closed,201,2012-08-24 07:36:00-04,4,2012-08-24 07:39:00-04,42
499886,Closed,501,2012-08-24 07:36:00-04,26,2012-08-24 07:45:00-04,35,T01091,Registered,01950,1978,Male
499887,Closed,346,2012-08-24 07:38:00-04,31,2012-08-24 07:44:00-04,22
499888,Closed,624,2012-08-24 07:38:00-04,22,2012-08-24 07:48:00-04,20
499889,Closed,650,2012-08-24 07:38:00-04,40,2012-08-24 07:49:00-04,22,T01155,Casual,,,
499890,Closed,215,2012-08-24 07:39:00-04,47,2012-08-24 07:42:00-04,23,T01151,Registered,02113,1990,Male
499891,Closed,1807,2012-08-24 07:39:00-04,30,2012-08-24 08:09:00-04,81,T01341,Casual,,,
499892,Closed,906,2012-08-24 07:39:00-04,10,2012-08-24 07:54:00-04,74
499893,Closed,380,2012-08-24 07:39:00-04,14,2012-08-24 07:46:00-04,5
499894,Closed,424,2012-08-24 07:40:00-04,22,2012-08-24 07:47:00-04,40
499896,Closed,303,2012-08-24 07:41:00-04,38,2012-08-24 07:46:00-04,48
499897,Closed,478,2012-08-24 07:41:00-04,33,2012-08-24 07:49:00-04,67,T01184,Registered,02215,1993,Male
499898,Closed,871,2012-08-24 07:41:00-04,40,2012-08-24 07:56:00-04,50,T01007,Registered,02109,1985,Male
499899,Closed,570,2012-08-24 07:41:00-04,58,2012-08-24 07:51:00-04,63,T01169,Registered,02116,1967,Male
499901,Closed,410,2012-08-24 07:41:00-04,38,2012-08-24 07:48:00-04,48
499902,Closed,899,2012-08-24 07:42:00-04,69,2012-08-24 07:57:00-04,12,T01344,Casual,,,
499903,Closed,729,2012-08-24 07:42:00-04,22,2012-08-24 07:54:00-04,12
499904,Closed,1215,2012-08-24 07:42:00-04,76,2012-08-24 08:02:00-04,14
499905,Closed,586,2012-08-24 07:42:00-04,38,2012-08-24 07:52:00-04,31,T01211,Registered,01950,1980,Male
499906,Closed,620,2012-08-24 07:42:00-04,81,2012-08-24 07:53:00-04,53,T01002,Registered,02108,1960,Male
499907,Closed,577,2012-08-24 07:43:00-04,53,2012-08-24 07:52:00-04,23
499908,Closed,941,2012-08-24 07:43:00-04,38,2012-08-24 07:59:00-04,49
499909,Closed,1180,2012-08-24 07:43:00-04,4,2012-08-24 08:03:00-04,11
499911,Closed,450,2012-08-24 07:44:00-04,62,2012-08-24 07:52:00-04,32
499912,Closed,784,2012-08-24 07:44:00-04,8,2012-08-24 07:57:00-04,33
499913,Closed,810,2012-08-24 07:45:00-04,60,2012-08-24 07:58:00-04,23
499914,Closed,318,2012-08-24 07:45:00-04,50,2012-08-24 07:50:00-04,54
499915,Closed,1869,2012-08-24 07:45:00-04,60,2012-08-24 08:17:00-04,72
499916,Closed,260,2012-08-24 07:45:00-04,38,2012-08-24 07:50:00-04,44
499917,Closed,707,2012-08-24 07:46:00-04,50,2012-08-24 07:58:00-04,35
499919,Closed,617,2012-08-24 07:47:00-04,16,2012-08-24 07:57:00-04,75
499920,Closed,423,2012-08-24 07:47:00-04,25,2012-08-24 07:54:00-04,50,T01193,Registered,02118,1947,Female
499921,Closed,1353,2012-08-24 07:47:00-04,62,2012-08-24 08:10:00-04,81
499922,Closed,702,2012-08-24 07:47:00-04,59,2012-08-24 07:59:00-04,57,T01206,Registered,02215,1965,Female
499923,Closed,397,2012-08-24 07:47:00-04,61,2012-08-24 07:54:00-04,33,T01244,Registered,02762,1970,Male
499924,Closed,674,2012-08-24 07:47:00-04,60,2012-08-24 07:59:00-04,61,T01182,Registered,02114,1983,Male
499925,Closed,1392,2012-08-24 07:48:00-04,46,2012-08-24 08:12:00-04,17
499926,Closed,288,2012-08-24 07:48:00-04,42,2012-08-24 07:53:00-04,35
499927,Closed,331,2012-08-24 07:49:00-04,4,2012-08-24 07:54:00-04,59
499928,Closed,758,2012-08-24 07:49:00-04,53,2012-08-24 08:01:00-04,49
499929,Closed,419,2012-08-24 07:49:00-04,36,2012-08-24 07:56:00-04,67
499930,Closed,1640,2012-08-24 07:49:00-04,73,2012-08-24 08:16:00-04,16
499931,Closed,198,2012-08-24 07:49:00-04,53,2012-08-24 07:52:00-04,61
499932,Closed,1639,2012-08-24 07:49:00-04,47,2012-08-24 08:17:00-04,72
499933,Closed,210,2012-08-24 07:49:00-04,55,2012-08-24 07:53:00-04,36,T01224,Registered,02215,1988,Female
499934,Closed,556,2012-08-24 07:50:00-04,22,2012-08-24 08:00:00-04,39
499935,Closed,415,2012-08-24 07:50:00-04,4,2012-08-24 07:57:00-04,22
499936,Closed,1357,2012-08-24 07:51:00-04,9,2012-08-24 08:14:00-04,50,T01124,Casual,,,
499937,Closed,378,2012-08-24 07:50:00-04,43,2012-08-24 07:57:00-04,38
499938,Closed,459,2012-08-24 07:50:00-04,54,2012-08-24 07:58:00-04,21
499939,Closed,129,2012-08-24 07:51:00-04,22,2012-08-24 07:53:00-04,48,T01155,Registered,02124,1983,Male
499940,Closed,735,2012-08-24 07:51:00-04,61,2012-08-24 08:03:00-04,11
499941,Closed,469,2012-08-24 07:51:00-04,20,2012-08-24 07:59:00-04,50,T01219,Registered,02109,1974,Male
499942,Closed,245,2012-08-24 07:51:00-04,22,2012-08-24 07:55:00-04,43
499943,Closed,756,2012-08-24 07:51:00-04,66,2012-08-24 08:04:00-04,33
499944,Closed,519,2012-08-24 07:51:00-04,43,2012-08-24 08:00:00-04,49,T01144,Registered,02043,1975,Male
499945,Closed,1363,2012-08-24 07:52:00-04,69,2012-08-24 08:15:00-04,72
499946,Closed,389,2012-08-24 07:52:00-04,39,2012-08-24 07:58:00-04,52
