id,status,duration,start_date,start_station,end_date,end_station
9726,Closed,10659471,2011-08-06 16:02:00-04,52,2011-12-08 00:00:00-05,
15931,Closed,10196477,2011-08-12 00:38:00-04,36,2011-12-08 00:00:00-05,
29038,Closed,759578,2011-08-21 12:44:00-04,16,2011-08-30 07:44:00-04,37
30170,Closed,9340553,2011-08-21 22:24:00-04,35,2011-12-08 00:00:00-05,
31067,Closed,2923342,2011-08-22 16:59:00-04,24,2011-09-25 13:01:00-04,44
31618,Closed,9260227,2011-08-22 20:42:00-04,24,2011-12-08 00:00:00-05,
31674,Closed,9257258,2011-08-22 21:32:00-04,44,2011-12-08 00:00:00-05,64
33194,Closed,477522,2011-08-23 19:44:00-04,22,2011-08-29 08:24:00-04,49
34025,Closed,97589,2011-08-24 13:12:00-04,43,2011-08-25 16:19:00-04,43
34194,Closed,324899,2011-08-24 15:12:00-04,39,2011-08-28 09:27:00-04,39
34270,Closed,86439,2011-08-24 15:58:00-04,8,2011-08-25 15:59:00-04,8
34387,Closed,66563,2011-08-24 16:55:00-04,36,2011-08-25 11:24:00-04,16
34389,Closed,66531,2011-08-24 16:56:00-04,36,2011-08-25 11:25:00-04,16
34571,Closed,50664,2011-08-24 17:50:00-04,42,2011-08-25 07:55:00-04,42
34660,Closed,136697,2011-08-24 18:26:00-04,24,2011-08-26 08:24:00-04,27
34669,Closed,137689,2011-08-24 18:28:00-04,36,2011-08-26 08:42:00-04,38
34732,Closed,67028,2011-08-24 18:49:00-04,33,2011-08-25 13:26:00-04,33
34924,Closed,94107,2011-08-24 20:20:00-04,50,2011-08-25 22:28:00-04,49
34934,Closed,59788,2011-08-24 20:35:00-04,49,2011-08-25 13:12:00-04,55
35020,Closed,37402,2011-08-24 22:05:00-04,20,2011-08-25 08:28:00-04,33
35038,Closed,60786,2011-08-24 22:24:00-04,53,2011-08-25 15:17:00-04,33
35087,Closed,659,2011-08-24 23:54:00-04,57,2011-08-25 00:05:00-04,56
35088,Closed,203,2011-08-25 00:00:00-04,14,2011-08-25 00:03:00-04,3
35089,Closed,327,2011-08-25 00:05:00-04,3,2011-08-25 00:11:00-04,34
35090,Closed,444,2011-08-25 00:10:00-04,57,2011-08-25 00:20:00-04,49
35091,Closed,239,2011-08-25 00:15:00-04,57,2011-08-25 00:19:00-04,55
35092,Closed,1071,2011-08-25 00:25:00-04,21,2011-08-25 00:43:00-04,9
35093,Closed,917,2011-08-25 00:27:00-04,57,2011-08-25 00:42:00-04,40
35094,Closed,72226,2011-08-25 00:47:00-04,10,2011-08-25 20:50:00-04,8
35095,Closed,2381,2011-08-25 00:56:00-04,56,2011-08-25 01:35:00-04,41
35096,Closed,2280,2011-08-25 00:58:00-04,56,2011-08-25 01:36:00-04,41
35097,Closed,1442,2011-08-25 00:59:00-04,56,2011-08-25 01:23:00-04,8
35098,Closed,2105,2011-08-25 01:00:00-04,56,2011-08-25 01:36:00-04,41
35099,Closed,255,2011-08-25 01:01:00-04,55,2011-08-25 01:05:00-04,57
35100,Closed,680,2011-08-25 01:09:00-04,39,2011-08-25 01:21:00-04,39
35102,Closed,4146,2011-08-25 01:35:00-04,41,2011-08-25 02:44:00-04,41
35103,Closed,3984,2011-08-25 01:35:00-04,41,2011-08-25 02:41:00-04,9
35104,Closed,2463,2011-08-25 01:36:00-04,46,2011-08-25 02:17:00-04,41
35105,Closed,4114,2011-08-25 01:35:00-04,41,2011-08-25 02:44:00-04,41
35106,Closed,2458,2011-08-25 01:37:00-04,46,2011-08-25 02:18:00-04,41
35107,Closed,363,2011-08-25 01:44:00-04,33,2011-08-25 01:50:00-04,9
35108,Closed,744,2011-08-25 02:13:00-04,41,2011-08-25 02:25:00-04,56
35109,Closed,728,2011-08-25 02:13:00-04,41,2011-08-25 02:25:00-04,56
35110,Closed,676,2011-08-25 02:13:00-04,41,2011-08-25 02:25:00-04,56
35111,Closed,640,2011-08-25 02:14:00-04,41,2011-08-25 02:25:00-04,56
35112,Closed,1622,2011-08-25 02:17:00-04,24,2011-08-25 02:44:00-04,47
35113,Closed,650,2011-08-25 02:22:00-04,35,2011-08-25 02:33:00-04,57
35114,Closed,820,2011-08-25 02:40:00-04,33,2011-08-25 02:54:00-04,27
35115,Closed,673,2011-08-25 05:15:00-04,27,2011-08-25 05:26:00-04,33
35116,Closed,1005,2011-08-25 05:38:00-04,33,2011-08-25 05:55:00-04,18
35117,Closed,866,2011-08-25 05:42:00-04,32,2011-08-25 05:56:00-04,49
35119,Closed,794,2011-08-25 05:45:00-04,53,2011-08-25 05:58:00-04,6
35120,Closed,242,2011-08-25 05:46:00-04,45,2011-08-25 05:50:00-04,5
35121,Closed,1625,2011-08-25 06:05:00-04,17,2011-08-25 06:32:00-04,23
35122,Closed,1664,2011-08-25 06:05:00-04,17,2011-08-25 06:33:00-04,23
35123,Closed,314,2011-08-25 06:04:00-04,21,2011-08-25 06:10:00-04,50
35124,Closed,693,2011-08-25 06:05:00-04,16,2011-08-25 06:16:00-04,50
