id,status,duration,start_date,start_station,end_date,end_station
448883,Closed,563800,2012-08-07 20:16:00-04,36,2012-08-14 08:53:00-04,74,T01322,Casual,,,
460735,Closed,60466,2012-08-11 22:23:00-04,19,2012-08-12 15:11:00-04,19,T01054,Registered,02215,1989,Male
460795,Closed,3190,2012-08-11 23:24:00-04,56,2012-08-12 00:17:00-04,12,T01448,Registered,02120,1964,Male
460798,Closed,1865,2012-08-11 23:32:00-04,42,2012-08-12 00:03:00-04,54
460799,Closed,1946,2012-08-11 23:32:00-04,48,2012-08-12 00:04:00-04,19,T01408,Casual,,,
460800,Closed,1804,2012-08-11 23:33:00-04,42,2012-08-12 00:03:00-04,54
460801,Closed,1976,2012-08-11 23:32:00-04,48,2012-08-12 00:05:00-04,19
460813,Closed,1599,2012-08-11 23:40:00-04,60,2012-08-12 00:07:00-04,60
460814,Closed,1598,2012-08-11 23:41:00-04,60,2012-08-12 00:07:00-04,60
460815,Closed,1096,2012-08-11 23:44:00-04,50,2012-08-12 00:02:00-04,49,T01106,Casual,,,
460818,Closed,1047,2012-08-11 23:48:00-04,75,2012-08-12 00:05:00-04,47
460823,Closed,1240,2012-08-11 23:50:00-04,21,2012-08-12 00:10:00-04,15
460824,Closed,1170,2012-08-11 23:50:00-04,32,2012-08-12 00:10:00-04,32
460825,Closed,840,2012-08-11 23:51:00-04,9,2012-08-12 00:05:00-04,45
460826,Closed,1009,2012-08-11 23:53:00-04,32,2012-08-12 00:10:00-04,32
460827,Closed,1204,2012-08-11 23:57:00-04,48,2012-08-12 00:17:00-04,53
460828,Closed,1237,2012-08-11 23:57:00-04,48,2012-08-12 00:17:00-04,53
460829,Closed,677,2012-08-11 23:59:00-04,38,2012-08-12 00:10:00-04,54
460830,Closed,690,2012-08-11 23:58:00-04,38,2012-08-12 00:10:00-04,54
460831,Closed,487,2012-08-11 23:57:00-04,36,2012-08-12 00:06:00-04,6
460832,Closed,654,2012-08-11 23:59:00-04,38,2012-08-12 00:10:00-04,54
460833,Closed,729,2012-08-11 23:58:00-04,52,2012-08-12 00:10:00-04,54,T01368,Registered,02115,1970,Male
460834,Closed,683,2012-08-11 23:59:00-04,38,2012-08-12 00:10:00-04,54
460835,Closed,8178,2012-08-12 00:03:00-04,33,2012-08-12 02:20:00-04,33
460836,Closed,8098,2012-08-12 00:04:00-04,33,2012-08-12 02:19:00-04,33
460837,Closed,409,2012-08-12 00:02:00-04,42,2012-08-12 00:09:00-04,21
460838,Closed,738,2012-08-12 00:03:00-04,49,2012-08-12 00:15:00-04,48,T01106,Casual,,,
460839,Closed,1412,2012-08-12 00:03:00-04,21,2012-08-12 00:27:00-04,9,T01233,Registered,02446,1977,Female
460840,Closed,933,2012-08-12 00:05:00-04,36,2012-08-12 00:21:00-04,76
460841,Closed,580,2012-08-12 00:06:00-04,41,2012-08-12 00:16:00-04,41,T01105,Registered,02134,1990,Male
460842,Closed,281,2012-08-12 00:07:00-04,47,2012-08-12 00:12:00-04,40
460843,Closed,4804,2012-08-12 00:10:00-04,50,2012-08-12 01:30:00-04,36
460844,Closed,4788,2012-08-12 00:10:00-04,50,2012-08-12 01:30:00-04,36,T01314,Casual,,,
460845,Closed,863,2012-08-12 00:10:00-04,21,2012-08-12 00:24:00-04,47
460846,Closed,698,2012-08-12 00:12:00-04,23,2012-08-12 00:23:00-04,47
460847,Closed,348,2012-08-12 00:14:00-04,49,2012-08-12 00:20:00-04,4
460848,Closed,434,2012-08-12 00:16:00-04,34,2012-08-12 00:23:00-04,14
460849,Closed,389,2012-08-12 00:16:00-04,34,2012-08-12 00:23:00-04,14
460850,Closed,836,2012-08-12 00:19:00-04,54,2012-08-12 00:33:00-04,61
460851,Closed,811,2012-08-12 00:18:00-04,54,2012-08-12 00:32:00-04,61
460852,Closed,799,2012-08-12 00:19:00-04,54,2012-08-12 00:32:00-04,61,T01368,Casual,,,
460853,Closed,768,2012-08-12 00:19:00-04,54,2012-08-12 00:32:00-04,61
460854,Closed,1188,2012-08-12 00:19:00-04,47,2012-08-12 00:39:00-04,22
460855,Closed,1159,2012-08-12 00:19:00-04,47,2012-08-12 00:39:00-04,22
460856,Closed,360,2012-08-12 00:19:00-04,31,2012-08-12 00:25:00-04,20
460857,Closed,1127,2012-08-12 00:20:00-04,47,2012-08-12 00:39:00-04,22
460858,Closed,1817,2012-08-12 00:22:00-04,8,2012-08-12 00:52:00-04,60,T01327,Registered,02114,1970,Male
460859,Closed,1817,2012-08-12 00:22:00-04,8,2012-08-12 00:52:00-04,60,T01258,Registered,02114,1979,Female
460860,Closed,2564,2012-08-12 00:28:00-04,52,2012-08-12 01:11:00-04,52,T01013,Casual,,,
460861,Closed,2560,2012-08-12 00:28:00-04,52,2012-08-12 01:11:00-04,52
460862,Closed,344,2012-08-12 00:27:00-04,50,2012-08-12 00:33:00-04,60
460863,Closed,563,2012-08-12 00:27:00-04,11,2012-08-12 00:36:00-04,66
460864,Closed,793,2012-08-12 00:33:00-04,56,2012-08-12 00:46:00-04,53
460865,Closed,392,2012-08-12 00:33:00-04,80,2012-08-12 00:39:00-04,53,T01067,Registered,02215,1989,Male
460866,Closed,1255,2012-08-12 00:35:00-04,27,2012-08-12 00:56:00-04,54
460867,Closed,696,2012-08-12 00:36:00-04,33,2012-08-12 00:47:00-04,66,T01157,Casual,,,
460869,Closed,658,2012-08-12 00:37:00-04,60,2012-08-12 00:48:00-04,52
460870,Closed,173,2012-08-12 00:38:00-04,22,2012-08-12 00:41:00-04,43
460871,Closed,2102,2012-08-12 00:41:00-04,54,2012-08-12 01:16:00-04,37
460872,Closed,1195,2012-08-12 00:40:00-04,22,2012-08-12 01:00:00-04,33
460873,Closed,1161,2012-08-12 00:41:00-04,22,2012-08-12 01:00:00-04,33
460874,Closed,1133,2012-08-12 00:41:00-04,22,2012-08-12 01:00:00-04,33
460875,Closed,394,2012-08-12 00:43:00-04,33,2012-08-12 00:49:00-04,9
460876,Closed,210,2012-08-12 00:46:00-04,4,2012-08-12 00:50:00-04,49,T01072,Casual,,,
460877,Closed,885,2012-08-12 00:46:00-04,39,2012-08-12 01:01:00-04,19,T01141,Registered,02215,1980,Male
460878,Closed,1304,2012-08-12 00:48:00-04,74,2012-08-12 01:09:00-04,33
460879,Closed,361,2012-08-12 00:47:00-04,75,2012-08-12 00:53:00-04,53
460880,Closed,1405,2012-08-12 00:51:00-04,76,2012-08-12 01:15:00-04,59
460881,Closed,334,2012-08-12 00:52:00-04,64,2012-08-12 00:57:00-04,23
460882,Closed,560,2012-08-12 01:01:00-04,55,2012-08-12 01:10:00-04,30,T01285,Registered,02120,,Male
460883,Closed,700,2012-08-12 01:02:00-04,33,2012-08-12 01:14:00-04,69
460884,Closed,407,2012-08-12 01:04:00-04,61,2012-08-12 01:10:00-04,50
460885,Closed,747,2012-08-12 01:03:00-04,49,2012-08-12 01:15:00-04,39
460886,Closed,387,2012-08-12 01:04:00-04,61,2012-08-12 01:10:00-04,50
460887,Closed,642,2012-08-12 01:03:00-04,33,2012-08-12 01:13:00-04,69
460888,Closed,630,2012-08-12 01:03:00-04,33,2012-08-12 01:14:00-04,69
460889,Closed,562,2012-08-12 01:03:00-04,24,2012-08-12 01:12:00-04,47,T01295,Registered,02066,1987,Female
460890,Closed,2338,2012-08-12 01:07:00-04,48,2012-08-12 01:46:00-04,85
460891,Closed,2299,2012-08-12 01:06:00-04,48,2012-08-12 01:45:00-04,85,T01106,Casual,,,
460893,Closed,2568,2012-08-12 01:09:00-04,63,2012-08-12 01:52:00-04,76,T01037,Casual,,,
460894,Closed,2376,2012-08-12 01:11:00-04,22,2012-08-12 01:51:00-04,74,T01232,Casual,,,
460896,Closed,1755,2012-08-12 01:13:00-04,5,2012-08-12 01:42:00-04,27
460897,Closed,1788,2012-08-12 01:15:00-04,69,2012-08-12 01:45:00-04,47
460898,Closed,722,2012-08-12 01:22:00-04,16,2012-08-12 01:34:00-04,32
460899,Closed,155,2012-08-12 01:22:00-04,76,2012-08-12 01:25:00-04,75,T01176,Casual,,,
460900,Closed,673,2012-08-12 01:23:00-04,16,2012-08-12 01:34:00-04,32
460901,Closed,251,2012-08-12 01:23:00-04,38,2012-08-12 01:27:00-04,60
460902,Closed,2136,2012-08-12 01:29:00-04,22,2012-08-12 02:05:00-04,11
