id,status,duration,start_date,start_station,end_date,end_station
446104,Closed,107484,2012-08-07 07:55:00-04,36,2012-08-08 13:47:00-04,68
447550,Closed,87554,2012-08-07 16:02:00-04,52,2012-08-08 16:21:00-04,52
448600,Closed,22724,2012-08-07 19:05:00-04,37,2012-08-08 01:24:00-04,37
448601,Closed,22633,2012-08-07 19:05:00-04,37,2012-08-08 01:23:00-04,37
448610,Closed,22529,2012-08-07 19:09:00-04,37,2012-08-08 01:24:00-04,37
448862,Closed,69409,2012-08-07 20:09:00-04,22,2012-08-08 15:26:00-04,41
448883,Closed,563800,2012-08-07 20:16:00-04,36,2012-08-14 08:53:00-04,74,T01322,Casual,,,
449095,Closed,13890,2012-08-07 22:10:00-04,33,2012-08-08 02:01:00-04,33,T01360,Casual,,,
449096,Closed,13851,2012-08-07 22:11:00-04,33,2012-08-08 02:02:00-04,33
449127,Closed,12830,2012-08-07 22:27:00-04,33,2012-08-08 02:01:00-04,33
449128,Closed,12863,2012-08-07 22:27:00-04,33,2012-08-08 02:01:00-04,33
449134,Closed,12617,2012-08-07 22:31:00-04,33,2012-08-08 02:02:00-04,33
449135,Closed,12611,2012-08-07 22:31:00-04,33,2012-08-08 02:01:00-04,33
449148,Closed,12147,2012-08-07 22:39:00-04,33,2012-08-08 02:02:00-04,33
449214,Closed,5217,2012-08-07 23:24:00-04,80,2012-08-08 00:51:00-04,80
449221,Closed,2022,2012-08-07 23:33:00-04,35,2012-08-08 00:07:00-04,78
449224,Closed,4536,2012-08-07 23:37:00-04,67,2012-08-08 00:53:00-04,80
449241,Closed,491,2012-08-07 23:52:00-04,73,2012-08-08 00:01:00-04,17
449242,Closed,2353,2012-08-07 23:54:00-04,74,2012-08-08 00:33:00-04,68,T01147,Casual,,,
449243,Closed,1921,2012-08-08 00:01:00-04,74,2012-08-08 00:33:00-04,68
449244,Closed,209,2012-08-07 23:59:00-04,22,2012-08-08 00:02:00-04,54
449245,Closed,267,2012-08-07 23:59:00-04,30,2012-08-08 00:04:00-04,3
449247,Closed,655,2012-08-08 00:01:00-04,16,2012-08-08 00:12:00-04,45,T01209,Casual,,,
449248,Closed,553,2012-08-08 00:03:00-04,22,2012-08-08 00:12:00-04,16
449249,Closed,555,2012-08-08 00:11:00-04,42,2012-08-08 00:21:00-04,52
449250,Closed,456,2012-08-08 00:13:00-04,42,2012-08-08 00:21:00-04,52
449251,Closed,534,2012-08-08 00:14:00-04,50,2012-08-08 00:23:00-04,46
449252,Closed,490,2012-08-08 00:15:00-04,50,2012-08-08 00:23:00-04,46
449253,Closed,371,2012-08-08 00:18:00-04,61,2012-08-08 00:25:00-04,33
449254,Closed,532,2012-08-08 00:25:00-04,51,2012-08-08 00:34:00-04,52
449255,Closed,359,2012-08-08 00:29:00-04,47,2012-08-08 00:35:00-04,60,T01332,Casual,,,
449256,Closed,154,2012-08-08 00:34:00-04,22,2012-08-08 00:36:00-04,43
449261,Closed,2087,2012-08-08 00:43:00-04,68,2012-08-08 01:18:00-04,60,T01147,Casual,,,
449262,Closed,2071,2012-08-08 00:43:00-04,68,2012-08-08 01:18:00-04,60
449263,Closed,2020,2012-08-08 00:44:00-04,68,2012-08-08 01:18:00-04,60
449264,Closed,2017,2012-08-08 00:44:00-04,68,2012-08-08 01:18:00-04,60
449265,Closed,1469,2012-08-08 00:45:00-04,6,2012-08-08 01:09:00-04,66
449266,Closed,726,2012-08-08 00:54:00-04,68,2012-08-08 01:06:00-04,70
449267,Closed,1373,2012-08-08 00:54:00-04,69,2012-08-08 01:17:00-04,51
449268,Closed,824,2012-08-08 01:02:00-04,46,2012-08-08 01:15:00-04,60
449269,Closed,521,2012-08-08 01:18:00-04,75,2012-08-08 01:27:00-04,74
449270,Closed,1397,2012-08-08 01:19:00-04,17,2012-08-08 01:43:00-04,74,T01450,Casual,,,
449271,Closed,1108,2012-08-08 01:22:00-04,60,2012-08-08 01:41:00-04,10
449272,Closed,1121,2012-08-08 01:22:00-04,60,2012-08-08 01:41:00-04,10
449273,Closed,1075,2012-08-08 01:23:00-04,60,2012-08-08 01:41:00-04,10,T01147,Casual,,,
449275,Closed,387,2012-08-08 01:23:00-04,57,2012-08-08 01:30:00-04,67
449276,Closed,1556,2012-08-08 01:38:00-04,24,2012-08-08 02:04:00-04,22
449277,Closed,1578,2012-08-08 01:37:00-04,24,2012-08-08 02:04:00-04,22
