id,status,duration,start_date,start_station,end_date,end_station
537923,Closed,434698,2012-09-05 12:38:00-04,31,2012-09-10 13:23:00-04,
546666,Closed,1241,2012-09-08 00:11:00-04,50,2012-09-08 00:32:00-04,3
546667,Closed,377,2012-09-08 00:11:00-04,68,2012-09-08 00:17:00-04,17
546668,Closed,375,2012-09-08 00:15:00-04,11,2012-09-08 00:21:00-04,86
546669,Closed,340,2012-09-08 00:15:00-04,57,2012-09-08 00:21:00-04,5
546670,Closed,621,2012-09-08 00:18:00-04,67,2012-09-08 00:28:00-04,32
546671,Closed,785,2012-09-08 00:19:00-04,36,2012-09-08 00:32:00-04,3
546672,Closed,2961,2012-09-08 00:20:00-04,10,2012-09-08 01:10:00-04,10,T01136,Casual,,,
546673,Closed,2853,2012-09-08 00:22:00-04,10,2012-09-08 01:09:00-04,10,T01316,Casual,,,
546674,Closed,1068,2012-09-08 00:24:00-04,16,2012-09-08 00:42:00-04,44,T01272,Casual,,,
546675,Closed,1043,2012-09-08 00:25:00-04,16,2012-09-08 00:42:00-04,44,T01242,Casual,,,
546676,Closed,9,2012-09-08 00:26:00-04,48,2012-09-08 00:26:00-04,48
546677,Closed,909,2012-09-08 00:27:00-04,16,2012-09-08 00:42:00-04,44,T01216,Casual,,,
546678,Closed,305,2012-09-08 00:27:00-04,48,2012-09-08 00:32:00-04,22,T01308,Registered,02124,1974,Male
546679,Closed,2599,2012-09-08 00:28:00-04,21,2012-09-08 01:12:00-04,19
546680,Closed,336,2012-09-08 00:28:00-04,74,2012-09-08 00:34:00-04,17,T01251,Casual,,,
546681,Closed,461,2012-09-08 00:29:00-04,26,2012-09-08 00:37:00-04,21
546682,Closed,433,2012-09-08 00:28:00-04,21,2012-09-08 00:35:00-04,45
546684,Closed,265,2012-09-08 00:31:00-04,6,2012-09-08 00:35:00-04,54
546685,Closed,453,2012-09-08 00:36:00-04,49,2012-09-08 00:43:00-04,43,T01276,Registered,02128,1982,Male
546686,Closed,1195,2012-09-08 00:38:00-04,32,2012-09-08 00:58:00-04,63
546687,Closed,766,2012-09-08 00:39:00-04,75,2012-09-08 00:52:00-04,79,T01281,Registered,02143,1985,Male
546688,Closed,939,2012-09-08 00:40:00-04,23,2012-09-08 00:55:00-04,27
546689,Closed,328,2012-09-08 00:41:00-04,74,2012-09-08 00:46:00-04,68
546690,Closed,225,2012-09-08 00:43:00-04,27,2012-09-08 00:47:00-04,12
546691,Closed,535,2012-09-08 00:46:00-04,54,2012-09-08 00:55:00-04,57
546692,Closed,25,2012-09-08 00:47:00-04,16,2012-09-08 00:48:00-04,16
546693,Closed,763,2012-09-08 00:48:00-04,16,2012-09-08 01:01:00-04,85,T01373,Registered,02125,1983,Male
546694,Closed,254,2012-09-08 00:54:00-04,27,2012-09-08 00:58:00-04,30
546695,Closed,1036,2012-09-08 00:55:00-04,27,2012-09-08 01:12:00-04,25
546696,Closed,135,2012-09-08 01:04:00-04,35,2012-09-08 01:06:00-04,48
546697,Closed,1529,2012-09-08 01:07:00-04,33,2012-09-08 01:32:00-04,17
546698,Closed,1520,2012-09-08 01:07:00-04,33,2012-09-08 01:32:00-04,17,T01450,Registered,02163,1985,Male
546700,Closed,413,2012-09-08 01:08:00-04,32,2012-09-08 01:15:00-04,9
546701,Closed,614,2012-09-08 01:09:00-04,16,2012-09-08 01:19:00-04,45
546702,Closed,1851,2012-09-08 01:12:00-04,68,2012-09-08 01:42:00-04,77,T01132,Casual,,,
546703,Closed,609,2012-09-08 01:10:00-04,19,2012-09-08 01:20:00-04,5
546705,Closed,234,2012-09-08 01:10:00-04,23,2012-09-08 01:14:00-04,60
546706,Closed,525,2012-09-08 01:13:00-04,38,2012-09-08 01:21:00-04,40
546707,Closed,568,2012-09-08 01:11:00-04,20,2012-09-08 01:21:00-04,63
546708,Closed,858,2012-09-08 01:11:00-04,20,2012-09-08 01:26:00-04,51
546709,Closed,363,2012-09-08 01:13:00-04,70,2012-09-08 01:19:00-04,18
546710,Closed,243,2012-09-08 01:17:00-04,19,2012-09-08 01:21:00-04,33,T01439,Registered,02446,1989,Male
546711,Closed,1223,2012-09-08 01:18:00-04,24,2012-09-08 01:38:00-04,60,T01209,Casual,,,
546712,Closed,1556,2012-09-08 01:19:00-04,76,2012-09-08 01:45:00-04,87,T01150,Casual,,,
546713,Closed,1049,2012-09-08 01:20:00-04,24,2012-09-08 01:38:00-04,60,T01157,Casual,,,
546714,Closed,14,2012-09-08 01:20:00-04,33,2012-09-08 01:21:00-04,33
546717,Closed,745,2012-09-08 01:22:00-04,75,2012-09-08 01:34:00-04,46
546718,Closed,1072,2012-09-08 01:21:00-04,33,2012-09-08 01:39:00-04,39
546719,Closed,622,2012-09-08 01:22:00-04,24,2012-09-08 01:32:00-04,40
546720,Closed,1553,2012-09-08 01:23:00-04,20,2012-09-08 01:49:00-04,5
546721,Closed,1470,2012-09-08 01:26:00-04,20,2012-09-08 01:51:00-04,5
546722,Closed,523,2012-09-08 01:24:00-04,24,2012-09-08 01:33:00-04,40
546723,Closed,431,2012-09-08 01:26:00-04,32,2012-09-08 01:33:00-04,30,T01025,Casual,,,
546724,Closed,1428,2012-09-08 01:26:00-04,20,2012-09-08 01:50:00-04,5
546725,Closed,969,2012-09-08 01:30:00-04,72,2012-09-08 01:47:00-04,19
546726,Closed,469,2012-09-08 01:33:00-04,70,2012-09-08 01:41:00-04,15
546727,Closed,1434,2012-09-08 01:34:00-04,80,2012-09-08 01:59:00-04,80,T01279,Casual,,,
546729,Closed,558,2012-09-08 01:35:00-04,75,2012-09-08 01:44:00-04,53
546730,Closed,202,2012-09-08 01:36:00-04,6,2012-09-08 01:39:00-04,38
546731,Closed,478,2012-09-08 01:39:00-04,70,2012-09-08 01:47:00-04,70
546733,Closed,390,2012-09-08 01:40:00-04,70,2012-09-08 01:46:00-04,70
546736,Closed,913,2012-09-08 01:41:00-04,75,2012-09-08 01:56:00-04,26,T01405,Registered,02118,1984,Male
546737,Closed,546,2012-09-08 01:43:00-04,36,2012-09-08 01:52:00-04,50
546738,Closed,98,2012-09-08 01:43:00-04,36,2012-09-08 01:44:00-04,36
546739,Closed,1434,2012-09-08 01:45:00-04,47,2012-09-08 02:09:00-04,50
546740,Closed,286,2012-09-08 01:45:00-04,36,2012-09-08 01:50:00-04,55
546741,Closed,1787,2012-09-08 01:47:00-04,48,2012-09-08 02:17:00-04,17,T01013,Casual,,,
546742,Closed,1485,2012-09-08 01:46:00-04,45,2012-09-08 02:11:00-04,8,T01021,Registered,02215,1990,Male
546743,Closed,1671,2012-09-08 01:47:00-04,3,2012-09-08 02:15:00-04,54
546744,Closed,1271,2012-09-08 01:48:00-04,47,2012-09-08 02:09:00-04,50
546745,Closed,1616,2012-09-08 01:48:00-04,3,2012-09-08 02:15:00-04,54
546746,Closed,1069,2012-09-08 01:51:00-04,43,2012-09-08 02:09:00-04,43
546747,Closed,1610,2012-09-08 01:48:00-04,3,2012-09-08 02:15:00-04,54,T01099,Casual,,,
546748,Closed,847,2012-09-08 01:49:00-04,49,2012-09-08 02:03:00-04,39
546749,Closed,381,2012-09-08 01:49:00-04,70,2012-09-08 01:56:00-04,29
546750,Closed,356,2012-09-08 01:50:00-04,70,2012-09-08 01:56:00-04,29
546751,Closed,732,2012-09-08 01:50:00-04,43,2012-09-08 02:03:00-04,47,T01425,Casual,,,
546752,Closed,1355,2012-09-08 01:50:00-04,3,2012-09-08 02:13:00-04,54
546753,Closed,1480,2012-09-08 01:51:00-04,3,2012-09-08 02:16:00-04,54
546754,Closed,616,2012-09-08 01:50:00-04,22,2012-09-08 02:01:00-04,25
546755,Closed,2105,2012-09-08 01:51:00-04,24,2012-09-08 02:26:00-04,21,T01155,Casual,,,
546756,Closed,1797,2012-09-08 01:51:00-04,74,2012-09-08 02:21:00-04,30,T01069,Casual,,,
546757,Closed,689,2012-09-08 01:51:00-04,49,2012-09-08 02:03:00-04,39
546758,Closed,3821,2012-09-08 01:52:00-04,46,2012-09-08 02:55:00-04,46
546759,Closed,3770,2012-09-08 01:52:00-04,46,2012-09-08 02:55:00-04,46,T01327,Casual,,,
546760,Closed,3607,2012-09-08 01:54:00-04,46,2012-09-08 02:54:00-04,46
546761,Closed,2157,2012-09-08 01:55:00-04,49,2012-09-08 02:31:00-04,61
546762,Closed,85,2012-09-08 01:55:00-04,22,2012-09-08 01:56:00-04,22
546763,Closed,612,2012-09-08 01:55:00-04,33,2012-09-08 02:05:00-04,9
546764,Closed,75,2012-09-08 01:55:00-04,22,2012-09-08 01:56:00-04,22,T01308,Registered,02482,1988,Male
546765,Closed,793,2012-09-08 01:56:00-04,43,2012-09-08 02:09:00-04,43
546766,Closed,937,2012-09-08 01:56:00-04,36,2012-09-08 02:11:00-04,91
546767,Closed,1065,2012-09-08 01:58:00-04,75,2012-09-08 02:16:00-04,90,T01050,Casual,,,
546769,Closed,419,2012-09-08 02:05:00-04,36,2012-09-08 02:12:00-04,53
546770,Closed,801,2012-09-08 02:06:00-04,53,2012-09-08 02:19:00-04,75
546771,Closed,275,2012-09-08 02:06:00-04,70,2012-09-08 02:11:00-04,17,T01054,Casual,,,
546772,Closed,270,2012-09-08 02:06:00-04,32,2012-09-08 02:11:00-04,11
546773,Closed,1234,2012-09-08 02:09:00-04,43,2012-09-08 02:30:00-04,36
546774,Closed,1183,2012-09-08 02:10:00-04,43,2012-09-08 02:29:00-04,36
546775,Closed,934,2012-09-08 02:10:00-04,43,2012-09-08 02:26:00-04,50
546776,Closed,856,2012-09-08 02:10:00-04,43,2012-09-08 02:25:00-04,50
546778,Closed,1072,2012-09-08 02:12:00-04,43,2012-09-08 02:29:00-04,36
546779,Closed,608,2012-09-08 02:14:00-04,23,2012-09-08 02:24:00-04,16
546780,Closed,1405,2012-09-08 02:15:00-04,64,2012-09-08 02:39:00-04,54
546781,Closed,476,2012-09-08 02:14:00-04,74,2012-09-08 02:22:00-04,18
546783,Closed,828,2012-09-08 02:18:00-04,16,2012-09-08 02:31:00-04,6
546784,Closed,2190,2012-09-08 02:19:00-04,44,2012-09-08 02:56:00-04,65,T01255,Casual,,,
546785,Closed,2118,2012-09-08 02:21:00-04,44,2012-09-08 02:57:00-04,65
546788,Closed,1021,2012-09-08 02:24:00-04,20,2012-09-08 02:41:00-04,46
546789,Closed,1541,2012-09-08 02:24:00-04,20,2012-09-08 02:50:00-04,46
546790,Closed,296,2012-09-08 02:25:00-04,64,2012-09-08 02:30:00-04,31
546791,Closed,752,2012-09-08 02:24:00-04,22,2012-09-08 02:36:00-04,36
546792,Closed,573,2012-09-08 02:25:00-04,36,2012-09-08 02:35:00-04,52,T01122,Casual,,,
546793,Closed,722,2012-09-08 02:26:00-04,16,2012-09-08 02:38:00-04,13
546794,Closed,1400,2012-09-08 02:27:00-04,64,2012-09-08 02:50:00-04,45,T01208,Casual,,,
546795,Closed,1707,2012-09-08 02:28:00-04,44,2012-09-08 02:57:00-04,65
546796,Closed,422,2012-09-08 02:29:00-04,50,2012-09-08 02:36:00-04,49
546797,Closed,1625,2012-09-08 02:30:00-04,44,2012-09-08 02:57:00-04,65
546798,Closed,3799,2012-09-08 02:31:00-04,25,2012-09-08 03:34:00-04,16
546799,Closed,362,2012-09-08 02:29:00-04,50,2012-09-08 02:35:00-04,49
546800,Closed,3839,2012-09-08 02:30:00-04,25,2012-09-08 03:34:00-04,16
546801,Closed,306,2012-09-08 02:30:00-04,36,2012-09-08 02:36:00-04,52
546802,Closed,732,2012-09-08 02:30:00-04,76,2012-09-08 02:42:00-04,74
546803,Closed,741,2012-09-08 02:30:00-04,76,2012-09-08 02:43:00-04,74,T01176,Casual,,,
546804,Closed,1231,2012-09-08 02:31:00-04,64,2012-09-08 02:51:00-04,45,T01026,Casual,,,
546806,Closed,4092,2012-09-08 02:34:00-04,25,2012-09-08 03:42:00-04,45
546807,Closed,658,2012-09-08 02:32:00-04,76,2012-09-08 02:43:00-04,74
546809,Closed,1895,2012-09-08 02:36:00-04,30,2012-09-08 03:08:00-04,66
546810,Closed,400,2012-09-08 02:35:00-04,11,2012-09-08 02:42:00-04,45,T01114,Registered,02215,1982,Male
546811,Closed,514,2012-09-08 02:36:00-04,53,2012-09-08 02:45:00-04,68
546813,Closed,1298,2012-09-08 02:36:00-04,40,2012-09-08 02:57:00-04,21,T01388,Casual,,,
546814,Closed,457,2012-09-08 02:37:00-04,79,2012-09-08 02:45:00-04,68,T01125,Registered,02139,1987,Male
546815,Closed,1189,2012-09-08 02:39:00-04,52,2012-09-08 02:59:00-04,54
546816,Closed,1150,2012-09-08 02:40:00-04,52,2012-09-08 02:59:00-04,54,T01211,Casual,,,
546818,Closed,574,2012-09-08 02:41:00-04,50,2012-09-08 02:51:00-04,45
546819,Closed,497,2012-09-08 02:42:00-04,49,2012-09-08 02:50:00-04,16
546820,Closed,1303,2012-09-08 02:42:00-04,54,2012-09-08 03:04:00-04,3
546821,Closed,47821,2012-09-08 02:42:00-04,49,2012-09-08 15:59:00-04,16
546822,Closed,1295,2012-09-08 02:42:00-04,54,2012-09-08 03:04:00-04,3
546823,Closed,1253,2012-09-08 02:43:00-04,54,2012-09-08 03:04:00-04,3
546824,Closed,19095,2012-09-08 02:44:00-04,53,2012-09-08 08:02:00-04,75
546825,Closed,1219,2012-09-08 02:43:00-04,54,2012-09-08 03:04:00-04,3
546826,Closed,1230,2012-09-08 02:44:00-04,54,2012-09-08 03:04:00-04,3,T01099,Casual,,,
546827,Closed,324,2012-09-08 02:44:00-04,75,2012-09-08 02:50:00-04,72
546828,Closed,3010,2012-09-08 02:50:00-04,35,2012-09-08 03:40:00-04,35
546829,Closed,3047,2012-09-08 02:50:00-04,35,2012-09-08 03:40:00-04,35
546830,Closed,2850,2012-09-08 02:53:00-04,35,2012-09-08 03:40:00-04,35
546831,Closed,421,2012-09-08 02:52:00-04,67,2012-09-08 02:59:00-04,55
546832,Closed,2847,2012-09-08 02:53:00-04,35,2012-09-08 03:40:00-04,35
546833,Closed,803,2012-09-08 03:11:00-04,76,2012-09-08 03:24:00-04,88
546834,Closed,1267,2012-09-08 03:16:00-04,76,2012-09-08 03:37:00-04,30,T01163,Casual,,,
546835,Closed,169,2012-09-08 03:19:00-04,11,2012-09-08 03:22:00-04,32
546836,Closed,208,2012-09-08 03:27:00-04,88,2012-09-08 03:30:00-04,79
546838,Closed,515,2012-09-08 03:29:00-04,54,2012-09-08 03:38:00-04,52,T01211,Casual,,,
546839,Closed,274,2012-09-08 03:33:00-04,45,2012-09-08 03:37:00-04,5,T01114,Registered,02115,1981,Male
546841,Closed,669,2012-09-08 03:43:00-04,69,2012-09-08 03:55:00-04,55
546842,Closed,529,2012-09-08 03:49:00-04,12,2012-09-08 03:58:00-04,25
546843,Closed,460,2012-09-08 03:51:00-04,12,2012-09-08 03:58:00-04,25
546844,Closed,1131,2012-09-08 03:51:00-04,74,2012-09-08 04:10:00-04,36
546845,Closed,384,2012-09-08 03:53:00-04,5,2012-09-08 04:00:00-04,25
546846,Closed,731,2012-09-08 03:55:00-04,41,2012-09-08 04:08:00-04,10
546847,Closed,557,2012-09-08 04:04:00-04,22,2012-09-08 04:13:00-04,25
546848,Closed,1003,2012-09-08 04:07:00-04,43,2012-09-08 04:24:00-04,16
546849,Closed,980,2012-09-08 04:07:00-04,43,2012-09-08 04:23:00-04,16
546850,Closed,959,2012-09-08 04:20:00-04,74,2012-09-08 04:36:00-04,37
546851,Closed,1276,2012-09-08 04:48:00-04,66,2012-09-08 05:10:00-04,23
546852,Closed,649,2012-09-08 05:23:00-04,75,2012-09-08 05:33:00-04,84
546853,Closed,147,2012-09-08 05:47:00-04,20,2012-09-08 05:49:00-04,40,T01374,Casual,,,
546854,Closed,841,2012-09-08 05:58:00-04,54,2012-09-08 06:12:00-04,33
546856,Closed,333,2012-09-08 06:20:00-04,53,2012-09-08 06:26:00-04,58
546857,Closed,960,2012-09-08 06:20:00-04,32,2012-09-08 06:36:00-04,22,T01350,Registered,02215,1978,Male
546860,Closed,788,2012-09-08 06:21:00-04,76,2012-09-08 06:34:00-04,52,T01429,Registered,02139,1958,Female
546861,Closed,247,2012-09-08 06:29:00-04,64,2012-09-08 06:33:00-04,22
546862,Closed,1085,2012-09-08 06:36:00-04,33,2012-09-08 06:54:00-04,74,T01439,Registered,02215,1982,Male
546863,Closed,359,2012-09-08 06:39:00-04,27,2012-09-08 06:45:00-04,11
546864,Closed,2720,2012-09-08 06:45:00-04,8,2012-09-08 07:31:00-04,20,T01398,Casual,,,
546865,Closed,911,2012-09-08 06:50:00-04,61,2012-09-08 07:05:00-04,43
546866,Closed,620,2012-09-08 06:51:00-04,72,2012-09-08 07:02:00-04,79,T01334,Registered,02143,1989,Male
546867,Closed,1212,2012-09-08 06:53:00-04,16,2012-09-08 07:13:00-04,31
546868,Closed,784,2012-09-08 07:00:00-04,22,2012-09-08 07:13:00-04,52,T01350,Registered,02115,1959,Male
546871,Closed,1155,2012-09-08 07:18:00-04,33,2012-09-08 07:37:00-04,58
546873,Closed,455,2012-09-08 07:15:00-04,64,2012-09-08 07:23:00-04,42
546875,Closed,886,2012-09-08 07:21:00-04,40,2012-09-08 07:35:00-04,42,T01374,Casual,,,
546876,Closed,3222,2012-09-08 07:21:00-04,36,2012-09-08 08:15:00-04,36,T01151,Casual,,,
546877,Closed,675,2012-09-08 07:24:00-04,79,2012-09-08 07:35:00-04,72,T01334,Registered,02143,1989,Male
546878,Closed,649,2012-09-08 07:28:00-04,68,2012-09-08 07:39:00-04,61,T01057,Casual,,,
546879,Closed,11140,2012-09-08 07:28:00-04,85,2012-09-08 10:34:00-04,85
546880,Closed,618,2012-09-08 07:28:00-04,53,2012-09-08 07:38:00-04,50
546881,Closed,308,2012-09-08 07:29:00-04,13,2012-09-08 07:34:00-04,46,T01408,Registered,02145,1985,Male
546882,Closed,226,2012-09-08 07:29:00-04,51,2012-09-08 07:33:00-04,56
546883,Closed,1183,2012-09-08 07:31:00-04,8,2012-09-08 07:50:00-04,54
546884,Closed,5712,2012-09-08 07:31:00-04,53,2012-09-08 09:07:00-04,33
546885,Closed,421,2012-09-08 07:33:00-04,46,2012-09-08 07:40:00-04,14,T01327,Registered,02215,1979,Male
546886,Closed,544,2012-09-08 07:35:00-04,60,2012-09-08 07:44:00-04,22
546887,Closed,493,2012-09-08 07:36:00-04,60,2012-09-08 07:44:00-04,22
546888,Closed,1961,2012-09-08 07:36:00-04,26,2012-09-08 08:09:00-04,26,T01072,Registered,02118,1962,Female
546889,Closed,562,2012-09-08 07:37:00-04,46,2012-09-08 07:47:00-04,3
546891,Closed,528,2012-09-08 07:41:00-04,25,2012-09-08 07:50:00-04,26
546893,Closed,894,2012-09-08 07:46:00-04,76,2012-09-08 08:01:00-04,42
546895,Closed,504,2012-09-08 07:46:00-04,75,2012-09-08 07:55:00-04,19
546896,Closed,752,2012-09-08 07:49:00-04,42,2012-09-08 08:02:00-04,75
546897,Closed,451,2012-09-08 07:49:00-04,40,2012-09-08 07:57:00-04,22,T01078,Registered,02113,1973,Female
546898,Closed,5455,2012-09-08 07:50:00-04,41,2012-09-08 09:21:00-04,41,T01011,Registered,02134,1987,Male
546899,Closed,5571,2012-09-08 07:52:00-04,80,2012-09-08 09:25:00-04,71
546900,Closed,5522,2012-09-08 07:52:00-04,80,2012-09-08 09:24:00-04,71,T01279,Casual,,,
546901,Closed,1441,2012-09-08 07:53:00-04,56,2012-09-08 08:17:00-04,36
546902,Closed,888,2012-09-08 07:58:00-04,58,2012-09-08 08:13:00-04,33,T01285,Casual,,,
546903,Closed,1268,2012-09-08 07:58:00-04,58,2012-09-08 08:19:00-04,19
546904,Closed,245,2012-09-08 07:58:00-04,19,2012-09-08 08:02:00-04,34
546905,Closed,583,2012-09-08 07:59:00-04,84,2012-09-08 08:09:00-04,60
546906,Closed,355,2012-09-08 07:59:00-04,29,2012-09-08 08:05:00-04,74
546907,Closed,268,2012-09-08 08:00:00-04,60,2012-09-08 08:04:00-04,50
546908,Closed,286,2012-09-08 08:02:00-04,86,2012-09-08 08:07:00-04,11
546909,Closed,1107,2012-09-08 08:03:00-04,57,2012-09-08 08:21:00-04,18
546910,Closed,705,2012-09-08 08:04:00-04,75,2012-09-08 08:15:00-04,74
546911,Closed,14,2012-09-08 08:06:00-04,60,2012-09-08 08:06:00-04,60
546912,Closed,643,2012-09-08 08:06:00-04,60,2012-09-08 08:17:00-04,40,T01096,Registered,02115,1984,Female
546913,Closed,3,2012-09-08 08:07:00-04,60,2012-09-08 08:07:00-04,60,T01038,Registered,02139,1987,Male
546914,Closed,470,2012-09-08 08:07:00-04,60,2012-09-08 08:15:00-04,80
546915,Closed,587,2012-09-08 08:11:00-04,43,2012-09-08 08:21:00-04,49
546916,Closed,468,2012-09-08 08:14:00-04,10,2012-09-08 08:22:00-04,41
546918,Closed,194,2012-09-08 08:18:00-04,43,2012-09-08 08:22:00-04,40
546920,Closed,761,2012-09-08 08:18:00-04,66,2012-09-08 08:31:00-04,11,T01322,Registered,02134,1985,Female
546921,Closed,15436,2012-09-08 08:20:00-04,47,2012-09-08 12:38:00-04,47,T01165,Casual,,,
546922,Closed,15413,2012-09-08 08:20:00-04,47,2012-09-08 12:37:00-04,47,T01007,Casual,,,
546923,Closed,353,2012-09-08 08:20:00-04,66,2012-09-08 08:26:00-04,41
546924,Closed,706,2012-09-08 08:21:00-04,39,2012-09-08 08:33:00-04,23,T01113,Casual,,,
546925,Closed,1000,2012-09-08 08:21:00-04,4,2012-09-08 08:37:00-04,20
546926,Closed,2692,2012-09-08 08:24:00-04,24,2012-09-08 09:08:00-04,48,T01254,Casual,,,
546927,Closed,2637,2012-09-08 08:24:00-04,24,2012-09-08 09:08:00-04,48,T01040,Casual,,,
546928,Closed,244,2012-09-08 08:24:00-04,71,2012-09-08 08:28:00-04,79
546929,Closed,1266,2012-09-08 08:27:00-04,38,2012-09-08 08:48:00-04,33,T01098,Registered,02113,1974,Female
546930,Closed,4664,2012-09-08 08:29:00-04,26,2012-09-08 09:47:00-04,26,T01195,Casual,,,
546931,Closed,4656,2012-09-08 08:29:00-04,26,2012-09-08 09:47:00-04,26,T01072,Casual,,,
546932,Closed,178,2012-09-08 08:31:00-04,79,2012-09-08 08:34:00-04,71
546933,Closed,948,2012-09-08 08:33:00-04,16,2012-09-08 08:48:00-04,41
546934,Closed,568,2012-09-08 08:33:00-04,46,2012-09-08 08:42:00-04,27
546936,Closed,4965,2012-09-08 08:38:00-04,68,2012-09-08 10:00:00-04,76
546937,Closed,1344,2012-09-08 08:38:00-04,4,2012-09-08 09:01:00-04,86
546938,Closed,233,2012-09-08 08:38:00-04,26,2012-09-08 08:42:00-04,25
546939,Closed,490,2012-09-08 08:38:00-04,41,2012-09-08 08:47:00-04,10
546940,Closed,665,2012-09-08 08:39:00-04,45,2012-09-08 08:50:00-04,16
