id,status,duration,start_date,start_station,end_date,end_station
489103,Closed,595,2012-08-21 05:00:00-04,81,2012-08-21 05:13:00-04,81
489104,Closed,315,2012-08-21 05:03:00-04,81,2012-08-21 05:08:00-04,81,T01146,Casual,,,
489105,Closed,1690,2012-08-21 05:12:00-04,65,2012-08-21 05:40:00-04,53
489106,Closed,870,2012-08-21 05:16:00-04,23,2012-08-21 05:30:00-04,33,T01009,Registered,02134,1985,Male
489107,Closed,3714,2012-08-21 05:16:00-04,81,2012-08-21 06:18:00-04,54
489108,Closed,3716,2012-08-21 05:17:00-04,81,2012-08-21 06:19:00-04,54
489110,Closed,450,2012-08-21 05:33:00-04,33,2012-08-21 05:41:00-04,41,T01009,Registered,02134,1985,Male
489111,Closed,260,2012-08-21 05:36:00-04,40,2012-08-21 05:40:00-04,43
489112,Closed,806,2012-08-21 05:36:00-04,36,2012-08-21 05:50:00-04,43
489113,Closed,299,2012-08-21 05:42:00-04,51,2012-08-21 05:47:00-04,21,T01036,Registered,02118,1972,Male
489114,Closed,237,2012-08-21 05:42:00-04,43,2012-08-21 05:46:00-04,22
489115,Closed,250,2012-08-21 05:46:00-04,58,2012-08-21 05:50:00-04,50,T01232,Registered,03051,1961,Male
489116,Closed,741,2012-08-21 05:48:00-04,4,2012-08-21 06:00:00-04,40,T01099,Registered,02118,1981,Female
489117,Closed,706,2012-08-21 05:53:00-04,49,2012-08-21 06:04:00-04,47
489118,Closed,585,2012-08-21 05:54:00-04,57,2012-08-21 06:03:00-04,48
489119,Closed,318,2012-08-21 05:58:00-04,22,2012-08-21 06:03:00-04,6
489120,Closed,197,2012-08-21 06:02:00-04,58,2012-08-21 06:05:00-04,36,T01324,Registered,02108,1983,Female
489121,Closed,741,2012-08-21 06:03:00-04,85,2012-08-21 06:15:00-04,50
489122,Closed,725,2012-08-21 06:03:00-04,85,2012-08-21 06:15:00-04,50
489123,Closed,378,2012-08-21 06:05:00-04,58,2012-08-21 06:12:00-04,48
489124,Closed,550,2012-08-21 06:06:00-04,52,2012-08-21 06:15:00-04,72,T01387,Registered,02115,1956,Male
489125,Closed,437,2012-08-21 06:06:00-04,60,2012-08-21 06:13:00-04,36
489126,Closed,457,2012-08-21 06:06:00-04,21,2012-08-21 06:14:00-04,81,T01036,Registered,02115,1986,Female
489127,Closed,1081,2012-08-21 06:08:00-04,23,2012-08-21 06:26:00-04,31
489128,Closed,564,2012-08-21 06:10:00-04,36,2012-08-21 06:20:00-04,13,T01088,Registered,02116,1983,Male
489129,Closed,578,2012-08-21 06:11:00-04,39,2012-08-21 06:20:00-04,22
489130,Closed,373,2012-08-21 06:13:00-04,59,2012-08-21 06:19:00-04,60,T01449,Registered,02111,1971,Male
489131,Closed,741,2012-08-21 06:15:00-04,19,2012-08-21 06:27:00-04,35
489132,Closed,527,2012-08-21 06:15:00-04,39,2012-08-21 06:24:00-04,42
489133,Closed,709,2012-08-21 06:15:00-04,26,2012-08-21 06:27:00-04,6
489134,Closed,1409,2012-08-21 06:16:00-04,72,2012-08-21 06:39:00-04,18,T01047,Registered,02141,1976,Male
489135,Closed,316,2012-08-21 06:17:00-04,57,2012-08-21 06:22:00-04,13
489136,Closed,197,2012-08-21 06:17:00-04,22,2012-08-21 06:20:00-04,43
489137,Closed,345,2012-08-21 06:17:00-04,32,2012-08-21 06:23:00-04,5
489138,Closed,491,2012-08-21 06:19:00-04,38,2012-08-21 06:27:00-04,42,T01255,Registered,01915,1957,Male
489139,Closed,544,2012-08-21 06:19:00-04,38,2012-08-21 06:28:00-04,72,T01310,Registered,01923,1963,Male
489140,Closed,886,2012-08-21 06:19:00-04,38,2012-08-21 06:34:00-04,64
489141,Closed,167,2012-08-21 06:19:00-04,47,2012-08-21 06:22:00-04,48
489143,Closed,631,2012-08-21 06:23:00-04,42,2012-08-21 06:33:00-04,33
489146,Closed,584,2012-08-21 06:25:00-04,16,2012-08-21 06:35:00-04,13,T01224,Registered,02493,1963,Male
489147,Closed,1047,2012-08-21 06:25:00-04,58,2012-08-21 06:43:00-04,9
489148,Closed,283,2012-08-21 06:26:00-04,38,2012-08-21 06:31:00-04,43,T01006,Registered,01852,1978,Male
489149,Closed,645,2012-08-21 06:26:00-04,38,2012-08-21 06:37:00-04,24,T01400,Registered,01982,1976,Male
489150,Closed,406,2012-08-21 06:27:00-04,57,2012-08-21 06:33:00-04,49
489151,Closed,480,2012-08-21 06:27:00-04,54,2012-08-21 06:35:00-04,16
489152,Closed,402,2012-08-21 06:29:00-04,69,2012-08-21 06:35:00-04,11
489153,Closed,2016,2012-08-21 06:29:00-04,60,2012-08-21 07:02:00-04,60
489154,Closed,847,2012-08-21 06:30:00-04,76,2012-08-21 06:44:00-04,46,T01217,Registered,02139,1961,Female
489156,Closed,477,2012-08-21 06:30:00-04,40,2012-08-21 06:38:00-04,81
489157,Closed,715,2012-08-21 06:32:00-04,47,2012-08-21 06:44:00-04,50
489158,Closed,343,2012-08-21 06:32:00-04,53,2012-08-21 06:38:00-04,50
489159,Closed,703,2012-08-21 06:33:00-04,13,2012-08-21 06:45:00-04,14
489160,Closed,678,2012-08-21 06:34:00-04,30,2012-08-21 06:45:00-04,9,T01436,Registered,02115,1989,Female
489161,Closed,520,2012-08-21 06:35:00-04,38,2012-08-21 06:44:00-04,64,T01074,Registered,01938,1958,Male
489162,Closed,758,2012-08-21 06:37:00-04,77,2012-08-21 06:49:00-04,80
489163,Closed,661,2012-08-21 06:37:00-04,57,2012-08-21 06:48:00-04,48
489164,Closed,257,2012-08-21 06:37:00-04,47,2012-08-21 06:42:00-04,48,T01128,Registered,02113,1987,Male
489165,Closed,1145,2012-08-21 06:39:00-04,6,2012-08-21 06:58:00-04,11,T01200,Registered,02114,1981,Female
489166,Closed,522,2012-08-21 06:41:00-04,63,2012-08-21 06:49:00-04,50,T01308,Registered,02127,1971,Male
489167,Closed,885,2012-08-21 06:41:00-04,39,2012-08-21 06:56:00-04,38,T01180,Registered,02118,1983,Male
489168,Closed,1130,2012-08-21 06:41:00-04,26,2012-08-21 07:00:00-04,14,T01410,Registered,02118,1963,Male
489169,Closed,563,2012-08-21 06:42:00-04,18,2012-08-21 06:51:00-04,37,T01205,Registered,02141,1976,Male
489170,Closed,212,2012-08-21 06:42:00-04,25,2012-08-21 06:45:00-04,16,T01025,Registered,02118,1987,Male
489171,Closed,348,2012-08-21 06:43:00-04,22,2012-08-21 06:49:00-04,42
489173,Closed,260,2012-08-21 06:44:00-04,22,2012-08-21 06:48:00-04,43,T01278,Registered,01760,1974,Female
489174,Closed,870,2012-08-21 06:44:00-04,4,2012-08-21 06:59:00-04,47
489175,Closed,459,2012-08-21 06:45:00-04,22,2012-08-21 06:52:00-04,6
489176,Closed,290,2012-08-21 06:45:00-04,22,2012-08-21 06:50:00-04,20
489177,Closed,376,2012-08-21 06:46:00-04,22,2012-08-21 06:52:00-04,40
489178,Closed,538,2012-08-21 06:47:00-04,41,2012-08-21 06:56:00-04,62,T01091,Casual,,,
489179,Closed,333,2012-08-21 06:46:00-04,35,2012-08-21 06:52:00-04,44,T01024,Registered,01983,1953,Male
489180,Closed,546,2012-08-21 06:46:00-04,16,2012-08-21 06:55:00-04,22,T01025,Registered,02116,1981,Male
489181,Closed,293,2012-08-21 06:47:00-04,53,2012-08-21 06:52:00-04,36
489182,Closed,421,2012-08-21 06:47:00-04,47,2012-08-21 06:54:00-04,22
489183,Closed,337,2012-08-21 06:47:00-04,60,2012-08-21 06:53:00-04,50
489184,Closed,956,2012-08-21 06:49:00-04,22,2012-08-21 07:05:00-04,40
489185,Closed,2083,2012-08-21 06:53:00-04,21,2012-08-21 07:27:00-04,21
489186,Closed,387,2012-08-21 06:50:00-04,42,2012-08-21 06:56:00-04,52
489187,Closed,445,2012-08-21 06:50:00-04,38,2012-08-21 06:58:00-04,64,T01094,Registered,01720,1967,Male
489188,Closed,314,2012-08-21 06:51:00-04,38,2012-08-21 06:56:00-04,43
489189,Closed,1237,2012-08-21 06:51:00-04,38,2012-08-21 07:11:00-04,14,T01131,Registered,01460,1966,Male
489190,Closed,1400,2012-08-21 06:51:00-04,38,2012-08-21 07:14:00-04,14
489191,Closed,302,2012-08-21 06:51:00-04,39,2012-08-21 06:56:00-04,16,T01360,Registered,02118,1981,Female
489192,Closed,519,2012-08-21 06:52:00-04,4,2012-08-21 07:00:00-04,22
489193,Closed,74,2012-08-21 06:52:00-04,14,2012-08-21 06:53:00-04,11
489194,Closed,473,2012-08-21 06:52:00-04,38,2012-08-21 07:00:00-04,64
489195,Closed,297,2012-08-21 06:52:00-04,58,2012-08-21 06:57:00-04,61,T01095,Registered,02116,1977,Male
489196,Closed,306,2012-08-21 06:52:00-04,58,2012-08-21 06:57:00-04,61,T01350,Registered,02116,1977,Female
489197,Closed,197,2012-08-21 06:52:00-04,32,2012-08-21 06:56:00-04,14
489198,Closed,666,2012-08-21 06:53:00-04,38,2012-08-21 07:04:00-04,64
489199,Closed,321,2012-08-21 06:53:00-04,49,2012-08-21 06:59:00-04,48
489200,Closed,397,2012-08-21 06:54:00-04,36,2012-08-21 07:01:00-04,23
489201,Closed,271,2012-08-21 06:56:00-04,21,2012-08-21 07:00:00-04,53
489202,Closed,385,2012-08-21 06:57:00-04,39,2012-08-21 07:03:00-04,16
489203,Closed,929,2012-08-21 06:57:00-04,16,2012-08-21 07:13:00-04,80,T01360,Registered,02110,1964,Male
489204,Closed,855,2012-08-21 06:58:00-04,60,2012-08-21 07:12:00-04,10,T01449,Registered,02114,1984,Male
489205,Closed,595,2012-08-21 06:59:00-04,76,2012-08-21 07:09:00-04,19,T01291,Registered,02139,1983,Male
489206,Closed,174,2012-08-21 06:59:00-04,57,2012-08-21 07:02:00-04,12
489207,Closed,458,2012-08-21 07:01:00-04,17,2012-08-21 07:08:00-04,70,T01284,Casual,,,
489208,Closed,439,2012-08-21 07:01:00-04,17,2012-08-21 07:08:00-04,70,T01344,Casual,,,
489209,Closed,714,2012-08-21 07:02:00-04,38,2012-08-21 07:14:00-04,64,T01180,Registered,02129,1979,Male
489210,Closed,406,2012-08-21 07:02:00-04,39,2012-08-21 07:09:00-04,50,T01108,Registered,02118,1975,Male
489211,Closed,1079,2012-08-21 07:02:00-04,38,2012-08-21 07:20:00-04,80
489212,Closed,894,2012-08-21 07:02:00-04,13,2012-08-21 07:17:00-04,30
489213,Closed,285,2012-08-21 07:02:00-04,60,2012-08-21 07:07:00-04,72
489214,Closed,1394,2012-08-21 07:03:00-04,76,2012-08-21 07:26:00-04,81,T01015,Registered,02139,1983,Female
489215,Closed,449,2012-08-21 07:03:00-04,40,2012-08-21 07:11:00-04,22,T01228,Casual,,,
489216,Closed,372,2012-08-21 07:03:00-04,53,2012-08-21 07:10:00-04,34,T01371,Registered,02115,1982,Female
489217,Closed,523,2012-08-21 07:05:00-04,22,2012-08-21 07:13:00-04,42
489218,Closed,836,2012-08-21 07:06:00-04,22,2012-08-21 07:20:00-04,23
489219,Closed,364,2012-08-21 07:06:00-04,40,2012-08-21 07:12:00-04,24,T01437,Registered,02109,1989,Male
489220,Closed,856,2012-08-21 07:07:00-04,78,2012-08-21 07:21:00-04,44,T01012,Registered,01923,1959,Male
489221,Closed,646,2012-08-21 07:07:00-04,59,2012-08-21 07:18:00-04,13,T01219,Registered,02111,1973,Female
489222,Closed,430,2012-08-21 07:07:00-04,38,2012-08-21 07:14:00-04,64,T01254,Registered,01730,1958,Male
489223,Closed,584,2012-08-21 07:07:00-04,40,2012-08-21 07:17:00-04,54
489224,Closed,216,2012-08-21 07:08:00-04,22,2012-08-21 07:11:00-04,43,T01025,Registered,02026,1963,Male
489225,Closed,230,2012-08-21 07:08:00-04,47,2012-08-21 07:12:00-04,48
489226,Closed,375,2012-08-21 07:08:00-04,38,2012-08-21 07:14:00-04,35,T01078,Registered,01826,1966,Male
489227,Closed,273,2012-08-21 07:08:00-04,24,2012-08-21 07:13:00-04,48,T01038,Registered,02482,1969,Male
489228,Closed,594,2012-08-21 07:09:00-04,58,2012-08-21 07:19:00-04,48,T01249,Registered,02116,1983,Male
489229,Closed,716,2012-08-21 07:09:00-04,61,2012-08-21 07:21:00-04,11,T01095,Casual,,,
489230,Closed,746,2012-08-21 07:09:00-04,6,2012-08-21 07:22:00-04,22
489231,Closed,693,2012-08-21 07:10:00-04,38,2012-08-21 07:21:00-04,36,T01111,Registered,02112,1976,Male
489232,Closed,617,2012-08-21 07:10:00-04,66,2012-08-21 07:20:00-04,14,T01030,Registered,02134,1990,Female
489233,Closed,356,2012-08-21 07:10:00-04,38,2012-08-21 07:15:00-04,48
489234,Closed,541,2012-08-21 07:10:00-04,25,2012-08-21 07:19:00-04,22
489235,Closed,473,2012-08-21 07:11:00-04,36,2012-08-21 07:19:00-04,34,T01192,Registered,02116,1977,Male
489236,Closed,1220,2012-08-21 07:11:00-04,76,2012-08-21 07:31:00-04,7
489237,Closed,593,2012-08-21 07:11:00-04,66,2012-08-21 07:21:00-04,62
489238,Closed,291,2012-08-21 07:12:00-04,60,2012-08-21 07:17:00-04,42
489239,Closed,124,2012-08-21 07:12:00-04,55,2012-08-21 07:14:00-04,46,T01334,Registered,02115,1987,Male
489240,Closed,5344,2012-08-21 07:12:00-04,16,2012-08-21 08:41:00-04,16
489242,Closed,936,2012-08-21 07:13:00-04,53,2012-08-21 07:29:00-04,22
489243,Closed,338,2012-08-21 07:14:00-04,40,2012-08-21 07:19:00-04,48
489244,Closed,463,2012-08-21 07:14:00-04,26,2012-08-21 07:21:00-04,35
489245,Closed,539,2012-08-21 07:14:00-04,47,2012-08-21 07:23:00-04,42
489246,Closed,389,2012-08-21 07:14:00-04,35,2012-08-21 07:21:00-04,60,T01399,Registered,02035,1963,Female
489247,Closed,567,2012-08-21 07:15:00-04,6,2012-08-21 07:25:00-04,67
489248,Closed,507,2012-08-21 07:15:00-04,41,2012-08-21 07:24:00-04,62,T01223,Registered,02134,1985,Female
489249,Closed,638,2012-08-21 07:18:00-04,6,2012-08-21 07:29:00-04,22
489251,Closed,564,2012-08-21 07:19:00-04,16,2012-08-21 07:29:00-04,3,T01096,Registered,02116,1980,Male
489252,Closed,220,2012-08-21 07:20:00-04,58,2012-08-21 07:24:00-04,36
489253,Closed,891,2012-08-21 07:20:00-04,57,2012-08-21 07:35:00-04,23
489254,Closed,476,2012-08-21 07:21:00-04,27,2012-08-21 07:29:00-04,11
489255,Closed,84,2012-08-21 07:22:00-04,3,2012-08-21 07:23:00-04,14
489256,Closed,303,2012-08-21 07:22:00-04,55,2012-08-21 07:27:00-04,57,T01114,Registered,02118,1983,Female
489258,Closed,778,2012-08-21 07:23:00-04,38,2012-08-21 07:36:00-04,61
489259,Closed,594,2012-08-21 07:23:00-04,57,2012-08-21 07:33:00-04,22,T01057,Registered,02118,1989,Male
489261,Closed,218,2012-08-21 07:23:00-04,38,2012-08-21 07:27:00-04,44
489262,Closed,948,2012-08-21 07:23:00-04,39,2012-08-21 07:39:00-04,72
489263,Closed,357,2012-08-21 07:24:00-04,60,2012-08-21 07:29:00-04,72,T01399,Casual,,,
489264,Closed,623,2012-08-21 07:24:00-04,22,2012-08-21 07:34:00-04,21
489265,Closed,736,2012-08-21 07:24:00-04,45,2012-08-21 07:36:00-04,35,T01298,Registered,02215,1978,Female
489266,Closed,399,2012-08-21 07:26:00-04,38,2012-08-21 07:32:00-04,48,T01365,Casual,,,
489267,Closed,688,2012-08-21 07:25:00-04,38,2012-08-21 07:37:00-04,31
489268,Closed,688,2012-08-21 07:25:00-04,38,2012-08-21 07:37:00-04,7
489269,Closed,320,2012-08-21 07:26:00-04,38,2012-08-21 07:32:00-04,23
489270,Closed,1236,2012-08-21 07:26:00-04,16,2012-08-21 07:47:00-04,22
489271,Closed,257,2012-08-21 07:27:00-04,57,2012-08-21 07:31:00-04,13
489272,Closed,790,2012-08-21 07:27:00-04,68,2012-08-21 07:40:00-04,49,T01270,Registered,02139,1984,Male
489273,Closed,484,2012-08-21 07:28:00-04,4,2012-08-21 07:36:00-04,48
489274,Closed,974,2012-08-21 07:28:00-04,39,2012-08-21 07:44:00-04,11
489275,Closed,163,2012-08-21 07:29:00-04,22,2012-08-21 07:31:00-04,64
489276,Closed,1533,2012-08-21 07:29:00-04,69,2012-08-21 07:55:00-04,84
489277,Closed,793,2012-08-21 07:30:00-04,16,2012-08-21 07:43:00-04,80
489278,Closed,205,2012-08-21 07:30:00-04,53,2012-08-21 07:33:00-04,67,T01242,Registered,02215,1991,Male
489279,Closed,937,2012-08-21 07:31:00-04,52,2012-08-21 07:47:00-04,31
489281,Closed,322,2012-08-21 07:31:00-04,4,2012-08-21 07:37:00-04,57
489282,Closed,880,2012-08-21 07:31:00-04,26,2012-08-21 07:46:00-04,45
489283,Closed,615,2012-08-21 07:31:00-04,39,2012-08-21 07:42:00-04,14,T01339,Registered,02118,1981,Male
489284,Closed,898,2012-08-21 07:32:00-04,22,2012-08-21 07:47:00-04,44
489285,Closed,286,2012-08-21 07:32:00-04,43,2012-08-21 07:36:00-04,23
489286,Closed,422,2012-08-21 07:32:00-04,61,2012-08-21 07:39:00-04,39,T01350,Casual,,,
489287,Closed,1375,2012-08-21 07:33:00-04,4,2012-08-21 07:56:00-04,17
489288,Closed,482,2012-08-21 07:33:00-04,60,2012-08-21 07:41:00-04,22
489289,Closed,310,2012-08-21 07:34:00-04,25,2012-08-21 07:39:00-04,50,T01214,Registered,02116,1982,Male
489290,Closed,369,2012-08-21 07:37:00-04,16,2012-08-21 07:43:00-04,13
489291,Closed,1393,2012-08-21 07:35:00-04,6,2012-08-21 07:58:00-04,11
489292,Closed,939,2012-08-21 07:36:00-04,50,2012-08-21 07:51:00-04,85,T01232,Registered,02127,1986,Female
489293,Closed,1194,2012-08-21 07:36:00-04,23,2012-08-21 07:56:00-04,74,T01266,Registered,02128,1985,Male
489294,Closed,406,2012-08-21 07:36:00-04,26,2012-08-21 07:43:00-04,35
489295,Closed,662,2012-08-21 07:36:00-04,40,2012-08-21 07:47:00-04,31
489296,Closed,565,2012-08-21 07:38:00-04,61,2012-08-21 07:47:00-04,22
489297,Closed,239,2012-08-21 07:39:00-04,44,2012-08-21 07:43:00-04,35,T01024,Registered,02113,1986,Male
489298,Closed,920,2012-08-21 07:39:00-04,38,2012-08-21 07:54:00-04,75,T01121,Registered,02113,1980,Female
489299,Closed,1524,2012-08-21 07:39:00-04,20,2012-08-21 08:04:00-04,16,T01098,Registered,02066,1956,Female
489300,Closed,915,2012-08-21 07:39:00-04,33,2012-08-21 07:54:00-04,35,T01368,Registered,02115,1982,Female
489301,Closed,274,2012-08-21 07:39:00-04,60,2012-08-21 07:44:00-04,72
489302,Closed,1200,2012-08-21 07:39:00-04,22,2012-08-21 07:59:00-04,32,T01228,Registered,02188,1967,Male
489303,Closed,302,2012-08-21 07:39:00-04,57,2012-08-21 07:45:00-04,16
489304,Closed,666,2012-08-21 07:40:00-04,53,2012-08-21 07:51:00-04,23
489305,Closed,862,2012-08-21 07:40:00-04,40,2012-08-21 07:54:00-04,50
489306,Closed,983,2012-08-21 07:40:00-04,16,2012-08-21 07:56:00-04,38
489307,Closed,707,2012-08-21 07:40:00-04,8,2012-08-21 07:52:00-04,11,T01007,Registered,02134,1985,Male
489308,Closed,577,2012-08-21 07:40:00-04,36,2012-08-21 07:50:00-04,48
489309,Closed,387,2012-08-21 07:40:00-04,38,2012-08-21 07:47:00-04,43
489310,Closed,359,2012-08-21 07:41:00-04,22,2012-08-21 07:47:00-04,42,T01057,Registered,02188,,Male
489312,Closed,1065,2012-08-21 07:41:00-04,16,2012-08-21 07:58:00-04,62
489313,Closed,436,2012-08-21 07:41:00-04,22,2012-08-21 07:48:00-04,58
489314,Closed,698,2012-08-21 07:41:00-04,57,2012-08-21 07:52:00-04,35
489315,Closed,641,2012-08-21 07:41:00-04,39,2012-08-21 07:52:00-04,22
489316,Closed,225,2012-08-21 07:41:00-04,39,2012-08-21 07:45:00-04,21,T01165,Registered,02118,1979,Male
489317,Closed,818,2012-08-21 07:41:00-04,25,2012-08-21 07:55:00-04,64,T01405,Registered,02118,1984,Male
489318,Closed,573,2012-08-21 07:41:00-04,38,2012-08-21 07:51:00-04,31
489319,Closed,1452,2012-08-21 07:42:00-04,38,2012-08-21 08:06:00-04,12,T01257,Registered,01902,1968,Female
489320,Closed,363,2012-08-21 07:42:00-04,22,2012-08-21 07:48:00-04,40
489321,Closed,561,2012-08-21 07:43:00-04,36,2012-08-21 07:52:00-04,44,T01111,Registered,02116,1976,Male
489322,Closed,554,2012-08-21 07:43:00-04,60,2012-08-21 07:52:00-04,50
489323,Closed,562,2012-08-21 07:43:00-04,39,2012-08-21 07:52:00-04,35,T01350,Registered,02118,1981,Male
489325,Closed,478,2012-08-21 07:43:00-04,38,2012-08-21 07:51:00-04,22
489326,Closed,398,2012-08-21 07:44:00-04,38,2012-08-21 07:50:00-04,43,T01329,Registered,01890,1978,Male
489329,Closed,217,2012-08-21 07:44:00-04,40,2012-08-21 07:47:00-04,44
489330,Closed,472,2012-08-21 07:44:00-04,49,2012-08-21 07:52:00-04,43
489331,Closed,832,2012-08-21 07:44:00-04,21,2012-08-21 07:58:00-04,72,T01433,Casual,,,
489332,Closed,425,2012-08-21 07:44:00-04,34,2012-08-21 07:51:00-04,21,T01163,Registered,02215,1988,Female
489334,Closed,626,2012-08-21 07:44:00-04,32,2012-08-21 07:54:00-04,80,T01147,Registered,02215,1988,Male
489335,Closed,34,2012-08-21 07:44:00-04,39,2012-08-21 07:45:00-04,39
489336,Closed,442,2012-08-21 07:44:00-04,26,2012-08-21 07:52:00-04,22
489337,Closed,648,2012-08-21 07:45:00-04,38,2012-08-21 07:56:00-04,24
489338,Closed,770,2012-08-21 07:45:00-04,6,2012-08-21 07:58:00-04,63
489339,Closed,211,2012-08-21 07:45:00-04,53,2012-08-21 07:49:00-04,67
489340,Closed,916,2012-08-21 07:45:00-04,35,2012-08-21 08:01:00-04,45,T01024,Registered,02215,1968,Female
489342,Closed,272,2012-08-21 07:46:00-04,20,2012-08-21 07:50:00-04,64
489343,Closed,621,2012-08-21 07:46:00-04,8,2012-08-21 07:56:00-04,33
489344,Closed,451,2012-08-21 07:46:00-04,12,2012-08-21 07:54:00-04,11,T01133,Registered,01880,1973,Female
489345,Closed,395,2012-08-21 07:46:00-04,47,2012-08-21 07:53:00-04,54,T01254,Registered,02113,1974,Female
489346,Closed,802,2012-08-21 07:46:00-04,25,2012-08-21 08:00:00-04,60,T01325,Registered,02118,1952,Female
489347,Closed,610,2012-08-21 07:47:00-04,16,2012-08-21 07:57:00-04,75
