id,status,duration,start_date,start_station,end_date,end_station
267789,Closed,5351083,2012-05-23 09:20:00-04,22,2012-07-24 07:45:00-04,38
399132,Closed,52484,2012-07-19 18:06:00-04,20,2012-07-20 08:40:00-04,20
399280,Closed,51582,2012-07-19 18:35:00-04,36,2012-07-20 08:55:00-04,14
399554,Closed,46777,2012-07-19 19:56:00-04,43,2012-07-20 08:56:00-04,48
399638,Closed,48216,2012-07-19 20:27:00-04,22,2012-07-20 09:51:00-04,64
399819,Closed,71112,2012-07-19 22:13:00-04,36,2012-07-20 17:59:00-04,18
399822,Closed,31871,2012-07-19 22:15:00-04,32,2012-07-20 07:07:00-04,58
399893,Closed,40500,2012-07-19 23:04:00-04,33,2012-07-20 10:19:00-04,55
399915,Closed,8187,2012-07-19 23:50:00-04,50,2012-07-20 02:07:00-04,60
399920,Closed,363,2012-07-19 23:55:00-04,48,2012-07-20 00:01:00-04,49
399922,Closed,1123,2012-07-19 23:56:00-04,40,2012-07-20 00:15:00-04,40
399923,Closed,29480,2012-07-19 23:59:00-04,35,2012-07-20 08:10:00-04,63
399924,Closed,1490,2012-07-20 00:00:00-04,52,2012-07-20 00:25:00-04,36
399925,Closed,1016,2012-07-20 00:04:00-04,43,2012-07-20 00:21:00-04,46
399926,Closed,795,2012-07-20 00:05:00-04,61,2012-07-20 00:18:00-04,40
399927,Closed,441,2012-07-20 00:09:00-04,4,2012-07-20 00:16:00-04,39
399928,Closed,722,2012-07-20 00:09:00-04,4,2012-07-20 00:21:00-04,60
399929,Closed,160,2012-07-20 00:09:00-04,23,2012-07-20 00:12:00-04,54
399930,Closed,561,2012-07-20 00:19:00-04,54,2012-07-20 00:28:00-04,33
399932,Closed,95,2012-07-20 00:19:00-04,34,2012-07-20 00:21:00-04,45
399933,Closed,159,2012-07-20 00:24:00-04,20,2012-07-20 00:27:00-04,20
399934,Closed,161,2012-07-20 00:29:00-04,36,2012-07-20 00:32:00-04,42
399935,Closed,1292,2012-07-20 00:30:00-04,22,2012-07-20 00:52:00-04,4
399936,Closed,545,2012-07-20 00:31:00-04,16,2012-07-20 00:40:00-04,54
399937,Closed,912,2012-07-20 00:36:00-04,61,2012-07-20 00:51:00-04,13
399938,Closed,984,2012-07-20 00:41:00-04,21,2012-07-20 00:58:00-04,48
399939,Closed,438,2012-07-20 00:37:00-04,22,2012-07-20 00:44:00-04,4
399940,Closed,973,2012-07-20 00:42:00-04,21,2012-07-20 00:58:00-04,48
399941,Closed,986,2012-07-20 00:41:00-04,21,2012-07-20 00:58:00-04,48
399942,Closed,991,2012-07-20 00:41:00-04,21,2012-07-20 00:58:00-04,48
399943,Closed,984,2012-07-20 00:41:00-04,21,2012-07-20 00:58:00-04,48
399944,Closed,1008,2012-07-20 00:41:00-04,21,2012-07-20 00:58:00-04,48
399945,Closed,640,2012-07-20 00:40:00-04,31,2012-07-20 00:50:00-04,22
399946,Closed,1000,2012-07-20 00:41:00-04,21,2012-07-20 00:58:00-04,48
399947,Closed,625,2012-07-20 00:40:00-04,31,2012-07-20 00:51:00-04,22
399948,Closed,1009,2012-07-20 00:41:00-04,21,2012-07-20 00:58:00-04,48
399949,Closed,425,2012-07-20 00:41:00-04,49,2012-07-20 00:48:00-04,46
399951,Closed,714,2012-07-20 00:44:00-04,14,2012-07-20 00:56:00-04,39
399952,Closed,125,2012-07-20 00:48:00-04,53,2012-07-20 00:50:00-04,55
399953,Closed,283,2012-07-20 00:56:00-04,53,2012-07-20 01:01:00-04,45
399954,Closed,343,2012-07-20 00:58:00-04,46,2012-07-20 01:03:00-04,53
399955,Closed,1668,2012-07-20 01:01:00-04,61,2012-07-20 01:29:00-04,41
399956,Closed,720,2012-07-20 01:01:00-04,54,2012-07-20 01:13:00-04,61
399957,Closed,511,2012-07-20 01:01:00-04,32,2012-07-20 01:09:00-04,30
399958,Closed,1061,2012-07-20 01:03:00-04,42,2012-07-20 01:21:00-04,14
399959,Closed,622,2012-07-20 01:04:00-04,54,2012-07-20 01:14:00-04,61
399960,Closed,611,2012-07-20 01:03:00-04,47,2012-07-20 01:14:00-04,49
399961,Closed,562,2012-07-20 01:04:00-04,54,2012-07-20 01:13:00-04,61
399962,Closed,1088,2012-07-20 01:11:00-04,55,2012-07-20 01:29:00-04,10
399964,Closed,447,2012-07-20 01:13:00-04,45,2012-07-20 01:20:00-04,36
399965,Closed,267,2012-07-20 01:14:00-04,50,2012-07-20 01:19:00-04,54
399966,Closed,1489,2012-07-20 01:25:00-04,10,2012-07-20 01:49:00-04,33
399967,Closed,605,2012-07-20 01:27:00-04,41,2012-07-20 01:37:00-04,33
399968,Closed,1901,2012-07-20 01:45:00-04,46,2012-07-20 02:17:00-04,33
399969,Closed,586,2012-07-20 01:55:00-04,60,2012-07-20 02:04:00-04,52
399970,Closed,33261,2012-07-20 01:59:00-04,61,2012-07-20 11:13:00-04,4
399971,Closed,1650,2012-07-20 02:09:00-04,8,2012-07-20 02:37:00-04,43
399972,Closed,333,2012-07-20 02:11:00-04,64,2012-07-20 02:17:00-04,43
399973,Closed,1324,2012-07-20 02:16:00-04,33,2012-07-20 02:38:00-04,33
399974,Closed,154,2012-07-20 03:02:00-04,32,2012-07-20 03:04:00-04,33
399975,Closed,1105,2012-07-20 03:03:00-04,32,2012-07-20 03:22:00-04,38
399976,Closed,489,2012-07-20 03:09:00-04,54,2012-07-20 03:17:00-04,46
399977,Closed,1204,2012-07-20 03:09:00-04,33,2012-07-20 03:29:00-04,47
399978,Closed,496,2012-07-20 03:12:00-04,54,2012-07-20 03:20:00-04,53
399979,Closed,203,2012-07-20 03:12:00-04,49,2012-07-20 03:15:00-04,58
399980,Closed,450,2012-07-20 03:12:00-04,54,2012-07-20 03:20:00-04,53
399981,Closed,1107,2012-07-20 03:12:00-04,32,2012-07-20 03:31:00-04,47
399982,Closed,967,2012-07-20 03:13:00-04,54,2012-07-20 03:29:00-04,5
399983,Closed,801,2012-07-20 03:13:00-04,54,2012-07-20 03:26:00-04,46
399984,Closed,2711,2012-07-20 03:14:00-04,32,2012-07-20 03:59:00-04,8
399985,Closed,10905,2012-07-20 03:23:00-04,58,2012-07-20 06:25:00-04,33
399987,Closed,754,2012-07-20 03:24:00-04,54,2012-07-20 03:36:00-04,52
399988,Closed,736,2012-07-20 03:24:00-04,54,2012-07-20 03:36:00-04,52
399989,Closed,1183,2012-07-20 03:27:00-04,58,2012-07-20 03:46:00-04,33
399990,Closed,1161,2012-07-20 03:27:00-04,58,2012-07-20 03:46:00-04,33
399991,Closed,625,2012-07-20 03:30:00-04,49,2012-07-20 03:41:00-04,46
399992,Closed,344,2012-07-20 03:31:00-04,22,2012-07-20 03:37:00-04,65
399993,Closed,319,2012-07-20 03:31:00-04,22,2012-07-20 03:37:00-04,65
399994,Closed,524,2012-07-20 03:32:00-04,49,2012-07-20 03:41:00-04,46
399996,Closed,859,2012-07-20 03:57:00-04,36,2012-07-20 04:12:00-04,48
399997,Closed,971,2012-07-20 04:00:00-04,4,2012-07-20 04:16:00-04,30
399998,Closed,1531,2012-07-20 04:21:00-04,58,2012-07-20 04:46:00-04,17
399999,Closed,1507,2012-07-20 04:21:00-04,58,2012-07-20 04:46:00-04,17
400000,Closed,1328,2012-07-20 04:24:00-04,58,2012-07-20 04:46:00-04,17
