id,status,duration,start_date,start_station,end_date,end_station
448883,Closed,563800,2012-08-07 20:16:00-04,36,2012-08-14 08:53:00-04,74,T01322,Casual,,,
458071,Closed,1719,2012-08-11 02:38:00-04,46,2012-08-11 03:07:00-04,13,T01007,Casual,,,
458072,Closed,652,2012-08-11 02:41:00-04,48,2012-08-11 02:52:00-04,63
458074,Closed,655,2012-08-11 02:41:00-04,48,2012-08-11 02:52:00-04,63,T01079,Casual,,,
458075,Closed,1163,2012-08-11 02:47:00-04,46,2012-08-11 03:07:00-04,13
458076,Closed,908,2012-08-11 02:56:00-04,76,2012-08-11 03:11:00-04,36,T01388,Casual,,,
458077,Closed,559,2012-08-11 02:57:00-04,19,2012-08-11 03:06:00-04,16
458078,Closed,535,2012-08-11 02:57:00-04,19,2012-08-11 03:06:00-04,16
458079,Closed,197,2012-08-11 03:01:00-04,57,2012-08-11 03:05:00-04,16,T01121,Registered,02118,1982,Male
458081,Closed,1428,2012-08-11 03:07:00-04,42,2012-08-11 03:31:00-04,14
458083,Closed,698,2012-08-11 03:18:00-04,54,2012-08-11 03:30:00-04,45,T01192,Casual,,,
458084,Closed,266,2012-08-11 03:26:00-04,45,2012-08-11 03:31:00-04,5,T01214,Registered,02115,1981,Male
458085,Closed,2198,2012-08-11 03:47:00-04,41,2012-08-11 04:24:00-04,41
458086,Closed,2036,2012-08-11 03:49:00-04,41,2012-08-11 04:23:00-04,41
458087,Closed,4398,2012-08-11 03:52:00-04,41,2012-08-11 05:05:00-04,41,T01325,Casual,,,
458088,Closed,4154,2012-08-11 03:56:00-04,41,2012-08-11 05:05:00-04,41,T01067,Casual,,,
458089,Closed,347,2012-08-11 03:56:00-04,54,2012-08-11 04:01:00-04,47,T01113,Registered,02113,1989,Male
458090,Closed,847,2012-08-11 04:02:00-04,49,2012-08-11 04:16:00-04,13
458091,Closed,453,2012-08-11 04:13:00-04,74,2012-08-11 04:20:00-04,79
458092,Closed,207,2012-08-11 04:49:00-04,43,2012-08-11 04:53:00-04,24,T01014,Casual,,,
458093,Closed,81,2012-08-11 05:09:00-04,60,2012-08-11 05:11:00-04,60
458094,Closed,417,2012-08-11 05:11:00-04,60,2012-08-11 05:18:00-04,59,T01104,Registered,02111,1971,Male
458095,Closed,516,2012-08-11 05:20:00-04,45,2012-08-11 05:29:00-04,41,T01450,Registered,02215,1989,Male
458096,Closed,307,2012-08-11 06:04:00-04,36,2012-08-11 06:09:00-04,57
458097,Closed,448,2012-08-11 06:25:00-04,47,2012-08-11 06:33:00-04,31,T01113,Registered,02113,1986,Male
458098,Closed,520,2012-08-11 06:32:00-04,22,2012-08-11 06:40:00-04,40
458099,Closed,883,2012-08-11 06:33:00-04,75,2012-08-11 06:48:00-04,13
458101,Closed,121,2012-08-11 06:38:00-04,39,2012-08-11 06:40:00-04,26,T01110,Registered,02118,1980,Male
458102,Closed,412,2012-08-11 06:41:00-04,58,2012-08-11 06:47:00-04,22
458103,Closed,536,2012-08-11 06:41:00-04,57,2012-08-11 06:50:00-04,14
458104,Closed,352,2012-08-11 06:42:00-04,40,2012-08-11 06:48:00-04,22
458106,Closed,972,2012-08-11 06:46:00-04,66,2012-08-11 07:02:00-04,10,T01234,Registered,02134,1968,Male
458107,Closed,685,2012-08-11 06:50:00-04,57,2012-08-11 07:01:00-04,60
458108,Closed,504,2012-08-11 06:56:00-04,12,2012-08-11 07:04:00-04,27,T01279,Registered,02111,1972,Male
458109,Closed,358,2012-08-11 07:06:00-04,50,2012-08-11 07:11:00-04,55
458110,Closed,385,2012-08-11 07:06:00-04,27,2012-08-11 07:12:00-04,56
458111,Closed,1074,2012-08-11 07:07:00-04,26,2012-08-11 07:25:00-04,67,T01022,Casual,,,
458112,Closed,372,2012-08-11 07:08:00-04,4,2012-08-11 07:14:00-04,57
458113,Closed,857,2012-08-11 07:15:00-04,26,2012-08-11 07:30:00-04,40
458114,Closed,322,2012-08-11 07:17:00-04,32,2012-08-11 07:23:00-04,62,T01443,Casual,,,
458115,Closed,182,2012-08-11 07:22:00-04,25,2012-08-11 07:25:00-04,25
458117,Closed,1396,2012-08-11 07:23:00-04,48,2012-08-11 07:46:00-04,54,T01074,Registered,02043,1954,Male
458118,Closed,1178,2012-08-11 07:24:00-04,66,2012-08-11 07:44:00-04,13
458119,Closed,489,2012-08-11 07:24:00-04,43,2012-08-11 07:32:00-04,47
458120,Closed,7549,2012-08-11 07:26:00-04,52,2012-08-11 09:32:00-04,52,T01208,Casual,,,
458121,Closed,7357,2012-08-11 07:29:00-04,52,2012-08-11 09:32:00-04,52
458122,Closed,689,2012-08-11 07:37:00-04,32,2012-08-11 07:48:00-04,75
458123,Closed,424,2012-08-11 07:37:00-04,11,2012-08-11 07:45:00-04,52
458126,Closed,217,2012-08-11 07:41:00-04,32,2012-08-11 07:45:00-04,11
458127,Closed,588,2012-08-11 07:43:00-04,14,2012-08-11 07:53:00-04,21
458128,Closed,208,2012-08-11 07:44:00-04,33,2012-08-11 07:48:00-04,32,T01347,Registered,02215,1982,Male
458129,Closed,303,2012-08-11 07:45:00-04,13,2012-08-11 07:50:00-04,83
458130,Closed,246,2012-08-11 07:46:00-04,6,2012-08-11 07:50:00-04,47
458131,Closed,1323,2012-08-11 07:47:00-04,76,2012-08-11 08:09:00-04,39
458133,Closed,166,2012-08-11 07:48:00-04,26,2012-08-11 07:50:00-04,39,T01110,Registered,02118,1980,Male
458134,Closed,1335,2012-08-11 07:48:00-04,58,2012-08-11 08:10:00-04,66
458135,Closed,1986,2012-08-11 07:52:00-04,74,2012-08-11 08:25:00-04,61,T01045,Casual,,,
458136,Closed,2024,2012-08-11 07:52:00-04,74,2012-08-11 08:26:00-04,61
458137,Closed,288,2012-08-11 07:53:00-04,60,2012-08-11 07:58:00-04,50
458138,Closed,1755,2012-08-11 07:54:00-04,54,2012-08-11 08:23:00-04,49,T01074,Casual,,,
458139,Closed,6345,2012-08-11 07:55:00-04,52,2012-08-11 09:41:00-04,53
458140,Closed,844,2012-08-11 07:56:00-04,66,2012-08-11 08:10:00-04,52
458141,Closed,5761,2012-08-11 07:56:00-04,52,2012-08-11 09:32:00-04,52,T01195,Casual,,,
458142,Closed,309,2012-08-11 07:57:00-04,22,2012-08-11 08:02:00-04,40,T01218,Registered,02111,1961,Male
458143,Closed,1146,2012-08-11 07:59:00-04,53,2012-08-11 08:19:00-04,47
458144,Closed,521,2012-08-11 08:00:00-04,60,2012-08-11 08:09:00-04,4
458145,Closed,3833,2012-08-11 08:02:00-04,36,2012-08-11 09:06:00-04,36,T01439,Casual,,,
458146,Closed,410,2012-08-11 08:03:00-04,39,2012-08-11 08:09:00-04,21,T01339,Registered,02118,1987,Male
458147,Closed,470,2012-08-11 08:04:00-04,13,2012-08-11 08:12:00-04,55,T01007,Casual,,,
458148,Closed,639,2012-08-11 08:04:00-04,32,2012-08-11 08:14:00-04,66,T01256,Registered,02215,1986,Male
458149,Closed,790,2012-08-11 08:04:00-04,9,2012-08-11 08:17:00-04,75
458150,Closed,375,2012-08-11 08:05:00-04,47,2012-08-11 08:12:00-04,59
458151,Closed,853,2012-08-11 08:06:00-04,47,2012-08-11 08:20:00-04,63
458152,Closed,25,2012-08-11 08:08:00-04,32,2012-08-11 08:08:00-04,32
458153,Closed,239,2012-08-11 08:11:00-04,32,2012-08-11 08:15:00-04,14
458154,Closed,1118,2012-08-11 08:12:00-04,60,2012-08-11 08:31:00-04,9,T01085,Registered,02114,1984,Male
458155,Closed,877,2012-08-11 08:13:00-04,26,2012-08-11 08:27:00-04,43
458156,Closed,547,2012-08-11 08:14:00-04,68,2012-08-11 08:23:00-04,74,T01134,Casual,,,
458157,Closed,389,2012-08-11 08:25:00-04,22,2012-08-11 08:31:00-04,43,T01161,Casual,,,
458158,Closed,317,2012-08-11 08:25:00-04,21,2012-08-11 08:30:00-04,39
458159,Closed,561,2012-08-11 08:25:00-04,66,2012-08-11 08:35:00-04,32,T01256,Registered,02215,1986,Male
458160,Closed,304,2012-08-11 08:26:00-04,55,2012-08-11 08:31:00-04,50
458161,Closed,645,2012-08-11 08:27:00-04,64,2012-08-11 08:38:00-04,16,T01114,Registered,02116,1982,Male
458163,Closed,905,2012-08-11 08:29:00-04,59,2012-08-11 08:44:00-04,16
458164,Closed,697,2012-08-11 08:29:00-04,61,2012-08-11 08:41:00-04,65,T01045,Registered,02115,1980,Male
458165,Closed,1137,2012-08-11 08:29:00-04,27,2012-08-11 08:48:00-04,49,T01279,Registered,02130,1984,Female
458166,Closed,877,2012-08-11 08:30:00-04,59,2012-08-11 08:44:00-04,16
458167,Closed,530,2012-08-11 08:31:00-04,36,2012-08-11 08:40:00-04,48
458168,Closed,443,2012-08-11 08:34:00-04,47,2012-08-11 08:41:00-04,6
458171,Closed,5577,2012-08-11 08:35:00-04,76,2012-08-11 10:08:00-04,76,T01398,Registered,02139,1970,Female
458172,Closed,753,2012-08-11 08:37:00-04,60,2012-08-11 08:50:00-04,26,T01269,Casual,,,
458173,Closed,279,2012-08-11 08:37:00-04,45,2012-08-11 08:42:00-04,52
458174,Closed,11556,2012-08-11 08:39:00-04,58,2012-08-11 11:52:00-04,38,T01030,Casual,,,
458175,Closed,209,2012-08-11 08:38:00-04,43,2012-08-11 08:41:00-04,40
458176,Closed,11544,2012-08-11 08:39:00-04,58,2012-08-11 11:52:00-04,38
458177,Closed,1767,2012-08-11 08:42:00-04,20,2012-08-11 09:11:00-04,20
458178,Closed,381,2012-08-11 08:40:00-04,61,2012-08-11 08:46:00-04,25
458179,Closed,778,2012-08-11 08:40:00-04,53,2012-08-11 08:53:00-04,69,T01098,Registered,02116,1983,Female
458180,Closed,478,2012-08-11 08:42:00-04,25,2012-08-11 08:50:00-04,25
458181,Closed,726,2012-08-11 08:43:00-04,40,2012-08-11 08:55:00-04,54
458182,Closed,2819,2012-08-11 08:45:00-04,53,2012-08-11 09:32:00-04,53
458183,Closed,2431,2012-08-11 08:45:00-04,58,2012-08-11 09:26:00-04,58,T01147,Casual,,,
458184,Closed,551,2012-08-11 08:45:00-04,78,2012-08-11 08:55:00-04,78,T01099,Casual,,,
458185,Closed,1138,2012-08-11 08:45:00-04,40,2012-08-11 09:04:00-04,49
458186,Closed,4182,2012-08-11 08:46:00-04,16,2012-08-11 09:56:00-04,16
458188,Closed,2574,2012-08-11 08:49:00-04,53,2012-08-11 09:32:00-04,53
458189,Closed,1765,2012-08-11 08:54:00-04,75,2012-08-11 09:23:00-04,75
458190,Closed,825,2012-08-11 08:52:00-04,53,2012-08-11 09:05:00-04,75,T01155,Casual,,,
458191,Closed,810,2012-08-11 08:52:00-04,53,2012-08-11 09:06:00-04,75
458192,Closed,235,2012-08-11 08:52:00-04,39,2012-08-11 08:56:00-04,25
458193,Closed,455,2012-08-11 08:52:00-04,45,2012-08-11 09:00:00-04,21
458194,Closed,566,2012-08-11 08:53:00-04,63,2012-08-11 09:02:00-04,50
458195,Closed,671,2012-08-11 08:53:00-04,66,2012-08-11 09:04:00-04,10
458198,Closed,769,2012-08-11 08:54:00-04,52,2012-08-11 09:06:00-04,13
458199,Closed,2268,2012-08-11 08:54:00-04,36,2012-08-11 09:32:00-04,23,T01209,Casual,,,
458200,Closed,462,2012-08-11 08:54:00-04,26,2012-08-11 09:02:00-04,46,T01269,Registered,02118,1967,Male
458201,Closed,859,2012-08-11 08:54:00-04,4,2012-08-11 09:09:00-04,20,T01241,Registered,02118,1979,Female
458202,Closed,842,2012-08-11 08:55:00-04,4,2012-08-11 09:09:00-04,20
458203,Closed,751,2012-08-11 08:57:00-04,4,2012-08-11 09:10:00-04,40
458204,Closed,638,2012-08-11 08:59:00-04,20,2012-08-11 09:10:00-04,47
458205,Closed,252,2012-08-11 09:02:00-04,25,2012-08-11 09:06:00-04,4
458206,Closed,447,2012-08-11 09:02:00-04,46,2012-08-11 09:10:00-04,39
458209,Closed,2433,2012-08-11 09:04:00-04,37,2012-08-11 09:44:00-04,38,T01418,Registered,01742,1976,Male
458211,Closed,112,2012-08-11 09:04:00-04,39,2012-08-11 09:06:00-04,26
458213,Closed,1563,2012-08-11 09:05:00-04,32,2012-08-11 09:31:00-04,14
458214,Closed,1755,2012-08-11 09:06:00-04,47,2012-08-11 09:35:00-04,25
458215,Closed,620,2012-08-11 09:06:00-04,41,2012-08-11 09:17:00-04,3,T01122,Registered,02134,1989,Female
458216,Closed,787,2012-08-11 09:06:00-04,82,2012-08-11 09:19:00-04,82,T01406,Registered,02445,1966,Male
458217,Closed,1102,2012-08-11 09:08:00-04,67,2012-08-11 09:26:00-04,52
458218,Closed,408,2012-08-11 09:06:00-04,52,2012-08-11 09:13:00-04,42
458219,Closed,1385,2012-08-11 09:07:00-04,32,2012-08-11 09:30:00-04,14,T01256,Casual,,,
458220,Closed,773,2012-08-11 09:08:00-04,60,2012-08-11 09:21:00-04,58
458221,Closed,3832,2012-08-11 09:09:00-04,36,2012-08-11 10:13:00-04,24,T01097,Casual,,,
458222,Closed,355,2012-08-11 09:09:00-04,56,2012-08-11 09:15:00-04,39
458223,Closed,273,2012-08-11 09:09:00-04,36,2012-08-11 09:14:00-04,21,T01159,Registered,02116,1970,Female
458224,Closed,1105,2012-08-11 09:10:00-04,32,2012-08-11 09:28:00-04,64,T01347,Registered,02446,1983,Male
458225,Closed,249,2012-08-11 09:10:00-04,52,2012-08-11 09:14:00-04,42
458226,Closed,389,2012-08-11 09:11:00-04,46,2012-08-11 09:18:00-04,36,T01269,Registered,02115,1946,Male
458227,Closed,1449,2012-08-11 09:12:00-04,53,2012-08-11 09:36:00-04,80,T01024,Casual,,,
458228,Closed,804,2012-08-11 09:12:00-04,33,2012-08-11 09:25:00-04,26,T01311,Registered,02215,1985,Male
458229,Closed,795,2012-08-11 09:12:00-04,33,2012-08-11 09:25:00-04,26
458230,Closed,777,2012-08-11 09:14:00-04,67,2012-08-11 09:26:00-04,52
458231,Closed,501,2012-08-11 09:14:00-04,12,2012-08-11 09:22:00-04,13,T01235,Registered,02120,1992,Female
458232,Closed,855,2012-08-11 09:15:00-04,65,2012-08-11 09:29:00-04,61,T01045,Registered,02115,1980,Male
458233,Closed,556,2012-08-11 09:16:00-04,49,2012-08-11 09:25:00-04,52,T01074,Casual,,,
458234,Closed,1201,2012-08-11 09:17:00-04,49,2012-08-11 09:37:00-04,43
458235,Closed,310,2012-08-11 09:16:00-04,47,2012-08-11 09:21:00-04,6
458236,Closed,1218,2012-08-11 09:17:00-04,49,2012-08-11 09:37:00-04,43,T01279,Casual,,,
458237,Closed,250,2012-08-11 09:17:00-04,6,2012-08-11 09:21:00-04,48
458238,Closed,614,2012-08-11 09:20:00-04,55,2012-08-11 09:30:00-04,32
458239,Closed,454,2012-08-11 09:20:00-04,21,2012-08-11 09:27:00-04,39
458240,Closed,462,2012-08-11 09:19:00-04,13,2012-08-11 09:27:00-04,46,T01419,Registered,02215,1988,Male
458241,Closed,183,2012-08-11 09:19:00-04,43,2012-08-11 09:22:00-04,40,T01161,Registered,02110,1982,Male
458242,Closed,248,2012-08-11 09:20:00-04,53,2012-08-11 09:24:00-04,46
458243,Closed,579,2012-08-11 09:20:00-04,55,2012-08-11 09:30:00-04,32
458244,Closed,319,2012-08-11 09:22:00-04,30,2012-08-11 09:27:00-04,12
458245,Closed,166,2012-08-11 09:23:00-04,26,2012-08-11 09:26:00-04,39
458246,Closed,305,2012-08-11 09:23:00-04,4,2012-08-11 09:28:00-04,25
458247,Closed,1203,2012-08-11 09:24:00-04,58,2012-08-11 09:44:00-04,80
458248,Closed,372,2012-08-11 09:23:00-04,39,2012-08-11 09:29:00-04,36
458249,Closed,1159,2012-08-11 09:23:00-04,74,2012-08-11 09:43:00-04,75
458250,Closed,1157,2012-08-11 09:23:00-04,74,2012-08-11 09:43:00-04,75
458251,Closed,26,2012-08-11 09:28:00-04,60,2012-08-11 09:29:00-04,60,T01343,Registered,02114,1987,Male
458252,Closed,284,2012-08-11 09:31:00-04,41,2012-08-11 09:35:00-04,9
458253,Closed,175,2012-08-11 09:29:00-04,6,2012-08-11 09:32:00-04,60
458254,Closed,686,2012-08-11 09:30:00-04,47,2012-08-11 09:42:00-04,22
458255,Closed,507,2012-08-11 09:29:00-04,60,2012-08-11 09:38:00-04,35,T01315,Registered,02114,1987,Male
458256,Closed,667,2012-08-11 09:30:00-04,47,2012-08-11 09:42:00-04,22
458257,Closed,2305,2012-08-11 09:32:00-04,52,2012-08-11 10:10:00-04,34
458258,Closed,172,2012-08-11 09:31:00-04,39,2012-08-11 09:34:00-04,26
458260,Closed,547,2012-08-11 09:36:00-04,60,2012-08-11 09:45:00-04,36
458261,Closed,607,2012-08-11 09:36:00-04,26,2012-08-11 09:46:00-04,23,T01311,Registered,02118,1976,Male
458262,Closed,1178,2012-08-11 09:38:00-04,14,2012-08-11 09:58:00-04,32
458263,Closed,1109,2012-08-11 09:39:00-04,14,2012-08-11 09:58:00-04,32,T01256,Casual,,,
458264,Closed,1068,2012-08-11 09:44:00-04,22,2012-08-11 10:02:00-04,26
