id,status,duration,start_date,start_station,end_date,end_station
175204,Closed,3428206,2012-03-31 18:47:00-04,42,2012-05-10 11:04:00-04,26
183596,Closed,1447384,2012-04-06 16:47:00-04,63,2012-04-23 10:50:00-04,63
187241,Closed,2644103,2012-04-09 17:08:00-04,46,2012-05-10 07:36:00-04,36
192465,Closed,2362220,2012-04-13 07:22:00-04,58,2012-05-10 15:33:00-04,59
194420,Closed,919544,2012-04-13 23:18:00-04,62,2012-04-24 14:44:00-04,27
205848,Closed,1039361,2012-04-18 14:03:00-04,52,2012-04-30 14:46:00-04,23
208408,Closed,173678,2012-04-19 17:43:00-04,23,2012-04-21 17:58:00-04,55
211457,Closed,8217,2012-04-20 22:58:00-04,33,2012-04-21 01:15:00-04,10
211459,Closed,8068,2012-04-20 23:01:00-04,33,2012-04-21 01:16:00-04,10
211488,Closed,1763,2012-04-20 23:45:00-04,52,2012-04-21 00:14:00-04,47
211489,Closed,1766,2012-04-20 23:45:00-04,52,2012-04-21 00:14:00-04,47
211490,Closed,768,2012-04-20 23:52:00-04,60,2012-04-21 00:05:00-04,32
211491,Closed,299,2012-04-20 23:57:00-04,32,2012-04-21 00:02:00-04,55
211492,Closed,7636,2012-04-21 00:06:00-04,16,2012-04-21 02:13:00-04,32
211493,Closed,1249,2012-04-21 00:06:00-04,16,2012-04-21 00:27:00-04,3
211494,Closed,475,2012-04-21 00:07:00-04,33,2012-04-21 00:15:00-04,12
211495,Closed,720,2012-04-21 00:07:00-04,21,2012-04-21 00:20:00-04,50
211496,Closed,166,2012-04-21 00:08:00-04,54,2012-04-21 00:11:00-04,42
211497,Closed,802,2012-04-21 00:09:00-04,49,2012-04-21 00:22:00-04,50
211498,Closed,934,2012-04-21 00:10:00-04,36,2012-04-21 00:25:00-04,12
211499,Closed,918,2012-04-21 00:10:00-04,36,2012-04-21 00:25:00-04,12
211500,Closed,844,2012-04-21 00:14:00-04,41,2012-04-21 00:28:00-04,18
211501,Closed,728,2012-04-21 00:16:00-04,41,2012-04-21 00:28:00-04,18
211502,Closed,782,2012-04-21 00:16:00-04,37,2012-04-21 00:29:00-04,8
211503,Closed,139,2012-04-21 00:16:00-04,20,2012-04-21 00:19:00-04,43
211504,Closed,261,2012-04-21 00:23:00-04,6,2012-04-21 00:28:00-04,47
211505,Closed,1016,2012-04-21 00:23:00-04,60,2012-04-21 00:40:00-04,30
211506,Closed,628,2012-04-21 00:25:00-04,33,2012-04-21 00:36:00-04,41
211508,Closed,1266,2012-04-21 00:35:00-04,46,2012-04-21 00:56:00-04,18
211509,Closed,286,2012-04-21 00:36:00-04,55,2012-04-21 00:41:00-04,32
211510,Closed,1462,2012-04-21 00:37:00-04,21,2012-04-21 01:01:00-04,8
211511,Closed,537,2012-04-21 00:38:00-04,3,2012-04-21 00:47:00-04,3
211512,Closed,5100,2012-04-21 00:39:00-04,54,2012-04-21 02:04:00-04,54
211513,Closed,757,2012-04-21 00:40:00-04,24,2012-04-21 00:53:00-04,24
211515,Closed,816,2012-04-21 00:42:00-04,53,2012-04-21 00:56:00-04,17
211517,Closed,226,2012-04-21 00:44:00-04,16,2012-04-21 00:48:00-04,57
211518,Closed,1371,2012-04-21 00:46:00-04,16,2012-04-21 01:08:00-04,47
211519,Closed,1331,2012-04-21 00:46:00-04,16,2012-04-21 01:08:00-04,47
211520,Closed,1254,2012-04-21 00:47:00-04,16,2012-04-21 01:08:00-04,47
211521,Closed,241,2012-04-21 00:48:00-04,23,2012-04-21 00:52:00-04,54
211522,Closed,4797,2012-04-21 00:51:00-04,3,2012-04-21 02:10:00-04,32
211523,Closed,1436,2012-04-21 01:00:00-04,50,2012-04-21 01:24:00-04,47
211524,Closed,1400,2012-04-21 01:00:00-04,50,2012-04-21 01:24:00-04,47
211525,Closed,280,2012-04-21 01:01:00-04,12,2012-04-21 01:06:00-04,46
211526,Closed,544,2012-04-21 01:04:00-04,9,2012-04-21 01:13:00-04,53
211527,Closed,911,2012-04-21 01:15:00-04,54,2012-04-21 01:30:00-04,36
211528,Closed,757,2012-04-21 01:16:00-04,54,2012-04-21 01:29:00-04,36
211530,Closed,1055,2012-04-21 01:16:00-04,52,2012-04-21 01:34:00-04,48
211531,Closed,541,2012-04-21 01:24:00-04,54,2012-04-21 01:33:00-04,23
211533,Closed,674,2012-04-21 01:25:00-04,55,2012-04-21 01:37:00-04,59
211534,Closed,2461,2012-04-21 01:30:00-04,52,2012-04-21 02:11:00-04,41
211535,Closed,2250,2012-04-21 01:33:00-04,52,2012-04-21 02:11:00-04,41
211536,Closed,2258,2012-04-21 01:33:00-04,52,2012-04-21 02:11:00-04,41
211538,Closed,173,2012-04-21 01:35:00-04,23,2012-04-21 01:38:00-04,23
211539,Closed,482,2012-04-21 01:37:00-04,49,2012-04-21 01:45:00-04,52
211540,Closed,724,2012-04-21 01:37:00-04,49,2012-04-21 01:49:00-04,36
211541,Closed,714,2012-04-21 01:37:00-04,49,2012-04-21 01:49:00-04,36
211542,Closed,3898,2012-04-21 01:39:00-04,35,2012-04-21 02:43:00-04,15
211543,Closed,3882,2012-04-21 01:39:00-04,35,2012-04-21 02:43:00-04,15
211545,Closed,529,2012-04-21 01:41:00-04,32,2012-04-21 01:50:00-04,46
211546,Closed,765,2012-04-21 01:43:00-04,33,2012-04-21 01:56:00-04,9
211547,Closed,720,2012-04-21 01:43:00-04,33,2012-04-21 01:55:00-04,9
211548,Closed,636,2012-04-21 01:45:00-04,33,2012-04-21 01:56:00-04,9
211549,Closed,611,2012-04-21 01:45:00-04,33,2012-04-21 01:56:00-04,9
211550,Closed,646,2012-04-21 01:51:00-04,36,2012-04-21 02:01:00-04,33
211551,Closed,655,2012-04-21 01:51:00-04,36,2012-04-21 02:02:00-04,33
211552,Closed,499,2012-04-21 01:55:00-04,36,2012-04-21 02:03:00-04,36
211554,Closed,299,2012-04-21 01:55:00-04,5,2012-04-21 02:00:00-04,33
211555,Closed,899,2012-04-21 02:00:00-04,49,2012-04-21 02:15:00-04,21
211556,Closed,1326,2012-04-21 02:03:00-04,36,2012-04-21 02:25:00-04,36
211557,Closed,729,2012-04-21 02:04:00-04,49,2012-04-21 02:16:00-04,21
211558,Closed,776,2012-04-21 02:03:00-04,49,2012-04-21 02:16:00-04,21
211559,Closed,229,2012-04-21 02:04:00-04,43,2012-04-21 02:07:00-04,24
211560,Closed,1302,2012-04-21 02:09:00-04,36,2012-04-21 02:30:00-04,50
211561,Closed,720,2012-04-21 02:09:00-04,36,2012-04-21 02:21:00-04,38
211562,Closed,2488,2012-04-21 02:11:00-04,36,2012-04-21 02:52:00-04,44
211563,Closed,513,2012-04-21 02:14:00-04,64,2012-04-21 02:22:00-04,58
211564,Closed,985,2012-04-21 02:14:00-04,9,2012-04-21 02:31:00-04,10
211565,Closed,33,2012-04-21 02:16:00-04,25,2012-04-21 02:16:00-04,25
211566,Closed,340,2012-04-21 02:16:00-04,55,2012-04-21 02:22:00-04,32
211568,Closed,715,2012-04-21 02:16:00-04,55,2012-04-21 02:28:00-04,41
211570,Closed,306,2012-04-21 02:17:00-04,25,2012-04-21 02:22:00-04,25
211572,Closed,560,2012-04-21 02:17:00-04,48,2012-04-21 02:27:00-04,47
211573,Closed,947,2012-04-21 02:21:00-04,49,2012-04-21 02:36:00-04,21
211574,Closed,969,2012-04-21 02:20:00-04,49,2012-04-21 02:37:00-04,21
211575,Closed,1027,2012-04-21 02:23:00-04,65,2012-04-21 02:40:00-04,65
211576,Closed,473,2012-04-21 02:22:00-04,33,2012-04-21 02:29:00-04,55
211577,Closed,429,2012-04-21 02:22:00-04,33,2012-04-21 02:29:00-04,55
211579,Closed,519,2012-04-21 02:22:00-04,9,2012-04-21 02:31:00-04,10
211581,Closed,1474,2012-04-21 02:28:00-04,36,2012-04-21 02:52:00-04,44
211582,Closed,781,2012-04-21 02:27:00-04,65,2012-04-21 02:40:00-04,65
211583,Closed,396,2012-04-21 02:28:00-04,65,2012-04-21 02:35:00-04,65
