id,status,duration,start_date,start_station,end_date,end_station
6057,Closed,43588,2011-08-04 13:46:00-04,11,2011-08-05 01:52:00-04,13
6182,Closed,63626,2011-08-04 15:40:00-04,23,2011-08-05 09:21:00-04,50
6284,Closed,69414,2011-08-04 16:42:00-04,8,2011-08-05 11:58:00-04,8
6313,Closed,62642,2011-08-04 16:54:00-04,22,2011-08-05 10:18:00-04,22
6328,Closed,80970,2011-08-04 17:03:00-04,36,2011-08-05 15:33:00-04,36
6419,Closed,85001,2011-08-04 17:41:00-04,47,2011-08-05 17:18:00-04,6
6422,Closed,84884,2011-08-04 17:43:00-04,47,2011-08-05 17:17:00-04,6
6480,Closed,54376,2011-08-04 18:18:00-04,43,2011-08-05 09:25:00-04,6
6487,Closed,29489,2011-08-04 18:27:00-04,36,2011-08-05 02:39:00-04,36
6670,Closed,42212,2011-08-04 20:15:00-04,24,2011-08-05 07:58:00-04,48
6684,Closed,44376,2011-08-04 20:25:00-04,47,2011-08-05 08:45:00-04,21
6685,Closed,44371,2011-08-04 20:25:00-04,47,2011-08-05 08:45:00-04,21
6718,Closed,18916,2011-08-04 20:47:00-04,42,2011-08-05 02:02:00-04,21
6789,Closed,86198,2011-08-04 22:25:00-04,49,2011-08-05 22:21:00-04,52
6799,Closed,48673,2011-08-04 22:39:00-04,24,2011-08-05 12:10:00-04,38
6801,Closed,48645,2011-08-04 22:40:00-04,24,2011-08-05 12:10:00-04,38
6815,Closed,5820,2011-08-04 22:49:00-04,10,2011-08-05 00:26:00-04,10
6816,Closed,5831,2011-08-04 22:49:00-04,10,2011-08-05 00:27:00-04,10
6844,Closed,2232,2011-08-04 23:28:00-04,49,2011-08-05 00:05:00-04,24
6853,Closed,1160,2011-08-04 23:49:00-04,46,2011-08-05 00:08:00-04,32
6854,Closed,541,2011-08-04 23:52:00-04,41,2011-08-05 00:01:00-04,10
6856,Closed,551,2011-08-04 23:52:00-04,41,2011-08-05 00:01:00-04,10
6858,Closed,538,2011-08-04 23:52:00-04,41,2011-08-05 00:01:00-04,45
6859,Closed,797,2011-08-04 23:54:00-04,46,2011-08-05 00:08:00-04,32
6860,Closed,748,2011-08-04 23:54:00-04,36,2011-08-05 00:06:00-04,32
6861,Closed,1685,2011-08-04 23:57:00-04,42,2011-08-05 00:25:00-04,45
6862,Closed,1503,2011-08-04 23:58:00-04,46,2011-08-05 00:23:00-04,46
6863,Closed,779,2011-08-04 23:59:00-04,50,2011-08-05 00:12:00-04,44
6864,Closed,531,2011-08-04 23:59:00-04,46,2011-08-05 00:08:00-04,32
6865,Closed,576,2011-08-04 23:59:00-04,46,2011-08-05 00:08:00-04,32
6866,Closed,333,2011-08-04 23:59:00-04,9,2011-08-05 00:05:00-04,8
6868,Closed,1473,2011-08-05 00:01:00-04,42,2011-08-05 00:26:00-04,45
6869,Closed,1361,2011-08-05 00:03:00-04,42,2011-08-05 00:26:00-04,45
6870,Closed,165,2011-08-05 00:04:00-04,22,2011-08-05 00:06:00-04,35
6871,Closed,228,2011-08-05 00:05:00-04,16,2011-08-05 00:09:00-04,25
6872,Closed,648,2011-08-05 00:08:00-04,47,2011-08-05 00:19:00-04,50
6873,Closed,256,2011-08-05 00:11:00-04,43,2011-08-05 00:15:00-04,47
6874,Closed,1348,2011-08-05 00:22:00-04,50,2011-08-05 00:45:00-04,12
6875,Closed,526,2011-08-05 00:23:00-04,50,2011-08-05 00:31:00-04,46
6876,Closed,2350,2011-08-05 00:25:00-04,49,2011-08-05 01:04:00-04,18
6877,Closed,1167,2011-08-05 00:25:00-04,50,2011-08-05 00:45:00-04,12
6878,Closed,56835,2011-08-05 00:33:00-04,41,2011-08-05 16:20:00-04,52
6879,Closed,8841,2011-08-05 00:34:00-04,41,2011-08-05 03:02:00-04,41
6880,Closed,9007,2011-08-05 00:32:00-04,41,2011-08-05 03:02:00-04,41
6881,Closed,37488,2011-08-05 00:33:00-04,41,2011-08-05 10:58:00-04,14
6882,Closed,380,2011-08-05 00:34:00-04,53,2011-08-05 00:40:00-04,53
6883,Closed,863,2011-08-05 00:35:00-04,36,2011-08-05 00:50:00-04,21
6884,Closed,860,2011-08-05 00:35:00-04,36,2011-08-05 00:50:00-04,21
6885,Closed,1566,2011-08-05 00:40:00-04,36,2011-08-05 01:06:00-04,36
6886,Closed,1621,2011-08-05 00:38:00-04,36,2011-08-05 01:05:00-04,36
6887,Closed,67833,2011-08-05 00:39:00-04,27,2011-08-05 19:30:00-04,8
6888,Closed,863,2011-08-05 00:39:00-04,23,2011-08-05 00:54:00-04,45
6889,Closed,868,2011-08-05 00:39:00-04,23,2011-08-05 00:54:00-04,45
6890,Closed,1053,2011-08-05 00:40:00-04,32,2011-08-05 00:58:00-04,9
6891,Closed,1168,2011-08-05 00:40:00-04,32,2011-08-05 01:00:00-04,9
6892,Closed,1110,2011-08-05 00:41:00-04,36,2011-08-05 00:59:00-04,27
6893,Closed,807,2011-08-05 00:42:00-04,12,2011-08-05 00:56:00-04,45
6894,Closed,748,2011-08-05 00:43:00-04,12,2011-08-05 00:55:00-04,45
6895,Closed,1414,2011-08-05 00:42:00-04,36,2011-08-05 01:06:00-04,36
6896,Closed,869,2011-08-05 00:42:00-04,32,2011-08-05 00:57:00-04,9
6897,Closed,827,2011-08-05 00:44:00-04,32,2011-08-05 00:57:00-04,9
6898,Closed,242,2011-08-05 00:55:00-04,14,2011-08-05 00:59:00-04,32
6899,Closed,105166,2011-08-05 01:05:00-04,52,2011-08-06 06:17:00-04,22
6900,Closed,26760,2011-08-05 01:05:00-04,52,2011-08-05 08:31:00-04,48
6902,Closed,25502,2011-08-05 01:12:00-04,10,2011-08-05 08:17:00-04,9
6904,Closed,1548,2011-08-05 01:26:00-04,13,2011-08-05 01:52:00-04,13
6905,Closed,865,2011-08-05 01:27:00-04,13,2011-08-05 01:41:00-04,16
6906,Closed,1504,2011-08-05 01:27:00-04,13,2011-08-05 01:52:00-04,13
6907,Closed,604,2011-08-05 01:28:00-04,32,2011-08-05 01:38:00-04,41
6908,Closed,385,2011-08-05 01:33:00-04,45,2011-08-05 01:40:00-04,5
6909,Closed,365,2011-08-05 01:34:00-04,45,2011-08-05 01:40:00-04,5
6910,Closed,738,2011-08-05 01:45:00-04,32,2011-08-05 01:57:00-04,27
6911,Closed,560,2011-08-05 01:45:00-04,14,2011-08-05 01:55:00-04,53
6912,Closed,244057,2011-08-05 01:49:00-04,21,2011-08-07 21:37:00-04,30
6913,Closed,9661,2011-08-05 02:06:00-04,44,2011-08-05 04:47:00-04,42
6914,Closed,5908,2011-08-05 02:09:00-04,44,2011-08-05 03:47:00-04,42
6915,Closed,5953,2011-08-05 02:09:00-04,44,2011-08-05 03:48:00-04,42
6917,Closed,9293,2011-08-05 02:13:00-04,44,2011-08-05 04:48:00-04,42
6918,Closed,9256,2011-08-05 02:13:00-04,44,2011-08-05 04:47:00-04,42
6919,Closed,2899,2011-08-05 02:15:00-04,9,2011-08-05 03:04:00-04,9
6920,Closed,2943,2011-08-05 02:15:00-04,9,2011-08-05 03:04:00-04,9
6921,Closed,708,2011-08-05 02:15:00-04,45,2011-08-05 02:27:00-04,46
6922,Closed,685,2011-08-05 02:15:00-04,45,2011-08-05 02:26:00-04,46
6923,Closed,580,2011-08-05 02:17:00-04,45,2011-08-05 02:27:00-04,46
6924,Closed,8999,2011-08-05 02:17:00-04,44,2011-08-05 04:47:00-04,42
6926,Closed,5359,2011-08-05 02:19:00-04,44,2011-08-05 03:48:00-04,42
6927,Closed,1448,2011-08-05 02:20:00-04,41,2011-08-05 02:44:00-04,41
6928,Closed,8856,2011-08-05 02:20:00-04,44,2011-08-05 04:47:00-04,42
6929,Closed,1452,2011-08-05 02:20:00-04,41,2011-08-05 02:44:00-04,41
6930,Closed,317,2011-08-05 02:25:00-04,41,2011-08-05 02:30:00-04,9
6931,Closed,1900,2011-08-05 02:26:00-04,40,2011-08-05 02:58:00-04,40
6932,Closed,1889,2011-08-05 02:26:00-04,40,2011-08-05 02:57:00-04,40
6933,Closed,2724,2011-08-05 02:33:00-04,10,2011-08-05 03:19:00-04,49
6934,Closed,2649,2011-08-05 02:35:00-04,10,2011-08-05 03:19:00-04,49
6935,Closed,2562,2011-08-05 02:36:00-04,10,2011-08-05 03:19:00-04,49
6936,Closed,2393,2011-08-05 02:39:00-04,10,2011-08-05 03:19:00-04,49
6937,Closed,2179,2011-08-05 02:43:00-04,10,2011-08-05 03:19:00-04,49
6938,Closed,2089,2011-08-05 02:43:00-04,10,2011-08-05 03:18:00-04,49
6939,Closed,1304,2011-08-05 02:46:00-04,46,2011-08-05 03:08:00-04,46
6940,Closed,1292,2011-08-05 02:46:00-04,46,2011-08-05 03:08:00-04,46
6941,Closed,33545,2011-08-05 02:47:00-04,41,2011-08-05 12:06:00-04,34
6942,Closed,1247,2011-08-05 02:47:00-04,41,2011-08-05 03:08:00-04,41
6943,Closed,548,2011-08-05 02:51:00-04,34,2011-08-05 03:00:00-04,45
6944,Closed,136,2011-08-05 03:08:00-04,45,2011-08-05 03:10:00-04,32
6945,Closed,1451,2011-08-05 03:17:00-04,53,2011-08-05 03:42:00-04,53
6946,Closed,1412,2011-08-05 03:18:00-04,53,2011-08-05 03:42:00-04,53
6947,Closed,790,2011-08-05 03:35:00-04,32,2011-08-05 03:48:00-04,46
6948,Closed,2655,2011-08-05 03:52:00-04,43,2011-08-05 04:36:00-04,43
6949,Closed,901,2011-08-05 05:43:00-04,41,2011-08-05 05:58:00-04,50
6950,Closed,191,2011-08-05 05:48:00-04,25,2011-08-05 05:51:00-04,16
6951,Closed,436,2011-08-05 05:57:00-04,45,2011-08-05 06:04:00-04,11
6952,Closed,1525,2011-08-05 05:58:00-04,8,2011-08-05 06:24:00-04,31
6953,Closed,310,2011-08-05 06:02:00-04,53,2011-08-05 06:07:00-04,32
6954,Closed,280,2011-08-05 06:08:00-04,44,2011-08-05 06:13:00-04,49
6955,Closed,124,2011-08-05 06:18:00-04,9,2011-08-05 06:21:00-04,9
6956,Closed,263,2011-08-05 06:19:00-04,16,2011-08-05 06:24:00-04,39
6957,Closed,860,2011-08-05 06:33:00-04,36,2011-08-05 06:47:00-04,14
