id,status,duration,start_date,start_station,end_date,end_station
473503,Closed,217191,2012-08-15 23:40:00-04,57,2012-08-18 12:00:00-04,4,T01339,Casual,,,
475355,Closed,191638,2012-08-16 16:38:00-04,69,2012-08-18 21:52:00-04,45
479874,Closed,75334,2012-08-17 19:51:00-04,6,2012-08-18 16:47:00-04,4
480253,Closed,1032,2012-08-17 23:44:00-04,74,2012-08-18 00:01:00-04,57
480255,Closed,1338,2012-08-17 23:47:00-04,24,2012-08-18 00:10:00-04,23
480256,Closed,1567,2012-08-17 23:47:00-04,50,2012-08-18 00:14:00-04,84,T01257,Casual,,,
480257,Closed,1575,2012-08-17 23:48:00-04,50,2012-08-18 00:14:00-04,84
480259,Closed,833,2012-08-17 23:50:00-04,78,2012-08-18 00:03:00-04,76,T01133,Casual,,,
480260,Closed,861,2012-08-17 23:49:00-04,78,2012-08-18 00:04:00-04,76
480261,Closed,871,2012-08-17 23:49:00-04,22,2012-08-18 00:03:00-04,36,T01054,Registered,02116,1981,Female
480262,Closed,1754,2012-08-17 23:50:00-04,6,2012-08-18 00:20:00-04,60
480264,Closed,902,2012-08-17 23:56:00-04,76,2012-08-18 00:11:00-04,57
480265,Closed,281,2012-08-17 23:57:00-04,80,2012-08-18 00:01:00-04,75
480266,Closed,377,2012-08-17 23:58:00-04,76,2012-08-18 00:04:00-04,79
480267,Closed,1418,2012-08-18 00:00:00-04,76,2012-08-18 00:23:00-04,4
480268,Closed,1400,2012-08-18 00:00:00-04,76,2012-08-18 00:23:00-04,4
480269,Closed,1167,2012-08-18 00:01:00-04,42,2012-08-18 00:21:00-04,68
480270,Closed,478,2012-08-18 00:00:00-04,39,2012-08-18 00:08:00-04,57
480271,Closed,1195,2012-08-18 00:01:00-04,42,2012-08-18 00:21:00-04,68
480272,Closed,412,2012-08-18 00:03:00-04,44,2012-08-18 00:10:00-04,60
480273,Closed,372,2012-08-18 00:03:00-04,4,2012-08-18 00:10:00-04,54
480274,Closed,932,2012-08-18 00:04:00-04,36,2012-08-18 00:19:00-04,33,T01200,Casual,,,
480276,Closed,860,2012-08-18 00:05:00-04,36,2012-08-18 00:19:00-04,33
480278,Closed,140,2012-08-18 00:07:00-04,53,2012-08-18 00:09:00-04,52
480279,Closed,514,2012-08-18 00:12:00-04,19,2012-08-18 00:20:00-04,17,T01368,Casual,,,
480280,Closed,162,2012-08-18 00:13:00-04,23,2012-08-18 00:15:00-04,6,T01078,Registered,02114,1989,Male
480281,Closed,372,2012-08-18 00:14:00-04,57,2012-08-18 00:20:00-04,32
480282,Closed,436,2012-08-18 00:16:00-04,50,2012-08-18 00:24:00-04,57
480283,Closed,665,2012-08-18 00:17:00-04,47,2012-08-18 00:28:00-04,53,T01002,Registered,02113,1984,Male
480285,Closed,1031,2012-08-18 00:18:00-04,52,2012-08-18 00:35:00-04,40,T01255,Registered,02113,1973,Male
480286,Closed,507,2012-08-18 00:18:00-04,4,2012-08-18 00:27:00-04,52
480287,Closed,455,2012-08-18 00:19:00-04,4,2012-08-18 00:27:00-04,52
480288,Closed,470,2012-08-18 00:19:00-04,4,2012-08-18 00:27:00-04,52
480289,Closed,405,2012-08-18 00:22:00-04,54,2012-08-18 00:29:00-04,43
480291,Closed,1152,2012-08-18 00:25:00-04,20,2012-08-18 00:44:00-04,78
480292,Closed,744,2012-08-18 00:31:00-04,45,2012-08-18 00:44:00-04,46
480293,Closed,747,2012-08-18 00:31:00-04,45,2012-08-18 00:44:00-04,46
480296,Closed,1017,2012-08-18 00:35:00-04,21,2012-08-18 00:52:00-04,41
480297,Closed,646,2012-08-18 00:39:00-04,27,2012-08-18 00:49:00-04,4
480298,Closed,720,2012-08-18 00:40:00-04,47,2012-08-18 00:52:00-04,24
480299,Closed,674,2012-08-18 00:40:00-04,47,2012-08-18 00:52:00-04,24
480300,Closed,1058,2012-08-18 00:41:00-04,16,2012-08-18 00:59:00-04,75,T01224,Casual,,,
480302,Closed,492,2012-08-18 00:43:00-04,47,2012-08-18 00:52:00-04,24,T01040,Casual,,,
480303,Closed,802,2012-08-18 01:00:00-04,17,2012-08-18 01:13:00-04,79
480304,Closed,952,2012-08-18 01:03:00-04,36,2012-08-18 01:19:00-04,45
480305,Closed,800,2012-08-18 01:06:00-04,75,2012-08-18 01:19:00-04,33
480306,Closed,523,2012-08-18 01:11:00-04,33,2012-08-18 01:20:00-04,41,T01232,Casual,,,
480307,Closed,537,2012-08-18 01:11:00-04,33,2012-08-18 01:20:00-04,41
480308,Closed,1312,2012-08-18 01:11:00-04,61,2012-08-18 01:32:00-04,51
480309,Closed,276,2012-08-18 01:10:00-04,52,2012-08-18 01:15:00-04,46
480310,Closed,1300,2012-08-18 01:11:00-04,61,2012-08-18 01:32:00-04,51
480311,Closed,229,2012-08-18 01:11:00-04,52,2012-08-18 01:15:00-04,46
480312,Closed,233,2012-08-18 01:11:00-04,52,2012-08-18 01:15:00-04,46
480314,Closed,2058,2012-08-18 01:13:00-04,68,2012-08-18 01:47:00-04,60,T01013,Registered,02138,1980,Male
480318,Closed,1147,2012-08-18 01:24:00-04,19,2012-08-18 01:44:00-04,8
480319,Closed,1186,2012-08-18 01:24:00-04,19,2012-08-18 01:43:00-04,8
480320,Closed,930,2012-08-18 01:27:00-04,33,2012-08-18 01:43:00-04,8
480321,Closed,978,2012-08-18 01:26:00-04,24,2012-08-18 01:43:00-04,57,T01040,Registered,02118,1985,Male
480322,Closed,929,2012-08-18 01:27:00-04,33,2012-08-18 01:43:00-04,8
480323,Closed,1010,2012-08-18 01:27:00-04,57,2012-08-18 01:44:00-04,41
480324,Closed,813,2012-08-18 01:29:00-04,33,2012-08-18 01:43:00-04,8,T01200,Casual,,,
480325,Closed,737,2012-08-18 01:28:00-04,36,2012-08-18 01:41:00-04,19,T01099,Registered,02215,1983,Male
