id,status,duration,start_date,start_station,end_date,end_station
537218,Closed,47246,2012-09-04 21:13:00-04,42,2012-09-05 10:20:00-04,
537395,Closed,611,2012-09-05 04:09:00-04,19,2012-09-05 04:19:00-04,12
537396,Closed,508,2012-09-05 05:11:00-04,47,2012-09-05 05:19:00-04,31,T01278,Registered,02113,1986,Male
537397,Closed,256,2012-09-05 05:41:00-04,56,2012-09-05 05:45:00-04,27
537398,Closed,611,2012-09-05 05:53:00-04,68,2012-09-05 06:03:00-04,9
537399,Closed,2211,2012-09-05 06:00:00-04,40,2012-09-05 06:37:00-04,18
537400,Closed,432,2012-09-05 06:05:00-04,60,2012-09-05 06:12:00-04,36
537401,Closed,1380,2012-09-05 06:05:00-04,4,2012-09-05 06:28:00-04,18,T01069,Registered,02116,1991,Male
537402,Closed,1138,2012-09-05 06:09:00-04,57,2012-09-05 06:28:00-04,18
537403,Closed,329,2012-09-05 06:15:00-04,57,2012-09-05 06:21:00-04,53
537404,Closed,526,2012-09-05 06:18:00-04,85,2012-09-05 06:26:00-04,64
537405,Closed,272,2012-09-05 06:22:00-04,34,2012-09-05 06:27:00-04,11
537406,Closed,781,2012-09-05 06:27:00-04,67,2012-09-05 06:40:00-04,29
537407,Closed,345,2012-09-05 06:28:00-04,64,2012-09-05 06:34:00-04,54,T01105,Registered,02215,1988,Male
537408,Closed,364,2012-09-05 06:30:00-04,12,2012-09-05 06:36:00-04,16,T01299,Registered,02116,1980,Male
537409,Closed,1263,2012-09-05 06:40:00-04,6,2012-09-05 07:02:00-04,11
537411,Closed,433,2012-09-05 06:56:00-04,26,2012-09-05 07:03:00-04,50
537413,Closed,472,2012-09-05 07:12:00-04,38,2012-09-05 07:20:00-04,35,T01249,Registered,01826,1966,Male
537414,Closed,178,2012-09-05 07:16:00-04,58,2012-09-05 07:18:00-04,50
537415,Closed,230,2012-09-05 07:21:00-04,22,2012-09-05 07:24:00-04,43
537416,Closed,343,2012-09-05 07:23:00-04,38,2012-09-05 07:28:00-04,23,T01138,Registered,01944,1968,Male
537417,Closed,844,2012-09-05 07:24:00-04,52,2012-09-05 07:38:00-04,11,T01104,Registered,01760,1956,Female
537418,Closed,261,2012-09-05 07:26:00-04,60,2012-09-05 07:30:00-04,72,T01365,Registered,02114,1983,Female
537419,Closed,837,2012-09-05 07:27:00-04,41,2012-09-05 07:41:00-04,80,T01014,Registered,02446,1977,Male
537420,Closed,210,2012-09-05 07:28:00-04,64,2012-09-05 07:32:00-04,43,T01219,Registered,02210,1983,Male
537421,Closed,589,2012-09-05 07:29:00-04,25,2012-09-05 07:38:00-04,22,T01449,Registered,02118,1964,Male
537422,Closed,639,2012-09-05 07:35:00-04,68,2012-09-05 07:46:00-04,53
537423,Closed,478,2012-09-05 07:39:00-04,36,2012-09-05 07:46:00-04,49,T01398,Casual,,,
537424,Closed,477,2012-09-05 07:39:00-04,79,2012-09-05 07:47:00-04,76
537425,Closed,1171,2012-09-05 07:40:00-04,10,2012-09-05 07:59:00-04,27,T01137,Registered,02139,1957,Male
537426,Closed,1991,2012-09-05 07:40:00-04,18,2012-09-05 08:13:00-04,40,T01069,Casual,,,
537427,Closed,1375,2012-09-05 07:40:00-04,18,2012-09-05 08:03:00-04,57,T01172,Registered,02118,1978,Female
537428,Closed,565,2012-09-05 07:41:00-04,53,2012-09-05 07:50:00-04,23
537429,Closed,862,2012-09-05 07:43:00-04,16,2012-09-05 07:57:00-04,80,T01299,Registered,02116,1980,Male
537430,Closed,877,2012-09-05 07:44:00-04,16,2012-09-05 07:58:00-04,14
537431,Closed,444,2012-09-05 07:44:00-04,22,2012-09-05 07:51:00-04,40
537432,Closed,1124,2012-09-05 07:45:00-04,41,2012-09-05 08:04:00-04,5,T01134,Casual,,,
537433,Closed,382,2012-09-05 07:45:00-04,22,2012-09-05 07:52:00-04,58
537434,Closed,229,2012-09-05 07:46:00-04,53,2012-09-05 07:50:00-04,67
537435,Closed,1302,2012-09-05 07:47:00-04,18,2012-09-05 08:08:00-04,58
537436,Closed,614,2012-09-05 07:48:00-04,16,2012-09-05 07:58:00-04,75
537437,Closed,1498,2012-09-05 07:49:00-04,18,2012-09-05 08:14:00-04,57
537438,Closed,1018,2012-09-05 07:50:00-04,53,2012-09-05 08:07:00-04,38,T01254,Registered,02115,1968,Female
537439,Closed,290,2012-09-05 07:53:00-04,58,2012-09-05 07:57:00-04,36
537440,Closed,206,2012-09-05 07:53:00-04,27,2012-09-05 07:56:00-04,30,T01127,Registered,02186,1953,Male
537441,Closed,408,2012-09-05 07:55:00-04,26,2012-09-05 08:01:00-04,22
537442,Closed,325,2012-09-05 07:55:00-04,38,2012-09-05 08:00:00-04,43
537443,Closed,295,2012-09-05 07:57:00-04,43,2012-09-05 08:02:00-04,35
537444,Closed,364,2012-09-05 07:58:00-04,46,2012-09-05 08:04:00-04,13
537445,Closed,347,2012-09-05 08:02:00-04,22,2012-09-05 08:07:00-04,7
537446,Closed,534,2012-09-05 08:07:00-04,38,2012-09-05 08:16:00-04,22
537447,Closed,334,2012-09-05 08:08:00-04,23,2012-09-05 08:14:00-04,42
537448,Closed,415,2012-09-05 08:09:00-04,60,2012-09-05 08:16:00-04,42,T01445,Registered,02474,1972,Male
537449,Closed,327,2012-09-05 08:10:00-04,34,2012-09-05 08:16:00-04,10,T01339,Casual,,,
537450,Closed,621,2012-09-05 08:10:00-04,38,2012-09-05 08:20:00-04,64,T01176,Registered,02110,1972,Male
537451,Closed,176,2012-09-05 08:10:00-04,58,2012-09-05 08:13:00-04,42
537452,Closed,813,2012-09-05 08:10:00-04,38,2012-09-05 08:24:00-04,50,T01279,Registered,01864,1955,Male
537453,Closed,232,2012-09-05 08:11:00-04,53,2012-09-05 08:15:00-04,67,T01114,Registered,02215,1991,Male
537454,Closed,222,2012-09-05 08:13:00-04,27,2012-09-05 08:16:00-04,12
537455,Closed,1006,2012-09-05 08:16:00-04,4,2012-09-05 08:33:00-04,14
537456,Closed,1509,2012-09-05 08:15:00-04,66,2012-09-05 08:40:00-04,7,T01331,Registered,02134,1984,Male
537457,Closed,523,2012-09-05 08:17:00-04,44,2012-09-05 08:26:00-04,36,T01169,Registered,02155,1975,Male
537458,Closed,285,2012-09-05 08:17:00-04,88,2012-09-05 08:22:00-04,76
537459,Closed,621,2012-09-05 08:18:00-04,20,2012-09-05 08:29:00-04,31
537460,Closed,681,2012-09-05 08:18:00-04,22,2012-09-05 08:30:00-04,31,T01312,Registered,02038,1958,Male
537463,Closed,865,2012-09-05 08:20:00-04,84,2012-09-05 08:35:00-04,75
537464,Closed,632,2012-09-05 08:19:00-04,35,2012-09-05 08:30:00-04,36
537465,Closed,396,2012-09-05 08:19:00-04,20,2012-09-05 08:26:00-04,35
537466,Closed,565,2012-09-05 08:19:00-04,75,2012-09-05 08:29:00-04,29,T01429,Registered,02139,1978,Male
537467,Closed,1114,2012-09-05 08:19:00-04,66,2012-09-05 08:38:00-04,14,T01119,Registered,02134,1986,Male
537468,Closed,286,2012-09-05 08:20:00-04,26,2012-09-05 08:25:00-04,16
537469,Closed,261,2012-09-05 08:21:00-04,53,2012-09-05 08:25:00-04,67
537470,Closed,797,2012-09-05 08:21:00-04,88,2012-09-05 08:34:00-04,84
537471,Closed,436,2012-09-05 08:21:00-04,11,2012-09-05 08:28:00-04,69
537472,Closed,1273,2012-09-05 08:22:00-04,38,2012-09-05 08:43:00-04,67
537473,Closed,1227,2012-09-05 08:21:00-04,56,2012-09-05 08:42:00-04,72,T01011,Registered,02119,1974,Male
537474,Closed,383,2012-09-05 08:23:00-04,45,2012-09-05 08:29:00-04,10
537475,Closed,660,2012-09-05 08:24:00-04,16,2012-09-05 08:35:00-04,80,T01208,Registered,01760,1980,Male
537476,Closed,1440,2012-09-05 08:24:00-04,69,2012-09-05 08:48:00-04,48
537477,Closed,787,2012-09-05 08:25:00-04,25,2012-09-05 08:38:00-04,64
537478,Closed,480,2012-09-05 08:25:00-04,47,2012-09-05 08:33:00-04,31
537480,Closed,579,2012-09-05 08:26:00-04,38,2012-09-05 08:35:00-04,48
537481,Closed,609,2012-09-05 08:26:00-04,38,2012-09-05 08:36:00-04,24,T01209,Registered,02451,1984,Male
537482,Closed,829,2012-09-05 08:26:00-04,43,2012-09-05 08:40:00-04,36,T01273,Registered,02025,1979,Male
537483,Closed,1160,2012-09-05 08:26:00-04,82,2012-09-05 08:45:00-04,75
537484,Closed,644,2012-09-05 08:26:00-04,71,2012-09-05 08:37:00-04,75
537485,Closed,209,2012-09-05 08:27:00-04,60,2012-09-05 08:30:00-04,6
537486,Closed,471,2012-09-05 08:27:00-04,79,2012-09-05 08:35:00-04,70,T01143,Registered,02143,1982,Male
537487,Closed,22848,2012-09-05 08:28:00-04,57,2012-09-05 14:49:00-04,27
537488,Closed,619,2012-09-05 08:27:00-04,38,2012-09-05 08:38:00-04,64
537489,Closed,419,2012-09-05 08:28:00-04,38,2012-09-05 08:35:00-04,24
537490,Closed,311,2012-09-05 08:28:00-04,59,2012-09-05 08:33:00-04,42,T01015,Registered,02188,,Male
537491,Closed,12,2012-09-05 08:28:00-04,26,2012-09-05 08:29:00-04,26
537492,Closed,620,2012-09-05 08:29:00-04,58,2012-09-05 08:39:00-04,64
537493,Closed,248,2012-09-05 08:29:00-04,26,2012-09-05 08:33:00-04,16
537494,Closed,815,2012-09-05 08:29:00-04,76,2012-09-05 08:43:00-04,9
537495,Closed,651,2012-09-05 08:29:00-04,38,2012-09-05 08:40:00-04,60
537496,Closed,1262,2012-09-05 08:29:00-04,20,2012-09-05 08:51:00-04,5
537497,Closed,1203,2012-09-05 08:30:00-04,4,2012-09-05 08:50:00-04,3,T01369,Registered,02112,1972,Male
537498,Closed,613,2012-09-05 08:31:00-04,20,2012-09-05 08:41:00-04,31,T01419,Registered,02109,1957,Male
537499,Closed,633,2012-09-05 08:32:00-04,6,2012-09-05 08:42:00-04,43
537500,Closed,648,2012-09-05 08:32:00-04,38,2012-09-05 08:43:00-04,64
537501,Closed,686,2012-09-05 08:33:00-04,38,2012-09-05 08:44:00-04,22,T01387,Registered,01851,1987,Male
537502,Closed,550,2012-09-05 08:33:00-04,38,2012-09-05 08:42:00-04,48
537503,Closed,582,2012-09-05 08:33:00-04,39,2012-09-05 08:43:00-04,59
537504,Closed,398,2012-09-05 08:33:00-04,47,2012-09-05 08:40:00-04,54
537505,Closed,36,2012-09-05 08:34:00-04,18,2012-09-05 08:34:00-04,18
537506,Closed,245,2012-09-05 08:34:00-04,16,2012-09-05 08:38:00-04,21
537507,Closed,936,2012-09-05 08:34:00-04,10,2012-09-05 08:50:00-04,70
537508,Closed,479,2012-09-05 08:35:00-04,18,2012-09-05 08:43:00-04,70
537509,Closed,509,2012-09-05 08:35:00-04,88,2012-09-05 08:44:00-04,74
537510,Closed,1033,2012-09-05 08:36:00-04,68,2012-09-05 08:53:00-04,49
537511,Closed,1130,2012-09-05 08:36:00-04,71,2012-09-05 08:55:00-04,80,T01330,Registered,02140,1982,Female
537514,Closed,342,2012-09-05 08:37:00-04,10,2012-09-05 08:43:00-04,9
537515,Closed,566,2012-09-05 08:37:00-04,58,2012-09-05 08:46:00-04,48,T01316,Registered,02115,1980,Female
537516,Closed,306,2012-09-05 08:38:00-04,10,2012-09-05 08:43:00-04,9,T01339,Casual,,,
537517,Closed,250,2012-09-05 08:37:00-04,7,2012-09-05 08:41:00-04,43
537518,Closed,325,2012-09-05 08:38:00-04,50,2012-09-05 08:44:00-04,35
537520,Closed,221,2012-09-05 08:37:00-04,38,2012-09-05 08:41:00-04,44,T01173,Registered,02108,1962,Male
537521,Closed,973,2012-09-05 08:38:00-04,21,2012-09-05 08:54:00-04,54
537522,Closed,908,2012-09-05 08:38:00-04,79,2012-09-05 08:53:00-04,72
537523,Closed,204,2012-09-05 08:38:00-04,43,2012-09-05 08:41:00-04,24
537524,Closed,1064,2012-09-05 08:38:00-04,21,2012-09-05 08:56:00-04,64
537525,Closed,397,2012-09-05 08:38:00-04,38,2012-09-05 08:45:00-04,48,T01159,Casual,,,
537526,Closed,1317,2012-09-05 08:38:00-04,17,2012-09-05 09:00:00-04,11
537528,Closed,894,2012-09-05 08:40:00-04,34,2012-09-05 08:54:00-04,54
537529,Closed,936,2012-09-05 08:39:00-04,51,2012-09-05 08:55:00-04,22,T01327,Registered,02118,1960,Male
537530,Closed,589,2012-09-05 08:39:00-04,79,2012-09-05 08:49:00-04,75
537531,Closed,942,2012-09-05 08:40:00-04,38,2012-09-05 08:55:00-04,24,T01254,Registered,01944,1964,Male
537532,Closed,1118,2012-09-05 08:40:00-04,38,2012-09-05 08:59:00-04,21
537533,Closed,1124,2012-09-05 08:40:00-04,66,2012-09-05 08:59:00-04,5
537534,Closed,500,2012-09-05 08:40:00-04,4,2012-09-05 08:49:00-04,48
537535,Closed,794,2012-09-05 08:41:00-04,91,2012-09-05 08:54:00-04,58
537536,Closed,998,2012-09-05 08:41:00-04,71,2012-09-05 08:58:00-04,67
537537,Closed,721,2012-09-05 08:41:00-04,38,2012-09-05 08:53:00-04,64
537538,Closed,503,2012-09-05 08:42:00-04,36,2012-09-05 08:50:00-04,35,T01169,Registered,02116,1983,Male
537539,Closed,339,2012-09-05 08:42:00-04,22,2012-09-05 08:48:00-04,31,T01305,Registered,02210,1988,Male
537540,Closed,423,2012-09-05 08:42:00-04,42,2012-09-05 08:49:00-04,21
537541,Closed,332,2012-09-05 08:42:00-04,22,2012-09-05 08:48:00-04,31
537542,Closed,154,2012-09-05 08:42:00-04,35,2012-09-05 08:45:00-04,48
537543,Closed,657,2012-09-05 08:43:00-04,21,2012-09-05 08:54:00-04,59,T01037,Registered,02115,1983,Male
537547,Closed,1132,2012-09-05 08:43:00-04,77,2012-09-05 09:02:00-04,38,T01089,Registered,02140,1984,Male
537548,Closed,349,2012-09-05 08:43:00-04,4,2012-09-05 08:49:00-04,59
537549,Closed,287,2012-09-05 08:44:00-04,47,2012-09-05 08:48:00-04,43
537550,Closed,258,2012-09-05 08:44:00-04,53,2012-09-05 08:48:00-04,67
537551,Closed,441,2012-09-05 08:44:00-04,39,2012-09-05 08:51:00-04,81
537552,Closed,395,2012-09-05 08:44:00-04,21,2012-09-05 08:51:00-04,67
537553,Closed,739,2012-09-05 08:44:00-04,36,2012-09-05 08:56:00-04,14
537554,Closed,641,2012-09-05 08:44:00-04,38,2012-09-05 08:55:00-04,42,T01338,Registered,02155,1965,Female
537555,Closed,642,2012-09-05 08:45:00-04,38,2012-09-05 08:55:00-04,64
537556,Closed,247,2012-09-05 08:45:00-04,22,2012-09-05 08:49:00-04,64
537557,Closed,526,2012-09-05 08:45:00-04,40,2012-09-05 08:54:00-04,22
537558,Closed,253,2012-09-05 08:45:00-04,52,2012-09-05 08:49:00-04,67
537559,Closed,607,2012-09-05 08:45:00-04,38,2012-09-05 08:56:00-04,22
537560,Closed,667,2012-09-05 08:46:00-04,46,2012-09-05 08:57:00-04,14
537561,Closed,629,2012-09-05 08:47:00-04,57,2012-09-05 08:58:00-04,22
537562,Closed,536,2012-09-05 08:47:00-04,40,2012-09-05 08:56:00-04,64
537563,Closed,348,2012-09-05 08:47:00-04,16,2012-09-05 08:53:00-04,39
537564,Closed,145,2012-09-05 08:47:00-04,67,2012-09-05 08:50:00-04,80,T01114,Registered,02139,1993,Male
537565,Closed,463,2012-09-05 08:48:00-04,15,2012-09-05 08:56:00-04,17
537566,Closed,872,2012-09-05 08:48:00-04,33,2012-09-05 09:02:00-04,35
537567,Closed,218,2012-09-05 08:48:00-04,31,2012-09-05 08:52:00-04,64
537568,Closed,705,2012-09-05 08:52:00-04,21,2012-09-05 09:04:00-04,14
537569,Closed,247,2012-09-05 08:49:00-04,57,2012-09-05 08:53:00-04,21
537570,Closed,445,2012-09-05 08:49:00-04,25,2012-09-05 08:56:00-04,42
537571,Closed,935,2012-09-05 08:49:00-04,26,2012-09-05 09:05:00-04,27,T01099,Registered,02118,1968,Female
537572,Closed,331,2012-09-05 08:49:00-04,22,2012-09-05 08:55:00-04,31,T01387,Registered,02139,1980,Male
537573,Closed,248,2012-09-05 08:49:00-04,25,2012-09-05 08:54:00-04,16
537574,Closed,853,2012-09-05 08:50:00-04,12,2012-09-05 09:04:00-04,19
537575,Closed,205,2012-09-05 08:50:00-04,24,2012-09-05 08:54:00-04,43
537576,Closed,517,2012-09-05 08:53:00-04,88,2012-09-05 09:01:00-04,80
537577,Closed,817,2012-09-05 08:51:00-04,75,2012-09-05 09:05:00-04,5
537581,Closed,558,2012-09-05 08:52:00-04,35,2012-09-05 09:01:00-04,31
537582,Closed,277,2012-09-05 08:52:00-04,75,2012-09-05 08:56:00-04,80,T01446,Registered,02139,1942,Male
537583,Closed,212,2012-09-05 08:53:00-04,40,2012-09-05 08:56:00-04,43
537584,Closed,1249,2012-09-05 08:53:00-04,16,2012-09-05 09:14:00-04,86
537585,Closed,313,2012-09-05 08:54:00-04,47,2012-09-05 08:59:00-04,43
537586,Closed,287,2012-09-05 08:54:00-04,49,2012-09-05 08:59:00-04,22
537587,Closed,1191,2012-09-05 08:55:00-04,69,2012-09-05 09:15:00-04,59
537588,Closed,444,2012-09-05 08:55:00-04,40,2012-09-05 09:02:00-04,64
537589,Closed,609,2012-09-05 08:55:00-04,22,2012-09-05 09:05:00-04,42,T01449,Registered,02025,1967,Male
537590,Closed,701,2012-09-05 08:56:00-04,22,2012-09-05 09:08:00-04,42
537591,Closed,484,2012-09-05 08:56:00-04,47,2012-09-05 09:04:00-04,59
537592,Closed,471,2012-09-05 08:56:00-04,69,2012-09-05 09:04:00-04,86
537593,Closed,1081,2012-09-05 08:56:00-04,79,2012-09-05 09:14:00-04,33
537594,Closed,1035,2012-09-05 08:56:00-04,76,2012-09-05 09:14:00-04,23
537595,Closed,660,2012-09-05 08:57:00-04,40,2012-09-05 09:08:00-04,7
537596,Closed,24,2012-09-05 08:57:00-04,33,2012-09-05 08:57:00-04,33
537597,Closed,761,2012-09-05 08:58:00-04,86,2012-09-05 09:10:00-04,33,T01332,Registered,02134,1983,Male
537598,Closed,229,2012-09-05 08:58:00-04,54,2012-09-05 09:01:00-04,48
537599,Closed,669,2012-09-05 08:58:00-04,74,2012-09-05 09:09:00-04,18
537601,Closed,1622,2012-09-05 08:58:00-04,33,2012-09-05 09:25:00-04,79,T01352,Registered,02215,1980,Male
537602,Closed,368,2012-09-05 08:58:00-04,38,2012-09-05 09:04:00-04,43,T01145,Registered,01742,1973,Male
537603,Closed,316,2012-09-05 08:58:00-04,9,2012-09-05 09:03:00-04,10,T01096,Registered,02114,1984,Male
537604,Closed,497,2012-09-05 08:59:00-04,45,2012-09-05 09:07:00-04,14,T01013,Registered,02465,1952,Female
537605,Closed,128,2012-09-05 08:59:00-04,35,2012-09-05 09:01:00-04,48,T01169,Registered,02109,1983,Male
537606,Closed,372,2012-09-05 09:00:00-04,6,2012-09-05 09:06:00-04,48
537607,Closed,744,2012-09-05 09:00:00-04,68,2012-09-05 09:13:00-04,21,T01439,Registered,02144,1978,Male
537608,Closed,639,2012-09-05 09:01:00-04,32,2012-09-05 09:11:00-04,5,T01257,Registered,02445,1951,Male
537609,Closed,2047,2012-09-05 09:01:00-04,47,2012-09-05 09:35:00-04,10,T01049,Registered,02215,1958,Female
537610,Closed,1115,2012-09-05 09:01:00-04,4,2012-09-05 09:19:00-04,62
537611,Closed,441,2012-09-05 09:01:00-04,18,2012-09-05 09:09:00-04,73
537612,Closed,398,2012-09-05 09:01:00-04,69,2012-09-05 09:08:00-04,62
537613,Closed,294,2012-09-05 09:01:00-04,22,2012-09-05 09:06:00-04,44,T01327,Registered,02131,1962,Male
537614,Closed,2036,2012-09-05 09:02:00-04,86,2012-09-05 09:36:00-04,48
537615,Closed,431,2012-09-05 09:02:00-04,64,2012-09-05 09:09:00-04,23
537616,Closed,382,2012-09-05 09:02:00-04,33,2012-09-05 09:09:00-04,67,T01408,Registered,02215,1993,Male
537617,Closed,899,2012-09-05 09:04:00-04,17,2012-09-05 09:19:00-04,45
537618,Closed,421,2012-09-05 09:04:00-04,36,2012-09-05 09:11:00-04,33
537619,Closed,345,2012-09-05 09:05:00-04,38,2012-09-05 09:11:00-04,48
537620,Closed,837,2012-09-05 09:05:00-04,19,2012-09-05 09:19:00-04,80
537621,Closed,336,2012-09-05 09:05:00-04,38,2012-09-05 09:11:00-04,48,T01269,Registered,02110,1982,Male
537622,Closed,320,2012-09-05 09:06:00-04,22,2012-09-05 09:11:00-04,7
537623,Closed,388,2012-09-05 09:06:00-04,39,2012-09-05 09:12:00-04,36
537624,Closed,503,2012-09-05 09:06:00-04,4,2012-09-05 09:14:00-04,22
537625,Closed,300,2012-09-05 09:06:00-04,43,2012-09-05 09:11:00-04,40
537627,Closed,299,2012-09-05 09:06:00-04,32,2012-09-05 09:11:00-04,14
537629,Closed,613,2012-09-05 09:07:00-04,38,2012-09-05 09:17:00-04,64
537630,Closed,466,2012-09-05 09:07:00-04,4,2012-09-05 09:14:00-04,22
537631,Closed,611,2012-09-05 09:07:00-04,79,2012-09-05 09:17:00-04,80,T01258,Casual,,,
537632,Closed,513,2012-09-05 09:07:00-04,53,2012-09-05 09:16:00-04,53
537633,Closed,1148,2012-09-05 09:08:00-04,37,2012-09-05 09:27:00-04,14
537634,Closed,425,2012-09-05 09:08:00-04,22,2012-09-05 09:15:00-04,40
537635,Closed,1502,2012-09-05 09:10:00-04,8,2012-09-05 09:35:00-04,64,T01368,Registered,02135,1989,Male
537636,Closed,115,2012-09-05 09:10:00-04,90,2012-09-05 09:12:00-04,84,T01184,Registered,02116,1985,Female
537637,Closed,826,2012-09-05 09:10:00-04,26,2012-09-05 09:24:00-04,23
537638,Closed,1421,2012-09-05 09:10:00-04,66,2012-09-05 09:34:00-04,84
537639,Closed,1094,2012-09-05 09:11:00-04,73,2012-09-05 09:29:00-04,53,T01180,Casual,,,
537640,Closed,454,2012-09-05 09:11:00-04,41,2012-09-05 09:18:00-04,37,T01371,Registered,02117,1992,Male
537641,Closed,875,2012-09-05 09:12:00-04,36,2012-09-05 09:26:00-04,7
537642,Closed,408,2012-09-05 09:12:00-04,4,2012-09-05 09:18:00-04,35
537643,Closed,343,2012-09-05 09:12:00-04,13,2012-09-05 09:18:00-04,25
537644,Closed,525,2012-09-05 09:12:00-04,76,2012-09-05 09:21:00-04,72
537645,Closed,816,2012-09-05 09:13:00-04,57,2012-09-05 09:27:00-04,67
537646,Closed,1272,2012-09-05 09:13:00-04,18,2012-09-05 09:34:00-04,55
537647,Closed,398,2012-09-05 09:13:00-04,21,2012-09-05 09:20:00-04,39
537648,Closed,443,2012-09-05 09:14:00-04,51,2012-09-05 09:21:00-04,16,T01431,Registered,02119,1978,Female
537651,Closed,270,2012-09-05 09:15:00-04,32,2012-09-05 09:19:00-04,14
537652,Closed,537,2012-09-05 09:15:00-04,45,2012-09-05 09:24:00-04,21
537653,Closed,947,2012-09-05 09:15:00-04,91,2012-09-05 09:31:00-04,50,T01050,Registered,02141,1976,Male
537654,Closed,734,2012-09-05 09:15:00-04,90,2012-09-05 09:28:00-04,68
537655,Closed,377,2012-09-05 09:19:00-04,57,2012-09-05 09:26:00-04,50,T01172,Registered,02118,1984,Male
537656,Closed,570,2012-09-05 09:19:00-04,32,2012-09-05 09:29:00-04,9
