id,status,duration,start_date,start_station,end_date,end_station
616967,Closed,96539,2012-09-29 02:18:00-04,43,2012-09-30 05:07:00-04,48
618933,Closed,390,2012-09-30 00:33:00-04,38,2012-09-30 00:40:00-04,54,T01049,Registered,02111,1988,Female
618934,Closed,755,2012-09-30 00:34:00-04,20,2012-09-30 00:47:00-04,85
618935,Closed,1632,2012-09-30 00:38:00-04,20,2012-09-30 01:05:00-04,31
618936,Closed,1617,2012-09-30 00:38:00-04,20,2012-09-30 01:05:00-04,31,T01344,Casual,,,
618937,Closed,222,2012-09-30 00:37:00-04,60,2012-09-30 00:41:00-04,58
618938,Closed,848,2012-09-30 00:37:00-04,32,2012-09-30 00:52:00-04,61,T01074,Registered,02116,1990,Male
618939,Closed,676,2012-09-30 00:39:00-04,36,2012-09-30 00:50:00-04,47
618940,Closed,1486,2012-09-30 00:40:00-04,20,2012-09-30 01:05:00-04,31
618941,Closed,1299,2012-09-30 00:41:00-04,32,2012-09-30 01:02:00-04,18,T01071,Casual,,,
618942,Closed,1241,2012-09-30 00:41:00-04,32,2012-09-30 01:02:00-04,18
618943,Closed,1379,2012-09-30 00:42:00-04,20,2012-09-30 01:05:00-04,31
618944,Closed,438,2012-09-30 00:41:00-04,36,2012-09-30 00:48:00-04,25
618946,Closed,951,2012-09-30 00:43:00-04,48,2012-09-30 00:59:00-04,57,T01012,Registered,02115,1983,Male
618947,Closed,947,2012-09-30 00:46:00-04,95,2012-09-30 01:02:00-04,52
618948,Closed,496,2012-09-30 00:47:00-04,33,2012-09-30 00:55:00-04,16,T01405,Registered,01760,1975,Male
618949,Closed,324,2012-09-30 00:48:00-04,36,2012-09-30 00:53:00-04,55
618950,Closed,3826,2012-09-30 00:49:00-04,98,2012-09-30 01:53:00-04,54
618951,Closed,1109,2012-09-30 00:50:00-04,58,2012-09-30 01:09:00-04,80
618952,Closed,1452,2012-09-30 00:50:00-04,69,2012-09-30 01:14:00-04,52
618955,Closed,1406,2012-09-30 00:51:00-04,69,2012-09-30 01:14:00-04,52
618956,Closed,3697,2012-09-30 00:52:00-04,98,2012-09-30 01:53:00-04,54,T01106,Casual,,,
618958,Closed,1899,2012-09-30 00:54:00-04,71,2012-09-30 01:25:00-04,19
618959,Closed,3391,2012-09-30 00:56:00-04,98,2012-09-30 01:53:00-04,54
618960,Closed,3389,2012-09-30 00:57:00-04,98,2012-09-30 01:53:00-04,54
618962,Closed,609,2012-09-30 00:59:00-04,42,2012-09-30 01:09:00-04,53,T01314,Registered,02215,1979,Male
618963,Closed,635,2012-09-30 01:00:00-04,30,2012-09-30 01:10:00-04,12,T01211,Registered,02120,1990,Female
618964,Closed,640,2012-09-30 01:02:00-04,61,2012-09-30 01:13:00-04,58
618965,Closed,617,2012-09-30 01:03:00-04,61,2012-09-30 01:13:00-04,58
618966,Closed,361,2012-09-30 01:03:00-04,68,2012-09-30 01:09:00-04,87
618967,Closed,386,2012-09-30 01:05:00-04,17,2012-09-30 01:12:00-04,87
618968,Closed,941,2012-09-30 01:06:00-04,23,2012-09-30 01:22:00-04,10,T01101,Registered,02215,1984,Male
618969,Closed,118,2012-09-30 01:11:00-04,59,2012-09-30 01:13:00-04,22
618970,Closed,1606,2012-09-30 01:13:00-04,90,2012-09-30 01:40:00-04,90
618971,Closed,658,2012-09-30 01:12:00-04,76,2012-09-30 01:23:00-04,33,T01326,Registered,02215,1981,Male
618972,Closed,1611,2012-09-30 01:13:00-04,90,2012-09-30 01:40:00-04,90
618973,Closed,382,2012-09-30 01:14:00-04,71,2012-09-30 01:21:00-04,88,T01134,Casual,,,
618974,Closed,381,2012-09-30 01:14:00-04,71,2012-09-30 01:20:00-04,88,T01193,Casual,,,
618975,Closed,1454,2012-09-30 01:16:00-04,90,2012-09-30 01:40:00-04,90,T01410,Casual,,,
618976,Closed,1455,2012-09-30 01:16:00-04,90,2012-09-30 01:40:00-04,90
618977,Closed,659,2012-09-30 01:16:00-04,32,2012-09-30 01:27:00-04,25
618978,Closed,1255,2012-09-30 01:19:00-04,90,2012-09-30 01:40:00-04,90
618979,Closed,1476,2012-09-30 01:20:00-04,60,2012-09-30 01:45:00-04,96
618980,Closed,509,2012-09-30 01:20:00-04,22,2012-09-30 01:28:00-04,20
618981,Closed,841,2012-09-30 01:22:00-04,21,2012-09-30 01:36:00-04,9
618982,Closed,484,2012-09-30 01:23:00-04,48,2012-09-30 01:31:00-04,50
618983,Closed,1726,2012-09-30 01:24:00-04,38,2012-09-30 01:53:00-04,54
618984,Closed,859,2012-09-30 01:28:00-04,33,2012-09-30 01:42:00-04,69
618985,Closed,912,2012-09-30 01:27:00-04,33,2012-09-30 01:42:00-04,69,T01419,Casual,,,
618986,Closed,131,2012-09-30 01:26:00-04,42,2012-09-30 01:28:00-04,36
618987,Closed,137,2012-09-30 01:26:00-04,42,2012-09-30 01:28:00-04,36,T01322,Registered,02199,1987,Male
618988,Closed,630,2012-09-30 01:26:00-04,36,2012-09-30 01:37:00-04,63,T01205,Casual,,,
618989,Closed,941,2012-09-30 01:26:00-04,96,2012-09-30 01:42:00-04,46
618990,Closed,140,2012-09-30 01:27:00-04,33,2012-09-30 01:30:00-04,19
618991,Closed,1423,2012-09-30 01:32:00-04,33,2012-09-30 01:55:00-04,33,T01295,Casual,,,
618992,Closed,871,2012-09-30 01:30:00-04,54,2012-09-30 01:44:00-04,5,T01315,Casual,,,
618993,Closed,1391,2012-09-30 01:32:00-04,33,2012-09-30 01:55:00-04,33
618994,Closed,736,2012-09-30 01:30:00-04,74,2012-09-30 01:42:00-04,67,T01180,Casual,,,
618995,Closed,405,2012-09-30 01:31:00-04,48,2012-09-30 01:38:00-04,47
618996,Closed,373,2012-09-30 01:31:00-04,14,2012-09-30 01:37:00-04,46,T01122,Registered,02115,1982,Male
618999,Closed,391,2012-09-30 01:31:00-04,68,2012-09-30 01:38:00-04,96
619000,Closed,293,2012-09-30 01:35:00-04,50,2012-09-30 01:39:00-04,52
619001,Closed,369,2012-09-30 01:38:00-04,54,2012-09-30 01:44:00-04,42
619002,Closed,498,2012-09-30 01:38:00-04,46,2012-09-30 01:47:00-04,58
619004,Closed,633,2012-09-30 01:41:00-04,4,2012-09-30 01:51:00-04,47,T01110,Registered,02113,1986,Male
619005,Closed,644,2012-09-30 01:41:00-04,54,2012-09-30 01:52:00-04,53,T01049,Casual,,,
619006,Closed,448,2012-09-30 01:43:00-04,42,2012-09-30 01:50:00-04,61
619007,Closed,1059,2012-09-30 01:42:00-04,23,2012-09-30 02:00:00-04,78
619008,Closed,442,2012-09-30 01:43:00-04,42,2012-09-30 01:50:00-04,61
619009,Closed,1918,2012-09-30 01:42:00-04,54,2012-09-30 02:14:00-04,95
619010,Closed,486,2012-09-30 01:43:00-04,46,2012-09-30 01:51:00-04,26,T01122,Registered,02118,1984,Male
619011,Closed,254,2012-09-30 01:43:00-04,6,2012-09-30 01:48:00-04,47
619012,Closed,308,2012-09-30 01:48:00-04,53,2012-09-30 01:53:00-04,67
619013,Closed,636,2012-09-30 01:50:00-04,75,2012-09-30 02:01:00-04,67
619014,Closed,396,2012-09-30 01:51:00-04,70,2012-09-30 01:57:00-04,76
619015,Closed,953,2012-09-30 01:55:00-04,52,2012-09-30 02:11:00-04,57
619016,Closed,1502,2012-09-30 01:54:00-04,23,2012-09-30 02:19:00-04,19
619018,Closed,418,2012-09-30 01:56:00-04,20,2012-09-30 02:03:00-04,24
619019,Closed,477,2012-09-30 01:54:00-04,45,2012-09-30 02:02:00-04,57
619020,Closed,433,2012-09-30 01:54:00-04,75,2012-09-30 02:02:00-04,97,T01432,Registered,02138,1987,Male
619022,Closed,1248,2012-09-30 01:59:00-04,44,2012-09-30 02:20:00-04,32
619023,Closed,458,2012-09-30 01:55:00-04,20,2012-09-30 02:03:00-04,24
619024,Closed,1251,2012-09-30 01:59:00-04,44,2012-09-30 02:20:00-04,32
619025,Closed,1717,2012-09-30 01:56:00-04,23,2012-09-30 02:25:00-04,19
619026,Closed,1290,2012-09-30 01:58:00-04,23,2012-09-30 02:19:00-04,19
619027,Closed,1221,2012-09-30 02:00:00-04,44,2012-09-30 02:20:00-04,32
619028,Closed,1262,2012-09-30 01:59:00-04,44,2012-09-30 02:20:00-04,32
619029,Closed,743,2012-09-30 01:58:00-04,64,2012-09-30 02:11:00-04,25
619030,Closed,1125,2012-09-30 02:02:00-04,42,2012-09-30 02:21:00-04,75,T01440,Casual,,,
619031,Closed,1105,2012-09-30 02:03:00-04,42,2012-09-30 02:21:00-04,75
619032,Closed,1335,2012-09-30 02:03:00-04,16,2012-09-30 02:25:00-04,60
619033,Closed,439,2012-09-30 02:03:00-04,52,2012-09-30 02:10:00-04,57
619034,Closed,448,2012-09-30 02:03:00-04,52,2012-09-30 02:10:00-04,57
619035,Closed,1131,2012-09-30 02:04:00-04,54,2012-09-30 02:23:00-04,16
619036,Closed,1475,2012-09-30 02:04:00-04,36,2012-09-30 02:29:00-04,82,T01322,Casual,,,
619037,Closed,1195,2012-09-30 02:06:00-04,44,2012-09-30 02:26:00-04,30
619038,Closed,1160,2012-09-30 02:06:00-04,76,2012-09-30 02:26:00-04,50
619039,Closed,1158,2012-09-30 02:06:00-04,76,2012-09-30 02:26:00-04,21
619041,Closed,3426,2012-09-30 02:08:00-04,16,2012-09-30 03:05:00-04,33,T01405,Casual,,,
619042,Closed,1025,2012-09-30 02:09:00-04,76,2012-09-30 02:26:00-04,21,T01045,Casual,,,
619043,Closed,1042,2012-09-30 02:08:00-04,76,2012-09-30 02:25:00-04,50,T01155,Registered,02116,1985,Male
619044,Closed,2525,2012-09-30 02:13:00-04,6,2012-09-30 02:55:00-04,87
619045,Closed,2567,2012-09-30 02:12:00-04,6,2012-09-30 02:55:00-04,87
619046,Closed,443,2012-09-30 02:11:00-04,40,2012-09-30 02:18:00-04,6,T01149,Registered,02050,1988,Male
619047,Closed,1693,2012-09-30 02:12:00-04,8,2012-09-30 02:40:00-04,37
619048,Closed,631,2012-09-30 02:11:00-04,36,2012-09-30 02:21:00-04,6
619049,Closed,490,2012-09-30 02:12:00-04,13,2012-09-30 02:20:00-04,55,T01367,Casual,,,
619050,Closed,475,2012-09-30 02:12:00-04,13,2012-09-30 02:20:00-04,55
619051,Closed,874,2012-09-30 02:12:00-04,4,2012-09-30 02:27:00-04,33
619052,Closed,1021,2012-09-30 02:13:00-04,59,2012-09-30 02:30:00-04,20,T01325,Registered,02115,1991,Male
619053,Closed,2449,2012-09-30 02:14:00-04,6,2012-09-30 02:55:00-04,87,T01190,Casual,,,
619054,Closed,1764,2012-09-30 02:13:00-04,8,2012-09-30 02:43:00-04,37
619055,Closed,2444,2012-09-30 02:14:00-04,6,2012-09-30 02:55:00-04,87,T01258,Casual,,,
619056,Closed,1682,2012-09-30 02:15:00-04,8,2012-09-30 02:43:00-04,37
619057,Closed,731,2012-09-30 02:16:00-04,42,2012-09-30 02:28:00-04,12,T01173,Registered,02120,1992,Male
619058,Closed,703,2012-09-30 02:16:00-04,95,2012-09-30 02:28:00-04,73
619060,Closed,530,2012-09-30 02:17:00-04,48,2012-09-30 02:26:00-04,6
619061,Closed,1755,2012-09-30 02:17:00-04,31,2012-09-30 02:46:00-04,61,T01219,Casual,,,
619062,Closed,558,2012-09-30 02:17:00-04,48,2012-09-30 02:26:00-04,6
619063,Closed,1412,2012-09-30 02:21:00-04,23,2012-09-30 02:44:00-04,91
619064,Closed,417,2012-09-30 02:18:00-04,41,2012-09-30 02:25:00-04,19
619065,Closed,4193,2012-09-30 02:18:00-04,57,2012-09-30 03:28:00-04,21
619069,Closed,1395,2012-09-30 02:21:00-04,16,2012-09-30 02:44:00-04,55
619071,Closed,860,2012-09-30 02:25:00-04,61,2012-09-30 02:40:00-04,45,T01074,Casual,,,
619072,Closed,4351,2012-09-30 02:24:00-04,44,2012-09-30 03:36:00-04,66
619073,Closed,933,2012-09-30 02:25:00-04,61,2012-09-30 02:41:00-04,45
619074,Closed,4319,2012-09-30 02:24:00-04,44,2012-09-30 03:36:00-04,66,T01002,Casual,,,
619075,Closed,652,2012-09-30 02:24:00-04,16,2012-09-30 02:35:00-04,30
619076,Closed,868,2012-09-30 02:25:00-04,61,2012-09-30 02:40:00-04,45,T01311,Casual,,,
619077,Closed,177,2012-09-30 02:25:00-04,33,2012-09-30 02:28:00-04,19,T01040,Registered,02215,1990,Male
619078,Closed,543,2012-09-30 02:25:00-04,42,2012-09-30 02:34:00-04,20
619079,Closed,547,2012-09-30 02:25:00-04,42,2012-09-30 02:34:00-04,20
619080,Closed,3698,2012-09-30 02:27:00-04,57,2012-09-30 03:28:00-04,21
619081,Closed,3721,2012-09-30 02:26:00-04,57,2012-09-30 03:28:00-04,21
619082,Closed,482,2012-09-30 02:27:00-04,40,2012-09-30 02:35:00-04,65
619083,Closed,1044,2012-09-30 02:27:00-04,23,2012-09-30 02:44:00-04,91
619084,Closed,1512,2012-09-30 02:30:00-04,42,2012-09-30 02:55:00-04,88
619085,Closed,906,2012-09-30 02:31:00-04,61,2012-09-30 02:46:00-04,33
619086,Closed,2039,2012-09-30 02:32:00-04,40,2012-09-30 03:06:00-04,75
619087,Closed,705,2012-09-30 02:34:00-04,61,2012-09-30 02:46:00-04,33,T01024,Casual,,,
619089,Closed,686,2012-09-30 02:39:00-04,43,2012-09-30 02:51:00-04,59,T01056,Casual,,,
619090,Closed,705,2012-09-30 02:38:00-04,43,2012-09-30 02:50:00-04,59
619091,Closed,665,2012-09-30 02:39:00-04,43,2012-09-30 02:50:00-04,59,T01138,Casual,,,
619092,Closed,673,2012-09-30 02:39:00-04,43,2012-09-30 02:50:00-04,59
619093,Closed,566,2012-09-30 02:39:00-04,35,2012-09-30 02:48:00-04,52
619095,Closed,1367,2012-09-30 02:44:00-04,47,2012-09-30 03:07:00-04,58
619096,Closed,179,2012-09-30 02:45:00-04,12,2012-09-30 02:48:00-04,57
619097,Closed,709,2012-09-30 02:46:00-04,72,2012-09-30 02:58:00-04,71,T01374,Casual,,,
619099,Closed,1941,2012-09-30 02:47:00-04,7,2012-09-30 03:20:00-04,29
619100,Closed,1777,2012-09-30 02:50:00-04,38,2012-09-30 03:19:00-04,63
619101,Closed,1439,2012-09-30 02:49:00-04,14,2012-09-30 03:13:00-04,38
619102,Closed,533,2012-09-30 02:52:00-04,33,2012-09-30 03:01:00-04,39,T01024,Casual,,,
619103,Closed,591,2012-09-30 02:52:00-04,60,2012-09-30 03:02:00-04,52
619104,Closed,1952,2012-09-30 02:56:00-04,58,2012-09-30 03:28:00-04,75
619105,Closed,1961,2012-09-30 02:55:00-04,58,2012-09-30 03:28:00-04,75
619106,Closed,840,2012-09-30 02:59:00-04,87,2012-09-30 03:13:00-04,79,T01190,Casual,,,
619107,Closed,857,2012-09-30 02:59:00-04,87,2012-09-30 03:13:00-04,79,T01258,Casual,,,
619109,Closed,1148,2012-09-30 03:00:00-04,96,2012-09-30 03:19:00-04,36
619110,Closed,793,2012-09-30 03:01:00-04,68,2012-09-30 03:14:00-04,32
619111,Closed,2543,2012-09-30 03:06:00-04,9,2012-09-30 03:49:00-04,10,T01194,Casual,,,
619113,Closed,180,2012-09-30 03:06:00-04,79,2012-09-30 03:09:00-04,71,T01078,Casual,,,
619114,Closed,696,2012-09-30 03:06:00-04,80,2012-09-30 03:18:00-04,10
619115,Closed,570,2012-09-30 03:08:00-04,81,2012-09-30 03:18:00-04,39
619116,Closed,477,2012-09-30 03:09:00-04,53,2012-09-30 03:17:00-04,58
619117,Closed,744,2012-09-30 03:18:00-04,53,2012-09-30 03:31:00-04,94,T01314,Casual,,,
619118,Closed,497,2012-09-30 03:20:00-04,39,2012-09-30 03:28:00-04,39
619119,Closed,1164,2012-09-30 03:22:00-04,54,2012-09-30 03:41:00-04,19
619120,Closed,626,2012-09-30 03:28:00-04,12,2012-09-30 03:39:00-04,30
619121,Closed,256,2012-09-30 03:31:00-04,53,2012-09-30 03:35:00-04,45,T01291,Registered,02215,1986,Male
619122,Closed,232,2012-09-30 03:48:00-04,39,2012-09-30 03:52:00-04,16
619125,Closed,515,2012-09-30 03:57:00-04,59,2012-09-30 04:06:00-04,43,T01104,Casual,,,
619126,Closed,479,2012-09-30 03:57:00-04,59,2012-09-30 04:05:00-04,43
619127,Closed,420,2012-09-30 03:59:00-04,59,2012-09-30 04:06:00-04,43,T01138,Casual,,,
619128,Closed,423,2012-09-30 03:59:00-04,59,2012-09-30 04:06:00-04,43
619129,Closed,676,2012-09-30 04:01:00-04,52,2012-09-30 04:12:00-04,75
619130,Closed,1246,2012-09-30 04:23:00-04,55,2012-09-30 04:44:00-04,66
619131,Closed,328,2012-09-30 04:43:00-04,58,2012-09-30 04:48:00-04,53
619132,Closed,1264,2012-09-30 05:05:00-04,66,2012-09-30 05:26:00-04,60,T01069,Casual,,,
619133,Closed,1158,2012-09-30 05:38:00-04,9,2012-09-30 05:57:00-04,22,T01188,Casual,,,
619134,Closed,591,2012-09-30 05:43:00-04,27,2012-09-30 05:53:00-04,11
619135,Closed,535,2012-09-30 06:06:00-04,66,2012-09-30 06:15:00-04,18
619136,Closed,606,2012-09-30 06:14:00-04,33,2012-09-30 06:24:00-04,41
619137,Closed,1018,2012-09-30 06:26:00-04,85,2012-09-30 06:43:00-04,54
619138,Closed,1047,2012-09-30 06:27:00-04,86,2012-09-30 06:44:00-04,41
619139,Closed,192,2012-09-30 06:51:00-04,6,2012-09-30 06:55:00-04,23
619140,Closed,132,2012-09-30 06:59:00-04,6,2012-09-30 07:01:00-04,23
619141,Closed,399,2012-09-30 07:12:00-04,19,2012-09-30 07:19:00-04,55
619142,Closed,522,2012-09-30 07:14:00-04,30,2012-09-30 07:23:00-04,57,T01157,Registered,02118,1986,Male
619143,Closed,1487,2012-09-30 07:19:00-04,40,2012-09-30 07:44:00-04,40
619144,Closed,465,2012-09-30 07:22:00-04,5,2012-09-30 07:30:00-04,50,T01218,Casual,,,
619145,Closed,970,2012-09-30 07:30:00-04,36,2012-09-30 07:46:00-04,50
619147,Closed,535,2012-09-30 07:46:00-04,4,2012-09-30 07:55:00-04,12,T01408,Casual,,,
619148,Closed,539,2012-09-30 07:46:00-04,63,2012-09-30 07:55:00-04,43,T01025,Registered,02127,1986,Female
619150,Closed,434,2012-09-30 07:47:00-04,30,2012-09-30 07:54:00-04,57
619151,Closed,2015,2012-09-30 07:48:00-04,50,2012-09-30 08:22:00-04,67,T01218,Casual,,,
619152,Closed,2825,2012-09-30 07:53:00-04,73,2012-09-30 08:40:00-04,73
619153,Closed,1710,2012-09-30 07:53:00-04,50,2012-09-30 08:22:00-04,67
619154,Closed,2792,2012-09-30 07:53:00-04,73,2012-09-30 08:40:00-04,73
619155,Closed,1710,2012-09-30 07:53:00-04,50,2012-09-30 08:22:00-04,67,T01155,Casual,,,
619156,Closed,92,2012-09-30 07:58:00-04,68,2012-09-30 07:59:00-04,75,T01254,Registered,02142,1992,Male
619157,Closed,1212,2012-09-30 08:00:00-04,58,2012-09-30 08:20:00-04,18,T01324,Registered,02108,1983,Male
619159,Closed,620,2012-09-30 08:09:00-04,47,2012-09-30 08:20:00-04,61
619160,Closed,288,2012-09-30 08:11:00-04,22,2012-09-30 08:16:00-04,7
619161,Closed,163,2012-09-30 08:11:00-04,57,2012-09-30 08:14:00-04,12
619162,Closed,320,2012-09-30 08:16:00-04,67,2012-09-30 08:21:00-04,76
619163,Closed,123,2012-09-30 08:17:00-04,45,2012-09-30 08:19:00-04,32,T01311,Registered,01867,1965,Female
619164,Closed,642,2012-09-30 08:20:00-04,57,2012-09-30 08:31:00-04,22,T01347,Registered,02118,1959,Male
619165,Closed,629,2012-09-30 08:21:00-04,58,2012-09-30 08:32:00-04,40
619166,Closed,1180,2012-09-30 08:22:00-04,11,2012-09-30 08:41:00-04,60,T01341,Registered,02114,1982,Female
619167,Closed,591,2012-09-30 08:22:00-04,58,2012-09-30 08:32:00-04,40
619168,Closed,277,2012-09-30 08:22:00-04,53,2012-09-30 08:27:00-04,67,T01049,Registered,02139,1993,Female
619170,Closed,433,2012-09-30 08:23:00-04,30,2012-09-30 08:30:00-04,34
619171,Closed,489,2012-09-30 08:24:00-04,30,2012-09-30 08:32:00-04,21
619172,Closed,1071,2012-09-30 08:25:00-04,67,2012-09-30 08:43:00-04,36
619173,Closed,816,2012-09-30 08:24:00-04,54,2012-09-30 08:38:00-04,85
619174,Closed,1058,2012-09-30 08:25:00-04,67,2012-09-30 08:43:00-04,36,T01218,Casual,,,
619175,Closed,1006,2012-09-30 08:26:00-04,67,2012-09-30 08:43:00-04,36,T01155,Casual,,,
619176,Closed,501,2012-09-30 08:30:00-04,89,2012-09-30 08:39:00-04,29
619177,Closed,1462,2012-09-30 08:32:00-04,61,2012-09-30 08:56:00-04,74
619178,Closed,3,2012-09-30 08:33:00-04,33,2012-09-30 08:33:00-04,33
619179,Closed,440,2012-09-30 08:39:00-04,25,2012-09-30 08:46:00-04,50
619180,Closed,787,2012-09-30 08:44:00-04,38,2012-09-30 08:57:00-04,67
619181,Closed,1096,2012-09-30 08:46:00-04,80,2012-09-30 09:05:00-04,69
619182,Closed,250,2012-09-30 08:48:00-04,57,2012-09-30 08:52:00-04,39
619183,Closed,690,2012-09-30 08:53:00-04,61,2012-09-30 09:05:00-04,47
619184,Closed,369,2012-09-30 08:55:00-04,54,2012-09-30 09:01:00-04,26
619185,Closed,2192,2012-09-30 08:58:00-04,22,2012-09-30 09:34:00-04,22,T01296,Casual,,,
619186,Closed,636,2012-09-30 09:01:00-04,60,2012-09-30 09:11:00-04,61
619187,Closed,347,2012-09-30 09:01:00-04,76,2012-09-30 09:07:00-04,67
619188,Closed,701,2012-09-30 09:05:00-04,16,2012-09-30 09:16:00-04,85
619189,Closed,111,2012-09-30 09:06:00-04,53,2012-09-30 09:08:00-04,52,T01243,Registered,02215,1986,Male
619190,Closed,774,2012-09-30 09:10:00-04,25,2012-09-30 09:23:00-04,60
619191,Closed,609,2012-09-30 09:10:00-04,25,2012-09-30 09:21:00-04,63
619192,Closed,856,2012-09-30 09:13:00-04,67,2012-09-30 09:27:00-04,52,T01049,Registered,02139,1993,Female
