id,status,duration,start_date,start_station,end_date,end_station
506974,Closed,147107,2012-08-25 23:03:00-04,59,2012-08-27 15:55:00-04,63
510272,Closed,164,2012-08-27 01:46:00-04,22,2012-08-27 01:49:00-04,64,T01045,Registered,02210,1983,Male
510273,Closed,917,2012-08-27 01:58:00-04,22,2012-08-27 02:13:00-04,72,T01094,Registered,02130,1985,Male
510274,Closed,801,2012-08-27 02:05:00-04,13,2012-08-27 02:18:00-04,32,T01331,Registered,02115,1986,Female
510278,Closed,918,2012-08-27 02:41:00-04,76,2012-08-27 02:56:00-04,36,T01429,Registered,02116,1977,Male
510280,Closed,1002,2012-08-27 03:30:00-04,22,2012-08-27 03:46:00-04,46
510281,Closed,1039,2012-08-27 03:30:00-04,22,2012-08-27 03:47:00-04,46
510282,Closed,276,2012-08-27 04:37:00-04,21,2012-08-27 04:42:00-04,34
510283,Closed,1074,2012-08-27 04:55:00-04,41,2012-08-27 05:13:00-04,23,T01432,Registered,02134,1985,Male
510284,Closed,466,2012-08-27 05:03:00-04,22,2012-08-27 05:11:00-04,39
510285,Closed,573,2012-08-27 05:05:00-04,6,2012-08-27 05:14:00-04,6
510286,Closed,388,2012-08-27 05:06:00-04,59,2012-08-27 05:13:00-04,16
510287,Closed,1276,2012-08-27 05:26:00-04,22,2012-08-27 05:48:00-04,32
510288,Closed,595,2012-08-27 05:31:00-04,22,2012-08-27 05:41:00-04,50
510289,Closed,179,2012-08-27 05:34:00-04,25,2012-08-27 05:37:00-04,16
510290,Closed,737,2012-08-27 05:39:00-04,19,2012-08-27 05:51:00-04,58,T01449,Casual,,,
510291,Closed,1567,2012-08-27 05:43:00-04,54,2012-08-27 06:09:00-04,69,T01284,Casual,,,
510292,Closed,1539,2012-08-27 05:44:00-04,54,2012-08-27 06:09:00-04,69
510293,Closed,552,2012-08-27 05:48:00-04,57,2012-08-27 05:57:00-04,48
510294,Closed,423,2012-08-27 05:49:00-04,60,2012-08-27 05:56:00-04,22
510295,Closed,627,2012-08-27 05:52:00-04,39,2012-08-27 06:02:00-04,48
510296,Closed,1196,2012-08-27 05:55:00-04,45,2012-08-27 06:15:00-04,20,T01067,Casual,,,
510297,Closed,556,2012-08-27 05:55:00-04,45,2012-08-27 06:04:00-04,36
510298,Closed,213,2012-08-27 05:56:00-04,4,2012-08-27 05:59:00-04,42
510300,Closed,523,2012-08-27 05:58:00-04,60,2012-08-27 06:06:00-04,36
510301,Closed,698,2012-08-27 05:59:00-04,85,2012-08-27 06:11:00-04,21,T01146,Registered,02118,1972,Male
510302,Closed,1523,2012-08-27 06:03:00-04,45,2012-08-27 06:28:00-04,13,T01367,Casual,,,
510303,Closed,385,2012-08-27 06:07:00-04,4,2012-08-27 06:13:00-04,22
510304,Closed,1531,2012-08-27 06:07:00-04,21,2012-08-27 06:33:00-04,54
510305,Closed,149,2012-08-27 06:09:00-04,61,2012-08-27 06:11:00-04,16
510306,Closed,473,2012-08-27 06:10:00-04,60,2012-08-27 06:18:00-04,80
510307,Closed,423,2012-08-27 06:12:00-04,12,2012-08-27 06:19:00-04,11
510308,Closed,585,2012-08-27 06:15:00-04,36,2012-08-27 06:25:00-04,48
510309,Closed,586,2012-08-27 06:16:00-04,52,2012-08-27 06:26:00-04,11
510310,Closed,365,2012-08-27 06:16:00-04,58,2012-08-27 06:22:00-04,48,T01025,Registered,02116,1986,Male
510311,Closed,344,2012-08-27 06:16:00-04,60,2012-08-27 06:22:00-04,48,T01155,Registered,02114,1987,Male
510312,Closed,154,2012-08-27 06:17:00-04,47,2012-08-27 06:19:00-04,48,T01038,Registered,02113,1986,Male
510313,Closed,345,2012-08-27 06:17:00-04,60,2012-08-27 06:23:00-04,50
510314,Closed,191,2012-08-27 06:19:00-04,22,2012-08-27 06:22:00-04,43,T01145,Registered,02111,1962,Male
510315,Closed,309,2012-08-27 06:20:00-04,22,2012-08-27 06:25:00-04,20
510316,Closed,706,2012-08-27 06:21:00-04,52,2012-08-27 06:33:00-04,84
510317,Closed,273,2012-08-27 06:22:00-04,25,2012-08-27 06:27:00-04,50
510318,Closed,1854,2012-08-27 06:23:00-04,72,2012-08-27 06:54:00-04,18,T01405,Registered,02141,1976,Male
510319,Closed,598,2012-08-27 06:26:00-04,38,2012-08-27 06:36:00-04,42
510321,Closed,845,2012-08-27 06:27:00-04,38,2012-08-27 06:41:00-04,64
510322,Closed,1047,2012-08-27 06:27:00-04,61,2012-08-27 06:45:00-04,48
510323,Closed,408,2012-08-27 06:28:00-04,38,2012-08-27 06:34:00-04,22,T01136,Registered,01915,1985,Male
510324,Closed,1556,2012-08-27 06:28:00-04,60,2012-08-27 06:54:00-04,69
510325,Closed,714,2012-08-27 06:28:00-04,38,2012-08-27 06:40:00-04,80
510326,Closed,1239,2012-08-27 06:29:00-04,18,2012-08-27 06:49:00-04,58,T01365,Registered,02134,1987,Female
510327,Closed,256,2012-08-27 06:31:00-04,30,2012-08-27 06:35:00-04,62
510328,Closed,1227,2012-08-27 06:31:00-04,47,2012-08-27 06:52:00-04,85,T01328,Registered,02478,1984,Male
510329,Closed,605,2012-08-27 06:32:00-04,47,2012-08-27 06:42:00-04,50
510330,Closed,453,2012-08-27 06:33:00-04,38,2012-08-27 06:40:00-04,64,T01216,Registered,01982,1976,Male
510332,Closed,524,2012-08-27 06:33:00-04,38,2012-08-27 06:42:00-04,22,T01242,Registered,01938,1958,Male
510333,Closed,729,2012-08-27 06:34:00-04,16,2012-08-27 06:46:00-04,50
510334,Closed,329,2012-08-27 06:35:00-04,58,2012-08-27 06:40:00-04,61
510335,Closed,206,2012-08-27 06:35:00-04,25,2012-08-27 06:38:00-04,16
510336,Closed,953,2012-08-27 06:35:00-04,23,2012-08-27 06:51:00-04,34
510337,Closed,327,2012-08-27 06:35:00-04,58,2012-08-27 06:40:00-04,61,T01014,Registered,02116,1977,Female
510338,Closed,1193,2012-08-27 06:36:00-04,6,2012-08-27 06:56:00-04,11,T01445,Registered,02114,1981,Female
510339,Closed,557,2012-08-27 06:37:00-04,57,2012-08-27 06:47:00-04,14
510340,Closed,302,2012-08-27 06:38:00-04,57,2012-08-27 06:43:00-04,49,T01150,Registered,02118,1972,Male
510341,Closed,675,2012-08-27 06:39:00-04,13,2012-08-27 06:50:00-04,14
510342,Closed,944,2012-08-27 06:41:00-04,41,2012-08-27 06:57:00-04,72
510343,Closed,590,2012-08-27 06:43:00-04,47,2012-08-27 06:53:00-04,42,T01152,Casual,,,
510344,Closed,398,2012-08-27 06:44:00-04,36,2012-08-27 06:51:00-04,22
510345,Closed,451,2012-08-27 06:45:00-04,22,2012-08-27 06:52:00-04,20,T01136,Registered,01760,1974,Female
510346,Closed,346,2012-08-27 06:45:00-04,69,2012-08-27 06:51:00-04,11,T01271,Casual,,,
510347,Closed,415,2012-08-27 06:45:00-04,47,2012-08-27 06:52:00-04,22
510348,Closed,329,2012-08-27 06:47:00-04,22,2012-08-27 06:52:00-04,42
510349,Closed,878,2012-08-27 06:46:00-04,16,2012-08-27 07:01:00-04,80
510351,Closed,365,2012-08-27 06:47:00-04,19,2012-08-27 06:53:00-04,55
510352,Closed,581,2012-08-27 06:49:00-04,4,2012-08-27 06:59:00-04,20,T01104,Registered,02118,1985,Female
510353,Closed,289,2012-08-27 06:49:00-04,39,2012-08-27 06:54:00-04,16
510354,Closed,352,2012-08-27 06:49:00-04,39,2012-08-27 06:55:00-04,50
510355,Closed,457,2012-08-27 06:51:00-04,16,2012-08-27 06:59:00-04,22
510358,Closed,470,2012-08-27 06:52:00-04,47,2012-08-27 07:00:00-04,31
510359,Closed,400,2012-08-27 06:52:00-04,4,2012-08-27 06:59:00-04,60
510360,Closed,339,2012-08-27 06:52:00-04,68,2012-08-27 06:58:00-04,80
510361,Closed,529,2012-08-27 06:52:00-04,22,2012-08-27 07:01:00-04,6,T01242,Registered,02360,1957,Male
510362,Closed,554,2012-08-27 06:54:00-04,17,2012-08-27 07:03:00-04,73
510363,Closed,336,2012-08-27 06:54:00-04,60,2012-08-27 06:59:00-04,42
510364,Closed,868,2012-08-27 06:54:00-04,77,2012-08-27 07:09:00-04,80
510365,Closed,216,2012-08-27 06:55:00-04,58,2012-08-27 06:59:00-04,36,T01449,Registered,02108,1983,Female
510366,Closed,519,2012-08-27 06:55:00-04,18,2012-08-27 07:04:00-04,37
510367,Closed,270,2012-08-27 06:56:00-04,21,2012-08-27 07:00:00-04,53,T01146,Registered,02118,1964,Male
510368,Closed,671,2012-08-27 06:57:00-04,39,2012-08-27 07:09:00-04,14,T01270,Registered,02118,1981,Male
510369,Closed,733,2012-08-27 06:58:00-04,66,2012-08-27 07:10:00-04,14
510370,Closed,347,2012-08-27 06:58:00-04,23,2012-08-27 07:04:00-04,81
510371,Closed,517,2012-08-27 06:58:00-04,23,2012-08-27 07:07:00-04,52,T01432,Registered,02115,1985,Male
510372,Closed,669,2012-08-27 06:59:00-04,23,2012-08-27 07:11:00-04,49
510373,Closed,293,2012-08-27 07:01:00-04,61,2012-08-27 07:05:00-04,42
510374,Closed,1204,2012-08-27 07:02:00-04,38,2012-08-27 07:22:00-04,80
510375,Closed,670,2012-08-27 07:02:00-04,76,2012-08-27 07:13:00-04,19,T01315,Registered,02139,1983,Male
510376,Closed,315,2012-08-27 07:04:00-04,12,2012-08-27 07:09:00-04,51
510377,Closed,554,2012-08-27 07:05:00-04,22,2012-08-27 07:14:00-04,42
510378,Closed,215,2012-08-27 07:06:00-04,22,2012-08-27 07:09:00-04,48
510379,Closed,696,2012-08-27 07:05:00-04,40,2012-08-27 07:17:00-04,20,T01149,Registered,02109,1974,Male
510380,Closed,236,2012-08-27 07:06:00-04,38,2012-08-27 07:10:00-04,44
510381,Closed,1567,2012-08-27 07:08:00-04,20,2012-08-27 07:34:00-04,45,T01104,Casual,,,
510382,Closed,513,2012-08-27 07:08:00-04,38,2012-08-27 07:16:00-04,42
510383,Closed,1747,2012-08-27 07:08:00-04,74,2012-08-27 07:37:00-04,35
510384,Closed,362,2012-08-27 07:08:00-04,38,2012-08-27 07:14:00-04,43,T01173,Registered,01890,1969,Male
510385,Closed,326,2012-08-27 07:09:00-04,38,2012-08-27 07:14:00-04,20
510386,Closed,866,2012-08-27 07:09:00-04,53,2012-08-27 07:23:00-04,22
510387,Closed,304,2012-08-27 07:09:00-04,7,2012-08-27 07:14:00-04,48
510388,Closed,656,2012-08-27 07:09:00-04,67,2012-08-27 07:20:00-04,74
510389,Closed,375,2012-08-27 07:09:00-04,38,2012-08-27 07:16:00-04,35,T01433,Registered,01826,1966,Male
510390,Closed,1087,2012-08-27 07:10:00-04,6,2012-08-27 07:28:00-04,6
510391,Closed,274,2012-08-27 07:10:00-04,60,2012-08-27 07:15:00-04,42
510392,Closed,496,2012-08-27 07:11:00-04,40,2012-08-27 07:19:00-04,35
510393,Closed,479,2012-08-27 07:11:00-04,49,2012-08-27 07:19:00-04,52,T01150,Registered,02139,1987,Female
510394,Closed,941,2012-08-27 07:11:00-04,47,2012-08-27 07:27:00-04,80
510395,Closed,1358,2012-08-27 07:11:00-04,6,2012-08-27 07:34:00-04,11,T01163,Registered,02114,1978,Male
510397,Closed,825,2012-08-27 07:12:00-04,38,2012-08-27 07:25:00-04,49
510398,Closed,456,2012-08-27 07:13:00-04,60,2012-08-27 07:21:00-04,16
510399,Closed,373,2012-08-27 07:13:00-04,53,2012-08-27 07:19:00-04,36
510400,Closed,790,2012-08-27 07:13:00-04,13,2012-08-27 07:27:00-04,30
510401,Closed,827,2012-08-27 07:14:00-04,23,2012-08-27 07:27:00-04,68
510402,Closed,545,2012-08-27 07:14:00-04,27,2012-08-27 07:23:00-04,16,T01208,Registered,02116,1980,Male
510403,Closed,480,2012-08-27 07:15:00-04,53,2012-08-27 07:23:00-04,34
510404,Closed,1652,2012-08-27 07:15:00-04,33,2012-08-27 07:43:00-04,33
510405,Closed,616,2012-08-27 07:16:00-04,4,2012-08-27 07:26:00-04,38
510406,Closed,1081,2012-08-27 07:17:00-04,84,2012-08-27 07:35:00-04,11
510407,Closed,1348,2012-08-27 07:17:00-04,20,2012-08-27 07:40:00-04,66
510408,Closed,453,2012-08-27 07:17:00-04,26,2012-08-27 07:25:00-04,35
510409,Closed,389,2012-08-27 07:17:00-04,46,2012-08-27 07:24:00-04,39,T01322,Registered,02118,1987,Male
510410,Closed,429,2012-08-27 07:18:00-04,40,2012-08-27 07:25:00-04,64
510411,Closed,572,2012-08-27 07:18:00-04,12,2012-08-27 07:27:00-04,34,T01157,Registered,02703,1973,Male
510413,Closed,244,2012-08-27 07:19:00-04,58,2012-08-27 07:23:00-04,36,T01285,Registered,02108,1965,Male
510414,Closed,1069,2012-08-27 07:20:00-04,60,2012-08-27 07:37:00-04,9,T01273,Registered,02114,1984,Male
510415,Closed,267,2012-08-27 07:20:00-04,25,2012-08-27 07:24:00-04,52
510416,Closed,613,2012-08-27 07:21:00-04,15,2012-08-27 07:31:00-04,70,T01057,Casual,,,
510417,Closed,609,2012-08-27 07:21:00-04,15,2012-08-27 07:31:00-04,70,T01446,Casual,,,
510418,Closed,175,2012-08-27 07:20:00-04,26,2012-08-27 07:23:00-04,39
510419,Closed,473,2012-08-27 07:21:00-04,60,2012-08-27 07:29:00-04,64
510420,Closed,162,2012-08-27 07:21:00-04,58,2012-08-27 07:24:00-04,50
510421,Closed,1434,2012-08-27 07:21:00-04,40,2012-08-27 07:45:00-04,79,T01244,Registered,02478,1983,Male
510422,Closed,601,2012-08-27 07:23:00-04,38,2012-08-27 07:33:00-04,22
510423,Closed,642,2012-08-27 07:24:00-04,25,2012-08-27 07:34:00-04,60
510424,Closed,1139,2012-08-27 07:24:00-04,39,2012-08-27 07:43:00-04,84
510425,Closed,1273,2012-08-27 07:24:00-04,51,2012-08-27 07:45:00-04,22,T01147,Registered,02118,1960,Male
510426,Closed,578,2012-08-27 07:24:00-04,22,2012-08-27 07:34:00-04,38
510427,Closed,457,2012-08-27 07:25:00-04,79,2012-08-27 07:33:00-04,70
510428,Closed,4376,2012-08-27 07:25:00-04,58,2012-08-27 08:38:00-04,22
510429,Closed,322,2012-08-27 07:25:00-04,38,2012-08-27 07:31:00-04,48
510430,Closed,15248,2012-08-27 07:26:00-04,38,2012-08-27 11:40:00-04,44
510432,Closed,733,2012-08-27 07:26:00-04,38,2012-08-27 07:39:00-04,22
510433,Closed,832,2012-08-27 07:27:00-04,38,2012-08-27 07:41:00-04,80,T01269,Registered,01970,1963,Male
510434,Closed,545,2012-08-27 07:27:00-04,46,2012-08-27 07:36:00-04,80,T01233,Registered,02067,1957,Male
510435,Closed,613,2012-08-27 07:27:00-04,6,2012-08-27 07:37:00-04,36
510436,Closed,803,2012-08-27 07:27:00-04,16,2012-08-27 07:41:00-04,14,T01208,Registered,02116,1983,Female
510437,Closed,456,2012-08-27 07:28:00-04,22,2012-08-27 07:35:00-04,38,T01326,Registered,02067,1979,Male
510438,Closed,918,2012-08-27 07:28:00-04,45,2012-08-27 07:43:00-04,48
510439,Closed,626,2012-08-27 07:28:00-04,42,2012-08-27 07:38:00-04,31
510440,Closed,808,2012-08-27 07:28:00-04,38,2012-08-27 07:41:00-04,31
510441,Closed,998,2012-08-27 07:29:00-04,22,2012-08-27 07:46:00-04,20
510442,Closed,706,2012-08-27 07:30:00-04,22,2012-08-27 07:42:00-04,39
510444,Closed,478,2012-08-27 07:30:00-04,4,2012-08-27 07:38:00-04,48
510445,Closed,662,2012-08-27 07:31:00-04,16,2012-08-27 07:42:00-04,48
510446,Closed,1236,2012-08-27 07:31:00-04,44,2012-08-27 07:52:00-04,11
510447,Closed,207,2012-08-27 07:32:00-04,40,2012-08-27 07:35:00-04,43
510448,Closed,404,2012-08-27 07:32:00-04,64,2012-08-27 07:38:00-04,20
510449,Closed,460,2012-08-27 07:32:00-04,60,2012-08-27 07:40:00-04,22
510450,Closed,430,2012-08-27 07:32:00-04,39,2012-08-27 07:40:00-04,52,T01322,Registered,02118,1988,Female
510451,Closed,210,2012-08-27 07:33:00-04,25,2012-08-27 07:36:00-04,21,T01439,Casual,,,
510453,Closed,532,2012-08-27 07:33:00-04,4,2012-08-27 07:42:00-04,48
510454,Closed,919,2012-08-27 07:33:00-04,81,2012-08-27 07:49:00-04,3
510455,Closed,442,2012-08-27 07:34:00-04,69,2012-08-27 07:41:00-04,11,T01002,Registered,02446,1978,Male
510456,Closed,328,2012-08-27 07:34:00-04,34,2012-08-27 07:40:00-04,21
510457,Closed,418,2012-08-27 07:35:00-04,38,2012-08-27 07:42:00-04,35,T01243,Registered,01773,1959,Male
510458,Closed,381,2012-08-27 07:36:00-04,47,2012-08-27 07:42:00-04,6
510459,Closed,833,2012-08-27 07:36:00-04,19,2012-08-27 07:50:00-04,22,T01144,Registered,02215,1983,Male
510460,Closed,310,2012-08-27 07:36:00-04,34,2012-08-27 07:41:00-04,11
510461,Closed,646,2012-08-27 07:36:00-04,19,2012-08-27 07:47:00-04,36,T01315,Registered,02215,1984,Male
510462,Closed,540,2012-08-27 07:36:00-04,36,2012-08-27 07:45:00-04,48,T01387,Registered,02116,1984,Male
510463,Closed,1034,2012-08-27 07:37:00-04,76,2012-08-27 07:54:00-04,67
510464,Closed,673,2012-08-27 07:37:00-04,75,2012-08-27 07:48:00-04,41,T01323,Registered,02139,1987,Female
510465,Closed,614,2012-08-27 07:37:00-04,26,2012-08-27 07:48:00-04,48
510466,Closed,233,2012-08-27 07:37:00-04,22,2012-08-27 07:41:00-04,48
510467,Closed,815,2012-08-27 07:38:00-04,34,2012-08-27 07:52:00-04,29,T01157,Casual,,,
510468,Closed,9282,2012-08-27 07:40:00-04,60,2012-08-27 10:15:00-04,72
510469,Closed,270,2012-08-27 07:38:00-04,39,2012-08-27 07:42:00-04,21
510470,Closed,840,2012-08-27 07:38:00-04,26,2012-08-27 07:52:00-04,30
510471,Closed,610,2012-08-27 07:39:00-04,40,2012-08-27 07:49:00-04,31
510472,Closed,412,2012-08-27 07:39:00-04,58,2012-08-27 07:46:00-04,61
510474,Closed,476,2012-08-27 07:40:00-04,38,2012-08-27 07:48:00-04,64,T01195,Registered,01915,1979,Male
510475,Closed,449,2012-08-27 07:40:00-04,35,2012-08-27 07:48:00-04,20
510476,Closed,429,2012-08-27 07:40:00-04,34,2012-08-27 07:47:00-04,21,T01139,Registered,02215,1988,Female
510477,Closed,766,2012-08-27 07:40:00-04,25,2012-08-27 07:53:00-04,60
510478,Closed,379,2012-08-27 07:41:00-04,6,2012-08-27 07:47:00-04,22
510479,Closed,740,2012-08-27 07:41:00-04,25,2012-08-27 07:53:00-04,22,T01310,Registered,02118,1982,Male
510480,Closed,868,2012-08-27 07:41:00-04,40,2012-08-27 07:56:00-04,50
510481,Closed,496,2012-08-27 07:42:00-04,26,2012-08-27 07:50:00-04,35
510482,Closed,479,2012-08-27 07:43:00-04,46,2012-08-27 07:51:00-04,13
510483,Closed,947,2012-08-27 07:43:00-04,16,2012-08-27 07:58:00-04,38
510484,Closed,434,2012-08-27 07:43:00-04,47,2012-08-27 07:50:00-04,64
510485,Closed,622,2012-08-27 07:43:00-04,85,2012-08-27 07:54:00-04,13
510486,Closed,627,2012-08-27 07:43:00-04,44,2012-08-27 07:54:00-04,36,T01335,Registered,02155,1975,Male
510487,Closed,603,2012-08-27 07:44:00-04,85,2012-08-27 07:54:00-04,13,T01328,Registered,02118,1986,Male
510488,Closed,568,2012-08-27 07:44:00-04,61,2012-08-27 07:53:00-04,35,T01014,Registered,02116,1982,Male
510489,Closed,1183,2012-08-27 07:44:00-04,69,2012-08-27 08:04:00-04,22,T01284,Registered,02446,1985,Male
510490,Closed,551,2012-08-27 07:45:00-04,38,2012-08-27 07:54:00-04,43,T01448,Registered,01890,1959,Male
510491,Closed,448,2012-08-27 07:45:00-04,53,2012-08-27 07:52:00-04,67,T01175,Registered,02215,1993,Male
510492,Closed,720,2012-08-27 07:45:00-04,38,2012-08-27 07:57:00-04,64
510493,Closed,1078,2012-08-27 07:45:00-04,60,2012-08-27 08:03:00-04,60
510494,Closed,422,2012-08-27 07:45:00-04,22,2012-08-27 07:52:00-04,58
510495,Closed,581,2012-08-27 07:46:00-04,38,2012-08-27 07:55:00-04,48
510496,Closed,304,2012-08-27 07:46:00-04,38,2012-08-27 07:51:00-04,44
510497,Closed,318,2012-08-27 07:46:00-04,50,2012-08-27 07:52:00-04,54
510498,Closed,643,2012-08-27 07:47:00-04,38,2012-08-27 07:57:00-04,48
510499,Closed,902,2012-08-27 07:47:00-04,39,2012-08-27 08:02:00-04,31
510500,Closed,481,2012-08-27 07:47:00-04,38,2012-08-27 07:55:00-04,22
510501,Closed,404,2012-08-27 07:47:00-04,4,2012-08-27 07:54:00-04,22
510502,Closed,663,2012-08-27 07:47:00-04,38,2012-08-27 07:58:00-04,31,T01206,Registered,01950,1980,Male
510503,Closed,791,2012-08-27 07:47:00-04,13,2012-08-27 08:00:00-04,30
510504,Closed,642,2012-08-27 07:47:00-04,38,2012-08-27 07:58:00-04,31,T01045,Registered,01945,1985,Female
510505,Closed,386,2012-08-27 07:47:00-04,58,2012-08-27 07:54:00-04,35,T01365,Registered,02116,1983,Male
510506,Closed,361,2012-08-27 07:48:00-04,39,2012-08-27 07:54:00-04,16
510507,Closed,750,2012-08-27 07:48:00-04,58,2012-08-27 08:01:00-04,19
510508,Closed,68,2012-08-27 07:48:00-04,58,2012-08-27 07:49:00-04,58
510509,Closed,985,2012-08-27 07:48:00-04,38,2012-08-27 08:04:00-04,55,T01326,Registered,01938,1955,Male
510510,Closed,1429,2012-08-27 07:48:00-04,38,2012-08-27 08:12:00-04,11
510511,Closed,371,2012-08-27 07:48:00-04,40,2012-08-27 07:55:00-04,48
510512,Closed,576,2012-08-27 07:49:00-04,38,2012-08-27 07:59:00-04,64
510513,Closed,396,2012-08-27 07:49:00-04,11,2012-08-27 07:56:00-04,45
510514,Closed,3860,2012-08-27 07:49:00-04,58,2012-08-27 08:54:00-04,58
510515,Closed,354,2012-08-27 07:50:00-04,22,2012-08-27 07:55:00-04,20,T01147,Registered,02026,1963,Male
510516,Closed,1489,2012-08-27 07:50:00-04,52,2012-08-27 08:14:00-04,75,T01432,Registered,02116,1976,Male
510517,Closed,783,2012-08-27 07:50:00-04,25,2012-08-27 08:03:00-04,64
510518,Closed,362,2012-08-27 07:50:00-04,60,2012-08-27 07:56:00-04,42
510519,Closed,387,2012-08-27 07:51:00-04,22,2012-08-27 07:57:00-04,23,T01381,Registered,02108,1951,Male
510520,Closed,286,2012-08-27 07:51:00-04,6,2012-08-27 07:56:00-04,48,T01122,Registered,02114,1986,Male
510521,Closed,398,2012-08-27 07:51:00-04,36,2012-08-27 07:58:00-04,23
510522,Closed,38697,2012-08-27 07:51:00-04,53,2012-08-27 18:36:00-04,53,T01146,Registered,02215,1993,Female
510523,Closed,420,2012-08-27 07:52:00-04,22,2012-08-27 07:59:00-04,31,T01144,Registered,02048,1959,Male
510524,Closed,226,2012-08-27 07:52:00-04,54,2012-08-27 07:56:00-04,42
510525,Closed,810,2012-08-27 07:52:00-04,21,2012-08-27 08:06:00-04,64
510527,Closed,465,2012-08-27 07:53:00-04,49,2012-08-27 08:01:00-04,64
510528,Closed,587,2012-08-27 07:53:00-04,25,2012-08-27 08:03:00-04,3,T01134,Registered,02118,1981,Male
510529,Closed,665,2012-08-27 07:53:00-04,22,2012-08-27 08:04:00-04,38,T01228,Registered,02771,1986,Male
510530,Closed,613,2012-08-27 07:53:00-04,8,2012-08-27 08:03:00-04,33,T01050,Registered,02135,1982,Male
510531,Closed,2206,2012-08-27 07:53:00-04,82,2012-08-27 08:30:00-04,75,T01327,Registered,02446,1977,Male
510532,Closed,358,2012-08-27 07:53:00-04,3,2012-08-27 07:59:00-04,30
510533,Closed,885,2012-08-27 07:54:00-04,69,2012-08-27 08:09:00-04,75
510534,Closed,311,2012-08-27 07:55:00-04,16,2012-08-27 08:00:00-04,39
